	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SYMBOL
ENSMUSG00000027663	173.379648653698	-0.199371424070958	0.0767991882640054	-2.59600952272564	0.00943134513182622	0.0813069683806507	Zmat3
ENSMUSG00000027665	119.380775123006	0.0989779817784528	0.105213031413841	0.940738808191317	0.346838726087092	0.679060650527219	Pik3ca
ENSMUSG00000103039	0.563538107400433	-0.744095028857227	1.2655268032917	-0.587972555714976	0.556550714033641	NA	Gm37123
ENSMUSG00000027667	89.9255873782121	0.0715525162948465	0.10672549104193	0.670435109703407	0.502580459381986	0.78411858709134	Zfp639
ENSMUSG00000027668	50.3131875700463	-0.0534046060859312	0.151087927424225	-0.353467063824244	0.723738316460032	0.901612391324298	Mfn1
ENSMUSG00000027669	27.2621287922125	-0.270193038968852	0.156391685772667	-1.72766881841538	0.0840476169754514	0.327173026277582	Gnb4
ENSMUSG00000027671	189.401585486205	-0.0428973416740385	0.0745570417185033	-0.575362711358656	0.565046017289878	0.824992882339453	Actl6a
ENSMUSG00000037531	177.740948212855	-0.187939756627384	0.0723567573994622	-2.59740435284875	0.00939312763037688	0.0811067429247102	Mrpl47
ENSMUSG00000027673	254.806540053869	0.046220106339148	0.0659178447431597	0.701177450798621	0.483192280280376	0.772510257187761	Ndufb5
ENSMUSG00000056900	55.0203911352993	0.243520729005677	0.137773087115895	1.76754933857892	0.0771362738128796	0.311247763519627	Usp13
ENSMUSG00000027674	0.53305743273696	0	1.44358927397629	0	1	NA	Pex5l
ENSMUSG00000103423	0.101499566025746	0	3.89479877569506	0	1	NA	Gm5845
ENSMUSG00000027677	61.5839796339834	-0.147840686338118	0.130683034072125	-1.13129211751024	0.257932160938658	0.591928840163744	Ttc14
ENSMUSG00000027676	1.76484574560316	0.0141854548719059	0.915808781365558	0.0154895379478171	0.987641631001342	NA	Ccdc39
ENSMUSG00000105535	0.0836773482699666	0.882734761716086	4.10697928632872	0.214935284590922	0.829817774598425	NA	Gm43077
ENSMUSG00000027680	198.723468458383	-0.0385255234516021	0.0796004974899604	-0.483985963234226	0.628395830983865	0.86000369632926	Fxr1
ENSMUSG00000105135	1.02555459640047	0.478062591697923	1.07781657330349	0.443547263550299	0.65736994090239	NA	Gm43667
ENSMUSG00000027679	113.593307744385	-0.214486869550156	0.0973931504384322	-2.20227879049611	0.027645621434074	0.167785174675582	Dnajc19
ENSMUSG00000105176	3.11846526970221	0.0904041788028758	0.58251352606906	0.155196703178628	0.876666247281686	NA	Gm43668
ENSMUSG00000105265	7.6408580608654	0.73989747612402	0.32575271184497	2.27134709618672	0.0231259743039316	0.149525558275595	Sox2ot
ENSMUSG00000092242	0.0758319696166645	0	4.23386772515224	0	1	NA	Gm20515
ENSMUSG00000106525	0.0422812927561073	-0.559946035897134	4.92768185620347	-0.113632749076976	0.909528925477786	NA	Gm42695
ENSMUSG00000104901	0.728610354366744	-1.23191467234246	1.10503795679122	-1.114816613105	0.264929015814352	NA	Gm42692
ENSMUSG00000074637	396.657217213849	0.0854440735713101	0.0555053107022464	1.53938555590956	0.123710198162627	0.403454872072309	Sox2
ENSMUSG00000105284	2.16261410556942	0.478566432728851	0.680440119598274	0.703318953343598	0.481857001641505	NA	Gm42693
ENSMUSG00000105651	1.48327724477684	-2.75035619994332	0.952298919948451	-2.88812277566396	0.00387548568876349	NA	1700017M07Rik
ENSMUSG00000106496	0.23108400031211	0.401843107811681	1.93427370724298	0.207748834255959	0.835425085215299	NA	Gm7733
ENSMUSG00000037400	17.8362652757022	0.035339542864428	0.219273706743239	0.161166349533231	0.871962383789896	0.956008765531968	Atp11b
