"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"G Protein-Coupled Receptor Signaling Pathway, Coupled To Cyclic Nucleotide Second Messenger (GO:0007187)","1/50",0.14824219418026,0.216209841700643,0,0,6.4421768707483,12.2975222932606,"CCL2"
"Regulation Of Epithelial Cell Migration (GO:0010632)","1/50",0.14824219418026,0.216209841700643,0,0,6.4421768707483,12.2975222932606,"BMPER"
"Regulation Of Interferon-Beta Production (GO:0032648)","1/50",0.14824219418026,0.216209841700643,0,0,6.4421768707483,12.2975222932606,"POLR3G"
"Positive Regulation Of Developmental Growth (GO:0048639)","1/50",0.14824219418026,0.216209841700643,0,0,6.4421768707483,12.2975222932606,"SEMA7A"
"Positive Regulation Of Fat Cell Differentiation (GO:0045600)","1/50",0.14824219418026,0.216209841700643,0,0,6.4421768707483,12.2975222932606,"METRNL"
"Intracellular Iron Ion Homeostasis (GO:0006879)","1/50",0.14824219418026,0.216209841700643,0,0,6.4421768707483,12.2975222932606,"FRRS1"
"Regulation Of TORC1 Signaling (GO:1903432)","1/50",0.14824219418026,0.216209841700643,0,0,6.4421768707483,12.2975222932606,"STAMBPL1"
"Regulation Of Gene Expression (GO:0010468)","6/1127",0.150762761928152,0.217730226791664,0,0,1.73628841243963,3.28514065480596,"FOXD1;TGFB1;CDK6;NAB1;STC2;UBE2V1"
"Negative Regulation Of Gene Expression, Epigenetic (GO:0045814)","1/51",0.150974646261749,0.217730226791664,0,0,6.31301587301587,11.9356615533581,"HELLS"
"SMAD Protein Signal Transduction (GO:0060395)","1/51",0.150974646261749,0.217730226791664,0,0,6.31301587301587,11.9356615533581,"TGFB1"
"Regulation Of Stress-Activated MAPK Cascade (GO:0032872)","1/51",0.150974646261749,0.217730226791664,0,0,6.31301587301587,11.9356615533581,"GREM1"
"Sensory Perception (GO:0007600)","1/51",0.150974646261749,0.217730226791664,0,0,6.31301587301587,11.9356615533581,"CCL2"
"Regulated Exocytosis (GO:0045055)","1/51",0.150974646261749,0.217730226791664,0,0,6.31301587301587,11.9356615533581,"ABCC4"
"Neurotransmitter Transport (GO:0006836)","1/52",0.153698469136194,0.219609827434895,0,0,6.18892001244942,11.5903778629303,"SLC29A1"
"Regulation Of Protein Localization To Nucleus (GO:1900180)","1/52",0.153698469136194,0.219609827434895,0,0,6.18892001244942,11.5903778629303,"TGFB1"
"Cardiac Muscle Tissue Development (GO:0048738)","1/52",0.153698469136194,0.219609827434895,0,0,6.18892001244942,11.5903778629303,"GREM1"
"Cartilage Development (GO:0051216)","1/52",0.153698469136194,0.219609827434895,0,0,6.18892001244942,11.5903778629303,"TGFB1"
"Cell Cycle G1/S Phase Transition (GO:0044843)","1/52",0.153698469136194,0.219609827434895,0,0,6.18892001244942,11.5903778629303,"CDK6"
"Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904029)","1/53",0.156413689629332,0.221849141437567,0,0,6.06959706959707,11.260625578367,"CDK5R1"
"Actin Cytoskeleton Reorganization (GO:0031532)","1/53",0.156413689629332,0.221849141437567,0,0,6.06959706959707,11.260625578367,"CXADR"
"Blood Vessel Morphogenesis (GO:0048514)","1/53",0.156413689629332,0.221849141437567,0,0,6.06959706959707,11.260625578367,"TGFB1"
"Spermatid Development (GO:0007286)","1/53",0.156413689629332,0.221849141437567,0,0,6.06959706959707,11.260625578367,"SPINK2"
"Positive Regulation Of Cell Motility (GO:2000147)","2/221",0.157566451833899,0.222826120554354,0,0,2.90425688613934,5.3667995144715,"SEMA7A;TGFB1"
"Regulation Of Myoblast Differentiation (GO:0045661)","1/54",0.159120334470897,0.222826120554354,0,0,5.95477687930518,10.945442883266,"TGFB1"
"Regulation Of Smooth Muscle Cell Proliferation (GO:0048660)","1/54",0.159120334470897,0.222826120554354,0,0,5.95477687930518,10.945442883266,"TGFB1"
"Protein K63-linked Ubiquitination (GO:0070534)","1/54",0.159120334470897,0.222826120554354,0,0,5.95477687930518,10.945442883266,"UBE2V1"
"Mesenchymal Cell Differentiation (GO:0048762)","1/54",0.159120334470897,0.222826120554354,0,0,5.95477687930518,10.945442883266,"TGFB1"
"Monoatomic Anion Transmembrane Transport (GO:0098656)","1/54",0.159120334470897,0.222826120554354,0,0,5.95477687930518,10.945442883266,"LRRC8B"
"Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535)","1/54",0.159120334470897,0.222826120554354,0,0,5.95477687930518,10.945442883266,"TGFB1"
"Neuron Migration (GO:0001764)","1/55",0.161818430326411,0.225379543499668,0,0,5.84420928865373,10.6439436717884,"CDK5R1"
"Regulation Of Synaptic Transmission, Glutamatergic (GO:0051966)","1/55",0.161818430326411,0.225379543499668,0,0,5.84420928865373,10.6439436717884,"CCL2"
"Purine Ribonucleotide Biosynthetic Process (GO:0009152)","1/55",0.161818430326411,0.225379543499668,0,0,5.84420928865373,10.6439436717884,"TGFB1"
"Regulation Of Mitotic Nuclear Division (GO:0007088)","1/56",0.164508003769418,0.228302849037271,0,0,5.73766233766234,10.355310350943,"BTC"
"post-Golgi Vesicle-Mediated Transport (GO:0006892)","1/56",0.164508003769418,0.228302849037271,0,0,5.73766233766234,10.355310350943,"EXOC6"
"Chemokine-Mediated Signaling Pathway (GO:0070098)","1/57",0.167189081291673,0.230780642568684,0,0,5.63492063492064,10.0787874401411,"CCL2"
"Endosome To Lysosome Transport (GO:0008333)","1/57",0.167189081291673,0.230780642568684,0,0,5.63492063492064,10.0787874401411,"RAB7B"
"Monoatomic Anion Transport (GO:0006820)","1/57",0.167189081291673,0.230780642568684,0,0,5.63492063492064,10.0787874401411,"LRRC8B"
"Renal System Development (GO:0072001)","1/58",0.169861689308519,0.232142370211248,0,0,5.53578390420496,9.81367586883873,"HELLS"
"Selective Autophagy (GO:0061912)","1/58",0.169861689308519,0.232142370211248,0,0,5.53578390420496,9.81367586883873,"TGFB1"
"Glycosaminoglycan Biosynthetic Process (GO:0006024)","1/58",0.169861689308519,0.232142370211248,0,0,5.53578390420496,9.81367586883873,"UST"
"Positive Regulation Of Type II Interferon Production (GO:0032729)","1/58",0.169861689308519,0.232142370211248,0,0,5.53578390420496,9.81367586883873,"PDE4B"
"Regulation Of Bone Mineralization (GO:0030500)","1/58",0.169861689308519,0.232142370211248,0,0,5.53578390420496,9.81367586883873,"GREM1"
"Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)","2/232",0.169977466415998,0.232142370211248,0,0,2.76381486676017,4.89772703229674,"SLC20A1;UBE2V1"
"DNA-templated Transcription Initiation (GO:0006352)","1/59",0.172525854124655,0.234380466148258,0,0,5.44006568144499,9.55932788665529,"E2F2"
"Cellular Response To Chemokine (GO:1990869)","1/59",0.172525854124655,0.234380466148258,0,0,5.44006568144499,9.55932788665529,"CCL2"
"Mitotic Cytokinesis (GO:0000281)","1/59",0.172525854124655,0.234380466148258,0,0,5.44006568144499,9.55932788665529,"EXOC6"
"Inflammatory Response (GO:0006954)","2/236",0.174532133854868,0.236690069245286,0,0,2.71601874827681,4.7412083669041,"TGFB1;CCL2"
"Response To Retinoic Acid (GO:0032526)","1/60",0.175181602021032,0.236740171961989,0,0,5.34759214420231,9.3151425061505,"WNT7B"
"Positive Regulation Of Phagocytosis (GO:0050766)","1/60",0.175181602021032,0.236740171961989,0,0,5.34759214420231,9.3151425061505,"CCL2"
"BMP Signaling Pathway (GO:0030509)","1/61",0.177828959166418,0.239898403901643,0,0,5.25820105820106,9.08056142343472,"TGFB1"
"Regulation Of Inflammatory Response (GO:0050727)","2/240",0.179106968574234,0.241201544787253,0,0,2.66982922201139,4.59149770586415,"SEMA7A;METRNL"
"Fat Cell Differentiation (GO:0045444)","1/62",0.180467951627032,0.242190497582806,0,0,5.17174082747853,8.85506535179394,"METRNL"
"Regulation Of T Cell Activation (GO:0050863)","1/62",0.180467951627032,0.242190497582806,0,0,5.17174082747853,8.85506535179394,"CCL2"
"Inorganic Anion Transmembrane Transport (GO:0098661)","1/63",0.183098605450894,0.245295012155183,0,0,5.08806963645673,8.63817072125264,"SLC20A1"
"Endocytic Recycling (GO:0032456)","1/64",0.185720946503988,0.247948690237622,0,0,5.00705467372134,8.42942671109514,"LMTK2"
"Positive Regulation Of Type I Interferon Production (GO:0032481)","1/64",0.185720946503988,0.247948690237622,0,0,5.00705467372134,8.42942671109514,"POLR3G"
"Positive Regulation Of DNA Biosynthetic Process (GO:2000573)","1/65",0.188335000715508,0.250142535314583,0,0,4.92857142857143,8.22841255998971,"GREM1"
