"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Positive Regulation Of Wnt Signaling Pathway (GO:0030177)","5/109",0.00184244221482868,0.0748701518207653,0,0,6.12158808933003,38.5455790399987,"KANK1;SFRP1;FAM53B;DKK2;FGFR2"
"Negative Regulation Of Chemotaxis (GO:0050922)","3/31",0.0019160400379304,0.0755708732607253,0,0,13.5204731574158,84.6042891649675,"SEMA5B;SEMA3B;SEMA3F"
"Negative Regulation Of Cell Migration (GO:0030336)","6/163",0.00201894528685087,0.0758774570821182,0,0,4.88452312019191,30.3093453661885,"BST2;KANK1;SFRP1;TMEFF2;COL3A1;EMILIN1"
"Negative Regulation Of Osteoblast Differentiation (GO:0045668)","3/32",0.00210192920099933,0.0758774570821182,0,0,13.0535910388755,80.4740793336334,"PTCH1;LRP5;TMEM53"
"Mesenchymal Cell Migration (GO:0090497)","3/32",0.00210192920099933,0.0758774570821182,0,0,13.0535910388755,80.4740793336334,"SEMA5B;SEMA3B;SEMA3F"
"Negative Regulation Of Extracellular Matrix Organization (GO:1903054)","2/9",0.0022067269397484,0.0758774570821182,0,0,35.8643761301989,219.355307023785,"CST3;EMILIN1"
"Positive Regulation Of Mesenchymal Cell Proliferation (GO:0002053)","2/9",0.0022067269397484,0.0758774570821182,0,0,35.8643761301989,219.355307023785,"LRP5;FGFR2"
"Epithelial Tube Morphogenesis (GO:0060562)","3/33",0.0022986520528061,0.0770623100703245,0,0,12.6178343949045,76.6587997977639,"MEF2C;HES1;MTSS1"
"Negative Regulation Of Epithelial Cell Proliferation (GO:0050680)","4/70",0.0024003674616882,0.0785095796615578,0,0,7.68220668220668,46.3400958538521,"SFRP1;ATOH8;MTSS1;FGFR2"
"Semaphorin-Plexin Signaling Pathway (GO:0071526)","3/34",0.00250642016427853,0.0800264152451789,0,0,12.2101910828025,73.1256106070467,"SEMA5B;SEMA3B;SEMA3F"
"Regulation Of Neuron Projection Development (GO:0010975)","6/174",0.00279775915684371,0.08561816399679,0,0,4.5621521335807,26.8206026206556,"NTNG1;KANK1;KIF13B;SEZ6;ROR1;PTN"
"Neural Crest Cell Migration (GO:0001755)","3/36",0.00295590304408358,0.08561816399679,0,0,11.4690214244354,66.7950196670583,"SEMA5B;SEMA3B;SEMA3F"
"Positive Regulation Of Cellular Process (GO:0048522)","12/594",0.00302042765803598,0.08561816399679,0,0,2.6829200334355,15.567259431323,"ZFP36;SFRP1;EGR2;GAREM1;CD81;IL7;PDGFD;LRP5;HES1;STAMBP;PTN;FGFR2"
"Aortic Valve Morphogenesis (GO:0003180)","3/37",0.00319800591429308,0.08561816399679,0,0,11.1311352566504,63.9509078912575,"HEY1;EMILIN1;NFATC1"
"Muscle Tissue Development (GO:0060537)","3/37",0.00319800591429308,0.08561816399679,0,0,11.1311352566504,63.9509078912575,"MEF2C;PTCH1;PGM5"
"Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374)","6/179",0.0032180649292128,0.08561816399679,0,0,4.42917198408528,25.4189075253517,"GAREM1;ANGPT1;PDGFD;ROR1;GAS6;FGFR2"
"Wnt Signaling Pathway (GO:0016055)","4/76",0.00323686933013073,0.08561816399679,0,0,7.03988603988604,40.3607133036789,"SFRP1;TCF7L1;LRP5;FZD8"
"Regulation Of Mesenchymal Cell Proliferation (GO:0010464)","2/11",0.00333614001437765,0.08561816399679,0,0,27.8917018284107,159.064725025642,"LRP5;FGFR2"
"Cellular Response To Fluid Shear Stress (GO:0071498)","2/11",0.00333614001437765,0.08561816399679,0,0,27.8917018284107,159.064725025642,"MEF2C;MTSS1"
"Smooth Muscle Cell Differentiation (GO:0051145)","2/11",0.00333614001437765,0.08561816399679,0,0,27.8917018284107,159.064725025642,"MEF2C;HEY1"
