"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","logp"
"MA0038.2","MA0038.2",26,3889,15.3846153846154,9.7225,1.58237237177839,0.0127459846657487,"GFI1",0.159941674494851,1.89462660834044
"MA0039.4","MA0039.4",34,5472,20.1183431952663,13.68,1.47063912246098,0.01284809441361,"KLF4",0.159941674494851,1.89116128066135
"MA0641.1","MA0641.1",12,1356,7.10059171597633,3.39,2.09456982772163,0.0128969541357913,"ELF4",0.159941674494851,1.88951284460065
"MA1117.1","MA1117.1",16,2046,9.46745562130178,5.115,1.85091996506389,0.013306417619016,"RELB",0.159941674494851,1.87593885043844
"MA1525.1","MA1525.1",34,5489,20.1183431952663,13.7225,1.46608440118537,0.0134238484551439,"NFATC4",0.159941674494851,1.87212295933616
"MA0688.1","MA0688.1",21,2958,12.4260355029586,7.395,1.68032934455153,0.0135071387307984,"TBX2",0.159941674494851,1.86943663950736
"MA1619.1","MA1619.1",16,2060,9.46745562130178,5.15,1.83834089734015,0.0141113925203614,"Ptf1a(var.2)",0.164485919065462,1.85043012770074
"MA0138.2","MA0138.2",18,2426,10.6508875739645,6.065,1.7561232603404,0.0145271823410038,"REST",0.166727354252136,1.83781861229652
"MA0465.2","MA0465.2",35,5743,20.7100591715976,14.3575,1.44245580160875,0.0152714551160923,"CDX2",0.170955402855576,1.81611957991926
"MA1537.1","MA1537.1",13,1558,7.69230769230769,3.895,1.97491853461045,0.0153539034736241,"NR2F1(var.2)",0.170955402855576,1.81378119402774
"MA1107.2","MA1107.2",35,5764,20.7100591715976,14.41,1.437200497682,0.0160799343930427,"KLF9",0.176406339076615,1.79371572752772
"MA1528.1","MA1528.1",17,2294,10.0591715976331,5.735,1.75399679121764,0.0175445162981746,"NFIX(var.2)",0.189684190702004,1.75585860077029
"MA0733.1","MA0733.1",14,1769,8.28402366863905,4.4225,1.87315402343449,0.018290165416808,"EGR4",0.194920905727697,1.73778236673342
"MA0603.1","MA0603.1",9,948,5.32544378698225,2.37,2.24702269492922,0.0198662630435735,"Arntl",0.200456137624111,1.70188381845574
"MA0521.1","MA0521.1",28,4438,16.5680473372781,11.095,1.49328953017378,0.0199583498249443,"Tcf12",0.200456137624111,1.69987536943879
"MA0065.2","MA0065.2",23,3458,13.6094674556213,8.645,1.57425881499379,0.0199633894154838,"Pparg::Rxra",0.200456137624111,1.69976572159199
"MA0830.2","MA0830.2",20,2887,11.8343195266272,7.2175,1.63967018034322,0.0200406307787469,"TCF4",0.200456137624111,1.69808861317316
"MA0761.2","MA0761.2",29,4646,17.1597633136095,11.615,1.47737953625566,0.0204100370997697,"ETV1",0.200456137624111,1.69015620585666
"MA0149.1","MA0149.1",47,8384,27.810650887574,20.96,1.3268440308957,0.0204218049054054,"EWSR1-FLI1",0.200456137624111,1.68990587704746
"MA1629.1","MA1629.1",25,3875,14.792899408284,9.6875,1.52700897117771,0.0216524992738053,"Zic2",0.209776161795568,1.66449196729321
"MA1493.1","MA1493.1",10,1128,5.91715976331361,2.82,2.09828360401192,0.0220796290836304,"HES6",0.211171837133183,1.65600822660795
"MA0116.1","MA0116.1",12,1470,7.10059171597633,3.675,1.93213380026567,0.0226742192495385,"Znf423",0.214113513419693,1.64446765824603
"MA0528.2","MA0528.2",33,5506,19.5266272189349,13.765,1.41857081140101,0.0230935618339111,"ZNF263",0.215347464101221,1.63650907853735
"MA0483.1","MA0483.1",36,6142,21.301775147929,15.355,1.38728590999212,0.024037504063008,"Gfi1b",0.218824404939312,1.61911062934559
"MA1514.1","MA1514.1",22,3327,13.0177514792899,8.3175,1.56510387487706,0.0240530847252327,"KLF17",0.218824404939312,1.61882921894759
"MA0732.1","MA0732.1",14,1842,8.28402366863905,4.605,1.79891936343953,0.0248160382588468,"EGR3",0.222491395480173,1.60526754997884
"MA0504.1","MA0504.1",18,2578,10.6508875739645,6.445,1.65258146997122,0.0250526504294029,"NR2C2",0.222491395480173,1.60114632145446
"MA0700.2","MA0700.2",21,3156,12.4260355029586,7.89,1.57490944270704,0.0256894115965749,"LHX2",0.225266663948785,1.59024584292272
"MA0718.1","MA0718.1",16,2221,9.46745562130178,5.5525,1.70507980572747,0.0263628110315852,"RAX",0.225266663948785,1.57900828336419
"MA0063.2","MA0063.2",17,2410,10.0591715976331,6.025,1.66957204939969,0.0267162241617105,"NKX2-5",0.225266663948785,1.57322492125665
"MA1155.1","MA1155.1",28,4552,16.5680473372781,11.38,1.45589168165888,0.0268173284007513,"ZSCAN4",0.225266663948785,1.57158448966874
"MA0775.1","MA0775.1",18,2599,10.6508875739645,6.4975,1.63922856082562,0.0268749773343725,"MEIS3",0.225266663948785,1.57065189334838
"MA0664.1","MA0664.1",7,689,4.14201183431953,1.7225,2.40465128262382,0.0277015113784358,"MLXIPL",0.227821669130807,1.55749653543344
"MA1577.1","MA1577.1",14,1871,8.28402366863905,4.6775,1.77103659404363,0.0278424144633084,"TLX2",0.227821669130807,1.55529310589251
"MA0650.2","MA0650.2",22,3380,13.0177514792899,8.45,1.54056230524141,0.0280959699196169,"HOXA13",0.227821669130807,1.55135597074236
"MA1616.1","MA1616.1",26,4179,15.3846153846154,10.4475,1.47256428663464,0.0288152078901651,"Prdm15",0.229363992942144,1.54037824281086
"MA1419.1","MA1419.1",17,2433,10.0591715976331,6.0825,1.65378900084392,0.0289010929444525,"IRF4",0.229363992942144,1.53908573334139
"MA1421.1","MA1421.1",26,4210,15.3846153846154,10.525,1.46172117668555,0.0311951302563472,"TCF7L1",0.242289867087544,1.50591319661818
