Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Folic Acid Network WP1273	4/23	0.302044036669802	0.87170973945677	0	0	1.52664188351921	1.82766887870446	TXNRD1;GSR;PNPO;XDH
Glucuronidation WP1241	3/16	0.305594179470118	0.87170973945677	0	0	1.67331512418218	1.98371050840123	UGDH;PGM2;HK1
IL-6 signaling Pathway WP387	14/99	0.311379479070982	0.87170973945677	0	0	1.19481786908044	1.39404529026445	STAT5A;MAP2K2;PPP2R2A;NLK;AR;HCK;MAPK8;ERBB3;RPS6KB1;EIF4EBP1;SGK1;EIF4E;MAP2K6;CDK5R1
IL-2 Signaling Pathway WP450	11/76	0.313044768714324	0.87170973945677	0	0	1.22751895991333	1.42565165073571	STAT5A;MAPK8;MAP2K2;SOCS1;SYK;RPS6KB1;RACK1;PIK3CD;EIF4E;ETS2;EIF3B
Lung fibrosis WP3632	9/61	0.317982169110017	0.87170973945677	0	0	1.2553091569027	1.43828298164618	GREM1;RTEL1;TGFB1;PARN;SPP1;MT2;TIMP1;CCN2;FGF2
Endochondral Ossification WP1270	9/62	0.335667852427305	0.904596415863415	0	0	1.23155379232788	1.34440493633367	COL2A1;TGFB1;CHST11;ADAMTS1;SPP1;SOX9;FGF2;PTHLH;BMPR1A
Ethanol metabolism resulting in production of ROS by CYP2E1 WP4265	2/10	0.3465857858168	0.918452332414519	0	0	1.81252579446967	1.92059748705717	MAPK8;MAP2K2
ESC Pluripotency Pathways WP339	16/118	0.356296158578162	0.928706380556192	0	0	1.13775954549524	1.17415987281479	MAP2K3;WNT10B;FZD3;MAP2K2;WNT5B;NOG;LIF;PIK3CD;FGF2;MAPK12;MYC;MDM2;FGF13;MAP2K6;FGF10;BMPR1A
EDA Signalling in Hair Follicle Development WP3652	3/18	0.375523917218798	0.947750838695061	0	0	1.45004128819158	1.42021845647098	SHH;ASCC1;GLI1
Small Ligand GPCRs WP353	3/18	0.375523917218798	0.947750838695061	0	0	1.45004128819158	1.42021845647098	PTGER1;LPAR1;S1PR3
Ptf1a related regulatory pathway WP201	2/11	0.392534853373657	0.954990124966394	0	0	1.61104232585867	1.50653392527474	RBPJ;FGF10
SREBF and miR33 in cholesterol and lipid homeostasis WP2084	2/11	0.392534853373657	0.954990124966394	0	0	1.61104232585867	1.50653392527474	SREBF1;SIRT1
Signaling of Hepatocyte Growth Factor Receptor WP193	5/34	0.396410995269069	0.954990124966394	0	0	1.25007124536905	1.15669559747888	RAP1B;MAP4K1;PAK1;MAPK8;MAP2K2
MicroRNAs in Cardiomyocyte Hypertrophy WP1560	11/82	0.409060629455537	0.970755822140753	0	0	1.1233998856436	1.00419805334865	MAP2K3;EIF2B5;CAMK2D;MAPK8;MAP2K2;TGFB1;LIF;PIK3CD;FGF2;MAP3K14;MAP2K6
BMP Signaling Pathway in Eyelid Development WP3663	3/20	0.443904593779234	0.981175033876054	0	0	1.27930247243406	1.03897989774309	FOXC2;SHH;FGF10
TGF Beta Signaling Pathway WP113	7/52	0.44563577756306	0.981175033876054	0	0	1.12774561161658	0.91150411534259	TGFB1;FST;NOG;LEF1;SPP1;LIF;TGFBR1
MAPK Cascade WP251	4/28	0.446078734667246	0.981175033876054	0	0	1.20824728073799	0.97536946715729	MAP2K3;MAP2K2;MAPK12;MAP2K6
p38 MAPK Signaling Pathway WP350	5/36	0.446572479409604	0.981175033876054	0	0	1.16928818981605	0.942625841486476	MYC;DDIT3;RASGRF1;TGFBR1;MAP2K6
Estrogen signaling WP1244	10/77	0.459621995365301	0.981175033876054	0	0	1.08204320014833	0.841127230074111	SHC2;HDAC2;GPER1;POLR2E;POLR2F;BRCA1;POLR2H;GTF2H2;AK6;GTF2F2
