Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Nucleolus (GO:0005730)	235/771	3.20852715293113e-47	1.23528295387848e-44	0	0	3.61085871076892	386.562961276365	RPL4;SMARCB1;RPL3;EIF4A3;RRP1;FCF1;GPATCH4;ADARB1;NOC2L;RBPJ;PWP1;RRP8;RRP9;ENDOV;RPS19;MYC;TRIM27;RPS11;SKP2;CDK5RAP3;RPS13;DDX18;MED1;METTL1;NGDN;WDR74;DNTTIP2;WDR75;ACSL5;P3H4;THAP2;GTPBP4;EWSR1;GRWD1;CCDC86;RPL27;RPL26;ATF3;L3MBTL3;TWIST2;NOLC1;SNU13;XPC;RNF213;DHX33;PDCD11;ERI1;NKX2-1;RRS1;S100A13;LYAR;PLK3;XRCC6;XRCC5;PNO1;SMARCA5;UPF3B;CDC6;PA2G4;WDR55;TBL3;GJB4;MPHOSPH10;NOL10;ATM;NOL11;ANP32B;NOL12;CUTC;INKA2;TOP2B;CDKN1A;NAT10;CTCF;STON2;KRI1;WDR46;WDR43;AKAP11;XPO1;NKRF;RRP12;UTP14A;DFFB;WDR36;MRPS27;NSUN5;PARP2;NSUN2;AEN;SIRT7;GNL2;SIRT1;GNL3;MRPS9;GPRC5A;KIF2A;PAX9;RARA;SLC29A2;SF3B3;NIP7;HEATR1;NOL8;NOC4L;CAPG;NOL9;SDAD1;NOL6;EXOSC7;EXOSC5;TCOF1;EXOSC9;PES1;RPS3;RRP36;RPS27A;RPL18;EXOSC1;RPL19;UTP6;NPM1;UTP4;ELP3;NOC3L;RRP1B;WDR12;NLE1;BOP1;RSL1D1;MYBBP1A;APEX1;KLHL7;TSR1;MPHOSPH8;MPHOSPH6;FMR1;SPPL2B;FBL;PHLDA1;RPS9;RARS1;RPS6;SDCBP2;FTSJ3;EBNA1BP2;SHQ1;DKC1;NCL;MRTO4;PPID;INO80B;UTP25;INO80E;DDX5;RPS19BP1;NOP2;RPF2;MACROH2A1;EMG1;DNAJC21;BRIX1;UTP20;LLPH;MDN1;NOP16;CCDC137;PYM1;RCL1;LSM6;STK24;UBLCP1;RIOX1;CDK4;RIOX2;MDM2;RSL24D1;USP36;ITGB4;DDX47;WDR3;PINX1;CHD3;TENT4B;PIDD1;PTBP1;GPER1;TRIM68;RBM34;METTL18;PELP1;UTP15;ABCC4;ACTR6;DIS3;DDX56;RBM19;MARS1;RPL13A;URB2;ETV4;UTP18;SENP3;DNAJC2;POLR1A;POLR1B;POLR1C;MCM3;POLR1E;POLR1F;POLR1G;MCM2;DDX27;NUFIP1;MAK16;DDX23;DDX21;TMA16;BMS1;TRA2A;BEND3;POLR2E;POLR2F;IGF2BP3;RPP14;DCAF13;NOP56;NOP58;NIFK;KRR1;DDX31;RPL23A;ERCC6;NOP53;ZPR1
Nuclear Lumen (GO:0031981)	236/780	8.28068778043778e-47	1.59403239773427e-44	0	0	3.57294640585691	379.116672801147	RPL4;SMARCB1;RPL3;EIF4A3;RRP1;FCF1;HNRNPU;GPATCH4;ADARB1;NOC2L;RBPJ;PWP1;RRP8;RRP9;ENDOV;RPS19;MYC;TRIM27;RPS11;SKP2;CDK5RAP3;RPS13;DDX18;MED1;METTL1;NGDN;WDR74;DNTTIP2;WDR75;ACSL5;P3H4;THAP2;GTPBP4;EWSR1;GRWD1;CCDC86;RPL27;RPL26;ATF3;L3MBTL3;TWIST2;NOLC1;SNU13;XPC;RNF213;DHX33;PDCD11;ERI1;FIGNL1;NKX2-1;RRS1;S100A13;LYAR;PLK3;JUN;XRCC6;XRCC5;PNO1;SMARCA5;UPF3B;CDC6;PA2G4;WDR55;TBL3;GJB4;MPHOSPH10;NOL10;ATM;NOL11;ANP32B;NOL12;CUTC;INKA2;TOP2B;CDKN1A;NAT10;CTCF;STON2;KRI1;WDR46;WDR43;AKAP11;XPO1;NKRF;RRP12;UTP14A;DFFB;PBRM1;WDR36;MRPS27;NSUN5;PARP2;NSUN2;AEN;BAZ1A;SIRT7;GNL2;SIRT1;GNL3;MRPS9;GPRC5A;KIF2A;PAX9;RARA;SLC29A2;SF3B3;NIP7;HEATR1;NOL8;NOC4L;CAPG;NOL9;SDAD1;NOL6;EXOSC7;EXOSC5;TCOF1;EXOSC9;PES1;RPS3;RRP36;RPS27A;RPL18;EXOSC1;RPL19;UTP6;NPM1;UTP4;ELP3;NOC3L;RRP1B;WDR12;NLE1;BOP1;RSL1D1;MYBBP1A;APEX1;KLHL7;TSR1;MPHOSPH8;MPHOSPH6;FMR1;SPPL2B;FBL;PHLDA1;RPS9;RARS1;RPS6;SDCBP2;FTSJ3;EBNA1BP2;SHQ1;DKC1;NCL;MRTO4;PPID;INO80B;UTP25;INO80E;DDX5;RPS19BP1;NOP2;RPF2;MACROH2A1;EMG1;DNAJC21;BRIX1;UTP20;LLPH;MDN1;NOP16;CCDC137;PYM1;HMGA2;RCL1;LSM6;STK24;UBLCP1;RIOX1;CDK4;RIOX2;MDM2;RSL24D1;USP36;ITGB4;DDX47;WDR3;PINX1;CHD3;TENT4B;SYNE2;PIDD1;PTBP1;GPER1;TRIM68;RBM34;METTL18;PELP1;UTP15;ABCC4;ACTR6;DIS3;DDX56;RBM19;MARS1;RPL13A;URB2;ETV4;UTP18;SENP3;DNAJC2;MCM3;POLR1E;POLR1G;MCM2;DDX27;NUFIP1;MAK16;DDX23;DDX21;TMA16;BMS1;TRA2A;BEND3;IGF2BP3;RPP14;DCAF13;NOP56;NOP58;NIFK;KRR1;DDX31;RPL23A;ERCC6;NOP53;ZPR1
Intracellular Non-Membrane-Bounded Organelle (GO:0043232)	295/1195	3.88450731830321e-39	4.98511772515578e-37	0	0	2.72062039784592	240.622067468232	RPL4;SMARCB1;RPL3;EIF4A3;RRP1;FCF1;GPATCH4;ADARB1;NOC2L;RBPJ;PWP1;CCAR2;RRP8;RRP9;ENDOV;RPS17;RPS19;MYC;RCC1;FBXO5;TRIM27;RPS11;SKP2;CDK5RAP3;RPS13;DDX18;MED1;METTL1;NGDN;WDR74;DNTTIP2;WDR75;ACSL5;ACSL4;P3H4;HASPIN;THAP2;GTPBP4;EWSR1;GRWD1;ZW10;CCDC86;RPL27;RPL26;ATF3;L3MBTL3;CDCA2;EPB41;TWIST2;NOLC1;SNU13;XPC;PPL;RNF213;DHX33;PDCD11;EPB41L1;ERI1;EPB41L2;NKX2-1;RRS1;S100A13;LYAR;PLK3;XRCC6;XRCC5;PNO1;SMARCA5;UPF3B;CDC6;PA2G4;WAPL;WDR55;TBL3;GJB4;MPHOSPH10;INTS7;NOL10;LDAF1;ATM;NOL11;ANP32B;NOL12;CUTC;INKA2;TOP2B;CDKN1A;HILPDA;NAT10;CTCF;STON2;KRI1;WDR46;WDR43;EPB41L4A;AKAP11;XPO1;NKRF;CHAMP1;RAC3;RRP12;UTP14A;CCT3;DFFB;NUDC;WDR36;MRPS27;ANXA2;NSUN5;PARP2;NSUN2;AEN;SIRT7;MRPS7;GNL2;CCSAP;DYNLL2;SIRT1;GNL3;ITPKB;MRPS9;GPRC5A;KIF2A;PAX9;RARA;PLIN3;ALDOC;DBN1;SLC29A2;SF3B3;NIP7;HEATR1;NOL8;NOC4L;CAPG;NOL9;SDAD1;NOL6;RECQL4;EXOSC7;EXOSC5;RECQL5;TCOF1;EXOSC9;PES1;PPP1R7;RPS3;RRP36;RPL15;RPS27A;RPL18;EXOSC1;RPL19;MPZL2;UTP6;NPM1;GSN;UTP4;ELP3;NOC3L;UBE2G2;RRP1B;SRP68;WDR12;NLE1;MZT1;FIG4;BOP1;RSL1D1;MYBBP1A;APEX1;KLHL7;TSR1;EEF1AKMT3;MPHOSPH8;MPHOSPH6;FMR1;SPPL2B;AUP1;ACTG1;FBL;ARHGDIA;PHLDA1;RPS9;RARS1;RPS5;RPS6;SDCBP2;TUBA4A;FTSJ3;EBNA1BP2;SHQ1;DKC1;NCL;MRTO4;ADAM8;PPID;INO80B;UTP25;INO80E;DDX5;RPS19BP1;NOP2;HTRA2;RPF2;MACROH2A1;RAP1B;EMG1;DNAJC21;EIF4EBP2;BRIX1;UTP20;LLPH;MDN1;MARK1;VCAM1;NOP16;CCDC137;PYM1;RCL1;LSM6;STK24;UBLCP1;RIOX1;CDK4;RIOX2;MDM2;TUBGCP3;RSL24D1;USP36;DYRK3;ITGB4;DDX47;WDR3;PINX1;CHD3;BICD1;TENT4B;PIDD1;PTBP1;GPER1;TRIM68;RBM34;METTL18;PELP1;UTP15;ABCC4;ACTR6;DIS3;DDX56;RBM19;MARS1;RPL13A;URB2;ETV4;UTP18;SENP3;CKAP4;DNAJC2;PSRC1;POLR1A;POLR1B;MCM3;POLR1E;POLR1G;MCM2;DDX27;NUFIP1;MAK16;DDX23;KATNB1;DDX21;TMA16;KATNA1;BMS1;TRA2A;BEND3;STOM;IGF2BP3;HNRNPA1;RPP14;WASF1;DCAF13;NOP56;NOP58;NIFK;KRR1;DDX31;RPL23A;SHLD2;SPRY2;P4HB;ERCC6;NOP53;ZPR1
Small-Subunit Processome (GO:0032040)	49/73	5.97100255843891e-29	5.74708996249745e-27	0	0	15.8967335390947	1033.09775939353	SPPL2B;WDR3;FCF1;NAT10;PWP2;WDR46;WDR43;RRP9;FBL;RPS17;RPS19;RPS11;UTP14A;RPS13;UTP15;RPS9;WDR36;RPS8;RPS5;NGDN;RPS6;DNTTIP2;WDR75;UTP18;UTP25;RPS19BP1;HEATR1;NOC4L;SNU13;NOL6;EMG1;PDCD11;BMS1;IGF2BP3;UTP20;RPS27A;DCAF13;NOP56;NOP58;UTP6;UTP4;KRR1;PNO1;XRCC5;RCL1;TBL3;MPHOSPH10;NOL10;RPS24
Nucleus (GO:0005634)	682/4487	4.02246556252256e-17	3.09729848314237e-15	0	0	1.52138398292927	57.43536653912	ATF1;RPL4;JRK;PHB1;RPL30;RPL3;PWWP2B;RRP1;SCX;HNRNPU;GPATCH1;ADARB1;NOC2L;RBPJ;PHB2;BACH2;ELK3;LSM11;MYC;CREB3L1;BBX;CDK5RAP3;IER3;MED1;ESX1;WDR74;HUS1;DDX10;MED4;GTPBP4;SND1;WDR77;RNF126;ABITRAM;DDX39A;EWSR1;DDIT3;PSME3;CLNS1A;SARNP;RPL27;ATF6;ATF3;ASF1A;ATF4;TSPYL5;CDCA2;SHMT2;SHMT1;CRABP1;MRPL19;GATA6;CDCA7;XPC;SNU13;GATA3;IQGAP1;AAAS;OAZ1;HSPH1;WDR70;FIGNL1;PRDM16;NKX2-1;S100A13;LTA4H;LHPP;BTF3;CDK17;PLK3;CDK18;JUN;PLK2;RAB3IP;NR2F1;NFATC2;UPF3B;NR1D2;NFATC1;NR2F2;PA2G4;CDC6;MAGOHB;MEX3D;PRDX6;EIF1;FOSL1;CS;EHD3;TADA2A;HNRNPF;SNAI1;CYP1A1;HNRNPC;CDK13;RAD18;CEP57;RARG;CDKN1A;BTG1;TCF25;SETD6;ASH2L;TCF20;FMN1;CTCF;MED16;PHF7;GLI1;LITAF;MED18;TUBA1C;CSRP2;MECOM;NKRF;HEY2;PBK;RACK1;DLGAP5;APPL1;TEAD4;DUSP5;DFFB;RMI2;DUSP2;RIPK3;ANXA2;NSUN2;ANXA4;SLC39A11;EMP2;AEN;BAZ1A;SIRT7;GNL2;SIRT1;DYNLL2;CDYL2;GNL3;MED23;ITPKB;MMP14;KAT2A;TUBB2B;RARA;SINHCAF;CACTIN;SF3B4;SF3B5;SF3B3;KARS1;GPS1;RPS27L;FSTL3;MIPOL1;RECQL4;FOXS1;BCLAF1;RECQL5;PSMB5;PPP1R7;SPOP;RPS3;PMS2;STAT6;RPL15;RPS27A;RPL18;MBD3;CENPU;TIGAR;GSN;SF3A2;ATAD5;MGMT;ATAD2;ELP3;TRMT1;RRP1B;GTF2H2;RNF146;XAB2;PSMC5;PSMC6;MYBBP1A;FABP5;APEX1;NFIC;RFWD3;SERBP1;PWWP3A;TSR2;HSPA1B;PUS10;CTNND2;FMR1;NAB2;UBE2D1;YEATS4;RORB;AHR;IPO4;IPO5;HMGN5;SALL2;TUBB3;RUVBL2;RUVBL1;MACROD1;KPNA2;KPNA3;PHLDA1;RPS9;MAP2K2;RARS1;TLE1;S100A1;RPS8;IPMK;RPS6;THOC1;UBE2E1;UBE2E2;CHD1L;THOC5;GTF2F2;THOC7;FOXP1;LBHD1;MSH2;KAT6B;NCL;SRSF2;SNRPG;PKP1;S100A4;SNRPF;AJUBA;SRSF7;KPNB1;CDKL1;MACROH2A1;ORC5;SBNO2;BAG4;YBEY;ORC1;BTBD3;ORC2;UBR5;SMYD2;NDN;SMN1;MDN1;EIF2B5;FANCL;STYX;FANCA;EEF2;FOXN2;LSM4;COPS3;RCAN1;LSM7;CDK6;LSM6;UBLCP1;STK24;RIOX1;CDK4;CNOT2;CDK2;PIR;MDM2;CDK1;REEP6;LHX9;MDM1;RNF187;ISY1;SLC25A1;ONECUT2;MCM9;WDR4;FHL2;ZC3H8;SYNE2;DUSP12;PTBP1;METTL13;EXO1;TRIM68;METTL16;CEP290;METTL18;PELP1;EIF5A;HSP90AA1;CDADC1;REXO1;ACTR6;DIS3;ELAC2;RPL13A;VEZF1;FOXL1;PTP4A1;DNAJC2;PTP4A3;NPEPL1;TFDP1;SKIC3;MCM3;LANCL2;MCM5;DCTPP1;MCM2;BIRC3;PRKAA1;HDAC2;SMARCD2;NUFIP1;CCDC69;SRSF1;WBP4;KATNB1;TMA16;FZR1;U2AF2;IGF2BP1;POLR2E;POLR2F;IGF2BP3;ASCC2;ASCC3;HNRNPA1;HNRNPA0;GPKOW;IRX5;CNBP;IRX3;RPL23A;PTPN13;HNRNPAB;TBX3;RAD52;MCM3AP;SNRNP40;POLR3A;IMPDH1;IMPDH2;TRIM35;DRG1;DRG2;POLR3G;EIF3E;BCOR;PPIL4;TRMT61A;TPT1;LTV1;TCERG1;EIF4A1;SMARCB1;HDAC10;PITPNA;RTCB;EIF4A3;PPAN;PWP1;IKZF4;CCAR2;NUDT4;AQP1;CCAR1;RPS15;LGALS3;TRIM28;RCC1;FBXO5;SNRPD3;TRIM27;SOX9;SOX6;RPS13;TMPO;SRRM4;METTL1;IFRD2;NSMCE3;IFRD1;METTL3;CIRBP;MTUS2;HASPIN;THAP2;GCAT;SRRM1;CDC34;RRAGB;ZW10;GRWD1;BOLA2;CCDC86;TFAM;DNA2;TRIB1;PFN1;L3MBTL3;MYCBP2;STXBP2;TWIST2;PTTG1IP;OSGEP;PDCD11;DHX33;ZNHIT3;ERI1;ZNHIT6;PCBP1;HLTF;DPH3;HIVEP3;LYAR;STAT5A;CDT1;XRCC6;FOXF2;GADD45B;DDIAS;XRCC5;SETDB2;INTS2;SMARCA5;MICAL2;AMMECR1;WAPL;FUBP1;ID4;ANP32E;FBXL3;INTS7;ATM;INTS6;ANP32B;INTS9;RPS24;CUTC;INKA2;CSRNP1;TOP2B;DET1;AHCTF1;PTPRN;INTS10;NAT10;AATF;SYNCRIP;XPO1;XPO4;HINT3;RSRC1;C1QBP;XPO5;CHAMP1;DHX15;ANKRD1;SREBF1;PRMT5;PBRM1;FOXD1;PRMT7;SYK;ATMIN;PARP2;PABPC4;ACAD9;PRMT3;NME2;PPRC1;NME1;TOX4;UGDH;MN1;RAD51D;SLTM;PABPC1;HNRNPH3;SGK1;UMPS;PTMA;ARHGEF5;FOXC2;DOT1L;CAPG;NOL9;NEDD8;NT5C;EXOSC7;CFAP298;EXOSC5;RXRA;ATP5F1B;SERTAD1;HSF2;EXOSC9;LMNA;TCEAL1;METTL6;APBB2;EXOSC1;RTRAF;RANBP2;NPM1;SPRYD4;CAVIN1;GCH1;NFYB;ERCC6L2;PTGES3;XPO7;SORBS2;SORBS1;PUS7L;NUDT9;GARS1;TFAP4;TTC4;CCNG1;PRPF31;MPHOSPH8;BMAL1;MPHOSPH6;CDK5R1;PRDM4;UBE3D;WWC1;LOXL3;ACTG1;EFTUD2;FBL;HELB;RGS3;SACS;CMTR2;TGM2;LMO1;PUS3;PDGFRA;PCID2;H2AC8;BORA;PUS1;ACOT13;ARID5B;LIG3;LMO7;WRNIP1;OCRL;TRNT1;PRPF4;PSPC1;DKC1;TIMELESS;GEMIN5;NUPR1;PPID;DDX5;PSMD11;HTRA2;BHLHE22;PRPF8;INAVA;NKAPL;TAF5L;ZFP36L2;EMG1;ZC3H13;ZFHX2;TGFB1;MLKL;CCDC137;HSPA4;ALYREF;RPP40;HMGA1;ASPSCR1;CHCHD10;HMGA2;CLK4;TDRD3;AZIN1;CLK1;NR4A2;SEPSECS;NR4A1;UBE2N;NABP2;UBA2;TAF4B;TCF3;FGF13;SERGEF;FGF10;PHF19;DDX3Y;USP36;DYRK3;KDM5D;RBM26;DDX46;CHD8;NGLY1;HSPB7;CHD3;HMGB1;USP39;YBX3;DNPH1;CABIN1;POLB;PIDD1;HPF1;CASP3;GPER1;KLF10;NAA30;EED;PDE4D;CAD;DDX56;ETV4;UTP18;SENP3;TGFBR1;SENP1;SUPV3L1;LATS1;ELF1;DDX19B;THRAP3;CRY1;IRF5;RBMS2;CREB5;USP15;CAMK2D;PARG;USP10;LEF1;DDX23;SAMHD1;CLN3;CAND1;PABPN1;TDG;POLD1;MKNK2;POLD2;TRA2A;TBX20;ATOH8;TRDMT1;SNCA;USP24;POLM;EYA4;DDX31;NAP1L1;MAPK12;MAPK13;MAPK11;SHLD2;RANGRF;ACIN1;SPRY2;NAA16;ERCC6;SSBP1;RBM45;NUP37;ZPR1
Intracellular Membrane-Bounded Organelle (GO:0043231)	765/5175	1.99311179409895e-16	1.2789134012135e-14	0	0	1.4835432884494	53.6325590199442	ATF1;RPL4;JRK;PHB1;RPL30;RPL3;TFRC;PWWP2B;RRP1;SCX;HNRNPU;GPATCH1;ADARB1;NOC2L;RBPJ;PHB2;BACH2;ELK3;GJA1;TBK1;LSM11;MYC;CREB3L1;AP1S2;BBX;CYP1B1;CDK5RAP3;IER3;MED1;ESX1;WDR74;HUS1;DDX10;MED4;GTPBP4;SND1;WDR77;RUFY1;NISCH;RNF126;ABITRAM;DDX39A;RNF125;EWSR1;CLDN9;DDIT3;PSME3;CLNS1A;SARNP;RPL27;ATF6;ATF3;ASF1A;ATF4;TSPYL5;CDCA2;SHMT2;SHMT1;CRABP1;MRPL19;GATA6;CDCA7;XPC;SNU13;GATA3;IQGAP1;AAAS;OAZ1;HSPH1;WDR70;FIGNL1;PRDM16;NKX2-1;S100A13;HAO1;LTA4H;LHPP;BTF3;CDK17;PLK3;CDK18;JUN;PLK2;RAB3IP;NR2F1;NFATC2;UPF3B;NR1D2;NFATC1;SLC16A10;NR2F2;PA2G4;CDC6;MAGOHB;MEX3D;PRDX6;EIF1;FOSL1;CS;EHD3;TADA2A;GJB3;HNRNPF;SNAI1;CYP1A1;PLCH1;HNRNPC;CDK13;RAD18;CEP57;RARG;CDKN1A;BTG1;TCF25;SETD6;ASH2L;TCF20;FMN1;CTCF;MED16;PHF7;GLI1;LITAF;MED18;OSBPL10;TUBA1C;CSRP2;MECOM;NKRF;HEY2;PBK;RACK1;RRP12;DLGAP5;APPL1;TEAD4;DUSP5;DFFB;RMI2;DUSP2;RIPK3;ANXA2;NSUN2;ANXA4;SLC39A11;EMP2;AEN;BAZ1A;SIRT7;GNL2;SIRT1;DYNLL2;CDYL2;GNL3;MED23;ITPKB;MMP14;KAT2A;TUBB2B;AFTPH;GPRC5A;RARA;SINHCAF;CACTIN;SF3B4;SF3B5;SF3B3;KARS1;GPS1;RPS27L;FSTL3;MIPOL1;RECQL4;MYCT1;FOXS1;BCLAF1;RECQL5;PSMB5;PPP1R7;SPOP;RPS3;PMS2;STAT6;RPL15;RPS27A;RPL18;MBD3;CENPU;TIGAR;GSN;SLC16A1;SF3A2;ATAD5;MGMT;ATAD2;ELP3;TRMT1;RRP1B;GTF2H2;RNF146;FIG4;XAB2;PSMC5;PSMC6;MYBBP1A;FABP5;APEX1;NFIC;RFWD3;SERBP1;PWWP3A;TSR2;HSPA1B;ERO1A;PUS10;CTNND2;FMR1;NAB2;UBE2D1;SAYSD1;YEATS4;MSI2;RORB;AHR;IPO4;IPO5;HMGN5;SALL2;TUBB3;RUVBL2;RUVBL1;MACROD1;KPNA2;KPNA3;PHLDA1;RPS9;MAP2K2;RARS1;TLE1;S100A1;RPS8;IPMK;RPS6;THOC1;UBE2E1;UBE2E2;CHD1L;THOC5;GTF2F2;THOC7;FOXP1;LBHD1;RAB30;MSH2;KAT6B;NCL;SRSF2;SNRPG;PKP1;S100A4;SNRPF;AJUBA;SRSF7;KPNB1;CDKL1;LRRC59;STK39;MACROH2A1;ORC5;SBNO2;BAG4;YBEY;ORC1;BTBD3;ORC2;UBR5;SMYD2;NDN;SMN1;MDN1;EIF2B5;NOP16;FANCL;OSBPL3;STYX;FANCA;EEF2;FOXN2;LSM4;COPS3;RCAN1;LSM7;CDK6;LSM6;UBLCP1;STK24;RIOX1;CDK4;CNOT2;CDK2;PIR;MDM2;CDK1;REEP6;MAP3K14;LHX9;MDM1;RNF187;ISY1;SLC25A1;ONECUT2;CPQ;MCM9;WDR4;FHL2;ZC3H8;PIK3C2A;SYNE2;DUSP12;PTBP1;METTL13;EXO1;TRIM68;METTL16;CEP290;TNPO3;METTL18;PELP1;EIF5A;HSP90AA1;CDADC1;REXO1;ACTR6;DIS3;ELAC2;RPL13A;VEZF1;FOXL1;PTP4A1;DNAJC2;PTP4A3;NPEPL1;TFDP1;SKIC3;MCM3;LANCL2;MCM5;DCTPP1;MCM2;BIRC3;PRKAA1;HDAC2;SMARCD2;NUFIP1;CCDC69;SRSF1;MAK16;WBP4;KATNB1;PRCP;TMA16;FZR1;RAB20;U2AF2;VPS53;IGF2BP1;POLR2E;POLR2F;IGF2BP3;ASCC2;ASCC3;HNRNPA1;HNRNPA0;GPKOW;IRX5;CNBP;IRX3;RPL23A;PTPN13;HNRNPAB;TBX3;RAD52;MCM3AP;SNRNP40;POLR3A;KLF5;IMPDH1;IMPDH2;TRIM35;DRG1;DRG2;POLR3G;EIF3E;BCOR;NOP53;PPIL4;TRMT61A;TPT1;LTV1;TCERG1;EIF4A1;SMARCB1;HDAC10;PITPNA;RTCB;EIF4A3;PPAN;IFI30;PWP1;IKZF4;CCAR2;NUDT4;AQP1;CCAR1;RPS15;LGALS3;TRIM28;ADGRA2;RCC1;CCN3;FBXO5;SNRPD3;TRIM27;CCN2;SOX9;SOX6;RPS13;TMPO;SRRM4;METTL1;IFRD2;NSMCE3;IFRD1;METTL3;CIRBP;MTUS2;P3H4;HASPIN;THAP2;GCAT;SRRM1;POR;CDC34;RRAGB;ZW10;GRWD1;BOLA2;CCDC86;TFAM;DNA2;TRIB1;PFN1;LLGL2;L3MBTL3;MGST3;MYCBP2;STXBP2;TWIST2;PTTG1IP;OSGEP;SNX1;RAB11FIP1;PDCD11;DHX33;ZNHIT3;ERI1;ZNHIT6;PCBP1;HLTF;DPH3;HIVEP3;LYAR;SNX5;STAT5A;CDT1;XRCC6;FOXF2;GADD45B;DDIAS;XRCC5;SETDB2;INTS2;SMARCA5;MICAL2;AMMECR1;WAPL;SPART;MSRA;FUBP1;ID4;ANP32E;FBXL3;INTS7;ATM;INTS6;ANP32B;INTS9;RPS24;CUTC;INKA2;CSRNP1;TOP2B;DET1;AHCTF1;PTPRN;INTS10;ICA1;NAT10;AATF;SYNCRIP;XPO1;XPO4;HINT3;RSRC1;C1QBP;XPO5;CHAMP1;DHX15;ANKRD1;CTSH;CTSC;SREBF1;PRMT5;PBRM1;FOXD1;PRMT7;SYK;ATMIN;PARP2;PABPC4;ACAD9;PRMT3;NME2;PPRC1;ZDHHC17;SORCS2;NME1;TOX4;HCK;UGDH;MN1;RAD51D;PITPNM1;SLTM;PABPC1;HNRNPH3;SGK1;UMPS;PTMA;ARHGEF5;CD63;FOXC2;ATP23;DOT1L;FAAP24;CAPG;NOL9;NEDD8;NT5C;EXOSC7;CFAP298;EXOSC5;RXRA;ATP5F1B;SERTAD1;HSF2;EXOSC9;LMNA;TCEAL1;METTL6;APBB2;EXOSC1;RTRAF;RANBP2;NPM1;SPRYD4;CAVIN1;GCH1;NFYB;ERCC6L2;PTGES3;XPO7;SORBS2;SORBS1;PUS7L;NUDT9;GARS1;TFAP4;AXL;TTC4;CCNG1;PRPF31;MPHOSPH8;BMAL1;MPHOSPH6;CDK5R1;PRDM4;UBE3D;WWC1;LOXL3;ACTG1;EFTUD2;FBL;HELB;RGS3;SACS;CMTR2;TGM2;LMO1;PUS3;PDGFRA;PCID2;H2AC8;BORA;PUS1;ACOT13;ARID5B;LIG3;LMO7;WRNIP1;OCRL;TRNT1;CGRRF1;PRPF4;PSPC1;DKC1;TIMELESS;GEMIN5;PPIH;NUPR1;PPID;DDX5;PSMD11;HTRA2;BHLHE22;PRPF8;INAVA;NKAPL;TAF5L;ZFP36L2;PLD2;EMG1;PACSIN2;PRODH;ZC3H13;SPECC1;ZFHX2;TGFB1;MLKL;CCDC137;HSPA4;VTA1;ALYREF;PTCH1;RPP40;HMGA1;ASPSCR1;CHCHD10;HMGA2;CLK4;TDRD3;AZIN1;CLK1;NR4A2;SEPSECS;NR4A1;HOOK2;UBE2N;NABP2;UBA2;TAF4B;TCF3;FGF13;SERGEF;FGF10;PHF19;DDX3Y;USP36;DYRK3;KDM5D;RBM26;DDX46;CHD8;NGLY1;HSPB7;CHD3;HMGB1;USP39;YBX3;DNPH1;HK2;CABIN1;RND1;POLB;PIDD1;HPF1;CASP3;GPER1;BLNK;GUSB;KLF10;NAA30;EED;PDE4D;CAD;DDX56;ETV4;UTP18;SENP3;TGFBR1;SENP1;SUPV3L1;LATS1;ELF1;TRAPPC6A;DDX19B;RABEP2;THRAP3;CRY1;IRF5;RBMS2;CREB5;VAC14;USP15;CAMK2D;PARG;USP10;LEF1;DDX23;SAMHD1;CLN3;CAND1;PABPN1;TDG;POLD1;MKNK2;POLD2;TRA2A;TBX20;ATOH8;MVB12A;TRDMT1;SNCA;REPS1;USP24;POLM;EYA4;DDX31;NAP1L1;ATP2B1;MAPK12;MAPK13;RPIA;MAPK11;SHLD2;ACKR3;RANGRF;ACIN1;SPRY2;NAA16;ERCC6;SSBP1;RBM45;NUP37;ZPR1
Chromosome (GO:0005694)	54/164	3.32495182481447e-13	1.82872350364796e-11	0	0	3.81208371831439	109.529365109587	FMR1;RRP1;PINX1;HNRNPU;CTCF;HMGB1;NOC2L;CHAMP1;RCC1;RBM34;DDX18;PBRM1;DNTTIP2;BAZ1A;ETV4;FTSJ3;GNL3;EBNA1BP2;POLR1A;NCL;POLR1B;CCDC86;CDCA2;DDX27;DDX21;NOL8;RPF2;MACROH2A1;RECQL4;EMG1;RECQL5;FIGNL1;BMS1;EXOSC9;PES1;PPP1R7;BRIX1;LLPH;JUN;UTP6;NIFK;UTP4;CCDC137;KRR1;SMARCA5;HMGA2;RRP1B;WAPL;BOP1;RSL1D1;SHLD2;MPHOSPH10;INTS7;EEF1AKMT3
Preribosome, Large Subunit Precursor (GO:0030687)	14/18	1.47074966222169e-10	7.07798274944186e-09	0	0	26.8677811550152	608.28867943666	NIP7;MAK16;PPAN;WDR74;NOC2L;WDR12;FTSJ3;EBNA1BP2;LAS1L;PES1;MRTO4;RRS1;MDN1;RRP15
Ribosome (GO:0005840)	24/61	2.46432690113191e-08	1.0541842854842e-06	0	0	4.99173748541389	87.4490611539815	BTF3;RPL30;RPS9;RPL41;RPL32;RPS5;RPL13A;SRP68;RPL8;MRPS7;RPS26;RPS17;LARP1;RPL18A;RPS19;DNAJC21;RPS3;RPL38;RPL27;RPL15;RPS11;RPL18;RPS13;RPL19
