"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","logp"
"MA0893.2","MA0893.2",4,1204,4.65116279069767,3.01,1.54523680754076,0.26002032870894,"GSX2",0.85316015075522,0.584992697025372
"MA0470.2","MA0470.2",2,460,2.32558139534884,1.15,2.02224469160768,0.26015780504763,"E2F4",0.85316015075522,0.58476314021473
"MA0056.2","MA0056.2",9,3241,10.4651162790698,8.1025,1.29159102487748,0.260751359748244,"MZF1",0.85316015075522,0.583773418166553
"MA1132.1","MA1132.1",7,2424,8.13953488372093,6.06,1.34315757157111,0.26537205053824,"JUN::JUNB",0.862045082611749,0.576144819739125
"MA0830.2","MA0830.2",13,4967,15.1162790697674,12.4175,1.21733674811898,0.266870230622008,"TCF4",0.862045082611749,0.573699869066227
"MA1116.1","MA1116.1",15,5833,17.4418604651163,14.5825,1.19608163655863,0.26693353094278,"RBPJ",0.862045082611749,0.573596868742429
"MA1638.1","MA1638.1",11,4131,12.7906976744186,10.3275,1.23850861044964,0.272478730597222,"HAND2",0.876160056144516,0.564667392634212
"MA0145.3","MA0145.3",3,853,3.48837209302326,2.1325,1.63581340821724,0.277936560122509,"TFCP2",0.882859649490522,0.556054321826008
"MA1632.1","MA1632.1",8,2879,9.30232558139535,7.1975,1.29243842742554,0.277971617965534,"ATF2",0.882859649490522,0.555999545053895
"MA1555.1","MA1555.1",4,1242,4.65116279069767,3.105,1.49795903082051,0.278112624169266,"RXRB(var.2)",0.882859649490522,0.555779297066746
"MA0758.1","MA0758.1",5,1645,5.81395348837209,4.1125,1.41372729200537,0.279510138059662,"E2F7",0.88353628386656,0.553602435278384
"MA0041.1","MA0041.1",18,7219,20.9302325581395,18.0475,1.15973029827619,0.282355101776452,"Foxd3",0.888763316140225,0.549204360739768
"MA0690.1","MA0690.1",7,2497,8.13953488372093,6.2425,1.30389024969498,0.290063161910937,"TBX21",0.909189574729241,0.537507423195517
"MA1556.1","MA1556.1",5,1687,5.81395348837209,4.2175,1.37853076191395,0.297063914624827,"RXRG(var.2)",0.927237156109292,0.527150100236467
"MA0503.1","MA0503.1",10,3798,11.6279069767442,9.495,1.22463475268501,0.298500829160308,"Nkx2-5(var.2)",0.927653224540125,0.525054458171979
"MA0674.1","MA0674.1",7,2525,8.13953488372093,6.3125,1.28943126870827,0.299684218651703,"NKX6-1",0.927653224540125,0.523336126366796
"MA0102.4","MA0102.4",8,2952,9.30232558139535,7.38,1.26047772105628,0.301111322993307,"CEBPA",0.928219202285154,0.521272912965979
"MA0517.1","MA0517.1",23,9547,26.7441860465116,23.8675,1.12052732990517,0.302910168369235,"STAT1::STAT2",0.929921751454525,0.518686147622817
"MA1150.1","MA1150.1",7,2551,8.13953488372093,6.3775,1.27628928008168,0.308683289456409,"RORB",0.933826193281106,0.510486880376357
"MA0673.1","MA0673.1",7,2552,8.13953488372093,6.38,1.27578916672742,0.30903058284435,"NKX2-8",0.933826193281106,0.509998539011076
"MA0802.1","MA0802.1",7,2564,8.13953488372093,6.41,1.26981823458985,0.313204569511145,"TBR1",0.933826193281106,0.504171910410394
"MA0835.2","MA0835.2",11,4288,12.7906976744186,10.72,1.19316209649427,0.314523205708413,"BATF3",0.933826193281106,0.502347306532484
"MA1127.1","MA1127.1",4,1321,4.65116279069767,3.3025,1.40837631815221,0.316334091798853,"FOSB::JUN",0.933826193281106,0.499854000995231
"MA1593.1","MA1593.1",13,5171,15.1162790697674,12.9275,1.16931185997041,0.316947067867702,"ZNF317",0.933826193281106,0.499013261607
"MA1123.2","MA1123.2",10,3867,11.6279069767442,9.6675,1.20278324041833,0.318211928882758,"TWIST1",0.933826193281106,0.497283543888521
"MA0679.2","MA0679.2",9,3437,10.4651162790698,8.5925,1.21793613954842,0.318901356248064,"ONECUT1",0.933826193281106,0.496343633752344
"MA0786.1","MA0786.1",11,4315,12.7906976744186,10.7875,1.18569619229836,0.321927621713487,"POU3F1",0.933826193281106,0.492241758812675
"MA1495.1","MA1495.1",3,929,3.48837209302326,2.3225,1.50199013693143,0.322577627097053,"HOXA1",0.933826193281106,0.491365757112078
"MA0904.2","MA0904.2",3,929,3.48837209302326,2.3225,1.50199013693143,0.322577627097053,"HOXB5",0.933826193281106,0.491365757112078
"MA0675.1","MA0675.1",7,2591,8.13953488372093,6.4775,1.25658585622863,0.322637439989678,"NKX6-2",0.933826193281106,0.491285236954961
"MA1479.1","MA1479.1",6,2167,6.97674418604651,5.4175,1.28781618570309,0.322660064154657,"DMRTC2",0.933826193281106,0.491254784179461
"MA0073.1","MA0073.1",20,8302,23.2558139534884,20.755,1.12049212013916,0.322785000641923,"RREB1",0.933826193281106,0.491086654525537
"MA0164.1","MA0164.1",7,2593,8.13953488372093,6.4825,1.25561664230172,0.323338324848068,"Nr2e3",0.933826193281106,0.490342816008347
"MA0648.1","MA0648.1",4,1340,4.65116279069767,3.35,1.38840680319334,0.32561156578755,"GSC",0.933826193281106,0.487300177282521
"MA1628.1","MA1628.1",19,7872,22.093023255814,19.68,1.12261297031575,0.326457481258775,"Zic1::Zic2",0.933826193281106,0.48617337444143
"MA1530.1","MA1530.1",6,2178,6.97674418604651,5.445,1.28131206355308,0.326871982651709,"NKX6-3",0.933826193281106,0.485622302733235
