"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","logp"
"MA1468.1","MA1468.1",13,1808,6.5,4.52,1.43805309734513,0.121533362843057,"ATOH7",0.23366981618794,0.915304484948906
"MA0485.2","MA0485.2",9,1146,4.5,2.865,1.57068062827225,0.122533678023968,"HOXC9",0.234987464796606,0.91174453032145
"MA1636.1","MA1636.1",23,3562,11.5,8.905,1.2914093206064,0.123403002485726,"CEBPG(var.2)",0.236047794498338,0.908674273470366
"MA0017.2","MA0017.2",23,3566,11.5,8.915,1.28996074032529,0.124462688845427,"NR2F1",0.237465897387951,0.904960820914477
"MA0689.1","MA0689.1",18,2682,9,6.705,1.34228187919463,0.12517673865474,"TBX20",0.237802495753896,0.902476367710836
"MA0495.3","MA0495.3",30,4837,15,12.0925,1.24043828819516,0.125384905780564,"MAFF",0.237802495753896,0.901754742060085
"MA0629.1","MA0629.1",13,1819,6.5,4.5475,1.42935678944475,0.12559542000943,"Rhox11",0.237802495753896,0.901026197389412
"MA0678.1","MA0678.1",8,992,4,2.48,1.61290322580645,0.12605229880201,"OLIG2",0.238063328876708,0.899449229734267
"MA1618.1","MA1618.1",26,4116,13,10.29,1.26336248785228,0.127014168624381,"Ptf1a",0.238550346290357,0.896147830129366
"MA0818.1","MA0818.1",7,836,3.5,2.09,1.67464114832536,0.12754887531179,"BHLHE22",0.238550346290357,0.894323366517437
"MA0681.2","MA0681.2",39,6511,19.5,16.2775,1.19797266164952,0.127902982798585,"PHOX2B",0.238550346290357,0.893119327312896
"MA0160.1","MA0160.1",23,3579,11.5,8.9475,1.28527521654093,0.127945357207123,"NR4A2",0.238550346290357,0.892975468869493
"MA1496.1","MA1496.1",13,1826,6.5,4.565,1.42387732749179,0.128220530567844,"HOXA4",0.238550346290357,0.892042430367509
"MA0102.4","MA0102.4",22,3401,11,8.5025,1.29373713613643,0.128228805445621,"CEBPA",0.238550346290357,0.892014403515781
"MA0117.2","MA0117.2",22,3406,11,8.515,1.29183793305931,0.129619637698272,"Mafb",0.240537934634107,0.887329196783972
