Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Acetyltransferase Activator Activity (GO:0010698)	1/5	0.77761228833303	0.999995167655789	0	0	0.712779275808937	0.179283391901333	CDK1
Adenylate Cyclase Regulator Activity (GO:0010854)	1/5	0.77761228833303	0.999995167655789	0	0	0.712779275808937	0.179283391901333	GRM7
alpha-N-acetylgalactosaminide Alpha-2,6-Sialyltransferase Activity (GO:0001665)	1/5	0.77761228833303	0.999995167655789	0	0	0.712779275808937	0.179283391901333	ST6GALNAC3
Amino Acid:Proton Symporter Activity (GO:0005280)	1/5	0.77761228833303	0.999995167655789	0	0	0.712779275808937	0.179283391901333	SLC25A22
Annealing Activity (GO:0140666)	1/5	0.77761228833303	0.999995167655789	0	0	0.712779275808937	0.179283391901333	DDX3X
Apolipoprotein Receptor Binding (GO:0034190)	1/5	0.77761228833303	0.999995167655789	0	0	0.712779275808937	0.179283391901333	CDC42
Arylesterase Activity (GO:0004064)	1/5	0.77761228833303	0.999995167655789	0	0	0.712779275808937	0.179283391901333	PON1
Aspartic Endopeptidase Activity, Intramembrane Cleaving (GO:0042500)	1/5	0.77761228833303	0.999995167655789	0	0	0.712779275808937	0.179283391901333	SPPL2A
Ceramide 1-Phosphate Binding (GO:1902387)	1/5	0.77761228833303	0.999995167655789	0	0	0.712779275808937	0.179283391901333	PLA2G4A
Chitinase Activity (GO:0004568)	1/5	0.77761228833303	0.999995167655789	0	0	0.712779275808937	0.179283391901333	CHIT1
Cobalamin Binding (GO:0031419)	1/5	0.77761228833303	0.999995167655789	0	0	0.712779275808937	0.179283391901333	MMAB
deNEDDylase Activity (GO:0019784)	1/5	0.77761228833303	0.999995167655789	0	0	0.712779275808937	0.179283391901333	OTUB1
Diacylglycerol O-acyltransferase Activity (GO:0004144)	1/5	0.77761228833303	0.999995167655789	0	0	0.712779275808937	0.179283391901333	MOGAT1
Double-Stranded Methylated DNA Binding (GO:0010385)	1/5	0.77761228833303	0.999995167655789	0	0	0.712779275808937	0.179283391901333	EGR1
Epinephrine Binding (GO:0051379)	1/5	0.77761228833303	0.999995167655789	0	0	0.712779275808937	0.179283391901333	ADRB3
Guanylyltransferase Activity (GO:0070568)	1/5	0.77761228833303	0.999995167655789	0	0	0.712779275808937	0.179283391901333	RNGTT
Intramolecular Oxidoreductase Activity, Interconverting Aldoses And Ketoses (GO:0016861)	1/5	0.77761228833303	0.999995167655789	0	0	0.712779275808937	0.179283391901333	RPIA
Keratin Filament Binding (GO:1990254)	1/5	0.77761228833303	0.999995167655789	0	0	0.712779275808937	0.179283391901333	VIM
Melanocortin Receptor Activity (GO:0004977)	1/5	0.77761228833303	0.999995167655789	0	0	0.712779275808937	0.179283391901333	OPRM1
Neuropeptide Y Receptor Activity (GO:0004983)	1/5	0.77761228833303	0.999995167655789	0	0	0.712779275808937	0.179283391901333	NPY5R
Neurotrophin TRK Receptor Binding (GO:0005167)	1/5	0.77761228833303	0.999995167655789	0	0	0.712779275808937	0.179283391901333	PIK3R1
Neurotrophin TRKA Receptor Binding (GO:0005168)	1/5	0.77761228833303	0.999995167655789	0	0	0.712779275808937	0.179283391901333	PIK3R1
Oligosaccharyl Transferase Activity (GO:0004576)	1/5	0.77761228833303	0.999995167655789	0	0	0.712779275808937	0.179283391901333	STT3B
Oxidoreductase Activity, Acting On Paired Donors, With Incorporation Or Reduction Of Molecular Oxygen, Another Compound As One Donor, And Incorporation Of One Atom Of Oxygen (GO:0016716)	1/5	0.77761228833303	0.999995167655789	0	0	0.712779275808937	0.179283391901333	MSMO1
Phospholipase D Activity (GO:0004630)	1/5	0.77761228833303	0.999995167655789	0	0	0.712779275808937	0.179283391901333	PLD1
