"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","logp"
"MA1554.1","MA1554.1",5,903,1.96850393700787,2.2575,0.871984025252657,0.681457643065972,"RFX7",1,0.166561133159318
"MA0825.1","MA0825.1",6,1076,2.36220472440945,2.69,0.878143020226561,0.681526938949,"MNT",1,0.166516972983127
"MA0840.1","MA0840.1",7,1250,2.75590551181102,3.125,0.881889763779528,0.683515767625675,"Creb5",1,0.165251462495078
"MA1615.1","MA1615.1",21,3587,8.26771653543307,8.9675,0.92196448680603,0.68402714302529,"Plagl1",1,0.164926664607047
"MA0704.1","MA0704.1",13,2264,5.11811023622047,5.66,0.904259759049553,0.684718273174121,"Lhx4",1,0.164488081899305
"MA0878.2","MA0878.2",17,2932,6.69291338582677,7.33,0.913085045815385,0.686490490507126,"CDX1",1,0.163365474376076
"MA0115.1","MA0115.1",11,1932,4.33070866141732,4.83,0.896627052053276,0.686601392239268,"NR1H2::RXRA",1,0.163295320279307
"MA0111.1","MA0111.1",12,2101,4.7244094488189,5.2525,0.899459200155906,0.687338477678917,"Spz1",1,0.162829343307753
"MA1632.1","MA1632.1",15,2603,5.90551181102362,6.5075,0.907493171113887,0.68806440503605,"ATF2",1,0.162370908504828
"MA1473.1","MA1473.1",18,3101,7.08661417322835,7.7525,0.914106955592176,0.688360998183252,"CDX4",1,0.162183744320133
"MA0793.1","MA0793.1",18,3105,7.08661417322835,7.7625,0.912929362090608,0.690440526275498,"POU6F2",1,0.160873725083586
"MA0702.2","MA0702.2",14,2443,5.51181102362205,6.1075,0.902465988313065,0.691838689999796,"LMX1A",1,0.159995154400913
"MA1623.1","MA1623.1",82,13448,32.2834645669291,33.62,0.96024582293067,0.696221236583589,"Stat2",1,0.157252733722797
"MA1629.1","MA1629.1",29,4928,11.4173228346457,12.32,0.926730749565395,0.697626479704187,"Zic2",1,0.15637704331179
"MA0831.2","MA0831.2",5,923,1.96850393700787,2.3075,0.853089463492037,0.699784363121529,"TFE3",1,0.155035766177072
"MA0772.1","MA0772.1",35,5913,13.7795275590551,14.7825,0.932151365402004,0.700435403338671,"IRF7",1,0.154631910723879
"MA1641.1","MA1641.1",16,2798,6.2992125984252,6.995,0.900530750310964,0.703662414329964,"MYF5",1,0.15263564591027
"MA0638.1","MA0638.1",4,751,1.5748031496063,1.8775,0.83877664426434,0.704450791047709,"CREB3",1,0.152149338853926
"MA1128.1","MA1128.1",17,2967,6.69291338582677,7.4175,0.90231390439188,0.704923786387963,"FOSL1::JUN",1,0.151857834697062
"MA0634.1","MA0634.1",16,2804,6.2992125984252,7.01,0.898603794354522,0.706847824269356,"ALX3",1,0.150674074454409
"MA0875.1","MA0875.1",8,1456,3.1496062992126,3.64,0.865276455827637,0.709472084050957,"BARX1",1,0.149064688270133
"MA1112.2","MA1112.2",23,3984,9.05511811023622,9.96,0.909148404642191,0.715570521681399,"NR4A1",1,0.145347558734624
"MA0163.1","MA0163.1",19,3322,7.48031496062992,8.305,0.900700175873561,0.716029113044168,"PLAG1",1,0.145069319343833
"MA1500.1","MA1500.1",12,2149,4.7244094488189,5.3725,0.879368906248282,0.716394294373878,"HOXB6",1,0.144847881689293
"MA0677.1","MA0677.1",11,1983,4.33070866141732,4.9575,0.873567052227397,0.718622221428946,"Nr2f6",1,0.143499357553357
"MA0640.2","MA0640.2",38,6450,14.9606299212598,16.125,0.927791002868828,0.718757996178488,"ELF3",1,0.143417310751876
"MA0036.3","MA0036.3",13,2324,5.11811023622047,5.81,0.880913982137775,0.719754568269396,"GATA2",1,0.142815569981809
"MA1491.1","MA1491.1",12,2156,4.7244094488189,5.39,0.876513812396827,0.720488209170934,"GLI3",1,0.142373122044857
"MA0628.1","MA0628.1",9,1646,3.54330708661417,4.115,0.861070980951196,0.721785887986245,"POU6F1",1,0.141591613312277
"MA1536.1","MA1536.1",7,1303,2.75590551181102,3.2575,0.846018576150736,0.72404263981991,"NR2C2(var.2)",1,0.140235856878538
"MA1114.1","MA1114.1",22,3852,8.66141732283465,9.63,0.899420282745031,0.730487385271664,"PBX3",1,0.136387279461663
"MA0503.1","MA0503.1",17,3019,6.69291338582677,7.5475,0.886772227337101,0.731119159939362,"Nkx2-5(var.2)",1,0.136011834688274
"MA0047.3","MA0047.3",23,4027,9.05511811023622,10.0675,0.899440587060961,0.734379391138552,"FOXA2",1,0.134079519225646
"MA0470.2","MA0470.2",2,409,0.78740157480315,1.0225,0.770074889783031,0.734631014452648,"E2F4",1,0.133930740677199
"MA0737.1","MA0737.1",6,1145,2.36220472440945,2.8625,0.825224357872296,0.73725906786494,"GLIS3",1,0.132379877169535
"MA0146.2","MA0146.2",24,4200,9.44881889763779,10.5,0.899887514060742,0.737376256010589,"Zfx",1,0.132310851066223
"MA1104.2","MA1104.2",18,3200,7.08661417322835,8,0.885826771653543,0.737496701746445,"GATA6",1,0.13223991760949
"MA0604.1","MA0604.1",2,414,0.78740157480315,1.035,0.76077446840884,0.740732865199434,"Atf1",1,0.13033838593013
"MA1126.1","MA1126.1",7,1328,2.75590551181102,3.32,0.830092021629826,0.741891916589921,"FOS::JUN(var.2)",1,0.129659360822959
"MA0884.1","MA0884.1",14,2543,5.51181102362205,6.3575,0.866977746539056,0.746362119651692,"DUXA",1,0.127050410584859
"MA0847.2","MA0847.2",31,5382,12.2047244094488,13.455,0.907077250795156,0.747251975320943,"FOXD2",1,0.126532928252748
"MA0092.1","MA0092.1",16,2887,6.2992125984252,7.2175,0.872769324340173,0.74880792924555,"Hand1::Tcf3",1,0.125629565432671
"MA1502.1","MA1502.1",8,1514,3.1496062992126,3.785,0.83212848063741,0.748880467288266,"HOXB8",1,0.125587496773026
"MA0906.1","MA0906.1",6,1164,2.36220472440945,2.91,0.811754200827989,0.751329818683221,"HOXC12",1,0.124169374593496
"MA0651.1","MA0651.1",5,993,1.96850393700787,2.4825,0.792952240486556,0.758126238217626,"HOXC11",1,0.120258472472757
"MA0463.2","MA0463.2",14,2573,5.51181102362205,6.4325,0.856869183617885,0.761434265868165,"BCL6",1,0.118367583073779
"MA1535.1","MA1535.1",6,1179,2.36220472440945,2.9475,0.801426539239847,0.762049190346119,"NR2C1",1,0.118016994006367
"MA0709.1","MA0709.1",14,2577,5.51181102362205,6.4425,0.855539157721699,0.76339818912303,"Msx3",1,0.117248874587088
"MA0519.1","MA0519.1",31,5428,12.2047244094488,13.57,0.899390155449434,0.763891574056975,"Stat5a::Stat5b",1,0.116968280338523
"MA1530.1","MA1530.1",13,2411,5.11811023622047,6.0275,0.849126542715964,0.766077100742605,"NKX6-3",1,0.115727519215946
"MA1475.1","MA1475.1",3,631,1.18110236220472,1.5775,0.748717820731996,0.766154543690962,"CREB3L4(var.2)",1,0.115683618484245
"MA1645.1","MA1645.1",17,3098,6.69291338582677,7.745,0.864159249299777,0.768079768775209,"NKX2-2",1,0.114593674057146
"MA0682.2","MA0682.2",7,1368,2.75590551181102,3.42,0.805820325090943,0.768747992492027,"PITX1",1,0.114216005331354
