	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SYMBOL
ENSMUSG00000089812	6.85640614522805	-0.704182954939145	0.344745425520397	-2.04261725554784	0.0410903415889926	0.0687877129373339	Gm15867
ENSMUSG00000016181	49.9872390706426	0.627612440168755	0.126941921568628	4.94409122229532	7.64998783544533e-07	2.5692233558597e-06	Utp25
ENSMUSG00000026638	0.248777463457227	-0.424892053585377	4.92768185620347	-0.0862255449893705	0.93128712436178	NA	Irf6
ENSMUSG00000079144	18.0693233474848	0.223710279152767	0.208528926780027	1.07280214120488	0.283359899905382	0.368544206818058	A130010J15Rik
ENSMUSG00000037318	0.0387582980688502	0.536892963001849	4.92768185620347	0.108954469600336	0.913238603261592	NA	Traf3ip3
ENSMUSG00000026639	0.374529206617471	0.0173362543854387	1.47266425040743	0.0117720345154317	0.990607492348265	NA	Lamb3
ENSMUSG00000016194	0.0755343971689247	-1.48234540293833	4.85740416566203	-0.305172341518816	0.760234896539077	NA	Hsd11b1
ENSMUSG00000009633	0.236903936136138	0.53689806054426	2.30076389114105	0.233356435491513	0.815484638801817	NA	G0s2
ENSMUSG00000016179	0.114039996052444	0	4.28058859992112	0	1	NA	Camk1g
ENSMUSG00000026640	49.047063178447	-1.19621704688848	0.146884254836242	-8.1439433261388	3.82608357915212e-16	2.53795631947176e-15	Plxna2
ENSMUSG00000102841	0.0530091661483774	0.536892963001849	4.92768185620347	0.108954469600336	0.913238603261592	NA	Gm38036
ENSMUSG00000103776	0.0522541836024052	-0.914572855057187	4.92723534144912	-0.185615825443444	0.852746042325772	NA	2900035J10Rik
ENSMUSG00000016494	476.179129998884	-4.25937263247837	0.0821111070702241	-51.8732822446982	0	0	Cd34
ENSMUSG00000097325	0.818977007658156	-2.92315252950135	1.09101390434572	-2.67929906104577	0.00737764686862345	0.0145148924996741	Gm16897
ENSMUSG00000096929	0.395674716650414	1.03364634408923	1.32770849311	0.778519041983406	0.436263085307693	NA	A330023F24Rik
ENSMUSG00000103867	0.242105303441478	-0.779875349928635	2.07838698859298	-0.375231058608865	0.707488633459225	NA	9630010A21Rik
ENSMUSG00000016493	0.251943535231023	-1.215645856536	2.31167005942593	-0.525873427126487	0.598976152900144	NA	Cd46
ENSMUSG00000104010	0.0635147441385704	0.536892963001849	4.92768185620347	0.108954469600336	0.913238603261592	NA	Gm37366
