	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SYMBOL
ENSMUSG00000086943	0.32410763303244	-1.61998293085159	1.89072661941372	-0.856804423345942	0.391552980689289	NA	4732414G09Rik
ENSMUSG00000020785	7.70695441290558	0.419075890830025	0.344243807549088	1.21738105854022	0.223459266378558	0.308626676792981	Camkk1
ENSMUSG00000020783	46.6239800519961	0.285736233709157	0.15944003153594	1.79212353984482	0.0731131789207142	0.118637603285364	Ncbp3
ENSMUSG00000005947	0.594129579249896	-2.26144408354448	1.25621258409682	-1.80020811140846	0.0718277835228833	0.116905736185732	Itgae
ENSMUSG00000050107	46.5363388676932	1.10955005690171	0.164679787898819	6.7376213623947	1.61000452692201e-11	8.48983469228603e-11	Haspin
ENSMUSG00000005950	8.46325754846363	-1.32649805873381	0.422878766709316	-3.13682824289364	0.00170786144690315	0.0038918353475293	P2rx5
ENSMUSG00000047260	554.560733580624	0.558379872750095	0.0569272631644783	9.80865479404453	1.03336899900712e-22	1.04362780718566e-21	Emc6
ENSMUSG00000040158	6.90341605198242	-0.690082518205424	0.383569786952726	-1.79910551268334	0.072001991802053	0.117094815289293	Tax1bp3
ENSMUSG00000005949	30.5400296908549	-0.970199958029355	0.181354762926623	-5.34973519510984	8.80830203025374e-08	3.41477900961464e-07	Ctns
ENSMUSG00000005951	2.84805668955229	-0.604267905333542	0.584591135623957	-1.03365902852527	0.301295593358236	0.396708236621043	Shpk
ENSMUSG00000005952	0.109124884233342	-0.553020354266855	4.32363186207325	-0.127906438824714	0.898223015458792	NA	Trpv1
ENSMUSG00000043029	0.117883213890918	-0.55302173903347	3.69944687438677	-0.149487682297138	0.88116882826232	NA	Trpv3
ENSMUSG00000020774	8.78155634680164	2.02865085464508	0.442075383701059	4.58892516851129	4.4553409540916e-06	1.4593204906504e-05	Aspa
ENSMUSG00000060630	0.0598947274744349	-0.553018809009551	4.92768185620347	-0.112226971047929	0.910643444449435	NA	Zfp735
ENSMUSG00000058275	0.0880255004791563	-0.553019652689612	4.60770817322285	-0.120020546419024	0.904466871918901	NA	Or1d2
ENSMUSG00000038807	54.5628757076637	1.50112059620397	0.153868534731182	9.75586463357514	1.74110613082621e-22	1.74073143079806e-21	Rap1gap2
ENSMUSG00000069814	0.070441215876231	-0.072126499612959	4.33208859926258	-0.0166493593010163	0.986716346976644	NA	Ccdc92b
ENSMUSG00000020741	189.404925648565	0.880892672965103	0.0886551196651126	9.93617375164122	2.89743249307468e-23	2.99122345599866e-22	Cluh
ENSMUSG00000020745	338.093484497923	0.211397119043846	0.060427180673101	3.49837799296748	0.000468097202803531	0.00116852421914254	Pafah1b1
ENSMUSG00000010554	107.397779708032	0.646002261028095	0.105327124626363	6.13329437521173	8.60776554395323e-10	4.00421990607731e-09	Mettl16
ENSMUSG00000000282	52.0603393987512	-0.210764529280898	0.141808663940371	-1.48625989008346	0.13721039164836	0.204567953402138	Mnt
ENSMUSG00000038351	20.1559789642506	0.50751483127337	0.230825237678404	2.19869731914005	0.027899451712724	0.0504521420163793	Sgsm2
ENSMUSG00000038335	135.009246568121	1.22712146732982	0.101665416910251	12.0701955947626	1.5177313702134e-33	2.31936645906405e-32	Tsr1
ENSMUSG00000001323	19.673052770451	-0.619849129180259	0.218102142911902	-2.84201301694975	0.00448296611617299	0.00951120395206317	Srr
ENSMUSG00000038290	31.6342518516192	-0.147893884133688	0.179833854699685	-0.8223917814622	0.410853955318561	0.507720480162687	Smg6
ENSMUSG00000085738	0.0471958679091134	0	4.92768185620347	0	1	NA	Gm12335
ENSMUSG00000043099	3.37131343758631	-2.87014472483518	0.759739291368051	-3.77780214534772	0.000158218494882815	0.000422431257314518	Hic1
ENSMUSG00000085609	0.219212613406604	0	2.30193857448871	0	1	NA	1700016P03Rik
ENSMUSG00000038268	9.88358028924825	-0.167078957585432	0.335418122211904	-0.498121438649872	0.618398450717125	0.700643785679584	Ovca2
ENSMUSG00000078789	0.373407304444519	0.408770681953084	1.54612610154702	0.264383792204321	0.791484199291303	0.843600128902026	Dph1
ENSMUSG00000045287	4.66471628950308	-3.75843581809997	0.72316562962978	-5.19719918108398	2.02313555419556e-07	7.58580581620217e-07	Rtn4rl1
ENSMUSG00000000751	702.488809269651	0.153700740795969	0.0506372612696127	3.03532886539038	0.00240273537190025	0.00534507946978033	Rpa1
ENSMUSG00000018809	49.3389982152082	-1.10891592559716	0.161659859673481	-6.85956258923482	6.90717115363113e-12	3.73845609196727e-11	Smyd4
ENSMUSG00000000753	1760.77252152816	-2.89172930778719	0.0594851988248877	-48.6125853979215	0	0	Serpinf1
ENSMUSG00000038224	0.0750233389506156	0	4.24797661085038	0	1	NA	Serpinf2
ENSMUSG00000045374	45.2395720205278	-0.644313046212997	0.160594405458099	-4.01205163016158	6.01933307209281e-05	0.000171276939619758	Wdr81
ENSMUSG00000085148	46.079873778893	-0.182390160712665	0.225414890750212	-0.809130932325037	0.418439837565193	0.515415447213487	Mir22hg
ENSMUSG00000038217	4.23970843360245	-0.332639020919317	0.520807511015756	-0.638698586106325	0.523019032690706	0.616641253583485	Tlcd2
ENSMUSG00000020850	413.69214058059	0.596430765418633	0.0931515219668595	6.40280215315027	1.5255082301473e-10	7.49418688881316e-10	Prpf8
ENSMUSG00000038195	7.41768692248086	-1.07928991885454	0.37201262924073	-2.90121849104248	0.00371714598907371	0.00801080310031241	Rilp
ENSMUSG00000038188	0.127649928627684	-0.553023181010994	2.91051491138812	-0.190008709059401	0.849302306013102	NA	Scarf1
ENSMUSG00000038178	12.2170522442478	0.203323427214341	0.277809336996722	0.731881186616634	0.464241090079862	0.560572524037691	Slc43a2
