"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","logp"
"MA0060.3","MA0060.3",25,2226,5.1440329218107,5.565,0.924354523236424,0.686193004204922,"NFYA",0.999929099691654,0.163553713925847
"MA1105.2","MA1105.2",35,3083,7.20164609053498,7.7075,0.934368613757376,0.687393466750826,"GRHL2",0.999929099691654,0.162794599879255
"MA0159.1","MA0159.1",33,2913,6.79012345679012,7.2825,0.93238907748577,0.687836154150935,"RARA::RXRA",0.999929099691654,0.162515000459937
"MA0636.1","MA0636.1",8,747,1.64609053497942,1.8675,0.88144071484842,0.688647999329423,"BHLHE41",0.999929099691654,0.162002709895359
"MA0111.1","MA0111.1",31,2747,6.37860082304527,6.8675,0.928809730330581,0.691543336740255,"Spz1",0.999929099691654,0.160180598898963
"MA0620.3","MA0620.3",15,1367,3.08641975308642,3.4175,0.903122093075763,0.69208893301167,"MITF",0.999929099691654,0.159838095377639
"MA0145.3","MA0145.3",9,840,1.85185185185185,2.1,0.881834215167548,0.693872880792587,"TFCP2",0.999929099691654,0.158720086068285
"MA1554.1","MA1554.1",12,1108,2.46913580246914,2.77,0.891384766234345,0.696675620345102,"RFX7",0.999929099691654,0.156969387017963
"MA0624.1","MA0624.1",52,4544,10.6995884773663,11.36,0.941865182866748,0.698619145881435,"NFATC1",0.999929099691654,0.155759516555915
"MA0648.1","MA0648.1",15,1374,3.08641975308642,3.435,0.898521034377415,0.699417294770964,"GSC",0.999929099691654,0.155263632920782
"MA0883.1","MA0883.1",17,1551,3.49794238683128,3.8775,0.902112801245977,0.701662338511699,"Dmbx1",0.999929099691654,0.153871833454792
"MA1505.1","MA1505.1",13,1201,2.67489711934156,3.0025,0.890889964809846,0.702193357983768,"HOXC8",0.999929099691654,0.153543282823731
"MA1481.1","MA1481.1",19,1728,3.90946502057613,4.32,0.904968754762993,0.704295676437966,"DRGX",0.999929099691654,0.152244977666021
"MA1129.1","MA1129.1",9,849,1.85185185185185,2.1225,0.87248614928238,0.7056542204552,"FOSL1::JUN(var.2)",0.999929099691654,0.151408056646348
"MA0014.3","MA0014.3",11,1030,2.26337448559671,2.575,0.878980382756003,0.708907104860804,"PAX5",0.999929099691654,0.149410671008133
"MA1139.1","MA1139.1",12,1121,2.46913580246914,2.8025,0.881047565555445,0.711481012541433,"FOSL2::JUNB(var.2)",0.999929099691654,0.14783668554247
"MA0040.1","MA0040.1",48,4230,9.87654320987654,10.575,0.93395207658407,0.714016151392973,"Foxq1",0.999929099691654,0.14629196416009
"MA1552.1","MA1552.1",12,1125,2.46913580246914,2.8125,0.877914951989026,0.715945212983659,"RARB(var.3)",0.999929099691654,0.145120210386625
"MA0152.1","MA0152.1",76,6605,15.6378600823045,16.5125,0.947031647679305,0.717363490605161,"NFATC2",0.999929099691654,0.144260730018836
"MA0482.2","MA0482.2",28,2525,5.76131687242798,6.3125,0.91268386097869,0.718750508065999,"GATA4",0.999929099691654,0.143421835310755
"MA0596.1","MA0596.1",32,2872,6.5843621399177,7.18,0.917042080768481,0.720456274667886,"SREBF2",0.999929099691654,0.142392371889128
"MA0484.2","MA0484.2",41,3648,8.43621399176955,9.12,0.925023464009819,0.723270991925573,"HNF4G",0.999929099691654,0.140698952709167
"MA1640.1","MA1640.1",36,3225,7.40740740740741,8.0625,0.918748205569911,0.726810923851727,"MEIS2(var.2)",0.999929099691654,0.138578553938475
"MA0707.1","MA0707.1",39,3489,8.02469135802469,8.7225,0.919999009231836,0.731103147718167,"MNX1",0.999929099691654,0.13602134626428
"MA1545.1","MA1545.1",3,312,0.617283950617284,0.78,0.791389680278569,0.732522242090085,"OVOL2",0.999929099691654,0.135179183983631
"MA0682.2","MA0682.2",17,1584,3.49794238683128,3.96,0.883318784553352,0.732914606797585,"PITX1",0.999929099691654,0.134946622844525
"MA0028.2","MA0028.2",13,1230,2.67489711934156,3.075,0.869885242062297,0.733129269452045,"ELK1",0.999929099691654,0.13481944137543
"MA1651.1","MA1651.1",36,3238,7.40740740740741,8.095,0.915059593256011,0.735419113401906,"ZFP42",0.999929099691654,0.133465087090071
"MA1636.1","MA1636.1",36,3242,7.40740740740741,8.105,0.913930586971919,0.738035591419555,"CEBPG(var.2)",0.999929099691654,0.131922694024651
"MA1530.1","MA1530.1",26,2386,5.34979423868313,5.965,0.896864080248638,0.744492981090899,"NKX6-3",0.999929099691654,0.128139392321289
"MA1421.1","MA1421.1",46,4111,9.46502057613169,10.2775,0.920945811348255,0.744659373436097,"TCF7L1",0.999929099691654,0.128042339420783
"MA0770.1","MA0770.1",33,2994,6.79012345679012,7.485,0.90716412248365,0.745107865616469,"HSF2",0.999929099691654,0.127780852015381
"MA0691.1","MA0691.1",34,3085,6.99588477366255,7.7125,0.907083925272292,0.748130839520344,"TFAP4",0.999929099691654,0.126022442359369
"MA1118.1","MA1118.1",26,2391,5.34979423868313,5.9775,0.894988580289942,0.748172722298385,"SIX1",0.999929099691654,0.125998129833677
"MA1474.1","MA1474.1",12,1156,2.46913580246914,2.89,0.85437224998932,0.749057281585874,"CREB3L4",0.999929099691654,0.125484969850012
"MA0065.2","MA0065.2",67,5909,13.7860082304527,14.7725,0.933221068231692,0.749527471972932,"Pparg::Rxra",0.999929099691654,0.12521244459342
"MA0106.3","MA0106.3",14,1338,2.88065843621399,3.345,0.861183389002688,0.751710074548072,"TP53",0.999929099691654,0.123949629225349
"MA0076.2","MA0076.2",24,2223,4.93827160493827,5.5575,0.888577886628569,0.753112340311729,"ELK4",0.999929099691654,0.123140236098855
"MA0875.1","MA0875.1",23,2136,4.73251028806584,5.34,0.88623788166027,0.753558090544862,"BARX1",0.999929099691654,0.1228832630167
"MA0860.1","MA0860.1",32,2921,6.5843621399177,7.3025,0.901658629225292,0.754097588141259,"Rarg(var.2)",0.999929099691654,0.12257244822997
"MA0901.2","MA0901.2",69,6100,14.1975308641975,15.25,0.930985630439182,0.759817642670144,"HOXB13",0.999929099691654,0.119290626515264
"MA1641.1","MA1641.1",39,3538,8.02469135802469,8.845,0.907257360997704,0.761393922281756,"MYF5",0.999929099691654,0.118390594201492
"MA1497.1","MA1497.1",17,1621,3.49794238683128,4.0525,0.863156665473479,0.765430481402944,"HOXA6",0.999929099691654,0.116094247048138
"MA0629.1","MA0629.1",19,1799,3.90946502057613,4.4975,0.869252922862953,0.765683625959503,"Rhox11",0.999929099691654,0.115950640135354
"MA1619.1","MA1619.1",41,3721,8.43621399176955,9.3025,0.906876000190223,0.767507677834976,"Ptf1a(var.2)",0.999929099691654,0.1149172713235
"MA1594.1","MA1594.1",27,2508,5.55555555555556,6.27,0.886053517632465,0.769151524467938,"ZNF382",0.999929099691654,0.113988094843707
"MA0631.1","MA0631.1",14,1358,2.88065843621399,3.395,0.84850027576259,0.770258868254166,"Six3",0.999929099691654,0.11336329280112
"MA0063.2","MA0063.2",26,2424,5.34979423868313,6.06,0.882804329815698,0.771628453699621,"NKX2-5",0.999929099691654,0.112591766179921
"MA1607.1","MA1607.1",54,4846,11.1111111111111,12.115,0.917136699225019,0.771819378422405,"Foxl2",0.999929099691654,0.112484321597395
"MA0719.1","MA0719.1",18,1718,3.7037037037037,4.295,0.862329151036951,0.771983253882246,"RHOXF1",0.999929099691654,0.112392120422573
