"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","logp"
"MA0600.2","MA0600.2",10,2255,6.45161290322581,5.6375,1.14441027108218,0.376999279828082,"RFX2",0.852804307905955,0.423659479414867
"MA1615.1","MA1615.1",20,4738,12.9032258064516,11.845,1.08933945178992,0.377245873470463,"Plagl1",0.852804307905955,0.423375502085995
"MA1550.1","MA1550.1",11,2504,7.09677419354839,6.26,1.13366999896939,0.378508100362469,"PPARD",0.853072637070701,0.421924821830809
"MA0705.1","MA0705.1",8,1770,5.16129032258065,4.425,1.16639329323856,0.379687649475587,"Lhx8",0.853153573821651,0.420573529412314
"MA1570.1","MA1570.1",7,1530,4.51612903225806,3.825,1.18068732869492,0.381973553084443,"TFAP4(var.2)",0.854693178897424,0.417966705536206
"MA0693.2","MA0693.2",9,2020,5.80645161290323,5.05,1.1497923985947,0.382664238273109,"VDR",0.854693178897424,0.417182122688896
"MA1154.1","MA1154.1",12,2762,7.74193548387097,6.905,1.12120716638247,0.383869105414985,"ZNF282",0.854824933252473,0.415816839400455
"MA1588.1","MA1588.1",13,3014,8.38709677419355,7.535,1.11308517242117,0.385794238724423,"ZNF136",0.856555065739344,0.413644262199844
"MA0659.2","MA0659.2",17,4019,10.9677419354839,10.0475,1.09158914510912,0.389326924093443,"MAFG",0.861833487755811,0.409685561396438
"MA0786.1","MA0786.1",18,4273,11.6129032258065,10.6825,1.08709601926576,0.390818023032366,"POU3F1",0.862574689888003,0.408025416491089
"MA0651.1","MA0651.1",4,819,2.58064516129032,2.0475,1.26038835716255,0.392065881322597,"HOXC11",0.862776246214328,0.406640949584619
"MA0884.1","MA0884.1",9,2041,5.80645161290323,5.1025,1.13796209954007,0.394325751174474,"DUXA",0.864169970651168,0.404144860695481
"MA0625.1","MA0625.1",18,4294,11.6129032258065,10.735,1.08177952732245,0.399068028654686,"NFATC3",0.864169970651168,0.398953064335826
"MA0467.1","MA0467.1",11,2547,7.09677419354839,6.3675,1.11453069392201,0.40001408218035,"Crx",0.864169970651168,0.397924719408121
"MA1549.1","MA1549.1",10,2299,6.45161290322581,5.7475,1.12250768216195,0.400114735077806,"POU6F1(var.2)",0.864169970651168,0.397815454506669
"MA1100.2","MA1100.2",19,4548,12.258064516129,11.37,1.07810593809402,0.400168951628631,"ASCL1",0.864169970651168,0.397756610501029
"MA0607.1","MA0607.1",6,1314,3.87096774193548,3.285,1.17837678597732,0.400409086452097,"Bhlha15",0.864169970651168,0.397496075670167
"MA0059.1","MA0059.1",7,1562,4.51612903225806,3.905,1.1564991119739,0.402322961128255,"MAX::MYC",0.864169970651168,0.395425180934235
"MA1132.1","MA1132.1",14,3300,9.03225806451613,8.25,1.09481915933529,0.402446156133238,"JUN::JUNB",0.864169970651168,0.395292216310884
"MA1584.1","MA1584.1",11,2558,7.09677419354839,6.395,1.10973795051578,0.405530398273868,"ZIC5",0.864169970651168,0.39197658582326
"MA1472.1","MA1472.1",19,4562,12.258064516129,11.405,1.07479741482938,0.405545078943044,"BHLHA15(var.2)",0.864169970651168,0.391960864145577
"MA1151.1","MA1151.1",10,2314,6.45161290322581,5.785,1.11523127108484,0.408015168849507,"RORC",0.864169970651168,0.389323690769974
"MA0152.1","MA0152.1",49,12191,31.6129032258064,30.4775,1.0372538175968,0.408691984356375,"NFATC2",0.864169970651168,0.388603879988266
"MA1496.1","MA1496.1",6,1326,3.87096774193548,3.315,1.1677127426653,0.408714070991122,"HOXA4",0.864169970651168,0.388580410371094
"MA1648.1","MA1648.1",18,4319,11.6129032258065,10.7975,1.0755177796533,0.40891688959767,"TCF12(var.2)",0.864169970651168,0.388364951300428
"MA1578.1","MA1578.1",8,1826,5.16129032258065,4.565,1.13062219552698,0.412820209265605,"VEZF1",0.869954452294184,0.3842390503399
"MA1102.2","MA1102.2",21,5092,13.5483870967742,12.73,1.06428806730355,0.415180062701146,"CTCFL",0.870082513000922,0.381763509848354
"MA0782.2","MA0782.2",17,4083,10.9677419354839,10.2075,1.07447875929306,0.415213638911968,"PKNOX1",0.870082513000922,0.381728389246974
"MA0635.1","MA0635.1",3,608,1.93548387096774,1.52,1.27334465195246,0.419645353020935,"BARHL2",0.876905975780441,0.377117581721707
"MA0078.1","MA0078.1",11,2591,7.09677419354839,6.4775,1.09560388939381,0.422098172872258,"Sox17",0.879419863605182,0.374586527763179
"MA0770.1","MA0770.1",12,2844,7.74193548387097,7.11,1.08887981489043,0.423206073772467,"HSF2",0.879419863605182,0.373448108016968
"MA0878.2","MA0878.2",10,2354,6.45161290322581,5.885,1.09628086715817,0.429098745020383,"CDX1",0.887657748452138,0.367442755640993
"MA0830.2","MA0830.2",18,4380,11.6129032258065,10.95,1.06053910737958,0.433035820012273,"TCF4",0.887657748452138,0.363476178034041
"MA0602.1","MA0602.1",8,1862,5.16129032258065,4.655,1.10876269013548,0.434117608634275,"Arid5a",0.887657748452138,0.362392597995435
"MA0837.1","MA0837.1",4,868,2.58064516129032,2.17,1.18923740151628,0.434665914721206,"CEBPE",0.887657748452138,0.361844414626016
"MA0865.1","MA0865.1",9,2114,5.80645161290323,5.285,1.0986663411359,0.434938045443636,"E2F8",0.887657748452138,0.361572601524007
"MA0828.1","MA0828.1",4,870,2.58064516129032,2.175,1.18650352243233,0.436389753493853,"SREBF2(var.2)",0.887657748452138,0.360125455272791
"MA0740.1","MA0740.1",16,3882,10.3225806451613,9.705,1.06363530604444,0.436418584217968,"KLF14",0.887657748452138,0.360096763923601
"MA1534.1","MA1534.1",8,1869,5.16129032258065,4.6725,1.10461002088403,0.438252130842461,"NR1I3",0.887657748452138,0.358275963629209
"MA1499.1","MA1499.1",6,1370,3.87096774193548,3.425,1.13020955968919,0.439069315253135,"HOXB4",0.887657748452138,0.357466912888526
"MA1504.1","MA1504.1",6,1370,3.87096774193548,3.425,1.13020955968919,0.439069315253135,"HOXC4",0.887657748452138,0.357466912888526
"MA0633.1","MA0633.1",9,2131,5.80645161290323,5.3275,1.08990175746658,0.444381432452693,"Twist2",0.895969050296512,0.35224409543729
"MA0882.1","MA0882.1",6,1383,3.87096774193548,3.4575,1.11958575327129,0.447992240647255,"DLX6",0.8990931885619,0.34872950804039
"MA0510.2","MA0510.2",10,2393,6.45161290322581,5.9825,1.07841419193077,0.449632722131612,"RFX5",0.8990931885619,0.347142090401459
"MA0125.1","MA0125.1",7,1640,4.51612903225806,4.1,1.1014948859166,0.451795717583458,"Nobox",0.8990931885619,0.345057889924482
"MA0838.1","MA0838.1",4,888,2.58064516129032,2.22,1.162452775356,0.451837205745424,"CEBPG",0.8990931885619,0.345018010722754
"MA0686.1","MA0686.1",5,1138,3.2258064516129,2.845,1.13385112534724,0.451957031783797,"SPDEF",0.8990931885619,0.344902852237786
