"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CHI3L1",0,3.37887070566671,0.404,0.013,0
"BCL6",0,1.94119237920589,0.464,0.083,0
"PPP2R2B",0,1.77629615463369,0.93,0.766,0
"MALAT1",0,0.854927073540449,1,0.999,0
"SERPINA3",0,1.27590075267515,0.244,0,0
"XIST",0,3.61465565386272,0.795,0.001,0
"NLGN4Y",6.13876403428314e-303,-2.32129995581486,0.001,0.561,2.24684902418797e-298
"PDK4",7.30635949801417e-292,1.7329472079726,0.3,0.02,2.67420063986816e-287
"NEAT1",2.00578530146617e-289,2.40037113725121,0.796,0.402,7.34137478189634e-285
"UTY",7.9268058729043e-285,-2.03659465206346,0.003,0.54,2.9012902175417e-280
"CD44",8.94558717707717e-284,2.0578475810875,0.254,0.01,3.27417436268202e-279
"TTTY14",6.16503130007622e-277,-2.10433738932151,0.002,0.529,2.2564631061409e-272
"DIP2C",2.33902977204098e-275,1.7828327656662,0.833,0.59,8.56108286864719e-271
"MT1X",3.10189445871958e-270,1.08539376263233,0.256,0.012,1.13532439083595e-265
"CLIC4",1.20309748496087e-268,1.40883390345184,0.524,0.12,4.40345710470527e-264
"FKBP5",6.20131939037553e-267,1.63897145651766,0.423,0.077,2.26974491007135e-262
"ANGPTL4",2.4135343449228e-259,1.53631490750051,0.274,0.02,8.83377705585194e-255
"OSMR-AS1",1.36296532886734e-254,1.14792850180177,0.252,0.014,4.98858940018736e-250
"ITGB4",5.07355638718651e-252,1.10895038513202,0.278,0.022,1.85697237327414e-247
"DST",1.05365038877331e-249,1.28772802246846,0.923,0.767,3.85646578794918e-245
"USP9Y",4.86000073486304e-247,-1.79697012385,0.002,0.489,1.77880886896722e-242
"GFAP",1.45716831838438e-243,1.47179145231566,0.317,0.037,5.33338176211868e-239
"CNTNAP2",1.47876343755948e-242,-2.95152566960842,0.195,0.64,5.41242205781144e-238
"PIP4K2A",7.53363921788283e-237,1.75794914310781,0.777,0.416,2.7573872901373e-232
"NTM",5.05262226914118e-234,1.47502253409526,0.852,0.645,1.84931027672836e-229
"OSMR",4.87381657018972e-228,0.813521186092013,0.228,0.013,1.78386560285514e-223
"MT2A",2.00443776074588e-223,1.39204999556242,0.287,0.032,7.336442648106e-219
"RBFOX1",1.15330469923205e-222,-2.9372053765565,0.154,0.589,4.22121052965922e-218
"ZFP36",3.75792026571764e-222,0.995265759972076,0.213,0.01,1.37543639645531e-217
"ERBIN",3.85091902835291e-210,1.47477267110466,0.793,0.489,1.40947487356745e-205
"GADD45B",1.38131171901781e-207,0.845937805835067,0.204,0.011,5.05573902277707e-203
"MYT1L",3.3915224245454e-203,-1.9023078573178,0.051,0.489,1.24133112260786e-198
"DOCK1",1.09014356631336e-201,1.16299452712225,0.653,0.24,3.99003446706352e-197
"DLGAP1",8.19674371879129e-201,-2.23469498060326,0.189,0.596,3.0000901685148e-196
"QKI",2.32927248708105e-199,1.21144789042873,0.894,0.692,8.52537022996535e-195
"SYT1",1.51743935939086e-196,-2.65324745248029,0.08,0.508,5.55397979930648e-192
"HILPDA",2.38724163653126e-192,1.07135991720812,0.213,0.017,8.73754311386807e-188
"F3",9.00336843951413e-192,1.54708029593521,0.304,0.05,3.29532288254657e-187
"YBX3",1.13605163394628e-191,0.871571673467351,0.208,0.015,4.15806258540677e-187
"DOCK5",1.00709122661746e-187,1.31782335352309,0.57,0.198,3.68605459854255e-183
"GALNT15",2.42051909245828e-187,1.26623902588412,0.313,0.059,8.85934193030657e-183
"ENOSF1",2.52622705588076e-186,1.25727343734847,0.481,0.144,9.24624364722916e-182
"SLC8A1",3.24946153937499e-185,-1.73642673304383,0.126,0.565,1.18933541802664e-180
"GRIA1",1.31647339800927e-184,-1.71864405508641,0.046,0.454,4.81842428405373e-180
"FRMPD4",2.41033341798104e-183,-2.12252527354015,0.045,0.453,8.82206134315241e-179
"ADM",6.33716022904549e-183,0.533903339347498,0.146,0.002,2.31946401543294e-178
"CACNA1B",7.76967399240243e-182,-1.76081710642592,0.058,0.464,2.84377837795921e-177
"MRVI1",3.31963716454248e-181,1.3658324772254,0.256,0.035,1.21502039859419e-176
"DLGAP2",3.10250567100615e-180,-2.24372967248536,0.052,0.45,1.13554810064496e-175
"GABBR2",9.37271999399955e-178,-1.61858778175816,0.04,0.434,3.43050924500377e-173
"MEG3",2.15740206868927e-176,-2.21382786639082,0.174,0.544,7.8963073116096e-172
"RIMS2",5.23512706543538e-176,-1.86140893788029,0.139,0.542,1.91610885722e-171
"MEF2C",1.86662266650604e-175,-1.93543069394165,0.184,0.557,6.83202562167877e-171
"GRIN2B",8.92455434587407e-174,-1.66407124702694,0.075,0.464,3.26647613613337e-169
"KSR2",3.44013476662331e-173,-1.35767889050243,0.052,0.447,1.2591237259318e-168
"TENM2",4.82253782174153e-173,-2.23931820069022,0.104,0.489,1.76509706813562e-168
"GLUL",8.07017161420995e-173,1.67791583783744,0.522,0.2,2.95376351251698e-168
"MTUS2",8.80293273163303e-171,-1.77011092436171,0.038,0.425,3.221961409105e-166
"CACNB4",4.48847169632952e-170,-1.6656811513157,0.121,0.507,1.64282552557357e-165
"KHDRBS2",2.49321775227601e-169,-1.94122465193785,0.066,0.46,9.12542629510543e-165
"KCNQ5",7.934855152506e-169,-2.42027492031441,0.051,0.433,2.90423633436872e-164
"CHSY3",9.47142134864582e-169,-1.84200408607794,0.052,0.437,3.46663492781786e-164
"LGALS3",7.02224803202059e-168,0.677305242498048,0.182,0.013,2.57021300219986e-163
"HCN1",1.04759090477147e-167,-1.68360246676531,0.036,0.416,3.83428747055407e-163
"PDE4B",7.43396727783508e-167,1.09551027309708,0.844,0.603,2.72090636336042e-162
"SYN2",1.3576988192532e-166,-1.65656350711971,0.067,0.45,4.96931344834865e-162
"ATP8A2",1.70383082663198e-166,-1.50647361165209,0.073,0.462,6.23619120855571e-162
"TMEM165",1.71153050091954e-166,1.63862500663705,0.712,0.433,6.26437278641561e-162
"ELL2",7.00188877881917e-166,1.87098328721445,0.592,0.329,2.5627613119356e-161
"SIK3",2.12491114624396e-165,1.21438092940361,0.889,0.744,7.77738728636751e-161
"FRMD4A",4.97091192858191e-165,-1.77410161652464,0.456,0.693,1.81940347498027e-160
"KCNC2",5.65440095343709e-165,-1.88604828826262,0.021,0.393,2.06956729296751e-160
"STXBP5L",7.99171726066588e-165,-1.82530410429681,0.132,0.521,2.92504843457632e-160
"SH3PXD2B",9.04545440604061e-165,1.3183444860333,0.459,0.155,3.31072676715493e-160
"CCSER1",2.88648177673849e-164,-1.96256337163897,0.156,0.525,1.05648119510406e-159
"FGFR2",5.08846426057794e-164,1.21648029549701,0.539,0.209,1.86242880401413e-159
"CELF4",2.2396226695649e-163,-1.41322886274713,0.051,0.429,8.19724293287449e-159
"SRRM3",5.00765542619228e-163,-1.22021656337622,0.043,0.422,1.83285196254064e-158
"GABRG3",2.80314235783868e-162,-1.82720299646609,0.03,0.399,1.02597813439254e-157
"VIM",3.9997613178442e-162,0.580206326451779,0.163,0.009,1.46395263994415e-157
"FGF12",4.61313080961666e-161,-1.59267141800299,0.148,0.55,1.68845200762779e-156
"GABRB3",1.1725131164061e-160,-1.5765980672307,0.077,0.449,4.29151525735796e-156
"CSMD1",1.75243404932101e-160,-1.72374042571292,0.21,0.602,6.41408386391984e-156
"SNRPN",4.79495734493424e-160,-1.58236783279528,0.082,0.456,1.75500233781938e-155
"PTPRN2",1.8815584389287e-159,-1.56053315762472,0.116,0.485,6.88669204232293e-155
"KIAA1549L",1.34140312700997e-158,-1.46764213881142,0.055,0.42,4.90966958516918e-154
"ALDH1L1",1.69516277739195e-158,0.982664781358493,0.258,0.042,6.20446528153229e-154
"RBFOX3",3.55318185740963e-157,-1.34249230037409,0.03,0.393,1.3005000916305e-152
"DCLK1",1.24880574263682e-156,-1.59401835516074,0.075,0.453,4.57075389862501e-152
"FAM107B",2.27847643444738e-156,1.37561027951893,0.412,0.126,8.33945159772087e-152
"GRIN1",5.90472752325261e-156,-1.1996732172131,0.043,0.412,2.16118932078569e-151
"GRM5",6.73053479633034e-156,-1.55671250077111,0.125,0.506,2.46344304080487e-151
"CDH19",7.45894390656942e-156,1.53074764191866,0.321,0.074,2.73004805924347e-151
"CHRM3",1.26569266691978e-155,-1.93380501239458,0.049,0.413,4.6325617301931e-151
"COL4A5",5.71955358758874e-155,1.30045969770594,0.415,0.124,2.09341380859336e-150
"SLC4A10",3.83166958707111e-154,-1.42386383284065,0.087,0.462,1.4024293855639e-149
"SRRM4",8.53361107108325e-154,-1.24614911089212,0.028,0.386,3.12338698812718e-149
"IFITM3",2.43458380309189e-153,0.622271524978876,0.177,0.014,8.91082017769664e-149
"ARHGEF10",3.78991394215054e-153,1.12343892325707,0.49,0.187,1.38714640196652e-148
"RGS7",2.71597090450961e-151,-1.76731120713924,0.21,0.551,9.94072510759561e-147
"NMNAT2",2.47015407232743e-150,-1.12368753485265,0.051,0.413,9.04101092012563e-146
"NPAS3",9.05371302395741e-150,1.57927404158745,0.812,0.648,3.31374950389865e-145
"VSNL1",9.52812204259446e-150,-1.27166819274844,0.043,0.399,3.48738794881e-145
"LRFN5",3.69036744451956e-149,-1.66095419691214,0.112,0.475,1.3507113883686e-144
"PRICKLE1",2.12437213182656e-147,-1.20535414247689,0.04,0.392,7.77541443969838e-143
"RYR2",3.76106564525088e-147,-1.84646764010425,0.123,0.482,1.37658763681828e-142
"TMEM144",6.79029125277578e-147,1.66628342382704,0.506,0.212,2.48531450142846e-142
"ROBO2",6.89987971744425e-147,-2.69990136243741,0.072,0.423,2.52542497538177e-142
"SCN2A",7.77865352133912e-147,-1.22066220804036,0.088,0.458,2.84706497534533e-142
"CNTN4",8.99073878470283e-147,-1.61289637981542,0.078,0.435,3.29070030258908e-142
"PAK3",1.30186205053751e-146,-1.20005506850197,0.064,0.426,4.76494529117235e-142
"ADGRL2",1.46008769341005e-146,-1.70492422860397,0.051,0.402,5.34406696665013e-142
"YAP1",3.01590084603552e-146,0.789767459150304,0.219,0.031,1.10384986865746e-141
"FOS",7.55041898588386e-146,0.639646283551185,0.17,0.014,2.76352885302335e-141
"CECR2",9.15573749046228e-146,0.897815556192332,0.467,0.154,3.3510914788841e-141
"GABRB2",1.22518500958464e-145,-1.37633837423826,0.058,0.415,4.48429965358075e-141
"OXR1",4.63602835722242e-145,-1.6956818401232,0.219,0.547,1.69683273902698e-140
"KCNJ3",8.81106637075816e-144,-1.16640956700942,0.04,0.386,3.22493840236119e-139
"FBXL7",1.84078470573578e-143,1.08494794274429,0.619,0.284,6.73745610146354e-139
"SLC1A3",4.51531562104114e-143,2.95730731843354,0.521,0.228,1.65265067045727e-138
"DSCAM",8.36068622858571e-143,-1.49644789637592,0.144,0.547,3.06009476652465e-138
"ARAP2",8.36913650625139e-143,1.13693611982473,0.705,0.435,3.06318765265307e-138
"RALYL",1.04972962844677e-142,-2.22226520747452,0.084,0.434,3.84211541307803e-138
"CACNA1A",1.31579114236133e-142,-1.33512465344512,0.205,0.559,4.81592716015672e-138
"SORBS2",1.95455599789012e-142,-1.38402434311388,0.083,0.442,7.15387040787761e-138
"CLMN",4.622659410854e-142,1.38484590043897,0.493,0.199,1.69193957096667e-137
"GNA14",6.12104059220189e-142,2.49758801153749,0.279,0.066,2.24036206715181e-137
"ASIC2",6.7401345190137e-142,-1.47257948679745,0.071,0.421,2.46695663530421e-137
"SNTG1",8.28067573126787e-142,-1.37929197699797,0.141,0.531,3.03081012440135e-137
"RIMS1",4.27779991255765e-141,-1.40441035836385,0.124,0.474,1.56571754599523e-136
"AFF3",5.12395510804634e-141,-1.25790798173678,0.107,0.463,1.87541880909604e-136
"CHST3",7.304436541011e-141,0.712971027338605,0.231,0.037,2.67349681837544e-136
"C10orf90",9.14116899735146e-141,1.30163190108071,0.525,0.217,3.34575926472061e-136
"OPCML",2.92579946004335e-140,-1.09389279752049,0.179,0.58,1.07087186037047e-135
"CELF5",4.23182443397308e-140,-1.01927857712295,0.051,0.394,1.54889006107849e-135
"DNM1",4.81307992636377e-140,-1.17633195210737,0.101,0.454,1.7616353838484e-135
"TMBIM1",6.24860923058072e-140,0.556220981973981,0.216,0.032,2.28705346448485e-135
"PRDM16",6.42111893762851e-139,0.895935232840539,0.225,0.036,2.35019374236141e-134
"XKR4",1.3635431584332e-138,-1.431172411556,0.115,0.479,4.99070431418135e-134
"DGCR9",3.81918767388685e-138,-1.16550342573157,0.032,0.362,1.39786088051933e-133
"ZNF385B",5.3668960990627e-138,-1.34265038565688,0.046,0.387,1.96433764121794e-133
"FRRS1L",1.05550642560852e-137,-0.923140510769765,0.049,0.391,3.86325906836974e-133
"CLDN11",3.09146827344715e-137,1.37055520350317,0.384,0.12,1.13150830276439e-132
"CACNA1D",4.90863633617372e-137,-1.1756115616071,0.112,0.462,1.79660998540294e-132
"AASS",1.00412276141398e-136,0.791690839976992,0.371,0.104,3.67518971905132e-132
"ST6GALNAC5",5.86879571388756e-136,-1.43236722374594,0.028,0.354,2.14803791923998e-131
"MIR100HG",1.43006001052467e-135,1.38185427934158,0.676,0.486,5.23416264452135e-131
"FGF14",3.38907620902936e-134,-1.20663033821877,0.209,0.571,1.24043578326684e-129
"BAG3",4.15100781850227e-134,0.489812407301751,0.149,0.011,1.51931037165002e-129
"ZBTB20",6.46723245961807e-134,0.880713376115761,0.832,0.586,2.36707175254481e-129
"CAP2",1.28303322024497e-133,-0.997430857160604,0.038,0.362,4.69602988941862e-129
"MEIS2",2.11634288861762e-133,1.20421857338737,0.539,0.244,7.74602660662935e-129
"PMP2",2.75754134024709e-133,0.803539537255441,0.221,0.036,1.00928770594384e-128
"PRKCB",4.81265381124824e-133,-1.36152814926903,0.13,0.48,1.76147942145497e-128
"FMN1",6.40023295102616e-133,-1.28575311353594,0.045,0.373,2.34254926240508e-128
"TIPARP",6.454654973887e-133,1.1260474483492,0.221,0.038,2.36246826699238e-128
"CAMK2A",9.95087945291764e-133,-1.05219469495314,0.033,0.359,3.64212138856238e-128
"MIDN",1.3133048081694e-132,1.00675942382296,0.289,0.072,4.80682692838083e-128
"LINC00599",2.22156365473627e-132,-0.797495059840564,0.03,0.354,8.13114513270023e-128
"RASAL2",4.5426507757092e-132,-1.28777407274229,0.202,0.532,1.66265561041733e-127
"AQP1",7.64054075751829e-132,0.859047651839175,0.186,0.024,2.79651432265927e-127
"KCNB2",1.40181197193947e-131,-1.40108150908615,0.034,0.353,5.13077199849567e-127
"CDH9",2.54081937346578e-131,-1.6351387977499,0.018,0.33,9.29965298882212e-127
"ATRNL1",4.42769699535873e-131,-0.976586796339646,0.143,0.534,1.62058137727125e-126
"PTPN13",4.73584534078034e-131,1.21016720122374,0.498,0.228,1.73336675317901e-126
"DNM3",1.00678910967367e-130,1.1613797951305,0.81,0.671,3.6849488203166e-126
"SGSM1",7.06838808520684e-130,-0.947451259544343,0.044,0.373,2.58710072306655e-125
"ATCAY",1.08866110296047e-129,-0.904186038054289,0.057,0.389,3.98460850294561e-125
"GABRG2",1.60292328488658e-129,-0.816278891698418,0.019,0.333,5.86685951501338e-125
"CACNG3",3.49408693864239e-129,-1.04428967208634,0.014,0.321,1.2788707604125e-124
"CAMK1D",1.00996260215281e-128,-1.47717449129924,0.232,0.537,3.6965641201395e-124
"PTPRT",1.73362457207709e-128,-1.74160518199986,0.066,0.388,6.34523929625934e-124
"NAV3",1.74059822966673e-128,-1.19141757740021,0.437,0.704,6.37076358040321e-124
"KCNB1",2.19193094984288e-128,-0.908204790594996,0.047,0.369,8.02268646951993e-124
"MIAT",3.04273147604489e-128,-1.26955548300502,0.13,0.452,1.11367014754719e-123
"EMP1",3.65817045955285e-128,0.628284259690098,0.107,0.002,1.33892696990094e-123
"CDH18",4.24871645590784e-128,-1.53416818543452,0.104,0.435,1.55507271002683e-123
"PTPRR",4.70800788159323e-128,-0.972338272150689,0.023,0.334,1.72317796474194e-123
"LRRTM4",4.77524508221737e-128,-1.39237496101296,0.217,0.569,1.74778745254238e-123
"TMC1",5.06769795060637e-128,1.33133298047684,0.149,0.013,1.85482812690144e-123
"LINGO2",6.2894989031421e-128,-1.85861742270962,0.038,0.354,2.30201949353904e-123
"ST18",1.49082342117302e-127,1.34585853116566,0.531,0.232,5.45656280383538e-123
"MOG",1.60474494950346e-127,1.27638824439118,0.4,0.136,5.87352698967763e-123
"CNTNAP5",1.28487427256218e-126,-1.27256400748679,0.124,0.477,4.70276832500483e-122
"RAPGEF4",2.67190509969836e-126,-1.16140764367587,0.138,0.471,9.77943985540596e-122
"SHANK2",5.3403071669181e-126,-0.952619208072568,0.077,0.412,1.95460582616369e-121
"ABLIM2",2.34407878307927e-125,-0.840673265637549,0.039,0.358,8.57956275394843e-121
"BMPR1B",2.54601714914652e-125,1.91894203566383,0.273,0.069,9.31867736759116e-121
"NCALD",3.9928434694455e-125,-1.09690424379523,0.076,0.406,1.46142063825175e-120
"KCND2",4.17567302275427e-125,-1.13558042155966,0.125,0.491,1.52833808305829e-120
"MDGA2",6.11782587047655e-125,-1.08239389654697,0.196,0.572,2.23918544685312e-120
"MAP2",6.62117759651468e-125,-1.21889201558112,0.206,0.541,2.42341721210034e-120
"WNK2",7.61169097326123e-125,-0.796201818482064,0.034,0.345,2.78595501312334e-120
"CACNA1E",9.42000626906817e-125,-0.981125375865724,0.029,0.338,3.44781649454164e-120
"KCTD16",3.44088818379898e-124,-1.42050278949519,0.118,0.443,1.25939948415226e-119
"CHD5",3.83624510768701e-124,-0.742799012680893,0.031,0.343,1.40410407186452e-119
"PCDH11Y",1.46604534121142e-123,-1.40594499576467,0.006,0.296,5.3658725533679e-119
"GRID2",2.01440163482263e-123,-1.29559245931583,0.167,0.537,7.37291142361431e-119
"PCSK2",3.6080376061336e-123,-1.08479052687092,0.029,0.336,1.32057784422096e-118
"HIVEP3",6.74547038891991e-123,-1.09305604732559,0.151,0.493,2.46890961704858e-118
"CNTN5",7.40373206809197e-123,-2.26176758771162,0.079,0.393,2.70983997424234e-118
"KCNH8",8.20555958940792e-123,1.30014433081889,0.518,0.237,3.00331686531919e-118
"KCNH7",3.19039113514476e-122,-1.43408018510033,0.04,0.35,1.16771505937433e-117
"KCNIP4",3.84781968498943e-122,-2.37121978256886,0.26,0.543,1.40834048290298e-117
"TUBB2B",4.19586585074039e-122,0.836303946143364,0.237,0.05,1.53572886002949e-117
"SVOP",4.22026804974162e-122,-0.778060826225397,0.015,0.31,1.54466030888593e-117
"GRIN2A",5.8524669684703e-122,-1.41234484561669,0.141,0.47,2.14206143512981e-117
"BICDL1",1.0526826726507e-121,-0.778284212711303,0.022,0.32,3.85292385016882e-117
"MCTP1",1.16551442259769e-121,-1.20094607056238,0.076,0.395,4.26589933814981e-117
"SH3GL2",1.70276975790364e-121,-1.13466315120151,0.045,0.353,6.2323075909031e-117
"PAK5",2.36065280468548e-121,-0.898484891500694,0.046,0.36,8.64022533042931e-117
"CDH23",2.39465060353449e-121,0.773586759854608,0.223,0.041,8.76466067399659e-117
"CACNA2D3",2.85153359150527e-121,-1.44106112291424,0.103,0.424,1.04368980982684e-116
"GALNTL6",4.13004539430252e-121,-2.23383223091833,0.045,0.35,1.51163791476867e-116
"GRIK2",4.49901319889625e-121,-1.61475607944328,0.206,0.539,1.64668382092802e-116
"PDE4D",1.41952974155425e-120,-1.28739254444364,0.421,0.668,5.19562080706269e-116
"SPATA13",1.58986928673554e-120,0.854732599733477,0.443,0.168,5.81908057638076e-116
"SLC2A13",1.72906828716854e-120,-0.948384992273632,0.128,0.481,6.32856283786559e-116
"FAM189A2",3.19117719599611e-120,1.62255307378756,0.226,0.046,1.16800276550654e-115
"RIMBP2",1.18353694654938e-119,-0.89488880123188,0.038,0.342,4.33186357806539e-115
"ZMAT4",1.38671524548334e-119,-1.19556919991094,0.027,0.324,5.07551646999357e-115
"GABRA1",5.7009630935854e-119,-0.793433082507989,0.022,0.318,2.08660950188319e-114
"KCNJ6",6.66043795554353e-119,-0.794528406803745,0.023,0.319,2.43778689610849e-114
"SYT16",1.04096586025369e-118,-0.957102159311585,0.089,0.408,3.81003914511454e-114
"SYTL4",1.486998557871e-118,0.46967365991394,0.143,0.013,5.44256342166365e-114
"AQP4",1.87159908674005e-118,0.860917476935301,0.238,0.05,6.85023981737726e-114
"FXYD6",3.38304436508038e-118,-1.03993716067999,0.089,0.408,1.23822806806307e-113
"RHOU",4.22612725280995e-118,0.964945205266116,0.241,0.051,1.54680483580097e-113
"AMPH",4.42792486077286e-118,-0.855898646564393,0.064,0.378,1.62066477829147e-113
"KANK1",5.70679395441527e-118,0.924483474775084,0.537,0.237,2.08874365525553e-113
"LDB2",6.47369111693089e-118,-1.67304708215027,0.079,0.383,2.36943568570788e-113
"RUNDC3B",8.34407480433505e-118,-0.826518135170067,0.041,0.347,3.05401481913467e-113
"SGIP1",1.26742301587206e-117,1.16985596544319,0.709,0.558,4.63889498039331e-113
"ANKRD30BL",2.53226997109421e-117,-1.14428642039736,0.046,0.347,9.2683613212019e-113
"SHISA9",2.89288407234981e-117,-1.29303048637356,0.11,0.433,1.05882449932076e-112
"DGKB",3.71161830668019e-117,-1.45573967306626,0.097,0.416,1.35848941642802e-112
"SNAP25",4.19509717088331e-117,-1.19893863024756,0.178,0.487,1.535447515515e-112
"SLC44A5",1.0796541495392e-116,-1.27486292304361,0.093,0.407,3.95164215272844e-112
"SPTBN4",6.68751704957314e-116,-1.17526536740743,0.185,0.477,2.44769811531427e-111
"UCHL1",1.47605698540487e-115,-0.78948932782735,0.043,0.343,5.40251617228035e-111
"SCN1A",2.04855328791247e-115,-1.02629700524164,0.114,0.442,7.49790988908844e-111
"TTTY10",3.48443619070358e-115,-0.824905034099537,0.003,0.277,1.27533849015942e-110
"NETO1",8.26531657756943e-115,-1.01919225591252,0.05,0.349,3.02518852055619e-110
"HAP1",8.62976645361733e-115,0.633608658583873,0.176,0.026,3.15858081968848e-110
"PTGDS",1.27391461049933e-114,0.542622384159857,0.624,0.287,4.66265486588861e-110
"SLC12A5",1.72557902309812e-114,-0.666767090538722,0.011,0.289,6.31579178244142e-110
"LHFPL4",4.99980675152825e-114,-0.646957239310674,0.027,0.316,1.82997926912686e-109
"SNHG14",1.78419999476275e-113,-1.74946275654162,0.62,0.703,6.53035040083116e-109
"AEBP1",1.84853252317116e-113,0.610326160414144,0.167,0.022,6.76581388805875e-109
"CA12",3.00009482850354e-113,0.40372925485146,0.116,0.007,1.09806470818058e-108
"ATP1A3",6.4878586504351e-113,-0.648488705810057,0.022,0.307,2.37462114464575e-108
"PLXNA4",6.7386455032215e-113,-1.0621838684623,0.043,0.333,2.4664116406341e-108
"MAST1",6.74165352875346e-113,-0.731790850380647,0.043,0.341,2.46751260805905e-108
"CDH12",8.58332990330343e-113,-1.89306496425569,0.04,0.323,3.14158457790809e-108
"NEK10",9.36314551030134e-113,-0.753082140334306,0.027,0.314,3.42700488822539e-108
"FGF2",1.64710162314444e-112,1.03962547209707,0.226,0.049,6.02855665087096e-108
"BCL11A",2.24203896288761e-112,-0.864328273267035,0.023,0.305,8.20608680806496e-108
"LRIG1",2.30294917380234e-112,1.61129505736853,0.371,0.144,8.42902427103396e-108
"LINC01250",3.97715556405514e-112,-1.02537553556045,0.019,0.295,1.45567870799982e-107
"PDE10A",5.21636009634831e-112,-1.24020184341019,0.12,0.426,1.90923995886445e-107
"SEZ6L",7.58006199035784e-112,-1.2924908584126,0.073,0.377,2.77437848909087e-107
"HECW1",7.5812743919378e-112,-1.1675222335411,0.111,0.424,2.77482224019316e-107
"SPATA6",9.88172969323092e-112,1.03532750376713,0.504,0.235,3.61681188501945e-107
"EFEMP1",1.77566262670057e-111,1.01807029213796,0.217,0.044,6.49910277998675e-107
"FTX",1.90592669679337e-111,-0.809322200505218,0.7,0.797,6.9758823029334e-107
"CDH8",1.15751648306732e-110,-1.03615913902187,0.049,0.344,4.2366260796747e-106
"CSMD3",1.28218171748784e-110,-1.04382039769941,0.213,0.558,4.69291330417724e-106
"OLFM3",3.58572315747169e-110,-1.32899750310569,0.026,0.305,1.31241053286621e-105
"SEMA3B",3.68430885833577e-110,0.907755639088036,0.266,0.066,1.34849388523948e-105
"SCN8A",3.8096824748143e-110,-0.895149748744589,0.103,0.408,1.39438188260678e-105
"MYRIP",4.71050757794307e-110,-1.03302288830555,0.088,0.398,1.72409287860294e-105
"JPH4",1.12014244004726e-109,-0.688166824780858,0.037,0.323,4.09983334481697e-105
"TENM3",1.60406403859751e-109,-1.57557053228792,0.049,0.335,5.87103478767075e-105
"NEGR1",2.00581201704538e-109,-1.48104827627316,0.319,0.578,7.34147256358781e-105
"DOK6",2.80999939692455e-109,-0.885638690479172,0.075,0.378,1.02848787926835e-104
"AHCYL1",3.25984033957257e-109,2.95976025483077,0.429,0.223,1.19313416268696e-104
"MTUS1",3.89389233732827e-109,1.3130072141456,0.482,0.231,1.42520353438552e-104
"PLCL2",4.44605599633866e-109,-0.944522947794955,0.089,0.407,1.62730095521991e-104
"GUCY1A2",6.47951624310183e-109,-0.9587291289153,0.069,0.37,2.3715677401377e-104
"MICAL2",8.2336333212311e-109,-0.794140253616223,0.048,0.336,3.01359213190379e-104
"CACNG8",9.93560944636967e-109,-0.73974908503805,0.046,0.336,3.63653241346576e-104
"PCDH9",1.22230139606764e-108,0.722366631946129,0.958,0.839,4.47374533974718e-104
"BOC",1.24427375973908e-108,0.8609420490233,0.209,0.044,4.55416638802101e-104
"GPRC5B",1.24941854821062e-108,0.759685689412615,0.533,0.245,4.5729968283057e-104
"RAP1GAP2",1.31571471522752e-108,-1.06325749105593,0.074,0.367,4.81564742920423e-104
"CACNG2",1.7170260744338e-108,-0.740820677505589,0.037,0.322,6.28448713503515e-104
"ANK2",2.46664314990011e-107,0.867208056427894,0.86,0.727,9.0281605929494e-103
"PPM1E",4.18894666032431e-107,-1.07571634967492,0.108,0.411,1.5331963671453e-102
"BASP1",1.73161270107947e-106,-0.844245670006204,0.079,0.377,6.33787564722098e-102
"ADD2",1.88725902510726e-106,-0.719959717162264,0.035,0.315,6.90755675779508e-102
"KDM5D",1.98404748924069e-106,-0.712670621216428,0.001,0.256,7.26181221536986e-102
"SCAI",2.16009537451219e-106,-1.06226967509349,0.172,0.471,7.90616508025207e-102
"MIR124-2HG",2.91926343763132e-106,-0.582646468427583,0.034,0.313,1.06847961080744e-101
"STXBP1",3.31877954577911e-106,-1.00379239438526,0.144,0.444,1.21470650155061e-101
"ARHGAP44",2.14479157071462e-105,-0.810350886317534,0.083,0.379,7.85015162797257e-101
"GRM1",4.53501956306048e-105,-1.01902949194213,0.023,0.287,1.65986251027577e-100
"CCDC85A",5.51079232436996e-105,-0.93089617450581,0.03,0.302,2.01700509864265e-100
"DAB1",6.32340548789648e-105,-1.42846588091682,0.211,0.502,2.31442964262499e-100
"ICA1",1.62767561132043e-104,-0.731972609047337,0.061,0.35,5.95745550499391e-100
"RAB3C",2.03764533147375e-104,-0.933559009122065,0.052,0.335,7.45798567772706e-100
"TMEM130",2.18585272239018e-104,-0.619084051114993,0.024,0.291,8.00043954922029e-100
"GFOD1",2.67074779741668e-104,-0.754304054564059,0.07,0.365,9.77520401332478e-100
"ERC2",2.83374408067177e-104,-1.20877227231829,0.191,0.492,1.03717867096667e-99
"MIR137HG",4.85137415836888e-104,-0.859006136279251,0.025,0.293,1.77565145570459e-99
"SETBP1",5.29262569172924e-104,-1.07765367124216,0.18,0.472,1.93715392942982e-99
"NDST3",5.62128350199891e-104,-1.07221551647408,0.022,0.285,2.05744597456662e-99
"KLHL29",8.40809401219282e-104,-0.666315825118776,0.029,0.299,3.07744648940269e-99
"RPH3A",1.49111949429465e-103,-0.79892000769339,0.023,0.29,5.45764646106786e-99
