"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","logp"
"MA0705.1","MA0705.1",31,1532,5.50621669626998,3.83,1.43765448988772,0.0289271083076059,"Lhx8",0.0391644696868857,1.5386949783402
"MA0655.1","MA0655.1",112,6717,19.8934280639432,16.7925,1.18466148959018,0.0290196675197743,"JDP2",0.0392186086408544,1.53730756761002
"MA0846.1","MA0846.1",100,5925,17.7619893428064,14.8125,1.19912164339621,0.0293133283702636,"FOXC2",0.0395438389949668,1.53293486696681
"MA1124.1","MA1124.1",68,3843,12.0781527531083,9.6075,1.2571587565036,0.0296656315829913,"ZNF24",0.0399468613012843,1.52774640107377
"MA0689.1","MA0689.1",52,2827,9.23623445825933,7.0675,1.30686019925848,0.029781261048153,"TBX20",0.040030307643103,1.52605691656843
"MA0799.1","MA0799.1",47,2521,8.34813499111901,6.3025,1.32457516717477,0.0309841711236602,"RFX4",0.0415722871551268,1.5088601174338
"MA1498.1","MA1498.1",23,1073,4.08525754884547,2.6825,1.5229291887588,0.0319015577063709,"HOXA7",0.0426497527759008,1.49618811046117
"MA1502.1","MA1502.1",23,1073,4.08525754884547,2.6825,1.5229291887588,0.0319015577063709,"HOXB8",0.0426497527759008,1.49618811046117
"MA1542.1","MA1542.1",44,2340,7.81527531083481,5.85,1.3359444975786,0.0320331836923298,"OSR1",0.0427491145518391,1.49439989582574
"MA1552.1","MA1552.1",30,1491,5.32859680284192,3.7275,1.42953636561822,0.0333140108001287,"RARB(var.3)",0.0443790215301714,1.47737307780103
"MA1608.1","MA1608.1",35,1795,6.21669626998224,4.4875,1.38533621615203,0.033807741348269,"Isl1",0.0449564617572347,1.470983842921
"MA0731.1","MA0731.1",64,3622,11.3676731793961,9.055,1.25540289115363,0.0351787393843594,"BCL6B",0.0466963337735447,1.45371972736365
"MA0841.1","MA0841.1",114,6909,20.2486678507993,17.2725,1.17230672171367,0.0359419558401765,"NFE2",0.0476246874898253,1.44439829374111
"MA0885.1","MA0885.1",20,914,3.55239786856128,2.285,1.55465989871391,0.0362375949793269,"Dlx2",0.0479312869762019,1.44084063334254
"MA0682.2","MA0682.2",49,2675,8.70337477797513,6.6875,1.30143921913647,0.0364298030688012,"PITX1",0.0481002355563287,1.43854317644856
"MA1531.1","MA1531.1",53,2934,9.41385435168739,7.335,1.28341572620142,0.0376849884154407,"NR1D1",0.0496696137065702,1.42383161389653
"MA1143.1","MA1143.1",27,1329,4.79573712255773,3.3225,1.44341222650345,0.037949114290423,"FOSL1::JUND(var.2)",0.0499295225055653,1.42079835582306
"MA1495.1","MA1495.1",16,693,2.84191829484902,1.7325,1.64035688014374,0.0382131950727452,"HOXA1",0.0501002522394867,1.41778664866462
"MA0904.2","MA0904.2",16,693,2.84191829484902,1.7325,1.64035688014374,0.0382131950727452,"HOXB5",0.0501002522394867,1.41778664866462
"MA1496.1","MA1496.1",36,1880,6.3943161634103,4.7,1.3604928007256,0.03956634624206,"HOXA4",0.0517833233273277,1.40267405284684
"MA0906.1","MA0906.1",18,812,3.19715808170515,2.03,1.5749547200518,0.0407875670952144,"HOXC12",0.0532881349440104,1.38947219879261
"MA1603.1","MA1603.1",48,2634,8.52575488454707,6.585,1.29472359674215,0.0410528394356979,"Dmrt1",0.0535409409423613,1.38665679935797
"MA0488.1","MA0488.1",68,3921,12.0781527531083,9.8025,1.23215024260223,0.042462223199752,"JUN",0.0552824057714049,1.37199727116606
"MA0862.1","MA0862.1",8,276,1.42095914742451,0.69,2.05936108322393,0.0427856743878449,"GMEB2",0.0555926922093376,1.36870161827066
"MA1129.1","MA1129.1",28,1405,4.97335701598579,3.5125,1.41590235330556,0.0428495952015671,"FOSL1::JUN(var.2)",0.0555926922093376,1.36805327648422
"MA0821.1","MA0821.1",24,1167,4.26287744227353,2.9175,1.4611405114905,0.0430948024512433,"HES5",0.0558137545635894,1.36557510577571
"MA0834.1","MA0834.1",30,1531,5.32859680284192,3.8275,1.39218727703251,0.0444542402986113,"ATF7",0.0574746330377192,1.35208680723691
"MA0509.2","MA0509.2",70,4062,12.4333925399645,10.155,1.22436164844554,0.0445876372756663,"RFX1",0.0575473657571749,1.350785540553
"MA0864.2","MA0864.2",10,382,1.77619893428064,0.955,1.85989417202161,0.0455841859435021,"E2F2",0.0587319563278973,1.34118579656037
"MA0828.1","MA0828.1",22,1060,3.90763765541741,2.65,1.47458024732732,0.0471859226535009,"SREBF2(var.2)",0.0606908591370891,1.32618754852248
"MA0798.2","MA0798.2",70,4077,12.4333925399645,10.1925,1.21985700661903,0.0475408855910345,"RFX3",0.0610421697950288,1.3229327325002
"MA1420.1","MA1420.1",34,1787,6.03907637655417,4.4675,1.35177982687279,0.0479230031165712,"IRF5",0.0614270795961548,1.3194559745067
"MA0032.2","MA0032.2",74,4342,13.1438721136767,10.855,1.21085878523047,0.0483367359823628,"FOXC1",0.061851123572629,1.31572267938779
"MA0727.1","MA0727.1",31,1605,5.50621669626998,4.0125,1.37226584330716,0.0485979667059562,"NR3C2",0.0620789095250741,1.31338190083763
"MA0007.3","MA0007.3",35,1853,6.21669626998224,4.6325,1.34197437020664,0.0492177856573693,"Ar",0.0627631933340128,1.30787792940645
"MA0511.2","MA0511.2",54,3054,9.59147424511545,7.635,1.25625071972697,0.0499434084179705,"RUNX2",0.0635798339245837,1.30152182228493
"MA0804.1","MA0804.1",26,1307,4.61811722912966,3.2675,1.41334880769079,0.0504871036753476,"TBX19",0.0641624861018898,1.2968195430279
"MA1478.1","MA1478.1",35,1858,6.21669626998224,4.645,1.33836302905969,0.0507564365148485,"DMRTA2",0.0643950708164575,1.29450887625943
"MA0113.3","MA0113.3",31,1612,5.50621669626998,4.03,1.36630687252357,0.050904816353681,"NR3C1",0.0644736723257148,1.2932411249939
"MA0660.1","MA0660.1",45,2489,7.99289520426288,6.2225,1.28451509911818,0.0520548495815437,"MEF2B",0.0658185047251384,1.28353880412859
"MA0153.2","MA0153.2",30,1557,5.32859680284192,3.8925,1.36893944838585,0.0530496512428934,"HNF1B",0.0669628423472055,1.2753174668764
"MA0903.1","MA0903.1",37,1993,6.57193605683837,4.9825,1.31900372440308,0.0540955573320549,"HOXB3",0.0681677124488394,1.26683840042762
"MA0009.2","MA0009.2",28,1442,4.97335701598579,3.605,1.37957198779079,0.0556760308913122,"TBXT",0.0700410101937925,1.25433173287024
"MA0715.1","MA0715.1",34,1814,6.03907637655417,4.535,1.33165961996784,0.0566460310630843,"PROP1",0.0711413117391597,1.24683051382857
"MA0077.1","MA0077.1",47,2634,8.34813499111901,6.585,1.26775018847669,0.0571042293778702,"SOX9",0.0715962270855313,1.24333172489866
"MA0756.1","MA0756.1",24,1204,4.26287744227353,3.01,1.4162383529148,0.0573973606706398,"ONECUT2",0.071843005134727,1.24110807750675
"MA1501.1","MA1501.1",28,1455,4.97335701598579,3.6375,1.36724591504764,0.0607807342408384,"HOXB7",0.0758310765733794,1.21623405787867
"MA0124.2","MA0124.2",39,2139,6.92717584369449,5.3475,1.29540455235054,0.0607868415427357,"Nkx3-1",0.0758310765733794,1.21619042177754
"MA0108.2","MA0108.2",35,1890,6.21669626998224,4.725,1.31570291428196,0.0614545232201395,"TBP",0.0765360172324274,1.21144614634543
"MA0613.1","MA0613.1",52,2978,9.23623445825933,7.445,1.24059562904759,0.0639672403120932,"FOXG1",0.0795326021213692,1.19404238530061
"MA0702.2","MA0702.2",24,1220,4.26287744227353,3.05,1.39766473517165,0.0645259119274525,"LMX1A",0.0800937276171041,1.19026584897298
"MA1585.1","MA1585.1",36,1962,6.3943161634103,4.905,1.30363224534359,0.0648498275856727,"ZKSCAN1",0.0803620787025113,1.18809117422432
"MA0068.2","MA0068.2",23,1163,4.08525754884547,2.9075,1.40507568317987,0.0661745314438494,"PAX4",0.0816750198779526,1.17930912508625
"MA0875.1","MA0875.1",28,1468,4.97335701598579,3.67,1.35513815149477,0.0662108211907503,"BARX1",0.0816750198779526,1.17907102567555
"MA1108.2","MA1108.2",79,4752,14.0319715808171,11.88,1.18114238895766,0.0662377842173744,"MXI1",0.0816750198779526,1.17889420397473
"MA0469.3","MA0469.3",7,252,1.24333925399645,0.63,1.97355437142293,0.0669643598993641,"E2F3",0.082434674067534,1.17415627815407
"MA0109.1","MA0109.1",29,1533,5.15097690941385,3.8325,1.34402528621366,0.067647816223389,"HLTF",0.0831388318000794,1.16974621854071
"MA0610.1","MA0610.1",33,1786,5.86145648312611,4.465,1.31275621122645,0.0694463596109345,"DMRT3",0.0852088557068374,1.15835051511457
"MA0802.1","MA0802.1",43,2423,7.63765541740675,6.0575,1.26085933428093,0.0711981608829429,"TBR1",0.0872148243328003,1.14753122446294
"MA0755.1","MA0755.1",11,472,1.9538188277087,1.18,1.65577866754975,0.0725274271852779,"CUX2",0.0886974765249464,1.13949772828836
"MA0725.1","MA0725.1",25,1303,4.4404973357016,3.2575,1.3631611161018,0.0751920353089623,"VSX1",0.0915608156583286,1.12382815946898
"MA0726.1","MA0726.1",25,1303,4.4404973357016,3.2575,1.3631611161018,0.0751920353089623,"VSX2",0.0915608156583286,1.12382815946898
"MA0664.1","MA0664.1",18,880,3.19715808170515,2.2,1.45325367350234,0.0752369705074469,"MLXIPL",0.0915608156583286,1.12356870007524
"MA0780.1","MA0780.1",16,767,2.84191829484902,1.9175,1.48209559053404,0.0786298046567076,"PAX3",0.0955339320421887,1.10441280326823
