"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
8.95100434374895e-38,0.245951527555675,0.282,0.14,2.88983175237935e-33,"Insig1"
9.71534952451133e-38,0.360928624898336,0.498,0.331,3.13660059398848e-33,"Pnp"
1.11040627375597e-37,0.217881868154349,0.144,0.048,3.58494665482115e-33,"Flt1"
1.21396470257158e-37,-0.303725673593428,0.851,0.907,3.91928504225236e-33,"Ndufa13"
1.3517955643011e-37,-0.356374554622028,0.607,0.707,4.3642719793461e-33,"Tulp4"
1.69743570678788e-37,0.301339907196853,0.37,0.213,5.48017117936467e-33,"Naa16"
1.97939192778592e-37,-0.227183710807371,0.022,0.131,6.39046683885685e-33,"Has2"
2.16290764993205e-37,-0.3872702077522,0.347,0.506,6.98294734780563e-33,"Tlk1"
2.47980314367016e-37,0.274238080700087,0.375,0.219,8.0060444493391e-33,"Tsfm"
2.52907976122268e-37,0.293400434224305,0.417,0.251,8.16513400910741e-33,"Eef1akmt1"
3.33520120517763e-37,0.00813941249988392,0.994,0.996,1.0767697090916e-32,"Gm42418"
3.51720024865487e-37,-0.399989675780642,0.365,0.511,1.13552810027823e-32,"Amotl2"
3.94242364574768e-37,-0.427490591495887,0.448,0.574,1.27281147402964e-32,"Dennd1a"
4.18621852021487e-37,-0.290695026588269,0.071,0.201,1.35152064925137e-32,"Emx2"
4.94051838691419e-37,-0.360497637872435,0.58,0.691,1.59504636121525e-32,"Chmp4b"
5.97660005344526e-37,-0.202229652670639,0.012,0.111,1.9295453272548e-32,"Rnf182"
5.98651716974881e-37,0.350645320235121,0.414,0.252,1.9327470682534e-32,"Bcr"
7.15679502943912e-37,0.355716852920557,0.8,0.684,2.31057127525442e-32,"mt-Atp6"
8.62893005855779e-37,-0.371597273042481,0.179,0.331,2.78585006940538e-32,"Zfp608"
9.5012627801482e-37,-0.294809881616445,0.944,0.962,3.06748268857085e-32,"Set"
1.1900782154078e-36,0.159554736596985,0.121,0.036,3.84216751844409e-32,"Ppp3cc"
1.23572656037756e-36,0.232362154075948,0.226,0.103,3.98954320017897e-32,"Cmc1"
1.34784896152128e-36,-0.380054369941926,0.643,0.726,4.35153037227144e-32,"Tm9sf3"
1.42585505223704e-36,-0.308291145991621,0.111,0.254,4.60337303614729e-32,"Cpt1a"
1.5471392205178e-36,-0.288244501113203,0.061,0.191,4.99493897344172e-32,"Gem"
1.6200360693097e-36,-0.369435360836475,0.601,0.705,5.23028644976635e-32,"Myo10"
1.89201745331622e-36,0.295180217486398,0.462,0.292,6.1083783480314e-32,"Cnih1"
2.58537596575438e-36,-0.356215437676103,0.295,0.447,8.34688630543803e-32,"A630089N07Rik"
2.96751460193503e-36,0.291775524460559,0.396,0.237,9.58062089234723e-32,"Mrpl36"
3.29249334537094e-36,-0.347302875199424,0.202,0.355,1.06298147655301e-31,"Prkce"
3.55388829462669e-36,-0.378905947586412,0.564,0.663,1.14737283592023e-31,"Cers5"
4.11278083606789e-36,0.275489366836232,0.287,0.148,1.32781129292452e-31,"Dnajc15"
4.16500506814924e-36,-0.404675359424826,0.124,0.262,1.34467188625198e-31,"Flrt2"
4.53239928797538e-36,-0.296167613538572,0.084,0.223,1.46328511012285e-31,"Tspan7"
4.55616864778378e-36,0.28584365328064,0.384,0.231,1.470959047937e-31,"Nab2"
5.07979170265619e-36,-0.244323327516794,0.077,0.215,1.64001075120255e-31,"Kcnd3"
6.18208299204024e-36,-0.410786573811943,0.169,0.322,1.99588549398019e-31,"Cp"
7.66080498010307e-36,-0.224436367960308,0.026,0.134,2.47329088782628e-31,"Cldn19"
8.35450988149938e-36,0.366057322563299,0.677,0.544,2.69725351524207e-31,"Zfp36l2"
1.0487903884032e-35,0.265030592943858,0.433,0.268,3.38601976895973e-31,"Dph3"
1.06100386179165e-35,-0.388498468088556,0.455,0.574,3.42545096779433e-31,"Serp1"
1.10493796391893e-35,-0.295715151666858,0.889,0.925,3.56729221651227e-31,"Actn4"
1.14130808766805e-35,-0.353742856939765,0.182,0.33,3.68471316103631e-31,"Trim26"
1.216936783792e-35,-0.293909967745558,0.884,0.91,3.92888040647246e-31,"Tpr"
1.22015317035814e-35,0.241504524603695,0.278,0.143,3.93926451050126e-31,"Plpp2"
1.22757508608512e-35,-0.258918507375293,0.027,0.134,3.9632261654258e-31,"Plxdc2"
1.23793318150391e-35,0.279137331162103,0.391,0.234,3.99666727648538e-31,"Agpat3"
1.24488900762574e-35,-0.420050689659427,0.563,0.663,4.01912416111971e-31,"Tceal8"
1.3440596533659e-35,-0.272225015755524,0.059,0.182,4.33929659089181e-31,"Zfp760"
1.37047760016192e-35,-0.353896365076473,0.671,0.761,4.42458693212275e-31,"Psmd2"
1.44768013929578e-35,0.163833724911113,0.18,0.072,4.67383532971641e-31,"Gask1b"
1.67138155975204e-35,-0.348360104773865,0.229,0.39,5.39605536565945e-31,"Kif5c"
1.67902864563204e-35,-0.363185650748533,0.485,0.611,5.42074398242303e-31,"Hspg2"
1.83398840456345e-35,-0.354057160005437,0.715,0.801,5.92103156413309e-31,"Ppa1"
1.97357144269953e-35,0.326420734919695,0.322,0.182,6.37167540275542e-31,"Bahcc1"
2.04929762361544e-35,-0.223603929644023,0.04,0.158,6.61615737784244e-31,"Pakap"
2.36756279042428e-35,0.354724643056346,0.676,0.536,7.6436764688848e-31,"Grcc10"
3.49530466648729e-35,-0.435554058922528,0.41,0.531,1.12845911157542e-30,"Snrnp200"
4.31147403226072e-35,-0.28218606995054,0.948,0.972,1.39195939131537e-30,"Calm1"
5.09543420905307e-35,-0.204443664701592,0.013,0.109,1.64506093439279e-30,"Carmn"
5.68559495368452e-35,0.274499644225056,0.338,0.192,1.83559433079705e-30,"Pwwp3a"
5.69990542109915e-35,-0.34487671418443,0.159,0.308,1.84021446520186e-30,"Six3os1"
5.86821975378109e-35,-0.381531541929174,0.266,0.413,1.89455474750823e-30,"Tnks1bp1"
6.34794353933515e-35,0.340774726834218,0.653,0.5,2.04943357167435e-30,"Ndufb4"
6.49705189829389e-35,-0.274948192640024,0.074,0.201,2.09757320536418e-30,"Fam102b"
7.13656611948317e-35,-0.352405464031386,0.426,0.557,2.30404037167514e-30,"March7"
7.24388412214949e-35,0.272442319481788,0.313,0.173,2.33868798883596e-30,"Rab30"
7.27416609061914e-35,0.110369261953825,0.102,0.027,2.34846452235639e-30,"Foxc2"
7.38489438609391e-35,-0.230562476204766,0.031,0.139,2.38421315255042e-30,"Tnfaip2"
7.54446758177377e-35,0.308693966559598,0.403,0.248,2.43573135877566e-30,"Mrpl22"
8.19327871639844e-35,-0.294730605022228,0.014,0.11,2.64520003358924e-30,"Cxcl1"
8.21331634138535e-35,0.196570334773956,0.177,0.072,2.65166918081626e-30,"Tspan14"
9.27752630142342e-35,-0.204081999328757,0.021,0.123,2.99524936641455e-30,"Spry1"
9.55554232672711e-35,0.320977583329896,0.552,0.386,3.08500684018385e-30,"Nop53"
9.74189271611508e-35,-0.358027339576037,0.343,0.487,3.14517006339775e-30,"Dlgap4"
1.04171075675493e-34,-0.388998893551949,0.466,0.587,3.3631631781833e-30,"Prnp"
1.0929970411569e-34,0.298533385199593,0.793,0.691,3.52874094737506e-30,"Sarnp"
1.48824874484847e-34,-0.362073463576144,0.355,0.493,4.80481107274329e-30,"Adam9"
2.13067720780042e-34,-0.209519130714531,0.016,0.112,6.87889136538364e-30,"Fbln1"
2.24882653951953e-34,-0.187775755794801,0.01,0.103,7.2603364828388e-30,"Clmp"
2.28715265095732e-34,0.325294481576996,0.306,0.17,7.3840723336157e-30,"Wwp2"
2.52443213152527e-34,-0.224988285481444,0.031,0.138,8.15012913662935e-30,"Tafa5"
2.59862147418746e-34,0.207358138454373,0.247,0.12,8.38964942941422e-30,"Glod4"
2.79396455903241e-34,0.172843131125293,0.163,0.063,9.02031457883614e-30,"Nr4a1"
2.888335005661e-34,0.2899891029777,0.318,0.176,9.32498956577654e-30,"Pibf1"
3.61333214291788e-34,-0.280500998167195,0.14,0.287,1.16656428234104e-29,"Itpr2"
3.83913977582004e-34,0.167896367774641,0.983,0.989,1.2394662766235e-29,"Rpl11"
4.08992662713787e-34,-0.283588968153066,0.092,0.224,1.32043281157146e-29,"Inafm2"
4.50641182194768e-34,0.306999229040929,0.407,0.252,1.45489505671581e-29,"Ints6"
4.58754058373294e-34,0.202047128010994,0.143,0.052,1.48108747745818e-29,"Anxa11"
4.99378683135279e-34,0.261516639214593,0.433,0.27,1.61224407850225e-29,"Nabp2"
5.25552040671282e-34,-0.336781065818028,0.675,0.749,1.69674476330723e-29,"Tspan4"
5.76159007876093e-34,0.239720453654729,0.302,0.163,1.86012935692797e-29,"Dhrs1"
6.18936246062262e-34,0.391613596816232,0.655,0.509,1.99823567041201e-29,"Osbpl3"
6.57971867089058e-34,-0.255426709074571,0.044,0.158,2.12426217289702e-29,"Dlx2"
6.80277320148755e-34,-0.366613176916328,0.475,0.596,2.19627532810025e-29,"Nrp1"
7.57103387645692e-34,-0.385597077929406,0.269,0.408,2.44430828701412e-29,"Usp46"
7.6660453062645e-34,0.264770720585467,0.315,0.174,2.4749827271275e-29,"Fhl2"
8.34352532588732e-34,-0.246714410336965,0.029,0.132,2.69370715146272e-29,"Gm14964"
8.58646695584152e-34,0.175180625471075,0.159,0.062,2.77214085669344e-29,"3830406C13Rik"
1.06017430416494e-33,0.276837590916722,0.499,0.335,3.42277274099651e-29,"Ghitm"
1.11804991401102e-33,-0.375840429370761,0.265,0.404,3.60962414738458e-29,"Triobp"
1.12083994636712e-33,-0.259224105953448,0.05,0.167,3.61863176684626e-29,"Sema6d"
1.23323740114731e-33,-0.305220290538564,0.124,0.26,3.98150694960408e-29,"Atp11a"
1.37809545948918e-33,0.300013086857516,0.557,0.4,4.44918119096083e-29,"Plp2"
1.53956601388038e-33,0.33287342260227,0.628,0.476,4.9704888758128e-29,"Spop"
1.70853549649566e-33,0.232321080171421,0.216,0.101,5.51600685043625e-29,"Dtd1"
1.91703891054824e-33,0.14682026511386,0.996,0.996,6.189160122705e-29,"Rpl32"
1.9583383606017e-33,0.292147093167414,0.486,0.329,6.32249539720257e-29,"Gar1"
2.12819147362991e-33,-0.290644897692343,0.079,0.206,6.87086617261417e-29,"Ror1"
2.41187834508993e-33,0.903574337228901,0.499,0.379,7.78674923712285e-29,"Peg10"
2.68377757287442e-33,0.265867760962842,0.392,0.242,8.66457589402508e-29,"Lta4h"
2.75732567982509e-33,-0.367449934102118,0.163,0.299,8.90202595731529e-29,"Pygb"
3.17868123108992e-33,-0.372556207451644,0.386,0.52,1.02623723545738e-28,"Hspa14"
3.46107244855831e-33,-0.354044018741956,0.261,0.404,1.11740724001705e-28,"Pgrmc2"
3.83252657301343e-33,0.118859818690235,0.103,0.029,1.23733120409739e-28,"Osr1"
4.08158379143152e-33,-0.313565420856343,0.297,0.443,1.31773932706367e-28,"Slain2"
4.18419928292635e-33,0.143160941881235,0.106,0.03,1.35086873849277e-28,"Slc1a5"
4.18424041995901e-33,0.310637315718228,0.665,0.511,1.35088201958377e-28,"Timm23"
4.25509515044293e-33,-0.381915571928121,0.552,0.663,1.3737574693205e-28,"Hat1"
5.59808434519072e-33,0.361685390310355,0.534,0.391,1.80734153084482e-28,"Itga6"
5.88173356123289e-33,0.344749284383745,0.791,0.666,1.89891768024404e-28,"Mbnl2"
6.49632068208979e-33,0.278415569492518,0.94,0.909,2.09733713221269e-28,"Rtn4"
6.53841484109683e-33,-0.200460932353176,0.015,0.108,2.11092723144811e-28,"Cyfip2"
7.50598087511119e-33,-0.357602731673137,0.414,0.543,2.42330592552965e-28,"Mesd"
8.06594481654487e-33,0.265649621020655,0.408,0.251,2.60409028402151e-28,"Prmt5"
9.08438767608916e-33,0.193167915882162,0.24,0.116,2.93289456122539e-28,"Btbd2"
9.23359695466446e-33,-0.295034057746673,0.854,0.894,2.98106677681342e-28,"Mtdh"
9.23490583217056e-33,-0.377838711923588,0.501,0.609,2.98148934791626e-28,"Cltb"
9.46416933180232e-33,0.276906804593164,0.915,0.872,3.05550706877238e-28,"Cox6a1"
1.13219262730416e-32,-0.23504648997187,0.045,0.155,3.65528389725147e-28,"Slc30a1"
1.14789342840659e-32,0.215422533434285,0.166,0.067,3.70597393361068e-28,"Ptprn2"
1.19745473129852e-32,-0.276566563525816,0.904,0.929,3.86598259999726e-28,"Sec62"
1.60208115139748e-32,0.2677155172809,0.397,0.246,5.17231899728676e-28,"S100a13"
1.62309605410122e-32,0.261188902332847,0.371,0.222,5.24016561066579e-28,"Mcrip1"
1.82117744406039e-32,0.318305657820275,0.779,0.677,5.87967137814896e-28,"Ndufa6"
1.86469334995912e-32,0.312881157842851,0.348,0.208,6.02016248034303e-28,"Fndc3a"
2.07275795661731e-32,-0.303032890531462,0.803,0.845,6.69189906293898e-28,"Rab2a"
2.17767242129447e-32,-0.285094595256897,0.092,0.219,7.0306154121492e-28,"Nos1ap"
2.41123192263425e-32,-0.360311321830154,0.261,0.41,7.78466226222467e-28,"Prune2"
2.53383860021453e-32,0.208885389946525,0.287,0.153,8.18049792079261e-28,"Cdk5rap3"
2.61067089069461e-32,0.405107406962636,0.645,0.508,8.42855097060754e-28,"Pik3c2a"
2.65179980079892e-32,-0.363139520065063,0.236,0.375,8.5613356568793e-28,"Pkp2"
3.02552953066717e-32,-0.414238117963311,0.558,0.673,9.76792208975895e-28,"Atad2"
3.17068678435786e-32,-0.431721321375137,0.372,0.496,1.02365622832993e-27,"Ctsa"
3.39964811532719e-32,0.261795525637866,0.313,0.175,1.09757639403338e-27,"Xrcc5"
3.87686297374345e-32,0.296074407534878,0.329,0.192,1.25164521107307e-27,"Zmym2"
3.99532484541061e-32,-0.31429207622742,0.165,0.305,1.28989062634082e-27,"Nxn"
4.08760040730794e-32,-0.295546904738003,0.072,0.191,1.31968179149937e-27,"Gsta4"
4.59685378476669e-32,-0.249168158665673,0.046,0.155,1.48409424441193e-27,"Sytl5"
4.66402375898153e-32,-0.343115775089801,0.653,0.736,1.50578007058719e-27,"Hsd17b12"
5.03115667403348e-32,-0.242104357238,0.072,0.192,1.62430893221171e-27,"Dusp4"
5.43607614164505e-32,-0.335301737074235,0.542,0.657,1.7550371823301e-27,"Asxl1"
5.46645106344183e-32,0.322961393288865,0.529,0.375,1.76484372583219e-27,"Tcf20"
5.82018546906031e-32,0.183118432303327,0.122,0.041,1.87904687868612e-27,"Man1c1"
7.4133690335552e-32,-0.340915126197803,0.682,0.761,2.3934061924833e-27,"Smc3"
8.15103718494925e-32,0.230746359283908,0.328,0.186,2.63156235516087e-27,"Acsl4"
8.42145513126696e-32,0.249949795785573,0.916,0.88,2.71886678912954e-27,"Ywhae"
8.56574598510237e-32,-0.336072872167587,0.541,0.646,2.7654510912903e-27,"Eid1"
9.1331591406949e-32,0.228564905820514,0.258,0.134,2.94864042857335e-27,"Hebp1"
9.47484770425022e-32,-0.311677575364746,0.743,0.816,3.05895458131718e-27,"Psmd7"
9.61077750379897e-32,0.346077729418629,0.492,0.346,3.1028395171015e-27,"Rapgef2"
1.04032887298224e-31,0.272931168150996,0.842,0.731,3.35870176642317e-27,"Anxa1"
1.05280676867285e-31,-0.303249072427136,0.824,0.879,3.39898665266028e-27,"Eif4g1"
1.30117840725998e-31,-0.370244676834278,0.583,0.664,4.20085448783884e-27,"Ppfibp1"
1.32130278450785e-31,0.149378010410087,0.152,0.058,4.26582603978361e-27,"1190007I07Rik"
1.38139836426137e-31,-0.464765947242034,0.326,0.462,4.45984461901782e-27,"Inhba"
1.42253925992566e-31,-0.404559081256759,0.547,0.668,4.59266800066999e-27,"Hells"
1.523295983603e-31,0.294118756924068,0.88,0.799,4.9179610830623e-27,"Ptms"
1.54931299369971e-31,0.213411847481571,0.195,0.089,5.00195700015952e-27,"Rgma"
1.55767311180877e-31,-0.328669890404412,0.161,0.296,5.02894764147461e-27,"Hs6st1"
1.75659701513967e-31,-0.327645597990228,0.157,0.295,5.67117346337843e-27,"Hunk"
1.79248938222469e-31,-0.20968394317083,0.06,0.174,5.78705197051242e-27,"Rin3"
1.9768622940332e-31,0.157349688715006,0.987,0.992,6.3822999162862e-27,"Rpl7a"
2.00565762722184e-31,0.231060894537071,0.337,0.196,6.47526564948573e-27,"Hddc2"
2.28328990071313e-31,-0.781556161993744,0.495,0.595,7.37160144445235e-27,"Cenpf"
2.34982437159385e-31,0.294566869891365,0.74,0.622,7.58640798369074e-27,"Eif4b"
2.42627907410883e-31,-0.263114048507991,0.786,0.864,7.83324199076037e-27,"Ext1"
2.51516284434551e-31,0.26681248768447,0.429,0.27,8.12020324296947e-27,"Pcolce2"
2.81080253314467e-31,-0.365785796908471,0.484,0.593,9.07467597825756e-27,"Pnn"
2.87042151512443e-31,0.293437143610787,0.648,0.494,9.26715586157921e-27,"Ube2n"
3.02136435075637e-31,-0.343106520217419,0.604,0.706,9.75447480641694e-27,"Baz1b"
3.28423897751496e-31,-0.326150386169561,0.67,0.752,1.06031655389071e-26,"Kmt5a"
3.33118051861179e-31,0.194128867494438,0.161,0.065,1.07547163043382e-26,"Cavin4"
3.52607650000797e-31,0.323861357963508,0.702,0.594,1.13839379802757e-26,"Nsa2"
3.58871116653793e-31,0.157516091732212,0.138,0.051,1.15861540011677e-26,"Smco4"
4.27043677512918e-31,0.126076701888023,0.103,0.031,1.37871051285046e-26,"H2-T23"
4.58762587429382e-31,-0.306952580826913,0.734,0.802,1.48111501351576e-26,"Rhoc"
5.23694314218836e-31,0.319781680023717,0.353,0.217,1.69074709345551e-26,"Nhsl1"
5.26110356423726e-31,0.214342514033485,0.258,0.133,1.698547285714e-26,"Arhgef1"
5.29062954427461e-31,-0.249983695884104,0.945,0.961,1.70807974836906e-26,"Rbm39"
5.34413285981551e-31,-0.33811395353365,0.6,0.699,1.72535329379144e-26,"Pten"
5.95218224897274e-31,-0.346995917321474,0.37,0.505,1.92166203908085e-26,"Cacna2d1"
6.26606075037397e-31,-0.315623212097239,0.78,0.829,2.02299771325824e-26,"Psmb7"
6.36663289718156e-31,0.22574876111705,0.267,0.142,2.05546743085507e-26,"Sspn"
6.58922107515706e-31,0.261819422128625,0.325,0.189,2.12733002411446e-26,"Pxdc1"
6.68258399067349e-31,-0.365424674931481,0.483,0.596,2.15747224138894e-26,"Gclc"
6.77373293138634e-31,-0.454989191633045,0.378,0.506,2.18689967689808e-26,"Incenp"
7.22478582201473e-31,-0.448945908730712,0.295,0.424,2.33252210263745e-26,"Aurka"
8.9180379253823e-31,0.272767227270192,0.838,0.746,2.87918854420968e-26,"Gng5"
9.45252076029742e-31,-0.356295989024866,0.271,0.409,3.05174632746202e-26,"Svil"
9.90459407211493e-31,-0.396966416312943,0.341,0.464,3.19769819618231e-26,"Creld2"
1.09336676942839e-30,-0.29814740777791,0.08,0.198,3.52993461509956e-26,"B930036N10Rik"
1.11838105319814e-30,0.19231654990401,0.202,0.093,3.61069323025019e-26,"Mtmr6"
1.14221142248993e-30,-0.289211288329509,0.85,0.883,3.68762957750875e-26,"Rdx"
1.28889326682357e-30,-0.291864662784488,0.133,0.268,4.16119191193991e-26,"Wscd2"
1.33431133647767e-30,0.154302430186522,0.169,0.071,4.30782414981816e-26,"Shmt1"
1.53239997885413e-30,0.129417354517489,0.13,0.046,4.94735333173056e-26,"Rabggta"
1.76652703425986e-30,0.238908349940639,0.311,0.178,5.70323253010795e-26,"Med4"
1.85286034015294e-30,-0.341533670812963,0.686,0.755,5.98195960818377e-26,"Tubb6"
2.1109051785097e-30,-0.305328239793753,0.135,0.266,6.81505736881857e-26,"Gm4876"
2.15836869580077e-30,-0.353668183483216,0.316,0.449,6.96829333439278e-26,"Vapb"
2.23260706211048e-30,0.201161318965947,0.204,0.096,7.20797190002369e-26,"Akap7"
2.31254441947371e-30,0.262593523768552,0.398,0.254,7.46604965827086e-26,"Snhg5"
2.36417830072671e-30,-0.375881899464471,0.468,0.571,7.63274964389619e-26,"Kctd10"
2.50232358467064e-30,-0.253521949663547,0.092,0.216,8.07875169310917e-26,"Afap1l2"
2.5132091059201e-30,0.147101361083233,0.254,0.128,8.11389559846305e-26,"Fmn1"
3.34616812226998e-30,-0.35538930731568,0.354,0.484,1.08031037827486e-25,"Vasp"
3.35554359119349e-30,-0.333672377516652,0.159,0.293,1.08333724841682e-25,"Alas1"
3.4272653767819e-30,-0.348488749666327,0.265,0.408,1.10649262689403e-25,"1110008P14Rik"
4.21295202234427e-30,0.270204284008377,0.317,0.186,1.36015156041385e-25,"Pcbp3"
4.46881564996403e-30,-0.342127801894395,0.463,0.579,1.44275713259089e-25,"Selenot"
4.72569914583515e-30,0.292264941288821,0.792,0.691,1.52569196923288e-25,"Nudcd3"
5.20044839819256e-30,-0.317443528071873,0.537,0.646,1.67896476535647e-25,"Snx9"
5.36605920637199e-30,0.282190620958223,0.58,0.433,1.7324322147772e-25,"Las1l"
5.48101588508499e-30,-0.179866247469385,0.017,0.105,1.76954597849969e-25,"Igsf9b"
5.79614474609565e-30,0.296999164971926,0.291,0.164,1.87128533127698e-25,"Ppp1r9a"
5.89071582874942e-30,0.143867160421394,0.122,0.042,1.90181760531175e-25,"Als2cl"
6.12355642793141e-30,-0.336324588327042,0.404,0.524,1.97699019275765e-25,"Rnf6"
6.72886336906338e-30,-0.406256475503895,0.31,0.442,2.17241353870211e-25,"Kif20b"
6.93521662511313e-30,-0.296562685362978,0.113,0.24,2.23903468741777e-25,"Slc8a1"
7.11710992076653e-30,0.137473709195573,0.109,0.035,2.29775893791947e-25,"Aspa"
7.32988949842796e-30,-0.209377216145169,0.052,0.16,2.36645482456747e-25,"Plxnd1"
7.48726607560941e-30,-0.280218426393126,0.801,0.839,2.4172638525105e-25,"Ankrd11"
8.41720673295184e-30,0.410069327341037,0.559,0.415,2.7174951937335e-25,"Ssbp2"
8.89743924715513e-30,0.162083467020793,0.131,0.048,2.87253826094403e-25,"Gjb4"
9.68698436346764e-30,0.213747817038766,0.22,0.109,3.12744290174553e-25,"Sorbs3"
9.78085623552883e-30,0.264858446560981,0.422,0.273,3.15774943564048e-25,"Hk1"
9.99133654816883e-30,0.28985526690288,0.775,0.675,3.22570300457631e-25,"Cct4"
1.02755504473236e-29,0.256881138643632,0.395,0.255,3.31746146191842e-25,"Appl1"
1.14148160820998e-29,0.271683357298473,0.414,0.264,3.68527337210591e-25,"Nucb2"
1.29954659483261e-29,0.190774965065537,0.262,0.139,4.19558618141708e-25,"Coq2"
1.51045884421722e-29,-0.253440397894081,0.885,0.909,4.87651637855529e-25,"Tcp1"
1.58844311907141e-29,-0.312145954349622,0.774,0.836,5.12828860992203e-25,"Eif3j1"
1.77740811244884e-29,0.172617074151297,0.223,0.11,5.73836209104107e-25,"Haus4"
1.86926079790864e-29,0.269187395734588,0.338,0.203,6.03490848604804e-25,"Washc3"
1.89109011286956e-29,-0.188246360195719,0.02,0.107,6.10538442939936e-25,"1810007C17Rik"
2.18525712419532e-29,-0.272685414069346,0.136,0.265,7.05510262546459e-25,"Sun2"
2.21145282048553e-29,-0.32229029410793,0.638,0.719,7.13967543093752e-25,"Ppig"
2.22034072124656e-29,-0.354195841161766,0.466,0.579,7.16837001854451e-25,"Ptpra"
2.30831258002451e-29,-0.357613988484579,0.412,0.533,7.45238716460913e-25,"Mapkap1"
2.42247066341816e-29,-0.385790396045338,0.648,0.741,7.82094653684554e-25,"Ctsl"
2.46837585072505e-29,0.218638691557101,0.284,0.157,7.96915143406582e-25,"Nt5dc2"
2.59728166118974e-29,-0.257305105002081,0.907,0.923,8.38532384315108e-25,"Cdh2"
2.63833278899281e-29,-0.334613541300924,0.436,0.554,8.51785740926328e-25,"Bag1"
2.63911814913513e-29,0.31363640304349,0.537,0.385,8.52039294448275e-25,"Ppp2r3a"
3.11174899678957e-29,0.185724182952827,0.231,0.116,1.00462816361351e-24,"Tmem107"
3.47329828579626e-29,-0.35438688609831,0.432,0.544,1.12135435156932e-24,"Brd3"
3.85828140263814e-29,-0.29260709686462,0.692,0.776,1.24564615084172e-24,"Crim1"
3.96167452174673e-29,-0.284911618120715,0.15,0.281,1.27902661934593e-24,"Hacd4"
4.40387910410997e-29,0.305499534321657,0.456,0.312,1.4217923687619e-24,"Mthfd1l"
4.59682433144077e-29,0.270474775562225,0.576,0.432,1.48408473540565e-24,"Snhg8"
5.30243045585881e-29,0.203068048550996,0.342,0.203,1.71188967267402e-24,"Bloc1s1"
5.68431224495429e-29,0.319719831767572,0.731,0.613,1.83518020828349e-24,"Tmem258"
5.99897877547073e-29,-0.30694283971632,0.211,0.343,1.93677029766072e-24,"Stam2"
6.02617017304911e-29,0.28062913428307,0.488,0.341,1.94554904036891e-24,"Pold2"
6.29547353254454e-29,0.22881923616259,0.271,0.148,2.032493629982e-24,"Atp6v0a1"
6.56376491151007e-29,-0.403383193175428,0.354,0.47,2.11911150168103e-24,"Kif20a"
6.70443387266876e-29,0.330250472874427,0.374,0.24,2.16452647579111e-24,"Klf4"
7.11693484033566e-29,-0.271878078714289,0.191,0.331,2.29770241320237e-24,"Cdkl5"
8.27495677335901e-29,0.350535992636396,0.612,0.463,2.67156979427896e-24,"Ldlrad4"
8.70117792223127e-29,0.202930491853393,0.196,0.093,2.80917529219236e-24,"Kitl"
9.15035187084427e-29,-0.362079891846792,0.292,0.421,2.95419110150207e-24,"Kif4"
9.25964089221363e-29,-0.442665095446014,0.339,0.455,2.98947506205117e-24,"Arhgap11a"
1.02981887239786e-28,0.204228147334052,0.206,0.1,3.32477022953648e-24,"Tmem205"
1.06066118349238e-28,-0.331088228224952,0.234,0.369,3.42434463090515e-24,"Tgoln1"
1.06800449437943e-28,-0.568233230330818,0.523,0.618,3.44805251010399e-24,"Prc1"
1.21604623724343e-28,0.33138523480743,0.755,0.649,3.92600527694043e-24,"Lmo4"
1.38209514548653e-28,-0.264928171698718,0.916,0.945,4.46209417720327e-24,"Eif3h"
1.56623844850076e-28,-0.25653245073507,0.068,0.177,5.05660083098469e-24,"Nrxn2"
1.59704637952526e-28,0.273484700422095,0.655,0.507,5.15606423629729e-24,"Dap"
1.63679158716119e-28,0.128031286494097,0.105,0.034,5.28438163914991e-24,"Irx3"
1.69910951898138e-28,0.217900843157208,0.273,0.151,5.48557508203139e-24,"Lrp8"
1.78715618799646e-28,-0.3890497826779,0.37,0.499,5.76983375294658e-24,"Prkg2"
2.19816220652499e-28,-0.233563766904066,0.893,0.919,7.09676668376594e-24,"Mir100hg"
2.24994256946645e-28,0.29327043487764,0.649,0.506,7.26393958552244e-24,"Galk1"
2.5783750753436e-28,0.236648540847889,0.296,0.171,8.32428393074681e-24,"Helz"
2.60703673439174e-28,-0.372565470732121,0.559,0.652,8.41681809698373e-24,"Flnc"
2.63805469877677e-28,-0.264875288668557,0.134,0.26,8.51695959500081e-24,"Styk1"
2.70301103805104e-28,0.266543757610272,0.377,0.239,8.72667113634779e-24,"Cenpx"
2.96257363976436e-28,0.248911781438602,0.638,0.494,9.56466899597924e-24,"Sms"
3.01778514175588e-28,0.171601910699995,0.211,0.104,9.74291933015886e-24,"Mnd1"
3.11891027990951e-28,0.301535122823255,0.574,0.435,1.00694018386879e-23,"Usp15"
3.19726066418419e-28,-0.34666662955782,0.485,0.598,1.03223560543186e-23,"Col5a1"
3.31019723131888e-28,0.249371135503141,0.363,0.224,1.0686971761313e-23,"Sept9"
3.495472495609e-28,0.229775697224611,0.282,0.16,1.12851329520737e-23,"Pip4p1"
3.51696941846352e-28,0.327865025696989,0.633,0.502,1.13545357675095e-23,"Arf4"
4.10589976431233e-28,-0.304580789932946,0.132,0.253,1.32558973890823e-23,"Crybg3"
4.19733963765995e-28,-0.451949787584985,0.503,0.589,1.35511110201851e-23,"H2afx"
4.44174842692335e-28,0.309316869194817,0.623,0.484,1.4340184796322e-23,"Cs"
