"Gene","Variable","HR","Lower95","Upper95","SE","Pvalue"
"SP2","Age",1.02574127604369,1.00864555076265,1.04312676002407,0.00857523682874443,0.00303835722125758
"SP2","Mesenchymal Subtype",1.06038073619993,0.674566021141932,1.66686027825782,0.230776564679193,0.799459466397063
"SP2","Proneural Subtype",1.24050910565744,0.782951626767338,1.96546349558363,0.234803410836611,0.358680556818342
"SP2","MGMT (unmethylated)",1.21362750377105,0.83582660586327,1.76219769456645,0.190283041608737,0.308913590978337
"ZFX","ZFX",0.644984488269093,0.36613953266551,1.13619249765031,0.288888864406434,0.129018137501824
"ZFX","Recurrence (recurrent)",0.348297347912502,0.102423099231901,1.18441097245277,0.624472851040817,0.0912304564365825
"ZFX","Recurrence (secondary)",0.419223665629119,0.0554554963929535,3.16918057279976,1.03207189996625,0.399600243212043
"ZFX","Age",1.02615455736552,1.00910756517175,1.04348952673129,0.00854711353521215,0.0025218035054044
"ZFX","Mesenchymal Subtype",1.12144419391993,0.726314541751971,1.73153228770984,0.221631326817671,0.605049333238248
"ZFX","Proneural Subtype",1.2648711195632,0.800118118324561,1.9995784528105,0.233660492305334,0.314605461531996
"ZFX","MGMT (unmethylated)",1.2432817688048,0.855540144461196,1.80675280599004,0.190705919022488,0.253523094404369
"WT1","WT1",0.709589451520445,0.455695254738782,1.10494279778647,0.225954295027622,0.128936214612321
"WT1","Recurrence (recurrent)",0.355187805301634,0.104559747071937,1.20656735089646,0.623933928335359,0.0971150775040764
"WT1","Recurrence (secondary)",0.423682035551029,0.0560946662677867,3.20006302188748,1.03162228547647,0.405156056240185
"WT1","Age",1.03048595755152,1.01246187519086,1.04883090882874,0.00900303750855831,0.000851168101439388
"WT1","Mesenchymal Subtype",0.975720717175859,0.648700171181545,1.467597759674,0.208272077521109,0.906057086223501
"WT1","Proneural Subtype",1.17179802946174,0.742039903249413,1.85045388507751,0.233112245630024,0.496441936909875
"WT1","MGMT (unmethylated)",1.19742423693316,0.824631960319034,1.73874512775402,0.190304967047644,0.343762026053854
"EGR1","EGR1",1.3070949044896,1.09989237808277,1.55333114710801,0.0880601423900572,0.00235650234586643
"EGR1","Recurrence (recurrent)",0.392967620652726,0.117672584388797,1.31231545294561,0.615226181977373,0.12896739930611
"EGR1","Recurrence (secondary)",0.479921164568695,0.0634077754296425,3.63243029171621,1.03269007549472,0.477149774032616
"EGR1","Age",1.02732785835455,1.01005841073622,1.04489256990799,0.00864962695506017,0.00182684972893109
"EGR1","Mesenchymal Subtype",0.993240614578139,0.660568779180281,1.49345071935093,0.208101627443644,0.974000389078383
"EGR1","Proneural Subtype",1.50587530755781,0.938664991003098,2.41583574933269,0.241163086719292,0.0896021796095813
"EGR1","MGMT (unmethylated)",1.28113823111218,0.878608806104903,1.86808413006194,0.192434378094887,0.197938779327178
"KLF2","KLF2",1.21518987221556,0.935216515165387,1.57897813136258,0.133613448796173,0.144650992950077
"KLF2","Recurrence (recurrent)",0.362215132732463,0.106726708910196,1.22930617574643,0.623463946005395,0.103348952470019
"KLF2","Recurrence (secondary)",0.535798408530934,0.0701972596732998,4.08961739988655,1.03698268365838,0.547345080354528
"KLF2","Age",1.02793157923365,1.01076288216348,1.04539190173278,0.00859364415595515,0.00134736417037455
"KLF2","Mesenchymal Subtype",0.997007336970374,0.663101306414714,1.4990524379258,0.208080532940335,0.988507829202498
"KLF2","Proneural Subtype",1.3036714650162,0.818542929560325,2.0763227282537,0.237460446164812,0.264100270075895
"KLF2","MGMT (unmethylated)",1.25469300567431,0.861716956407905,1.82688123609679,0.191697065714425,0.236574996579815
"SP3","SP3",0.864648734445955,0.588013721576669,1.2714285509773,0.196724560507555,0.459744987939738
"SP3","Recurrence (recurrent)",0.298131099911616,0.087440335287868,1.01648915734249,0.625815909718844,0.0531339590723431
"SP3","Recurrence (secondary)",0.428246881947492,0.0564442561678109,3.24914179668711,1.0339201830332,0.412083309879743
"SP3","Age",1.02618506557846,1.00921845130587,1.04343691641157,0.00850622037078991,0.00237577743545189
"SP3","Mesenchymal Subtype",0.973923937730069,0.645979181965526,1.46835666375122,0.209476262802919,0.899625883999351
"SP3","Proneural Subtype",1.17993921701258,0.743561737822543,1.87241554402917,0.235599434258817,0.482488273228322
"SP3","MGMT (unmethylated)",1.2573564156406,0.859921962871726,1.83847514566669,0.193842882713512,0.237432689394898
"TCFL5","TCFL5",0.872403741573678,0.713864443045916,1.0661523987164,0.102328020357357,0.182212258453318
"TCFL5","Recurrence (recurrent)",0.343075732759552,0.100576007191184,1.17026875191781,0.62605103745537,0.0874856206796663
"TCFL5","Recurrence (secondary)",0.354634100196766,0.0454553946730301,2.7667858991661,1.04815958977438,0.322644988553075
"TCFL5","Age",1.02765048975926,1.01031079754316,1.04528777844457,0.00868236099950499,0.00168119081275869
"TCFL5","Mesenchymal Subtype",0.917097564107923,0.599678571490392,1.40253125937511,0.216748913420723,0.689694001656429
"TCFL5","Proneural Subtype",1.11467905075903,0.695558106167043,1.78634879700856,0.240620361170373,0.651849573752486
"TCFL5","MGMT (unmethylated)",1.28015752014022,0.874496478101096,1.87399642812754,0.194437320193495,0.203997191204154
"MAZ","MAZ",0.971892896484415,0.672610409643921,1.40434312150614,0.187799029258229,0.879337219884085
"MAZ","Recurrence (recurrent)",0.319013820066058,0.0924276768595922,1.10107514167795,0.632056490731491,0.0706649486381294
"MAZ","Recurrence (secondary)",0.456040764434252,0.0605292579621746,3.43591158767784,1.03035329542681,0.446034594657289
"MAZ","Age",1.02629705542404,1.00925521678312,1.04362665503903,0.00854331149533599,0.00237908726085237
"MAZ","Mesenchymal Subtype",0.982141546034711,0.642665502112236,1.50093946738562,0.216387172133116,0.933632148248924
"MAZ","Proneural Subtype",1.21516751307554,0.769252868523335,1.91956656290247,0.233278507941764,0.403489941873778
"MAZ","MGMT (unmethylated)",1.22461967962797,0.842796570992111,1.77942508471139,0.19064635818846,0.287845583235979
"ZKSCAN5","ZKSCAN5",1.38479911419076,0.762389107238345,2.51534100954042,0.304522585174404,0.285039423000942
"ZKSCAN5","Recurrence (recurrent)",0.312951606375317,0.0919190318318981,1.06548889801192,0.625083152175732,0.0631003870600817
"ZKSCAN5","Recurrence (secondary)",0.410001292671245,0.0539036982428045,3.11854409756629,1.03520332003753,0.389086480622293
"ZKSCAN5","Age",1.02569178991557,1.00874225900418,1.04292611765741,0.00850170479438119,0.00284702078544808
"ZKSCAN5","Mesenchymal Subtype",1.10883106545829,0.703566336082284,1.74753433851271,0.232095835612553,0.65624590149204
"ZKSCAN5","Proneural Subtype",1.31532074505301,0.815570141820696,2.12129965732263,0.243855704517638,0.261036100681091
"ZKSCAN5","MGMT (unmethylated)",1.23412264603258,0.84838863380133,1.79523704676024,0.191216147900695,0.271280750041282
"AHR","AHR",0.924963352022857,0.772974162661803,1.10683803406724,0.0915876492824783,0.394405105063448
"AHR","Recurrence (recurrent)",0.296307479381497,0.0865104374529926,1.01488473440125,0.628140433045723,0.0528135768928419
"AHR","Recurrence (secondary)",0.474041440236964,0.0627576954769254,3.58068098827112,1.03165851664019,0.469339657301768
