"Gene","Variable","HR","Lower95","Upper95","SE","Pvalue"
"KLF15","KLF15",1.07325025892092,0.616051656815498,1.86975573481623,0.283227719615469,0.802902076577163
"KLF15","Recurrence (recurrent)",0.511677155712908,0.26076554108498,1.00401882315091,0.343920695810479,0.0513788280544611
"KLF15","Recurrence (secondary)",0.507482607785159,0.155233307188974,1.65904213385669,0.604364802821696,0.261724905020209
"KLF15","Age",1.02773953823194,1.01535107343531,1.04027915671722,0.00618752676059769,9.77531165261961e-06
"KLF15","Mesenchymal Subtype",0.943285723372935,0.679085138312998,1.31027452335305,0.167667735668301,0.727671433706861
"KLF15","Proneural Subtype",0.910076518267693,0.645328869775064,1.28343749659137,0.175395375742769,0.591112927976206
"KLF15","MGMT (unmethylated)",1.29513857139923,0.985970735822341,1.70125122195135,0.13915883201583,0.0631072144962602
"ZNF148","ZNF148",1.24187763060185,0.902010594251788,1.70980258903561,0.163142521389289,0.184236464539433
"ZNF148","Recurrence (recurrent)",0.532302620233437,0.271083750632265,1.04523446664183,0.344284054148412,0.0670316344972888
"ZNF148","Recurrence (secondary)",0.524877329164218,0.161092961033512,1.71016914024724,0.602655451729294,0.284806545148646
"ZNF148","Age",1.02917308118975,1.01661870704002,1.04188249115496,0.00626211433633272,4.39012666943905e-06
"ZNF148","Mesenchymal Subtype",0.993066864885008,0.714725839711802,1.37980431563828,0.167808680369625,0.966929498719705
"ZNF148","Proneural Subtype",0.940715195870838,0.666715954513645,1.3273194885337,0.175654417857697,0.727895299547515
"ZNF148","MGMT (unmethylated)",1.3087098688311,0.995932670782799,1.71971617261008,0.139348194377844,0.0535181560438005
"KLF5","KLF5",1.05275726032167,0.943846198583466,1.17423564434897,0.0557177258189481,0.356145426031586
"KLF5","Recurrence (recurrent)",0.451424606172503,0.217545010493306,0.936744881419702,0.37245714999598,0.0327279327839679
"KLF5","Recurrence (secondary)",0.514816070208519,0.157861903000224,1.67890783721622,0.603117752048372,0.270959485183455
"KLF5","Age",1.0275744325773,1.01522510449483,1.04007397946682,0.00616885799553461,1.03646332187442e-05
"KLF5","Mesenchymal Subtype",0.898438727848684,0.647830009365149,1.24599375766705,0.166855198331491,0.520967624272468
"KLF5","Proneural Subtype",0.881392377094307,0.624917329705895,1.24312846751356,0.175454007283957,0.471786505728224
"KLF5","MGMT (unmethylated)",1.27108250892342,0.965064664603823,1.67413729229669,0.140527621298043,0.0878375852392054
"KLF4","KLF4",1.15762289667086,0.973178411323624,1.37702476267838,0.0885508756515024,0.0983444747471577
"KLF4","Recurrence (recurrent)",0.454011069071427,0.226940272642779,0.908283260784824,0.353799721667986,0.0256237962515706
"KLF4","Recurrence (secondary)",0.46988343112614,0.142645937440539,1.54782142981752,0.608235180045237,0.21433209302871
"KLF4","Age",1.02844157802089,1.01596380733225,1.041072597044,0.0062281244377335,6.70322332594443e-06
"KLF4","Mesenchymal Subtype",0.893082214365632,0.648500762621957,1.22990733024192,0.163276195270874,0.48859312043587
"KLF4","Proneural Subtype",0.932171165897739,0.662195267306801,1.3122157850285,0.174470539639397,0.687255213921949
"KLF4","MGMT (unmethylated)",1.29173313420109,0.983112934859099,1.69723582187647,0.139296492783977,0.0661069765912723
"E2F6","E2F6",0.617732516672734,0.449761873586342,0.848434437343596,0.161909745511861,0.00292880949047647
"E2F6","Recurrence (recurrent)",0.510407878022881,0.260886322605564,0.998581295278162,0.342417210382642,0.0495173215530381
"E2F6","Recurrence (secondary)",0.592913514251679,0.18120497626035,1.94004846134681,0.604817076865872,0.387456403785271
"E2F6","Age",1.02966561161499,1.01728192867703,1.04220004489932,0.00617348382700712,2.18591126769541e-06
"E2F6","Mesenchymal Subtype",0.885754312761625,0.644441624576709,1.21742710690226,0.162276129439767,0.454708782616278
"E2F6","Proneural Subtype",0.960715181169605,0.683190356434161,1.35097583072909,0.173934043222525,0.817768060394421
"E2F6","MGMT (unmethylated)",1.40929157373761,1.06583708111635,1.86342056867416,0.142516223904909,0.0160685404772155
"ZNF460","ZNF460",0.859684346418417,0.304807616138111,2.42466768002932,0.529032410887456,0.775042118993298
"ZNF460","Recurrence (recurrent)",0.512971752481287,0.261354015035892,1.00683365743429,0.344059848989908,0.0523590679104935
"ZNF460","Recurrence (secondary)",0.515576198819324,0.157928036931726,1.68316419271329,0.603656827581174,0.272454146381518
"ZNF460","Age",1.02771056219731,1.01533013920035,1.04024194582044,0.0061836611784445,9.85687219777878e-06
"ZNF460","Mesenchymal Subtype",0.937667794089194,0.682230298533423,1.28874500877803,0.162262389882567,0.691633849093004
"ZNF460","Proneural Subtype",0.9069094020563,0.645431611962561,1.27431729139698,0.173535484066061,0.573386840882119
"ZNF460","MGMT (unmethylated)",1.29580508904506,0.986686434784912,1.7017674203265,0.139051115118423,0.0623814005168998
"SP2","SP2",1.07221416543965,0.563397865755937,2.04055302024781,0.328319826620378,0.831817099963958
"SP2","Recurrence (recurrent)",0.518441330528535,0.26232309383508,1.02461971331116,0.347582888124881,0.0587592100555359
"SP2","Recurrence (secondary)",0.507742630115611,0.155299152363236,1.66003854183139,0.604409786521745,0.262120832907146
"SP2","Age",1.02772275863223,1.01533884966933,1.04025771194968,0.00618533906213657,9.82410114154861e-06
"SP2","Mesenchymal Subtype",0.949603034190243,0.664545176042059,1.35693697742867,0.182116192174386,0.776451443251114
"SP2","Proneural Subtype",0.911196339687276,0.643756996887946,1.28973941017065,0.177267070706358,0.599851172519176
"SP2","MGMT (unmethylated)",1.29909467246947,0.988325232547496,1.70758259777351,0.139498006540372,0.0606854507090298
"ZFX","ZFX",1.02784378266722,0.692583211890993,1.52539481672268,0.201427211304714,0.891550121062784
