Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
173	Protein Serine/Threonine/Tyrosine Kinase Activity (GO:0004712)	1/26	0.244121299880433	0.385231877846001	0	0	3.71098591549296	5.23282430236071	MAP2K6
174	Purine Ribonucleoside Triphosphate Binding (GO:0035639)	7/476	0.249169684148747	0.390938642371311	0	0	1.39281851611508	1.93549007111746	ABCA1;ABCA2;TUBB2A;MVK;PMVK;PDK4;ABCD1
175	Oxidoreductase Activity, Acting On Paired Donors, With Incorporation Or Reduction Of Molecular Oxygen, NAD(P)H As One Donor, And Incorporation Of One Atom Of Oxygen (GO:0016709)	1/27	0.252219718055014	0.391183779606139	0	0	3.56807511737089	4.91486174870616	SQLE
176	Protein Phosphatase Inhibitor Activity (GO:0004864)	1/27	0.252219718055014	0.391183779606139	0	0	3.56807511737089	4.91486174870616	PTN
177	Microtubule Binding (GO:0008017)	4/239	0.253624648316068	0.391183779606139	0	0	1.58468085106383	2.17402344955151	KIF21A;MAPRE3;KIF21B;RMDN1
178	Neuropeptide Binding (GO:0042923)	1/28	0.260231771495004	0.39911951470863	0	0	3.43575030429491	4.6251473333363	SORL1
179	Gamma-Tubulin Binding (GO:0043015)	1/29	0.26815837699407	0.402237565491105	0	0	3.31287726358149	4.36033456125156	DIXDC1
180	Metal Ion Transmembrane Transporter Activity (GO:0046873)	1/29	0.26815837699407	0.402237565491105	0	0	3.31287726358149	4.36033456125156	ATP2B4
181	Acylglycerol O-acyltransferase Activity (GO:0016411)	1/29	0.26815837699407	0.402237565491105	0	0	3.31287726358149	4.36033456125156	LPCAT3
182	Protein Tyrosine Kinase Activator Activity (GO:0030296)	1/29	0.26815837699407	0.402237565491105	0	0	3.31287726358149	4.36033456125156	AFAP1L2
183	General Transcription Initiation Factor Binding (GO:0140296)	1/30	0.276000441586212	0.409500655179543	0	0	3.19847822567589	4.11756994215455	THRA
184	Retinoid Binding (GO:0005501)	1/30	0.276000441586212	0.409500655179543	0	0	3.19847822567589	4.11756994215455	CRABP1
185	O-acyltransferase Activity (GO:0008374)	1/31	0.28375886275273	0.414257591077515	0	0	3.09170579029734	3.89440683722238	LPCAT3
186	SH2 Domain Binding (GO:0042169)	1/31	0.28375886275273	0.414257591077515	0	0	3.09170579029734	3.89440683722238	AFAP1L2
187	Phospholipase A2 Activity (GO:0004623)	1/31	0.28375886275273	0.414257591077515	0	0	3.09170579029734	3.89440683722238	PLB1
188	Transcription Coregulator Binding (GO:0001221)	2/99	0.28620126023953	0.415600766198892	0	0	1.91489982493678	2.39565459129428	SREBF1;FOS
189	Endopeptidase Activity (GO:0004175)	5/335	0.289471323058834	0.416553017084986	0	0	1.41046831955923	1.74855622688036	SHH;PIK3IP1;CAPN5;PCSK9;PCSK6
190	Beta-Tubulin Binding (GO:0048487)	1/32	0.291434528436749	0.416553017084986	0	0	2.99182189913676	3.6887365952151	BCAS3
191	Protein Serine/Threonine Kinase Inhibitor Activity (GO:0030291)	1/32	0.291434528436749	0.416553017084986	0	0	2.99182189913676	3.6887365952151	CDKN2B
192	Carboxylic Ester Hydrolase Activity (GO:0052689)	2/104	0.30597058384895	0.424330836757358	0	0	1.82056973732889	2.15603941013688	LIPG;PLB1
193	Hsp70 Protein Binding (GO:0030544)	1/34	0.306541098696303	0.424330836757358	0	0	2.81021482429933	3.32280768166303	MVD
194	Sodium Channel Regulator Activity (GO:0017080)	1/34	0.306541098696303	0.424330836757358	0	0	2.81021482429933	3.32280768166303	PCSK9
195	Protein Kinase Binding (GO:0019901)	7/511	0.30732207801059	0.424330836757358	0	0	1.29374664519592	1.52643858073507	CDKN2B;TRIB3;MAPRE3;ACSL3;PTN;TRIB2;MAP2K6
196	Monoatomic Cation Channel Activity (GO:0005261)	2/105	0.309913520172227	0.424330836757358	0	0	1.80280271111925	2.11191484723266	SLC4A11;CALHM5
197	Calcium Ion Binding (GO:0005509)	5/346	0.31236242592176	0.424330836757358	0	0	1.36419761747744	1.58736826607458	ARSA;SHH;KCNIP1;S100A16;PLSCR4
198	Phosphatidylinositol Binding (GO:0035091)	2/106	0.313851949668064	0.424330836757358	0	0	1.78537735849057	2.06895581112554	BCAS3;PARD3B
199	Cysteine-Type Endopeptidase Activity (GO:0004197)	2/106	0.313851949668064	0.424330836757358	0	0	1.78537735849057	2.06895581112554	CASP12;CAPN5
200	Inorganic Cation Transmembrane Transporter Activity (GO:0022890)	1/35	0.313973732692258	0.424330836757358	0	0	2.72742336371168	3.15957255077099	SLC4A11
201	Ion Channel Inhibitor Activity (GO:0008200)	1/35	0.313973732692258	0.424330836757358	0	0	2.72742336371168	3.15957255077099	PCSK9
202	Core Promoter Sequence-Specific DNA Binding (GO:0001046)	1/35	0.313973732692258	0.424330836757358	0	0	2.72742336371168	3.15957255077099	FOS
203	Phosphatidylinositol-3,4,5-Trisphosphate Binding (GO:0005547)	1/36	0.321327070323048	0.432129508365478	0	0	2.64936284372904	3.00781041358735	ARAP1
204	Methyltransferase Activity (GO:0008168)	1/37	0.32860195375333	0.435477346478928	0	0	2.57563901930099	2.86644959862161	GAMT
205	Monoatomic Ion Channel Activity (GO:0005216)	1/37	0.32860195375333	0.435477346478928	0	0	2.57563901930099	2.86644959862161	CALHM5
206	Sodium Channel Activity (GO:0005272)	1/37	0.32860195375333	0.435477346478928	0	0	2.57563901930099	2.86644959862161	SLC4A11
207	Carboxypeptidase Activity (GO:0004180)	1/38	0.335799216000264	0.442796319000439	0	0	2.50590026646365	2.73454329046298	MINDY2
208	Phosphatase Binding (GO:0019902)	2/112	0.337368624000335	0.442796319000439	0	0	1.68747855917667	1.83357894536001	SH3RF2;PDLIM4
209	Neutral L-amino Acid Transmembrane Transporter Activity (GO:0015175)	1/41	0.356933476144083	0.463993652288454	0	0	2.31760563380282	2.38761089560888	SLC6A9
210	Signal Sequence Binding (GO:0005048)	1/41	0.356933476144083	0.463993652288454	0	0	2.31760563380282	2.38761089560888	CEMIP
211	Small GTPase Binding (GO:0031267)	3/199	0.358617804515985	0.463993652288454	0	0	1.42107553922043	1.45731022133271	CDC42EP2;SORL1;RAP1GAP
212	Lipase Activity (GO:0016298)	1/42	0.363828410742048	0.468514887417826	0	0	2.26096415893736	2.28599963769476	LIPG
213	Proton Transmembrane Transporter Activity (GO:0015078)	1/45	0.384074819364556	0.492264909326403	0	0	2.10648740930431	2.01573551499397	SLC4A11
214	Serine-Type Endopeptidase Activity (GO:0004252)	2/125	0.387400685672809	0.494207416769518	0	0	1.50813008130081	1.43015335872412	PCSK9;PCSK6
215	GTPase Activator Activity (GO:0005096)	3/211	0.393431189313928	0.499566114803267	0	0	1.33827014218009	1.24840409065214	CDC42EP2;ARAP1;RAP1GAP
216	Transcription Cis-Regulatory Region Binding (GO:0000976)	6/474	0.396822556840737	0.501539620451487	0	0	1.19070512820513	1.100528335456	SREBF1;DBP;THRA;FOS;AHR;MACROH2A2
217	Manganese Ion Binding (GO:0030145)	1/48	0.40367979210979	0.507855222331671	0	0	1.97173109579463	1.78862295353852	PCK2
218	Transmembrane Receptor Protein Tyrosine Kinase Activity (GO:0004714)	1/50	0.416403436812339	0.516718810226221	0	0	1.89106064961196	1.65675953739156	EPHB3
219	S-adenosylmethionine-dependent Methyltransferase Activity (GO:0008757)	1/50	0.416403436812339	0.516718810226221	0	0	1.89106064961196	1.65675953739156	GAMT
220	Cholesterol Binding (GO:0015485)	1/50	0.416403436812339	0.516718810226221	0	0	1.89106064961196	1.65675953739156	STARD4
221	Channel Activity (GO:0015267)	1/52	0.428856838968096	0.529499482538326	0	0	1.81671729724754	1.53809122488709	AQP5
222	Transcription Regulatory Region Nucleic Acid Binding (GO:0001067)	3/224	0.430581996789408	0.529499482538326	0	0	1.25871201561193	1.06061277750246	THRA;FOS;MACROH2A2
223	Antiporter Activity (GO:0015297)	1/53	0.434983989220652	0.532514031646807	0	0	1.78169014084507	1.48316092890784	CLCN6
224	Myosin Binding (GO:0017022)	1/54	0.441045711935929	0.537524461421913	0	0	1.74798476392949	1.43091213315864	RAB3D
225	Flavin Adenine Dinucleotide Binding (GO:0050660)	1/55	0.447042702421415	0.540011760004629	0	0	1.71552773430708	1.3811733651068	SQLE
226	Chloride Transmembrane Transporter Activity (GO:0015108)	1/55	0.447042702421415	0.540011760004629	0	0	1.71552773430708	1.3811733651068	CLCN6
227	Amino Acid Transmembrane Transporter Activity (GO:0015171)	1/56	0.452975648837589	0.544768071068995	0	0	1.6842509603073	1.3337868166048	SLC7A2
228	SH3 Domain Binding (GO:0017124)	1/59	0.47039699526504	0.563238507488403	0	0	1.59689169499757	1.20434101596646	AFAP1L2
229	Secondary Active Transmembrane Transporter Activity (GO:0015291)	1/60	0.476080501341282	0.565562472542667	0	0	1.5697461605793	1.16501586860254	CLCN6
230	GTPase Regulator Activity (GO:0030695)	5/424	0.476481203973676	0.565562472542667	0	0	1.10578844594672	0.819750834233255	CDC42EP2;ARHGEF19;ARAP1;RALGDS;RAP1GAP
231	Protein Phosphatase Regulator Activity (GO:0019888)	1/61	0.481703295894533	0.569285713329903	0	0	1.54350547730829	1.1274179566636	PTN
232	PDZ Domain Binding (GO:0030165)	1/62	0.487266024424779	0.57337769253433	0	0	1.51812514430847	1.09144856332977	ATP2B4
233	Acyltransferase Activity, Transferring Groups Other Than Amino-Acyl Groups (GO:0016747)	1/64	0.498213831456174	0.5802559352593	0	0	1.46978165288024	1.02403496501426	LPCAT3
234	Chloride Channel Activity (GO:0005254)	1/64	0.498213831456174	0.5802559352593	0	0	1.46978165288024	1.02403496501426	CLCN6
235	Sequence-Specific Double-Stranded DNA Binding (GO:1990837)	8/715	0.499487709838592	0.5802559352593	0	0	1.04799439722058	0.727488666563733	SREBF1;ARNT2;DBP;THRA;PRRX2;FOS;AHR;MACROH2A2
236	Calcium Ion Transmembrane Transporter Activity (GO:0015085)	1/68	0.519416306407551	0.600850218852802	0	0	1.38175320580198	0.905116864786859	ATP2B4
237	GTPase Activity (GO:0003924)	3/265	0.541330365353556	0.62355776262245	0	0	1.05951304221989	0.650250203023291	RGS17;RAB3D;RAP1GAP
238	Phosphatidylinositol-4,5-Bisphosphate Binding (GO:0005546)	1/73	0.544669601686769	0.624768072523059	0	0	1.28547209181012	0.78102186772257	PLCD1
239	Ribonucleoside Triphosphate Phosphatase Activity (GO:0017111)	3/270	0.553990595779494	0.632800973421765	0	0	1.03940571915437	0.613880883441797	RGS17;RAB3D;RAP1GAP
240	Cytokine Activity (GO:0005125)	2/178	0.570075040967109	0.648460359100086	0	0	1.05113636363636	0.590725261703768	BMP4;GDF6
241	DNA-binding Transcription Factor Binding (GO:0140297)	3/282	0.583516201493359	0.660995531152228	0	0	0.994088569535749	0.535498674124707	FOS;AHR;TRIB2
242	Phosphatase Activity (GO:0016791)	1/83	0.591281645584149	0.664279379606884	0	0	1.12813466162831	0.592792817730159	LPIN1
243	Chromatin DNA Binding (GO:0031490)	1/83	0.591281645584149	0.664279379606884	0	0	1.12813466162831	0.592792817730159	MACROH2A2
244	Protein Heterodimerization Activity (GO:0046982)	2/190	0.605636273890623	0.67761763431205	0	0	0.983440385387395	0.493171437192645	ARNT2;AHR
245	Protein Kinase Activator Activity (GO:0030295)	1/88	0.612774439107053	0.682805803576431	0	0	1.0630295181048	0.520627607307753	AFAP1L2
246	Phosphatidylinositol Bisphosphate Binding (GO:1902936)	1/93	0.633142015221785	0.70263321201442	0	0	1.00500102061645	0.459346298490498	PLCD1
247	Guanyl-Nucleotide Exchange Factor Activity (GO:0005085)	2/203	0.641608814268748	0.709146584191774	0	0	0.919224631559185	0.407930275527307	ARHGEF19;RALGDS
248	Growth Factor Receptor Binding (GO:0070851)	1/96	0.644846981994979	0.709851718083183	0	0	0.97311588831233	0.426947032501136	PGF
249	Histone Deacetylase Binding (GO:0042826)	1/99	0.656180177978665	0.719426460193476	0	0	0.943182906965603	0.397381696162785	MTA3
250	Cytokine Receptor Binding (GO:0005126)	1/100	0.659877336669453	0.720586051643043	0	0	0.93360838431261	0.388102232835037	PGF
251	Cadherin Binding (GO:0045296)	3/319	0.666448420131982	0.724862225880602	0	0	0.876027356170136	0.355485358529999	SHTN1;IDH1;PPL
252	Protein Kinase Regulator Activity (GO:0019887)	1/103	0.670733058627075	0.726627480179331	0	0	0.906011230783393	0.361846432297948	CCNG2
253	Phosphatidylinositol Phosphate Binding (GO:1901981)	1/109	0.691420659977878	0.746078419659924	0	0	0.855416449313163	0.315654546997709	ARAP1
254	Double-Stranded DNA Binding (GO:0003690)	6/650	0.699041402754446	0.751331901385684	0	0	0.857411610129001	0.306992203254663	SREBF1;ARNT2;DBP;PRRX2;FOS;AHR
255	Deubiquitinase Activity (GO:0101005)	1/113	0.704488367676878	0.754216958336422	0	0	0.824698189134809	0.288878134518347	MINDY2
256	Nuclear Receptor Binding (GO:0016922)	1/115	0.71081415908357	0.755931394671815	0	0	0.810147434313483	0.276539178865852	BCAS3
257	Protein Serine/Threonine Kinase Activity (GO:0004674)	3/342	0.711627723189218	0.755931394671815	0	0	0.815627228117267	0.277476680708436	ULK2;MYLK;MAP2K6
258	DNA-binding Transcription Activator Activity, RNA Polymerase II-specific (GO:0001228)	3/348	0.722612724627138	0.764625092338018	0	0	0.801195137028642	0.260293759066184	SREBF1;DBP;FOS
259	G Protein-Coupled Receptor Activity (GO:0004930)	2/250	0.75035782356536	0.790917705920245	0	0	0.743228849665246	0.213459107276104	QRFPR;PDGFRL
260	G Protein-Coupled Receptor Binding (GO:0001664)	1/140	0.779388851147206	0.818358293704566	0	0	0.663593069206607	0.165397381004783	ITGB4
261	Sequence-Specific DNA Binding (GO:0043565)	6/717	0.783320278732997	0.819335004191986	0	0	0.773896462187601	0.188996061255364	SREBF1;ARNT2;DBP;PRRX2;FOS;AHR
262	Ubiquitin Protein Ligase Activity (GO:0061630)	2/311	0.848390994524514	0.884010463760276	0	0	0.59464492886365	0.0977677556992888	SH3RF2;RNF122
263	Ubiquitin-Like Protein Ligase Activity (GO:0061659)	2/319	0.85827530314568	0.890909345090383	0	0	0.57940003571216	0.0885499188366664	SH3RF2;RNF122
264	Transition Metal Ion Binding (GO:0046914)	3/456	0.869168565002802	0.898799311536989	0	0	0.606792002761997	0.0850832803932666	CDA;SHH;PCK2
265	Zinc Ion Binding (GO:0008270)	2/341	0.882504553720127	0.909146200624885	0	0	0.541186619914287	0.0676436354906907	CDA;SHH
266	GTP Binding (GO:0005525)	1/201	0.886189470262342	0.909510245795561	0	0	0.459765258215962	0.055550908445876	TUBB2A
267	Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000987)	8/1098	0.906508580384803	0.926879559719293	0	0	0.666108488465307	0.0653817344277657	SREBF1;ARNT2;DBP;THRA;MAPRE3;FOS;AHR;MXD4
268	Guanyl Ribonucleotide Binding (GO:0032561)	1/226	0.913279704222929	0.930318504674849	0	0	0.408158581116328	0.0370253252852066	TUBB2A
269	RNA Polymerase II Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000978)	8/1122	0.918038798422786	0.931689932971824	0	0	0.650921197120496	0.0556639331131359	SREBF1;ARNT2;DBP;THRA;MAPRE3;FOS;AHR;MXD4
270	Ubiquitin-Protein Transferase Activity (GO:0004842)	2/412	0.937001378941477	0.94741250537416	0	0	0.445835250805338	0.0290107338730921	SH3RF2;RNF122
271	RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding (GO:0000977)	8/1225	0.954746592839186	0.961792693155342	0	0	0.592544136065927	0.0274403169146747	SREBF1;ARNT2;DBP;THRA;MAPRE3;FOS;MACROH2A2;MXD4
272	DNA Binding (GO:0003677)	3/846	0.994879598137465	0.998537243718853	0	0	0.319491997099054	0.00164013007223479	SREBF1;AHR;MACROH2A2
273	RNA Binding (GO:0003723)	5/1411	0.999441004442739	0.999441004442739	0	0	0.312740340441171	0.000174869341030131	ZCCHC24;MOV10;FDPS;S100A16;PCSK9
