Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
166	Response To Vitamin (GO:0033273)	1/8	0.0280542928380034	0.125331308240784	0	0	40.6571428571429	145.292919316992	SPP1
167	Response To Vitamin D (GO:0033280)	1/8	0.0280542928380034	0.125331308240784	0	0	40.6571428571429	145.292919316992	SPP1
168	Embryonic Placenta Development (GO:0001892)	1/8	0.0280542928380034	0.125331308240784	0	0	40.6571428571429	145.292919316992	PDGFB
169	Positive Regulation Of Epithelial Cell Proliferation Involved In Wound Healing (GO:0060054)	1/8	0.0280542928380034	0.125331308240784	0	0	40.6571428571429	145.292919316992	JAML
170	Regulation Of DNA Replication (GO:0006275)	2/75	0.0291903667341639	0.12963956990761	0	0	7.88405797101449	27.8616027912139	JADE1;EREG
171	Positive Regulation Of Endothelial Cell Proliferation (GO:0001938)	2/77	0.0306399855672466	0.130698254794478	0	0	7.67304347826087	26.7440048270153	PDGFB;HMOX1
172	Negative Regulation Of Hormone Secretion (GO:0046888)	1/9	0.0315060693676755	0.130698254794478	0	0	35.5732142857143	122.997058993997	LIF
173	Negative Regulation Of Leukocyte Migration (GO:0002686)	1/9	0.0315060693676755	0.130698254794478	0	0	35.5732142857143	122.997058993997	HMOX1
174	Regulation Of Granulocyte Differentiation (GO:0030852)	1/9	0.0315060693676755	0.130698254794478	0	0	35.5732142857143	122.997058993997	LEF1
175	T-helper 1 Type Immune Response (GO:0042088)	1/9	0.0315060693676755	0.130698254794478	0	0	35.5732142857143	122.997058993997	LEF1
176	Mitotic DNA Replication Checkpoint Signaling (GO:0033314)	1/9	0.0315060693676755	0.130698254794478	0	0	35.5732142857143	122.997058993997	TICRR
177	Cellular Response To Prostaglandin Stimulus (GO:0071379)	1/9	0.0315060693676755	0.130698254794478	0	0	35.5732142857143	122.997058993997	PTGER4
178	Chondroitin Sulfate Proteoglycan Metabolic Process (GO:0050654)	1/9	0.0315060693676755	0.130698254794478	0	0	35.5732142857143	122.997058993997	DSEL
179	Response To Interleukin-4 (GO:0070670)	1/9	0.0315060693676755	0.130698254794478	0	0	35.5732142857143	122.997058993997	LEF1
180	Regulation Of Actin Filament-Based Movement (GO:1903115)	1/9	0.0315060693676755	0.130698254794478	0	0	35.5732142857143	122.997058993997	SCN5A
181	Response To Platelet-Derived Growth Factor (GO:0036119)	1/9	0.0315060693676755	0.130698254794478	0	0	35.5732142857143	122.997058993997	PDGFB
182	Negative Regulation Of Cell Adhesion Mediated By Integrin (GO:0033629)	1/9	0.0315060693676755	0.130698254794478	0	0	35.5732142857143	122.997058993997	SERPINE1
183	Positive Regulation Of Endocytosis (GO:0045807)	2/79	0.0321177163290387	0.132507518188111	0	0	7.4729907773386	25.6947390860222	SERPINE1;F3
184	Protein Phosphorylation (GO:0006468)	5/500	0.0323918731586647	0.132583159819774	0	0	2.9742883379247	10.2013560628029	RPS6KA3;DYRK3;MAST4;PLK2;PDGFB
185	Glycoprotein Biosynthetic Process (GO:0009101)	2/80	0.0328669800118058	0.132583159819774	0	0	7.3768115942029	25.1939270591305	CHST11;B3GNT5
186	Sodium Ion Transmembrane Transport (GO:0035725)	2/82	0.0343860193247068	0.132583159819774	0	0	7.19166666666667	24.236673317675	SCN5A;SLC4A4
187	Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway (GO:2001267)	1/10	0.0349457600054769	0.132583159819774	0	0	31.6190476190476	106.048961940834	PLAUR
188	Negative Regulation Of Hemostasis (GO:1900047)	1/10	0.0349457600054769	0.132583159819774	0	0	31.6190476190476	106.048961940834	SERPINE1
189	Positive Regulation Of Macrophage Differentiation (GO:0045651)	1/10	0.0349457600054769	0.132583159819774	0	0	31.6190476190476	106.048961940834	LIF
190	Heme Catabolic Process (GO:0042167)	1/10	0.0349457600054769	0.132583159819774	0	0	31.6190476190476	106.048961940834	HMOX1
191	Negative Regulation Of Sprouting Angiogenesis (GO:1903671)	1/10	0.0349457600054769	0.132583159819774	0	0	31.6190476190476	106.048961940834	KLF2
192	Arginine Metabolic Process (GO:0006525)	1/10	0.0349457600054769	0.132583159819774	0	0	31.6190476190476	106.048961940834	ASS1
193	Positive Regulation Of Transforming Growth Factor Beta Production (GO:0071636)	1/10	0.0349457600054769	0.132583159819774	0	0	31.6190476190476	106.048961940834	PTGS2
194	Basement Membrane Organization (GO:0071711)	1/10	0.0349457600054769	0.132583159819774	0	0	31.6190476190476	106.048961940834	FLRT2
195	Protein Kinase C Signaling (GO:0070528)	1/10	0.0349457600054769	0.132583159819774	0	0	31.6190476190476	106.048961940834	PDGFB
196	Cellular Response To UV-A (GO:0071492)	1/10	0.0349457600054769	0.132583159819774	0	0	31.6190476190476	106.048961940834	TIMP1
197	Muscle Filament Sliding (GO:0030049)	1/10	0.0349457600054769	0.132583159819774	0	0	31.6190476190476	106.048961940834	TNNT2
198	Positive Regulation Of Bone Resorption (GO:0045780)	1/10	0.0349457600054769	0.132583159819774	0	0	31.6190476190476	106.048961940834	SPP1
199	Response To Prostaglandin E (GO:0034695)	1/10	0.0349457600054769	0.132583159819774	0	0	31.6190476190476	106.048961940834	PTGER4
200	Negative Regulation Of Angiogenesis (GO:0016525)	2/86	0.0375045710905225	0.133125454339106	0	0	6.84782608695652	22.4834157428579	SERPINE1;KLF2
201	Negative Regulation Of Binding (GO:0051100)	2/86	0.0375045710905225	0.133125454339106	0	0	6.84782608695652	22.4834157428579	LEF1;PDGFB
202	Positive Regulation Of Hemostasis (GO:1900048)	1/11	0.0383734063537931	0.133125454339106	0	0	28.4557142857143	92.7767434353771	SERPINE1
203	Negative Regulation Of Fibrinolysis (GO:0051918)	1/11	0.0383734063537931	0.133125454339106	0	0	28.4557142857143	92.7767434353771	SERPINE1
204	Glutamine Family Amino Acid Biosynthetic Process (GO:0009084)	1/11	0.0383734063537931	0.133125454339106	0	0	28.4557142857143	92.7767434353771	ASS1
205	Regulation Of Homotypic Cell-Cell Adhesion (GO:0034110)	1/11	0.0383734063537931	0.133125454339106	0	0	28.4557142857143	92.7767434353771	PLAUR
206	Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903037)	1/11	0.0383734063537931	0.133125454339106	0	0	28.4557142857143	92.7767434353771	ASS1
207	Positive Regulation Of Protein Maturation (GO:1903319)	1/11	0.0383734063537931	0.133125454339106	0	0	28.4557142857143	92.7767434353771	CCBE1
208	Cellular Response To Fluid Shear Stress (GO:0071498)	1/11	0.0383734063537931	0.133125454339106	0	0	28.4557142857143	92.7767434353771	KLF2
209	Positive Regulation Of Coagulation (GO:0050820)	1/11	0.0383734063537931	0.133125454339106	0	0	28.4557142857143	92.7767434353771	SERPINE1
210	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	5/525	0.0386977891714617	0.133125454339106	0	0	2.82765151515152	9.1954458375766	PLK2;PDGFB;LIF;HMOX1;HBEGF
211	Positive Regulation Of Cell Adhesion (GO:0045785)	2/88	0.0391031945965864	0.133125454339106	0	0	6.68790023592855	21.6791704473268	PDGFB;LIF
212	Sodium Ion Transport (GO:0006814)	2/89	0.0399121511597595	0.133125454339106	0	0	6.61069465267366	21.293539715887	SCN5A;SLC4A4
213	Protein Modification Process (GO:0036211)	6/711	0.0403063089323575	0.133125454339106	0	0	2.51705400981997	8.08288282525974	DUSP5;DYRK3;B3GNT5;PLK2;JADE1;PDGFB
214	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	4/364	0.0404752379249517	0.133125454339106	0	0	3.2452736318408	10.407803159197	EGR1;LEF1;PDGFB;KLF2
215	Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730)	2/90	0.0407274652143992	0.133125454339106	0	0	6.53524374176548	20.9183518775685	PDGFB;LIF
216	Regulation Of Epithelial Cell Proliferation (GO:0050678)	2/91	0.0415490828336106	0.133125454339106	0	0	6.46148835694512	20.5532179975281	SCN5A;EREG
217	Steroid Catabolic Process (GO:0006706)	1/12	0.0417890499051232	0.133125454339106	0	0	25.8675324675325	82.1325439459073	SPP1
218	Fibrinolysis (GO:0042730)	1/12	0.0417890499051232	0.133125454339106	0	0	25.8675324675325	82.1325439459073	SERPINE1
219	Gamma-Delta T Cell Activation (GO:0046629)	1/12	0.0417890499051232	0.133125454339106	0	0	25.8675324675325	82.1325439459073	JAML
220	Granulocyte Differentiation (GO:0030851)	1/12	0.0417890499051232	0.133125454339106	0	0	25.8675324675325	82.1325439459073	LEF1
221	Regulation Of Interleukin-5 Production (GO:0032674)	1/12	0.0417890499051232	0.133125454339106	0	0	25.8675324675325	82.1325439459073	LEF1
222	Actin-Myosin Filament Sliding (GO:0033275)	1/12	0.0417890499051232	0.133125454339106	0	0	25.8675324675325	82.1325439459073	TNNT2
223	Regulation Of Lymphocyte Migration (GO:2000401)	1/12	0.0417890499051232	0.133125454339106	0	0	25.8675324675325	82.1325439459073	JAM2
224	Positive Regulation Of Sodium Ion Transport (GO:0010765)	1/12	0.0417890499051232	0.133125454339106	0	0	25.8675324675325	82.1325439459073	SCN5A
225	Aspartate Family Amino Acid Metabolic Process (GO:0009066)	1/12	0.0417890499051232	0.133125454339106	0	0	25.8675324675325	82.1325439459073	ASS1
226	Atrial Cardiac Muscle Cell Action Potential (GO:0086014)	1/12	0.0417890499051232	0.133125454339106	0	0	25.8675324675325	82.1325439459073	SCN5A
227	Nuclear Body Organization (GO:0030575)	1/12	0.0417890499051232	0.133125454339106	0	0	25.8675324675325	82.1325439459073	DYRK3
228	Regulation Of Retinoic Acid Receptor Signaling Pathway (GO:0048385)	1/12	0.0417890499051232	0.133125454339106	0	0	25.8675324675325	82.1325439459073	KLF2
229	Mitotic DNA Integrity Checkpoint Signaling (GO:0044774)	1/12	0.0417890499051232	0.133125454339106	0	0	25.8675324675325	82.1325439459073	TICRR
230	Porphyrin-Containing Compound Catabolic Process (GO:0006787)	1/12	0.0417890499051232	0.133125454339106	0	0	25.8675324675325	82.1325439459073	HMOX1
231	Regulation Of Vascular Associated Smooth Muscle Cell Migration (GO:1904752)	1/12	0.0417890499051232	0.133125454339106	0	0	25.8675324675325	82.1325439459073	PDGFB
232	Multicellular Organismal-Level Iron Ion Homeostasis (GO:0060586)	1/12	0.0417890499051232	0.133125454339106	0	0	25.8675324675325	82.1325439459073	HMOX1
233	Regulation Of DNA-templated DNA Replication Initiation (GO:0030174)	1/12	0.0417890499051232	0.133125454339106	0	0	25.8675324675325	82.1325439459073	TICRR
234	Response To Iron Ion (GO:0010039)	1/12	0.0417890499051232	0.133125454339106	0	0	25.8675324675325	82.1325439459073	F3
235	Regulation Of Actomyosin Structure Organization (GO:0110020)	1/12	0.0417890499051232	0.133125454339106	0	0	25.8675324675325	82.1325439459073	PTGER4
236	Negative Regulation Of Coagulation (GO:0050819)	1/12	0.0417890499051232	0.133125454339106	0	0	25.8675324675325	82.1325439459073	SERPINE1
237	Sodium Ion Export Across Plasma Membrane (GO:0036376)	1/12	0.0417890499051232	0.133125454339106	0	0	25.8675324675325	82.1325439459073	SLC4A4
238	Negative Regulation Of Cellular Process (GO:0048523)	5/537	0.0419751124555313	0.133156344134143	0	0	2.76216108452951	8.75792447951636	JADE1;IGFBP7;CCN2;JAM2;EREG
239	Positive Regulation Of Protein Phosphorylation (GO:0001934)	4/377	0.0450532725404753	0.135398859756443	0	0	3.13008683125925	9.7029863897042	PLAUR;PDGFB;LIF;EREG
240	ERBB2 Signaling Pathway (GO:0038128)	1/13	0.0451927319981768	0.135398859756443	0	0	23.7107142857143	73.4277905408828	EREG
241	Regulation Of Leukocyte Migration (GO:0002685)	1/13	0.0451927319981768	0.135398859756443	0	0	23.7107142857143	73.4277905408828	HMOX1
242	Regulation Of Macrophage Cytokine Production (GO:0010935)	1/13	0.0451927319981768	0.135398859756443	0	0	23.7107142857143	73.4277905408828	SEMA7A
243	Membrane Depolarization (GO:0051899)	1/13	0.0451927319981768	0.135398859756443	0	0	23.7107142857143	73.4277905408828	SCN5A
244	Membrane Depolarization During Action Potential (GO:0086010)	1/13	0.0451927319981768	0.135398859756443	0	0	23.7107142857143	73.4277905408828	SCN5A
245	Regulation Of Response To Stress (GO:0080134)	1/13	0.0451927319981768	0.135398859756443	0	0	23.7107142857143	73.4277905408828	DYRK3
246	Cellular Response To Interleukin-4 (GO:0071353)	1/13	0.0451927319981768	0.135398859756443	0	0	23.7107142857143	73.4277905408828	LEF1
247	Regulation Of Trophoblast Cell Migration (GO:1901163)	1/13	0.0451927319981768	0.135398859756443	0	0	23.7107142857143	73.4277905408828	TIMP1
248	Chondroitin Sulfate Biosynthetic Process (GO:0030206)	1/13	0.0451927319981768	0.135398859756443	0	0	23.7107142857143	73.4277905408828	CHST11
249	Response To UV-A (GO:0070141)	1/13	0.0451927319981768	0.135398859756443	0	0	23.7107142857143	73.4277905408828	TIMP1
250	Positive Regulation Of Brown Fat Cell Differentiation (GO:0090336)	1/13	0.0451927319981768	0.135398859756443	0	0	23.7107142857143	73.4277905408828	PTGS2
251	Secondary Palate Development (GO:0062009)	1/13	0.0451927319981768	0.135398859756443	0	0	23.7107142857143	73.4277905408828	LEF1
252	Negative Regulation Of Cell Activation (GO:0050866)	1/13	0.0451927319981768	0.135398859756443	0	0	23.7107142857143	73.4277905408828	PDGFB
253	Regulation Of Protein Metabolic Process (GO:0051246)	2/96	0.0457498576645543	0.136526255085923	0	0	6.11625038544557	18.8659816465356	PLAUR;KLF2
254	Negative Regulation Of Programmed Cell Death (GO:0043069)	4/381	0.0465182916382545	0.137996770214693	0	0	3.09624292331446	9.49899362112344	RPS6KA3;PLK2;LEF1;PLAUR
255	Regulation Of Defense Response (GO:0031347)	2/97	0.0466081806685387	0.137996770214693	0	0	6.05156369183829	18.5539684213614	SEMA7A;PTGS2
256	MAPK Cascade (GO:0000165)	2/98	0.0474724379205601	0.139472596528843	0	0	5.98822463768116	18.2497492792043	PTGER4;DUSP5
257	Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)	7/938	0.0483341574774431	0.139472596528843	0	0	2.23190789473684	6.76182559618023	CSRNP1;RPS6KA3;EGR1;LEF1;LIF;MYBL2;KLF2
258	Regulation Of Integrin Activation (GO:0033623)	1/14	0.0485844938901796	0.139472596528843	0	0	21.8857142857143	66.1922672780771	PTGER4
259	Negative Regulation Of Smooth Muscle Cell Migration (GO:0014912)	1/14	0.0485844938901796	0.139472596528843	0	0	21.8857142857143	66.1922672780771	SERPINE1
260	Regulation Of Macrophage Differentiation (GO:0045649)	1/14	0.0485844938901796	0.139472596528843	0	0	21.8857142857143	66.1922672780771	LIF
261	Prostanoid Biosynthetic Process (GO:0046457)	1/14	0.0485844938901796	0.139472596528843	0	0	21.8857142857143	66.1922672780771	PTGS2
262	Odontogenesis Of Dentin-Containing Tooth (GO:0042475)	1/14	0.0485844938901796	0.139472596528843	0	0	21.8857142857143	66.1922672780771	SCN5A
263	Positive Regulation Of Acute Inflammatory Response (GO:0002675)	1/14	0.0485844938901796	0.139472596528843	0	0	21.8857142857143	66.1922672780771	PTGS2
264	Regulation Of Hormone Secretion (GO:0046883)	1/15	0.0519643766701575	0.143186512357551	0	0	20.3214285714286	60.0944647458803	LIF
265	Negative Regulation Of Platelet Activation (GO:0010544)	1/15	0.0519643766701575	0.143186512357551	0	0	20.3214285714286	60.0944647458803	PDGFB
266	Vasodilation (GO:0042311)	1/15	0.0519643766701575	0.143186512357551	0	0	20.3214285714286	60.0944647458803	KLF2
267	Regulation Of Interleukin-13 Production (GO:0032656)	1/15	0.0519643766701575	0.143186512357551	0	0	20.3214285714286	60.0944647458803	LEF1
268	Negative Regulation Of Protein Processing (GO:0010955)	1/15	0.0519643766701575	0.143186512357551	0	0	20.3214285714286	60.0944647458803	SERPINE1
269	Histone H4-K5 Acetylation (GO:0043981)	1/15	0.0519643766701575	0.143186512357551	0	0	20.3214285714286	60.0944647458803	JADE1
270	Histone H4-K8 Acetylation (GO:0043982)	1/15	0.0519643766701575	0.143186512357551	0	0	20.3214285714286	60.0944647458803	JADE1
271	Negative Regulation Of Synaptic Transmission (GO:0050805)	1/15	0.0519643766701575	0.143186512357551	0	0	20.3214285714286	60.0944647458803	PLK2
272	Protein Localization To Cell-Cell Junction (GO:0150105)	1/15	0.0519643766701575	0.143186512357551	0	0	20.3214285714286	60.0944647458803	CGNL1
273	Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0048008)	1/15	0.0519643766701575	0.143186512357551	0	0	20.3214285714286	60.0944647458803	PDGFB
274	Positive Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045737)	1/15	0.0519643766701575	0.143186512357551	0	0	20.3214285714286	60.0944647458803	PDGFB
275	Positive Regulation Of Inflammatory Response (GO:0050729)	2/104	0.0527797300437958	0.143397879735819	0	0	5.63427109974425	16.5739299796663	PTGER4;SERPINE1
276	Positive Regulation Of Vasculature Development (GO:1904018)	2/104	0.0527797300437958	0.143397879735819	0	0	5.63427109974425	16.5739299796663	SERPINE1;HMOX1
277	Negative Regulation Of MAPK Cascade (GO:0043409)	2/105	0.0536840975882336	0.143397879735819	0	0	5.57928802588997	16.3174003155039	DUSP5;DUSP2
278	Response To Calcium Ion (GO:0051592)	2/106	0.0545939943115494	0.143397879735819	0	0	5.52536231884058	16.0668220281774	TNNT2;SCN5A
279	Positive Regulation Of Cell Growth (GO:0030307)	2/106	0.0545939943115494	0.143397879735819	0	0	5.52536231884058	16.0668220281774	RPS6KA3;SEMA7A
280	Positive Regulation Of Homotypic Cell-Cell Adhesion (GO:0034112)	1/16	0.0553324213162424	0.143397879735819	0	0	18.9657142857143	54.8942925283991	PLAUR
281	Negative Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002862)	1/16	0.0553324213162424	0.143397879735819	0	0	18.9657142857143	54.8942925283991	PLK2
282	Positive Regulation Of Lymphocyte Migration (GO:2000403)	1/16	0.0553324213162424	0.143397879735819	0	0	18.9657142857143	54.8942925283991	JAM2
283	Positive Regulation Of Myeloid Leukocyte Cytokine Production Involved In Immune Response (GO:0061081)	1/16	0.0553324213162424	0.143397879735819	0	0	18.9657142857143	54.8942925283991	SEMA7A
284	Positive Regulation Of Smooth Muscle Cell Migration (GO:0014911)	1/16	0.0553324213162424	0.143397879735819	0	0	18.9657142857143	54.8942925283991	PDGFB
285	Membrane Depolarization During Cardiac Muscle Cell Action Potential (GO:0086012)	1/16	0.0553324213162424	0.143397879735819	0	0	18.9657142857143	54.8942925283991	SCN5A
286	Regulation Of Steroid Biosynthetic Process (GO:0050810)	1/16	0.0553324213162424	0.143397879735819	0	0	18.9657142857143	54.8942925283991	EGR1
287	Regulation Of Transforming Growth Factor Beta Production (GO:0071634)	1/16	0.0553324213162424	0.143397879735819	0	0	18.9657142857143	54.8942925283991	PTGS2
288	Positive Regulation By Host Of Viral Transcription (GO:0043923)	1/16	0.0553324213162424	0.143397879735819	0	0	18.9657142857143	54.8942925283991	LEF1
289	Negative Regulation Of ATP-dependent Activity (GO:0032780)	1/16	0.0553324213162424	0.143397879735819	0	0	18.9657142857143	54.8942925283991	TNNT2
290	Regulation Of Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis (GO:1903587)	1/16	0.0553324213162424	0.143397879735819	0	0	18.9657142857143	54.8942925283991	HMOX1
291	Ruffle Organization (GO:0031529)	1/16	0.0553324213162424	0.143397879735819	0	0	18.9657142857143	54.8942925283991	AIF1L
292	Regulation Of ERK1 And ERK2 Cascade (GO:0070372)	3/244	0.05598654636218	0.143397879735819	0	0	3.60410056138638	10.389338356419	SEMA7A;PDGFB;CCN2
293	Cellular Response To Oxygen-Containing Compound (GO:1901701)	4/406	0.0562740870638015	0.143397879735819	0	0	2.89997772332368	8.34474713214777	EGR1;SERPINE1;PDGFB;SCN5A
294	Positive Regulation Of DNA Metabolic Process (GO:0051054)	2/108	0.0564301779810873	0.143397879735819	0	0	5.42056330325403	15.5827708227111	PDGFB;EREG
295	Response To Lipid (GO:0033993)	2/110	0.0582878891888871	0.143397879735819	0	0	5.31964573268921	15.1203532442453	RPS6KA3;SPP1
296	DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Cell Cycle Arrest (GO:0006977)	1/17	0.0586886686600903	0.143397879735819	0	0	17.7794642857143	50.413824044501	PLK2
297	DNA Replication Checkpoint Signaling (GO:0000076)	1/17	0.0586886686600903	0.143397879735819	0	0	17.7794642857143	50.413824044501	TICRR
298	Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002861)	1/17	0.0586886686600903	0.143397879735819	0	0	17.7794642857143	50.413824044501	PLK2
299	Ventricular Cardiac Muscle Cell Action Potential (GO:0086005)	1/17	0.0586886686600903	0.143397879735819	0	0	17.7794642857143	50.413824044501	SCN5A
300	Positive Regulation Of Peptidyl-Serine Phosphorylation Of STAT Protein (GO:0033141)	1/17	0.0586886686600903	0.143397879735819	0	0	17.7794642857143	50.413824044501	LIF
301	Positive Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0036003)	1/17	0.0586886686600903	0.143397879735819	0	0	17.7794642857143	50.413824044501	KLF2
302	Leukocyte Tethering Or Rolling (GO:0050901)	1/17	0.0586886686600903	0.143397879735819	0	0	17.7794642857143	50.413824044501	JAM2
303	Prostaglandin Biosynthetic Process (GO:0001516)	1/17	0.0586886686600903	0.143397879735819	0	0	17.7794642857143	50.413824044501	PTGS2
304	Regulation Of Protein Sumoylation (GO:0033233)	1/17	0.0586886686600903	0.143397879735819	0	0	17.7794642857143	50.413824044501	EGR1
305	Peptidyl-Threonine Dephosphorylation (GO:0035970)	1/17	0.0586886686600903	0.143397879735819	0	0	17.7794642857143	50.413824044501	DUSP5
306	Regulation Of DNA-templated DNA Replication (GO:0090329)	1/17	0.0586886686600903	0.143397879735819	0	0	17.7794642857143	50.413824044501	TICRR
307	Positive Regulation Of Cell Adhesion Mediated By Integrin (GO:0033630)	1/17	0.0586886686600903	0.143397879735819	0	0	17.7794642857143	50.413824044501	LIF
308	Positive Regulation Of Cell Cycle Phase Transition (GO:1901989)	1/17	0.0586886686600903	0.143397879735819	0	0	17.7794642857143	50.413824044501	DYRK3
309	Regulation Of Brown Fat Cell Differentiation (GO:0090335)	1/17	0.0586886686600903	0.143397879735819	0	0	17.7794642857143	50.413824044501	PTGS2
310	Negative Regulation Of Inflammatory Response (GO:0050728)	2/111	0.0592246963387124	0.144240792695896	0	0	5.27057572131366	14.8968430064782	PTGER4;PLK2
311	Small GTPase Mediated Signal Transduction (GO:0007264)	2/112	0.0601667403746995	0.145528238924289	0	0	5.22239789196311	14.6782572487602	RRAD;PLK2
312	Positive Regulation Of Glycolytic Process (GO:0045821)	1/18	0.0620331594172908	0.145528238924289	0	0	16.7327731092437	46.5185517358437	SLC4A4
313	Positive Regulation Of Monocyte Chemotaxis (GO:0090026)	1/18	0.0620331594172908	0.145528238924289	0	0	16.7327731092437	46.5185517358437	SERPINE1
314	Regulation Of Peptidyl-Serine Phosphorylation Of STAT Protein (GO:0033139)	1/18	0.0620331594172908	0.145528238924289	0	0	16.7327731092437	46.5185517358437	LIF
315	Cardiac Muscle Cell Contraction (GO:0086003)	1/18	0.0620331594172908	0.145528238924289	0	0	16.7327731092437	46.5185517358437	SCN5A
316	Positive Regulation Of DNA Replication (GO:0045740)	1/18	0.0620331594172908	0.145528238924289	0	0	16.7327731092437	46.5185517358437	EREG
317	Regulation Of Ventricular Cardiac Muscle Cell Membrane Repolarization (GO:0060307)	1/18	0.0620331594172908	0.145528238924289	0	0	16.7327731092437	46.5185517358437	SCN5A
318	Myoblast Fusion (GO:0007520)	1/18	0.0620331594172908	0.145528238924289	0	0	16.7327731092437	46.5185517358437	JAM2
319	Positive Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904031)	1/18	0.0620331594172908	0.145528238924289	0	0	16.7327731092437	46.5185517358437	PDGFB
320	Regulation Of Cell Cycle G2/M Phase Transition (GO:1902749)	1/18	0.0620331594172908	0.145528238924289	0	0	16.7327731092437	46.5185517358437	DYRK3
321	Endothelial Cell Proliferation (GO:0001935)	1/18	0.0620331594172908	0.145528238924289	0	0	16.7327731092437	46.5185517358437	HMOX1
322	Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090)	2/114	0.0620663482564516	0.145528238924289	0	0	5.1286231884058	14.255271419546	JADE1;BICC1
323	Cytokine-Mediated Signaling Pathway (GO:0019221)	3/257	0.0634002008339067	0.147758324228626	0	0	3.41738073182029	9.42612111773002	EGR1;PDGFB;EREG
324	Regulation Of Centriole Replication (GO:0046599)	1/19	0.0653659341620675	0.147758324228626	0	0	15.802380952381	43.1050084939329	PLK2
325	Negative Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903038)	1/19	0.0653659341620675	0.147758324228626	0	0	15.802380952381	43.1050084939329	ASS1
326	Regulation Of Integrin-Mediated Signaling Pathway (GO:2001044)	1/19	0.0653659341620675	0.147758324228626	0	0	15.802380952381	43.1050084939329	TIMP1
327	Regulation Of Neuroinflammatory Response (GO:0150077)	1/19	0.0653659341620675	0.147758324228626	0	0	15.802380952381	43.1050084939329	PTGS2
328	Leukocyte Adhesion To Vascular Endothelial Cell (GO:0061756)	1/19	0.0653659341620675	0.147758324228626	0	0	15.802380952381	43.1050084939329	JAM2
329	Bicarbonate Transport (GO:0015701)	1/19	0.0653659341620675	0.147758324228626	0	0	15.802380952381	43.1050084939329	SLC4A4
330	Cardiac Ventricle Development (GO:0003231)	1/19	0.0653659341620675	0.147758324228626	0	0	15.802380952381	43.1050084939329	SCN5A
331	Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900746)	1/19	0.0653659341620675	0.147758324228626	0	0	15.802380952381	43.1050084939329	CCBE1
332	Chondroitin Sulfate Proteoglycan Biosynthetic Process (GO:0050650)	1/19	0.0653659341620675	0.147758324228626	0	0	15.802380952381	43.1050084939329	CHST11
333	Positive Regulation Of Axon Extension (GO:0045773)	1/19	0.0653659341620675	0.147758324228626	0	0	15.802380952381	43.1050084939329	SEMA7A
334	Negative Regulation Of Axon Extension Involved In Axon Guidance (GO:0048843)	1/19	0.0653659341620675	0.147758324228626	0	0	15.802380952381	43.1050084939329	SEMA7A
335	Positive Regulation Of Cell Cycle Process (GO:0090068)	2/118	0.0659263221014817	0.148580218467519	0	0	4.95077461269365	13.4622329273401	PDGFB;EREG
336	Positive Regulation Of Angiogenesis (GO:0045766)	2/119	0.0669037013032164	0.150334209773596	0	0	4.90821256038647	13.2742657162818	SERPINE1;HMOX1
337	Negative Regulation Of miRNA Transcription (GO:1902894)	1/20	0.0686870333104677	0.1507520643878	0	0	14.9699248120301	40.092375405172	PDGFB
338	Negative Regulation Of Reproductive Process (GO:2000242)	1/20	0.0686870333104677	0.1507520643878	0	0	14.9699248120301	40.092375405172	TIMP1
339	Negative Regulation Of Small GTPase Mediated Signal Transduction (GO:0051058)	1/20	0.0686870333104677	0.1507520643878	0	0	14.9699248120301	40.092375405172	CGNL1
340	Positive Regulation Of Protein Processing (GO:0010954)	1/20	0.0686870333104677	0.1507520643878	0	0	14.9699248120301	40.092375405172	CCBE1
341	Regulation Of Membrane Depolarization (GO:0003254)	1/20	0.0686870333104677	0.1507520643878	0	0	14.9699248120301	40.092375405172	SCN5A
342	Positive Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904707)	1/20	0.0686870333104677	0.1507520643878	0	0	14.9699248120301	40.092375405172	PDGFB
343	Long-Term Synaptic Potentiation (GO:0060291)	1/20	0.0686870333104677	0.1507520643878	0	0	14.9699248120301	40.092375405172	PLK2
344	Regulation Of Calcium Ion Import (GO:0090279)	1/20	0.0686870333104677	0.1507520643878	0	0	14.9699248120301	40.092375405172	PDGFB
