"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","logp"
"MA0676.1","MA0676.1",27,3213,10.7569721115538,8.0325,1.339181090763,0.0742231888842605,"Nr2e1",0.163053696629484,1.12946039079717
"MA1125.1","MA1125.1",88,12260,35.0597609561753,30.65,1.14387474571534,0.0745494587528698,"ZNF384",0.163053696629484,1.12755550528269
"MA0144.2","MA0144.2",49,6382,19.5219123505976,15.955,1.22356078662473,0.0746145756325746,"STAT3",0.163053696629484,1.12717632670325
"MA1544.1","MA1544.1",5,356,1.99203187250996,0.89,2.23823805899996,0.0747168899890311,"OVOL1",0.163053696629484,1.12658121344702
"MA0885.1","MA0885.1",17,1846,6.77290836653386,4.615,1.46758577823052,0.0747511585084229,"Dlx2",0.163053696629484,1.12638207216853
"MA1562.1","MA1562.1",16,1715,6.37450199203187,4.2875,1.48676431301035,0.0752857612287909,"SOX14",0.163671057546108,1.12328715400515
"MA0852.2","MA0852.2",28,3359,11.1553784860558,8.3975,1.32841661042641,0.0754729809595995,"FOXK1",0.163671057546108,1.12220849632187
"MA0748.2","MA0748.2",15,1585,5.97609561752988,3.9625,1.50816293186874,0.0758662736719222,"YY2",0.164047072925374,1.11995124667885
"MA1110.1","MA1110.1",16,1721,6.37450199203187,4.3025,1.48158093946121,0.0770861258869677,"NR1H4",0.166203034426815,1.11302378009347
"MA0103.3","MA0103.3",29,3512,11.5537848605578,8.78,1.3159208269428,0.0780769109027478,"ZEB1",0.167854108165562,1.10747737777515
"MA1588.1","MA1588.1",27,3235,10.7569721115538,8.0875,1.33007383141314,0.0790604924184918,"ZNF136",0.169480250989066,1.1020404850352
"MA0067.1","MA0067.1",7,590,2.78884462151394,1.475,1.89074211628064,0.0798627866444939,"Pax2",0.1707095668676,1.09765554008192
"MA1556.1","MA1556.1",13,1339,5.1792828685259,3.3475,1.54720922136696,0.0809300132238287,"RXRG(var.2)",0.172339090253851,1.09189038864445
"MA0032.2","MA0032.2",43,5541,17.1314741035857,13.8525,1.23670630597983,0.0810871590872677,"FOXC1",0.172339090253851,1.0910479149514
"MA1596.1","MA1596.1",67,9114,26.6932270916335,22.785,1.17152631519129,0.0817288299114509,"ZNF460",0.173209395210063,1.08762471870799
"MA1500.1","MA1500.1",18,2014,7.17131474103586,5.035,1.42429289792172,0.0845862318581336,"HOXB6",0.178757305853166,1.0727003215313
"MA0106.3","MA0106.3",12,1230,4.7808764940239,3.075,1.55475658342241,0.0886960652595443,"TP53",0.186731360038875,1.05209564594021
"MA0152.1","MA0152.1",50,6615,19.9203187250996,16.5375,1.20455442026301,0.0888600976056311,"NFATC2",0.186731360038875,1.05129321405752
"MA0694.1","MA0694.1",11,1104,4.38247011952191,2.76,1.5878514925804,0.0898394226482649,"ZBTB7B",0.187895767212301,1.04653304772476
