"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","logp"
"MA0819.1","MA0819.1",2,799,3.57142857142857,1.9975,1.78794922224209,0.308229020034081,"CLOCK",0.898735613030147,0.5111264744841
"MA1655.1","MA1655.1",7,3931,12.5,9.8275,1.27194098193844,0.310135019092017,"ZNF341",0.898735613030147,0.50844919235749
"MA0135.1","MA0135.1",7,3947,12.5,9.8675,1.26678489992399,0.313821689684172,"Lhx3",0.898735613030147,0.503317043589674
"MA0072.1","MA0072.1",5,2655,8.92857142857143,6.6375,1.34517083669626,0.314022635073268,"RORA(var.2)",0.898735613030147,0.503039046407292
"MA0124.2","MA0124.2",4,2024,7.14285714285714,5.06,1.41163184641446,0.314482572332456,"Nkx3-1",0.898735613030147,0.502403416830989
"MA0141.3","MA0141.3",5,2662,8.92857142857143,6.655,1.34163357303853,0.315978618860943,"ESRRB",0.898735613030147,0.50034230353624
"MA0633.1","MA0633.1",4,2043,7.14285714285714,5.1075,1.39850360114677,0.320568323610521,"Twist2",0.898735613030147,0.494079393899578
"MA0708.1","MA0708.1",4,2048,7.14285714285714,5.12,1.39508928571429,0.322171801041729,"MSX2",0.898735613030147,0.491912475052486
"MA1099.2","MA1099.2",3,1427,5.35714285714286,3.5675,1.5016518169987,0.322680038344658,"HES1",0.898735613030147,0.491227900121064
"MA0842.2","MA0842.2",5,2690,8.92857142857143,6.725,1.32766861391397,0.323820752835375,"NRL",0.898735613030147,0.489695321879507
"MA1108.2","MA1108.2",6,3338,10.7142857142857,8.345,1.28391680219122,0.324212032456382,"MXI1",0.898735613030147,0.48917087125049
"MA1550.1","MA1550.1",5,2693,8.92857142857143,6.7325,1.32618959206408,0.324662612870834,"PPARD",0.898735613030147,0.488567720486279
"MA0721.1","MA0721.1",4,2057,7.14285714285714,5.1425,1.3889853462046,0.325059956749461,"UNCX",0.898735613030147,0.488036526763026
"MA0494.1","MA0494.1",6,3344,10.7142857142857,8.36,1.28161312371839,0.325729446895827,"Nr1h3::Rxra",0.898735613030147,0.487142978167442
"MA0707.1","MA0707.1",6,3344,10.7142857142857,8.36,1.28161312371839,0.325729446895827,"MNX1",0.898735613030147,0.487142978167442
"MA0862.1","MA0862.1",1,281,1.78571428571429,0.7025,2.5419420437214,0.326361021878419,"GMEB2",0.898735613030147,0.486301715708474
"MA0594.2","MA0594.2",1,282,1.78571428571429,0.705,2.53292806484296,0.327310788558719,"HOXA9",0.898735613030147,0.485039679585671
"MA0656.1","MA0656.1",3,1444,5.35714285714286,3.61,1.48397309062129,0.329245300774933,"JDP2(var.2)",0.898735613030147,0.482480414884265
"MA0058.3","MA0058.3",3,1444,5.35714285714286,3.61,1.48397309062129,0.329245300774933,"MAX",0.898735613030147,0.482480414884265
"MA0137.3","MA0137.3",8,4680,14.2857142857143,11.7,1.22100122100122,0.330376396481449,"STAT1",0.898735613030147,0.480990988119316
"MA0684.2","MA0684.2",6,3366,10.7142857142857,8.415,1.27323656735421,0.331303342604947,"RUNX3",0.898735613030147,0.479774182386798
"MA0125.1","MA0125.1",4,2090,7.14285714285714,5.225,1.36705399863295,0.335668151173032,"Nobox",0.90367878685857,0.474089863476381
