Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
151	Adenyl Ribonucleotide Binding (GO:0032559)	7/309	0.163511506809848	0.34694606102036	0	0	1.58959118245852	2.87854602559275	GCLC;CDKL5;PDE2A;MPPED2;AK5;ATP1A1;MAP4K3
152	Nuclear Receptor Coactivator Activity (GO:0030374)	2/50	0.163695102832776	0.34694606102036	0	0	2.84461805555556	5.14804670267197	ENY2;TRERF1
153	Cholesterol Binding (GO:0015485)	2/50	0.163695102832776	0.34694606102036	0	0	2.84461805555556	5.14804670267197	OSBPL6;CD81
154	E-box Binding (GO:0070888)	2/51	0.168837386841018	0.34694606102036	0	0	2.78642290249433	4.95654265669227	HES1;TCF4
155	3',5'-cyclic-AMP Phosphodiesterase Activity (GO:0004115)	1/13	0.17298868843356	0.34694606102036	0	0	5.67993079584775	9.96560370485017	PDE2A
156	Heparan Sulfate Sulfotransferase Activity (GO:0034483)	1/13	0.17298868843356	0.34694606102036	0	0	5.67993079584775	9.96560370485017	HS6ST1
157	Histone H3K4 Methyltransferase Activity (GO:0042800)	1/13	0.17298868843356	0.34694606102036	0	0	5.67993079584775	9.96560370485017	SETBP1
158	Transmembrane Receptor Protein Tyrosine Kinase Adaptor Activity (GO:0005068)	1/13	0.17298868843356	0.34694606102036	0	0	5.67993079584775	9.96560370485017	IRS1
159	Insulin-Like Growth Factor Receptor Binding (GO:0005159)	1/13	0.17298868843356	0.34694606102036	0	0	5.67993079584775	9.96560370485017	IRS1
160	Lipid Phosphatase Activity (GO:0042577)	1/13	0.17298868843356	0.34694606102036	0	0	5.67993079584775	9.96560370485017	PLPP3
161	Phosphatidate Phosphatase Activity (GO:0008195)	1/13	0.17298868843356	0.34694606102036	0	0	5.67993079584775	9.96560370485017	PLPP3
162	Sodium:Chloride Symporter Activity (GO:0015378)	1/13	0.17298868843356	0.34694606102036	0	0	5.67993079584775	9.96560370485017	SLC6A6
163	Phosphoric Ester Hydrolase Activity (GO:0042578)	2/52	0.17400679368098	0.34694606102036	0	0	2.73055555555556	4.77481583463244	MPPED2;PTPRJ
164	Serine-Type Endopeptidase Inhibitor Activity (GO:0004867)	2/53	0.179201464675178	0.347521062822176	0	0	2.67687908496732	4.60220992523904	APLP2;NRG1
165	Protein-Lysine N-methyltransferase Activity (GO:0016279)	2/54	0.184419588922392	0.347521062822176	0	0	2.62526709401709	4.43812360870571	SETBP1;PRDM16
166	3'-5' DNA Helicase Activity (GO:0043138)	1/14	0.184988134979189	0.347521062822176	0	0	5.24274687250466	8.84694446527222	NAV2
167	Voltage-Gated Potassium Channel Activity Involved In Cardiac Muscle Cell Action Potential Repolarization (GO:0086008)	1/14	0.184988134979189	0.347521062822176	0	0	5.24274687250466	8.84694446527222	KCND3
168	Water Channel Activity (GO:0015250)	1/14	0.184988134979189	0.347521062822176	0	0	5.24274687250466	8.84694446527222	PDPN
169	Muscle Alpha-Actinin Binding (GO:0051371)	1/14	0.184988134979189	0.347521062822176	0	0	5.24274687250466	8.84694446527222	PDLIM7
170	Nucleoside Diphosphate Kinase Activity (GO:0004550)	1/14	0.184988134979189	0.347521062822176	0	0	5.24274687250466	8.84694446527222	AK5
171	Acetylcholine Receptor Regulator Activity (GO:0030548)	1/14	0.184988134979189	0.347521062822176	0	0	5.24274687250466	8.84694446527222	TMEM35A
172	Alkali Metal Ion Binding (GO:0031420)	1/14	0.184988134979189	0.347521062822176	0	0	5.24274687250466	8.84694446527222	ATP1A1
173	Cyclin-Dependent Protein Serine/Threonine Kinase Activator Activity (GO:0061575)	1/14	0.184988134979189	0.347521062822176	0	0	5.24274687250466	8.84694446527222	CCND1
174	Iron Ion Binding (GO:0005506)	2/56	0.194919187120978	0.355358734526933	0	0	2.52777777777778	4.1333469736569	FTH1;F3
175	Amino Acid Transmembrane Transporter Activity (GO:0015171)	2/56	0.194919187120978	0.355358734526933	0	0	2.52777777777778	4.1333469736569	SLC6A6;SLC38A1
176	BMP Binding (GO:0036122)	1/15	0.196814068353378	0.355358734526933	0	0	4.86801779535344	7.91294253608733	CHRDL1
177	Transmembrane Receptor Protein Serine/Threonine Kinase Activity (GO:0004675)	1/15	0.196814068353378	0.355358734526933	0	0	4.86801779535344	7.91294253608733	LTBP1
178	Voltage-Gated Monoatomic Anion Channel Activity (GO:0008308)	1/15	0.196814068353378	0.355358734526933	0	0	4.86801779535344	7.91294253608733	CLCN5
179	RNA Polymerase III Activity (GO:0001056)	1/15	0.196814068353378	0.355358734526933	0	0	4.86801779535344	7.91294253608733	POLR3H
180	Protein Phosphatase Activator Activity (GO:0072542)	1/15	0.196814068353378	0.355358734526933	0	0	4.86801779535344	7.91294253608733	IGFBP3
181	Phosphatidylinositol Binding (GO:0035091)	3/106	0.19930350693166	0.357865412998837	0	0	1.98981766516694	3.20942955411333	APLP2;DENND1A;PARD3B
182	3',5'-Cyclic-Nucleotide Phosphodiesterase Activity (GO:0004114)	1/16	0.208468988947532	0.360385220255042	0	0	4.54325259515571	7.12366097753688	PDE2A
183	Glutamate Receptor Activity (GO:0008066)	1/16	0.208468988947532	0.360385220255042	0	0	4.54325259515571	7.12366097753688	GRIA4
184	Transmembrane Receptor Protein Phosphatase Activity (GO:0019198)	1/16	0.208468988947532	0.360385220255042	0	0	4.54325259515571	7.12366097753688	PTPRK
185	Transmembrane Receptor Protein Tyrosine Phosphatase Activity (GO:0005001)	1/16	0.208468988947532	0.360385220255042	0	0	4.54325259515571	7.12366097753688	PTPRK
186	Ionotropic Glutamate Receptor Activity (GO:0004970)	1/16	0.208468988947532	0.360385220255042	0	0	4.54325259515571	7.12366097753688	GRIA4
187	Water Transmembrane Transporter Activity (GO:0005372)	1/16	0.208468988947532	0.360385220255042	0	0	4.54325259515571	7.12366097753688	PDPN
188	Low-Density Lipoprotein Particle Binding (GO:0030169)	1/16	0.208468988947532	0.360385220255042	0	0	4.54325259515571	7.12366097753688	CDH13
189	Phosphatidylinositol Phosphate Binding (GO:1901981)	3/109	0.210510123674906	0.3605821214926	0	0	1.93320623233187	3.01236358001	MYO10;DENND1A;IQGAP2
190	Sterol Binding (GO:0032934)	2/59	0.210801855641828	0.3605821214926	0	0	2.39437134502924	3.72764508639474	OSBPL6;CD81
191	Secondary Active Transmembrane Transporter Activity (GO:0015291)	2/60	0.216125228829855	0.364721900099795	0	0	2.352969348659	3.60450733617985	CLCN5;SLC4A4
192	Histone Acetyltransferase Binding (GO:0035035)	1/17	0.219955361290953	0.364721900099795	0	0	4.2590830449827	6.44966002334265	PAX6
193	Nuclear Retinoic Acid Receptor Binding (GO:0042974)	1/17	0.219955361290953	0.364721900099795	0	0	4.2590830449827	6.44966002334265	ASXL1
194	Calcium-Release Channel Activity (GO:0015278)	1/17	0.219955361290953	0.364721900099795	0	0	4.2590830449827	6.44966002334265	RYR3
195	Chemokine Binding (GO:0019956)	1/17	0.219955361290953	0.364721900099795	0	0	4.2590830449827	6.44966002334265	PDPN
196	Solute:Potassium Antiporter Activity (GO:0022821)	1/17	0.219955361290953	0.364721900099795	0	0	4.2590830449827	6.44966002334265	SLC24A3
197	Endopeptidase Inhibitor Activity (GO:0004866)	3/112	0.221851586921969	0.365998810911878	0	0	1.87971102515743	2.83036857543803	CST3;APLP2;NRG1
198	PDZ Domain Binding (GO:0030165)	2/62	0.226806622060604	0.370268841012899	0	0	2.27430555555556	3.37429051698141	CXADR;CADM1
199	Glutamate Receptor Binding (GO:0035254)	1/18	0.231275614540365	0.370268841012899	0	0	4.00834520659475	5.86879916627904	NETO2
200	5'-3' RNA Polymerase Activity (GO:0034062)	1/18	0.231275614540365	0.370268841012899	0	0	4.00834520659475	5.86879916627904	POLR3H
201	Transforming Growth Factor Beta Receptor Binding (GO:0005160)	1/18	0.231275614540365	0.370268841012899	0	0	4.00834520659475	5.86879916627904	TGFB2
202	Ligand-Gated Calcium Channel Activity (GO:0099604)	1/18	0.231275614540365	0.370268841012899	0	0	4.00834520659475	5.86879916627904	RYR3
203	Nucleobase-Containing Compound Kinase Activity (GO:0019205)	1/18	0.231275614540365	0.370268841012899	0	0	4.00834520659475	5.86879916627904	AK5
204	Nuclear Receptor Binding (GO:0016922)	3/115	0.233312217613758	0.371698385904271	0	0	1.82908163265306	2.66200467934936	ASXL1;NCOR1;TRERF1
205	Voltage-Gated Sodium Channel Activity (GO:0005248)	1/19	0.242432142871038	0.380630176005254	0	0	3.78546712802768	5.36413347227075	SCN5A
206	R-SMAD Binding (GO:0070412)	1/19	0.242432142871038	0.380630176005254	0	0	3.78546712802768	5.36413347227075	PAX6
207	Cysteine-Type Endopeptidase Inhibitor Activity Involved In Apoptotic Process (GO:0043027)	1/19	0.242432142871038	0.380630176005254	0	0	3.78546712802768	5.36413347227075	GAS6
208	Histone H4 Acetyltransferase Activity (GO:0010485)	1/20	0.253427306158008	0.390350116120154	0	0	3.5860498998361	4.9224927288641	HAT1
209	WW Domain Binding (GO:0050699)	1/20	0.253427306158008	0.390350116120154	0	0	3.5860498998361	4.9224927288641	ENAH
210	Oxidoreductase Activity, Acting On The Aldehyde Or Oxo Group Of Donors, NAD Or NADP As Acceptor (GO:0016620)	1/20	0.253427306158008	0.390350116120154	0	0	3.5860498998361	4.9224927288641	HSD17B12
211	Phosphotransferase Activity, Phosphate Group As Acceptor (GO:0016776)	1/20	0.253427306158008	0.390350116120154	0	0	3.5860498998361	4.9224927288641	AK5
212	Methylation-Dependent Protein Binding (GO:0140034)	2/68	0.259027588195131	0.393970710426203	0	0	2.06691919191919	2.79203723964943	CBX6;ZMYND8
213	Calcium Ion Transmembrane Transporter Activity (GO:0015085)	2/68	0.259027588195131	0.393970710426203	0	0	2.06691919191919	2.79203723964943	CACNB2;SLC24A3
214	Telomerase RNA Binding (GO:0070034)	1/21	0.264263430378192	0.393970710426203	0	0	3.40657439446367	4.53349928763771	NOP10
215	Transforming Growth Factor Beta Binding (GO:0050431)	1/21	0.264263430378192	0.393970710426203	0	0	3.40657439446367	4.53349928763771	LTBP1
216	Neurotransmitter Receptor Activity Involved In Regulation Of Postsynaptic Membrane Potential (GO:0099529)	1/21	0.264263430378192	0.393970710426203	0	0	3.40657439446367	4.53349928763771	GRIA4
217	Cyclic Nucleotide Binding (GO:0030551)	1/21	0.264263430378192	0.393970710426203	0	0	3.40657439446367	4.53349928763771	PDE2A
218	Ephrin Receptor Binding (GO:0046875)	1/21	0.264263430378192	0.393970710426203	0	0	3.40657439446367	4.53349928763771	EFNB2
219	Protease Binding (GO:0002020)	3/125	0.272181788555362	0.401038362562574	0	0	1.67830010852802	2.18394691725357	CST3;ITGA3;F2RL1
220	Low-Density Lipoprotein Particle Receptor Binding (GO:0050750)	1/22	0.274942808065126	0.401038362562574	0	0	3.2441917943648	4.18887505459546	APOE
221	Protein Kinase A Regulatory Subunit Binding (GO:0034237)	1/22	0.274942808065126	0.401038362562574	0	0	3.2441917943648	4.18887505459546	EZR
222	Cysteine-Type Endopeptidase Inhibitor Activity (GO:0004869)	1/22	0.274942808065126	0.401038362562574	0	0	3.2441917943648	4.18887505459546	CST3
223	Methylated Histone Binding (GO:0035064)	2/71	0.275174014927551	0.401038362562574	0	0	1.97675120772947	2.55070408346371	CBX6;ZMYND8
224	Ligand-Gated Monoatomic Ion Channel Activity (GO:0015276)	1/23	0.285467698846192	0.4057961056295	0	0	3.09657124882038	3.88194345207443	GRIA4
225	Lipoprotein Particle Binding (GO:0071813)	1/23	0.285467698846192	0.4057961056295	0	0	3.09657124882038	3.88194345207443	CDH13
226	Mitogen-Activated Protein Kinase Binding (GO:0051019)	1/23	0.285467698846192	0.4057961056295	0	0	3.09657124882038	3.88194345207443	PTPRJ
227	Alpha-Actinin Binding (GO:0051393)	1/23	0.285467698846192	0.4057961056295	0	0	3.09657124882038	3.88194345207443	PDLIM7
228	ATPase Binding (GO:0051117)	2/73	0.285930179043555	0.4057961056295	0	0	1.92087245696401	2.40494696696855	ATP1B1;EZR
229	Phosphatidylinositol-4,5-Bisphosphate Binding (GO:0005546)	2/73	0.285930179043555	0.4057961056295	0	0	1.92087245696401	2.40494696696855	PLCB1;SYTL2
230	Hormone Activity (GO:0005179)	2/74	0.291302614184561	0.411623259173836	0	0	1.89409722222222	2.33616557495595	EDN1;METRN
231	Notch Binding (GO:0005112)	1/24	0.295840329862702	0.416225572317654	0	0	2.96178727245374	3.60726555555136	MEGF10
232	Phospholipase Activity (GO:0004620)	2/77	0.307385321429369	0.430604437347177	0	0	1.81805555555556	2.14467505340797	PLCB4;PLCB1
233	Potassium Channel Activity (GO:0005267)	2/79	0.318068873410592	0.443658299821642	0	0	1.77065295815296	2.02826054107844	KCND3;KCNQ5
234	Voltage-Gated Potassium Channel Activity (GO:0005249)	2/80	0.323396495440236	0.445258819837974	0	0	1.74786324786325	1.97312116632403	KCND3;KCNQ5
235	ADP Binding (GO:0043531)	1/27	0.326066458835193	0.445258819837974	0	0	2.6196433324461	2.93571392822767	GCLC
236	Histone Acetyltransferase Activity (GO:0004402)	1/27	0.326066458835193	0.445258819837974	0	0	2.6196433324461	2.93571392822767	HAT1
237	Lipoprotein Particle Receptor Binding (GO:0070325)	1/27	0.326066458835193	0.445258819837974	0	0	2.6196433324461	2.93571392822767	APOE
238	Nuclear Thyroid Hormone Receptor Binding (GO:0046966)	1/27	0.326066458835193	0.445258819837974	0	0	2.6196433324461	2.93571392822767	NCOR1
239	Phosphatase Activity (GO:0016791)	2/83	0.339312763117384	0.461408569092677	0	0	1.68287037037037	1.81890181734371	PTPRJ;PLPP3
240	Transition Metal Ion Binding (GO:0046914)	8/456	0.342563192496055	0.462082224837434	0	0	1.21973150962513	1.30669731077947	ZMYND8;FTH1;GLO1;PDE2A;MPPED2;CRIP2;NRG1;TMEM163
241	Hydrolase Activity, Hydrolyzing O-glycosyl Compounds (GO:0004553)	1/29	0.345495325032297	0.462082224837434	0	0	2.43227879387049	2.58496793334974	GALC
242	Metallocarboxypeptidase Activity (GO:0004181)	1/29	0.345495325032297	0.462082224837434	0	0	2.43227879387049	2.58496793334974	CPD
243	miRNA Binding (GO:0035198)	1/29	0.345495325032297	0.462082224837434	0	0	2.43227879387049	2.58496793334974	SOX2
244	SH2 Domain Binding (GO:0042169)	1/31	0.364365950191981	0.482971344712723	0	0	2.26989619377163	2.29167938585776	IRS1
245	snoRNA Binding (GO:0030515)	1/31	0.364365950191981	0.482971344712723	0	0	2.26989619377163	2.29167938585776	NOP10
246	Protein Kinase Activator Activity (GO:0030295)	2/88	0.36557215630563	0.482971344712723	0	0	1.58462532299742	1.5945951535872	NRG1;GAS6
247	Monocarboxylic Acid Transmembrane Transporter Activity (GO:0008028)	1/32	0.37359693594158	0.490271795868515	0	0	2.19656211630762	2.16268623915149	SLC6A6
248	Zinc Ion Binding (GO:0008270)	6/341	0.374115093462744	0.490271795868515	0	0	1.22188354004625	1.20134586781449	ZMYND8;GLO1;PDE2A;CRIP2;NRG1;TMEM163
249	Frizzled Binding (GO:0005109)	1/33	0.38269432011994	0.497224647154955	0	0	2.12781141868512	2.04380271785241	SFRP1
250	mRNA Binding (GO:0003729)	5/282	0.388769025998183	0.497224647154955	0	0	1.23079359047438	1.16281670688404	SPEN;CSDC2;PEG10;CELF2;RBM20
251	mRNA 3'-UTR Binding (GO:0003730)	2/93	0.391423302901346	0.497224647154955	0	0	1.49717643467643	1.4043001253378	CSDC2;CELF2
252	Phosphatidylinositol Bisphosphate Binding (GO:1902936)	2/93	0.391423302901346	0.497224647154955	0	0	1.49717643467643	1.4043001253378	PLCB1;SYTL2
253	Transmitter-Gated Monoatomic Ion Channel Activity Involved In Regulation Of Postsynaptic Membrane Potential (GO:1904315)	1/34	0.39166002975898	0.497224647154955	0	0	2.06322743000944	1.93398910551456	GRIA4
254	DNA-directed 5'-3' RNA Polymerase Activity (GO:0003899)	1/34	0.39166002975898	0.497224647154955	0	0	2.06322743000944	1.93398910551456	POLR3H
255	MHC Protein Binding (GO:0042287)	1/34	0.39166002975898	0.497224647154955	0	0	2.06322743000944	1.93398910551456	CD81
256	Sodium Ion Transmembrane Transporter Activity (GO:0015081)	1/34	0.39166002975898	0.497224647154955	0	0	2.06322743000944	1.93398910551456	SLC8A1
257	Inorganic Cation Transmembrane Transporter Activity (GO:0022890)	1/35	0.400495964245337	0.50450073015401	0	0	2.00244249949115	1.8323381916716	GRIA4
258	Chemoattractant Activity (GO:0042056)	1/35	0.400495964245337	0.50450073015401	0	0	2.00244249949115	1.8323381916716	BMP4
259	Growth Factor Receptor Binding (GO:0070851)	2/96	0.406707257839761	0.510346945165723	0	0	1.44917257683215	1.30376494892073	PDGFA;PTPRJ
260	Protein Kinase C Binding (GO:0005080)	1/36	0.409203995592439	0.511504994490549	0	0	1.9451309935739	1.73805522786646	IRS1
261	Transmembrane Receptor Protein Kinase Activity (GO:0019199)	1/37	0.417785968884573	0.514319848058659	0	0	1.89100346020761	1.65044137202957	MERTK
262	N-acyltransferase Activity (GO:0016410)	1/37	0.417785968884573	0.514319848058659	0	0	1.89100346020761	1.65044137202957	CERS4
263	Peptidase Inhibitor Activity (GO:0030414)	1/37	0.417785968884573	0.514319848058659	0	0	1.89100346020761	1.65044137202957	CST3
264	Calcium Channel Regulator Activity (GO:0005246)	1/37	0.417785968884573	0.514319848058659	0	0	1.89100346020761	1.65044137202957	NRXN2
265	Carboxypeptidase Activity (GO:0004180)	1/38	0.42624370281527	0.521457553583909	0	0	1.83980173945572	1.56887993856899	CPD
266	Cytokine Receptor Binding (GO:0005126)	2/100	0.426792951548677	0.521457553583909	0	0	1.38973922902494	1.18330218624676	TGFB2;SPRED1
267	Tau Protein Binding (GO:0048156)	1/39	0.434578989730821	0.527008103218347	0	0	1.79129484611182	1.49282492137942	APOE
268	Phosphotyrosine Residue Binding (GO:0001784)	1/39	0.434578989730821	0.527008103218347	0	0	1.79129484611182	1.49282492137942	IRS1
269	Transmitter-Gated Monoatomic Ion Channel Activity (GO:0022824)	1/40	0.44279359635556	0.532992291909471	0	0	1.74527548575991	1.42179136212969	GRIA4
270	Phosphatidylinositol-3-Phosphate Binding (GO:0032266)	1/40	0.44279359635556	0.532992291909471	0	0	1.74527548575991	1.42179136212969	DENND1A
271	Monoatomic Cation Channel Activity (GO:0005261)	2/105	0.451390577896022	0.540333352770596	0	0	1.32193905070119	1.05149978415583	CACNB2;SLC24A3
272	Microtubule Binding (GO:0008017)	4/239	0.457231480671663	0.540333352770596	0	0	1.1590537122452	0.907035440976325	MACF1;KIF5C;KIF21A;EZR
273	Transcription Corepressor Binding (GO:0001222)	1/42	0.458867708814414	0.540333352770596	0	0	1.65997130559541	1.29310656933067	SIX3
274	Promoter-Specific Chromatin Binding (GO:1990841)	1/42	0.458867708814414	0.540333352770596	0	0	1.65997130559541	1.29310656933067	NIPBL
275	Regulatory RNA Binding (GO:0061980)	1/42	0.458867708814414	0.540333352770596	0	0	1.65997130559541	1.29310656933067	SOX2
276	Endopeptidase Regulator Activity (GO:0061135)	1/42	0.458867708814414	0.540333352770596	0	0	1.65997130559541	1.29310656933067	CST3
277	DNA-binding Transcription Repressor Activity, RNA Polymerase II-specific (GO:0001227)	4/243	0.469923849652265	0.551354697245437	0	0	1.13942124820786	0.860473401688594	NACC2;PRDM16;GLIS3;HES1
278	CCR Chemokine Receptor Binding (GO:0048020)	1/44	0.47447967208616	0.552709295440867	0	0	1.58260239800435	1.17988785674079	NES
279	Signaling Receptor Complex Adaptor Activity (GO:0030159)	1/44	0.47447967208616	0.552709295440867	0	0	1.58260239800435	1.17988785674079	IRS1
280	Protein Kinase Inhibitor Activity (GO:0004860)	1/45	0.482116501010214	0.55760805276982	0	0	1.54655552060396	1.12831972365538	SPRED1
281	Protein Phosphorylated Amino Acid Binding (GO:0045309)	1/45	0.482116501010214	0.55760805276982	0	0	1.54655552060396	1.12831972365538	IRS1
282	Cyclin-Dependent Protein Serine/Threonine Kinase Regulator Activity (GO:0016538)	1/46	0.489642728837659	0.562310554318866	0	0	1.5121107266436	1.07976693690448	CCND1
283	rRNA Binding (GO:0019843)	1/46	0.489642728837659	0.562310554318866	0	0	1.5121107266436	1.07976693690448	MRPS6
284	Calcium-Dependent Phospholipid Binding (GO:0005544)	1/47	0.497059951840484	0.568720947796361	0	0	1.47916353242064	1.03400132824607	SYT11
285	Protein Phosphatase Binding (GO:0019903)	2/115	0.498724523452194	0.568720947796361	0	0	1.20433874139626	0.837860139889135	ITGA1;MET
286	Tubulin Binding (GO:0015631)	5/322	0.501546009189501	0.569938646806252	0	0	1.07327466932315	0.740623846015997	ARL4C;KIF5C;KIF21A;EZR;NCALD
287	Manganese Ion Binding (GO:0030145)	1/48	0.50436974347152	0.571150406370188	0	0	1.44761834646249	0.990816097291063	MPPED2
288	Pyrophosphatase Activity (GO:0016462)	1/49	0.511573654372428	0.577296658579997	0	0	1.4173875432526	0.95002342919307	PPA1
289	Channel Activity (GO:0015267)	1/52	0.532565277651667	0.598905589054643	0	0	1.33380826378995	0.840365632203331	PDPN
290	Antiporter Activity (GO:0015297)	1/53	0.539360731855263	0.604455992596415	0	0	1.30809156241682	0.807577365097582	CLCN5
291	Protein Serine/Threonine Phosphatase Activity (GO:0004722)	1/55	0.552657695803362	0.617229385347398	0	0	1.25951557093426	0.746913470287428	PPM1L
292	Protein Serine/Threonine Kinase Activity (GO:0004674)	5/342	0.554974241138827	0.617693932774379	0	0	1.00853766463637	0.593860842296625	CDKL5;HUNK;CASK;MAP4K3;MYLK
293	Protein Serine/Threonine Kinase Activator Activity (GO:0043539)	1/56	0.559162028380416	0.620230918851998	0	0	1.23655237496068	0.718827672781249	CCND1
294	Metalloexopeptidase Activity (GO:0008235)	1/57	0.565572109291861	0.625207263672976	0	0	1.21440929312902	0.692113080791554	CPD
295	SH3 Domain Binding (GO:0017124)	1/59	0.578114941256248	0.634904793257769	0	0	1.17241379310345	0.642462323184391	ENAH
296	ATP Binding (GO:0005524)	4/279	0.578251750167076	0.634904793257769	0	0	0.988429752066116	0.541408394753237	CDKL5;AK5;ATP1A1;MAP4K3
297	L-amino Acid Transmembrane Transporter Activity (GO:0015179)	1/63	0.602128177575901	0.65889447041134	0	0	1.09655095434758	0.556263781548064	SLC38A1
298	Chloride Channel Activity (GO:0005254)	1/64	0.607915530665012	0.662995125725265	0	0	1.0790904597133	0.537084187626473	CLCN5
299	Guanyl Ribonucleotide Binding (GO:0032561)	3/226	0.639285917265077	0.694875997027258	0	0	0.913438852517929	0.408675721218329	ARL4C;PDE2A;MPPED2
300	Magnesium Ion Binding (GO:0000287)	2/155	0.660166679996557	0.71518056999627	0	0	0.88766339869281	0.368613704146956	GCLC;PDE2A
301	Ligand-Gated Monoatomic Cation Channel Activity (GO:0099094)	1/75	0.666297496490854	0.71942420717451	0	0	0.918170765921631	0.372794791588972	SHROOM2
302	Cytokine Receptor Activity (GO:0004896)	1/76	0.671154376473345	0.7222687826286	0	0	0.905882352941176	0.361226113404265	IL17RC
303	Chromatin DNA Binding (GO:0031490)	1/83	0.703235958832692	0.754249005812471	0	0	0.828255548991476	0.291597965972475	ZIC2
304	G Protein-Coupled Receptor Activity (GO:0004930)	3/250	0.705512916206127	0.754249005812471	0	0	0.82366798798121	0.287320268965771	F2RL1;RORB;ADGRL3
305	Heme Binding (GO:0020037)	1/87	0.720147323356476	0.767370098658541	0	0	0.789571095195944	0.259215773762017	NRG1
306	Oxidoreductase Activity, Acting On The CH-OH Group Of Donors, NAD Or NADP As Acceptor (GO:0016616)	1/95	0.751142690671338	0.797782269503872	0	0	0.722079069425017	0.206629889715099	LDHB
307	Ubiquitin Protein Ligase Binding (GO:0031625)	3/271	0.755505789514229	0.799802545902686	0	0	0.758307764314317	0.212605105494531	SLF2;SYT11;SCN5A
308	Metalloendopeptidase Activity (GO:0004222)	1/101	0.772121901201842	0.81473901912532	0	0	0.678546712802768	0.175480891324897	ADAMTS9
309	Protein Kinase Regulator Activity (GO:0019887)	1/103	0.778715629334197	0.819037474218816	0	0	0.665174028088744	0.166366240836085	CCND1
310	Kinase Activity (GO:0016301)	1/106	0.788251395885853	0.82373538155274	0	0	0.646070192782996	0.1537247850059	CDKL5
311	Cysteine-Type Endopeptidase Activity (GO:0004197)	1/106	0.788251395885853	0.82373538155274	0	0	0.646070192782996	0.1537247850059	SFRP1
312	Ubiquitin-Like Protein Ligase Binding (GO:0044389)	3/289	0.792730563574953	0.825761003723909	0	0	0.709924222119344	0.164895436275994	SLF2;SYT11;SCN5A
313	Purine Ribonucleoside Triphosphate Binding (GO:0035639)	5/476	0.823190806797097	0.854750837728615	0	0	0.716616381718628	0.139430087414776	ARL4C;CDKL5;AK5;ATP1A1;MAP4K3
314	Metallopeptidase Activity (GO:0008237)	1/124	0.837453144712223	0.866790675259466	0	0	0.551016963456832	0.0977448790135893	ADAMTS9
315	G Protein-Coupled Receptor Binding (GO:0001664)	1/140	0.87152780214124	0.899195351415565	0	0	0.487192253117921	0.0669925951031175	SFRP1
316	Cysteine-Type Peptidase Activity (GO:0008234)	1/144	0.878869389984759	0.903900480205844	0	0	0.473467708761826	0.0611336684046067	SFRP1
317	GTPase Activity (GO:0003924)	2/265	0.899418931672718	0.922117201241746	0	0	0.51349281791297	0.0544335022754679	RGS16;AGAP1
318	Ribonucleoside Triphosphate Phosphatase Activity (GO:0017111)	2/270	0.905169537894019	0.925094653508039	0	0	0.503783167495854	0.0501934374645515	RGS16;AGAP1
319	Ubiquitin Protein Ligase Activity (GO:0061630)	2/311	0.941972679819099	0.959505745392179	0	0	0.436016720604099	0.0260646466548194	HERC3;NSMCE1
320	Ubiquitin-Like Protein Ligase Activity (GO:0061659)	2/319	0.947359896128227	0.959505745392179	0	0	0.424837889940414	0.0229736271336627	HERC3;NSMCE1
321	GTP Binding (GO:0005525)	1/201	0.947696443910429	0.959505745392179	0	0	0.337543252595156	0.0181331728359835	ARL4C
322	RNA Binding (GO:0003723)	14/1411	0.952595517807205	0.961470631327147	0	0	0.664939362816802	0.0322927108995566	SPEN;MACF1;CELF2;DEK;MKI67;PUS7;SYNE1;SELENOH;CSDC2;PEG10;CWC22;RBM20;EZR;NOP10
323	Endopeptidase Activity (GO:0004175)	2/335	0.956741255658407	0.962665350120688	0	0	0.404091591591592	0.0178698573072017	SFRP1;ADAMTS9
324	Ubiquitin-Like Protein Transferase Activity (GO:0019787)	1/240	0.970597643113384	0.973593314851389	0	0	0.281898336494332	0.00841276825085368	NSMCE1
325	Ubiquitin-Protein Transferase Activity (GO:0004842)	2/412	0.983557908592929	0.983557908592929	0	0	0.32689701897019	0.00541954812823864	HERC3;NSMCE1
