SYMBOL,in_male_CC,in_female_CC,kd3_male_log2FoldChange,kd3_male_pvalue,kd3_male_padj,kd3_male_sig,kd3_female_log2FoldChange,kd3_female_pvalue,kd3_female_padj,kd3_female_sig,description,gene_biotype,GO_Term_Description,Overall_pvalue_M,Expression_HR_M,Expression_pvalue_M,Recurrence_Recurrent_HR_M,Recurrence_Recurrent_pvalue_M,Recurrence_Secondary_HR_M,Recurrence_Secondary_pvalue_M,Age_HR_M,Age_pvalue_M,Subtype_Mesenchymal_HR_M,Subtype_Mesenchymal_pvalue_M,Subtype_Proneural_HR_M,Subtype_Proneural_pvalue_M,MGMT_Unmethylated_HR_M,MGMT_Unmethylated_pvalue_M,Overall_pvalue_F,Expression_HR_F,Expression_pvalue_F,Recurrence_Recurrent_HR_F,Recurrence_Recurrent_pvalue_F,Recurrence_Secondary_HR_F,Recurrence_Secondary_pvalue_F,Age_HR_F,Age_pvalue_F,Subtype_Mesenchymal_HR_F,Subtype_Mesenchymal_pvalue_F,Subtype_Proneural_HR_F,Subtype_Proneural_pvalue_F,MGMT_Unmethylated_HR_F,MGMT_Unmethylated_pvalue_F
Kif13b,FALSE,TRUE,0.908910580292988,0.351083380796622,NA,Not DE,1.97891119412965,0.0432071727153982,NA,Up after KD,kinesin family member 13B [Source:MGI Symbol;Acc:MGI:1098265],protein_coding,microtubule-based movement; establishment of protein localization; vesicle transport along microtubule; regulation of axonogenesis,0.0022306964542321817,1.1079010622138061,0.33281619837315585,0.3140161458488002,0.06257679431576291,0.4342287635331335,0.41886516434388066,1.0264499112214414,0.002216050171775353,1.0267699592119015,0.9001141519218235,1.2423120173087248,0.35269386346724557,1.2793843671863452,0.2106269643398847,0.005823049414278162,1.1739008460003537,0.3054531991390935,0.6093447965636317,0.3775877715267391,0.624849140123948,0.5333802108370586,1.029343204525623,0.0036234196163533313,0.8510339037982079,0.5686088151343671,0.7463723998631563,0.3537290759298767,1.2912306437792367,0.26534797899386253
Klf5,FALSE,TRUE,-0.257433548476829,0.00821420441741995,0.0742136672643796,Not DE,-0.560089210057721,3.90989101051616e-5,7.73086142279985e-4,Down after KD,Kruppel-like transcription factor 5 [Source:MGI Symbol;Acc:MGI:1338056],protein_coding,gene expression; positive regulation of transcription by RNA polymerase II; regulation of gene expression; intestinal epithelial cell development; angiogenesis; negative regulation of transcription by RNA polymerase II; regulation of transcription by RNA polymerase II; skeletal muscle cell differentiation; positive regulation of DNA-templated transcription; skeletal muscle satellite cell differentiation; skeletal muscle tissue regeneration; myotube differentiation involved in skeletal muscle regeneration; positive regulation of fat cell differentiation; satellite cell activation involved in skeletal muscle regeneration; positive regulation of transcription by transcription factor localization; positive regulation of cell population proliferation,0.003051833119930685,0.9655234842502717,0.6854542044219095,0.32814323387316835,0.0777306627246525,0.4521174865798945,0.4411836422342761,1.0260829721327656,0.002606863202894378,1.027961265856972,0.9027295404060113,1.2358725760023577,0.3719166167268173,1.24367656520115,0.2637812989282465,0.0038438927976239884,1.1302068673381112,0.12192586299041107,0.3231254404599313,0.043959620723203974,0.6513855329976953,0.5709554007297775,1.0256964632130174,0.006699504544052094,0.7685773965008105,0.3446775476966059,0.6008450760761742,0.0684887213556241,1.1984407550118963,0.4231209032270428
Abcc4,FALSE,TRUE,-0.0580981608324357,0.799830256080013,0.931637630976121,Not DE,-0.760367931982601,0.00850020844844269,0.0554365497486963,Down after KD,"ATP-binding cassette, sub-family C member 4 [Source:MGI Symbol;Acc:MGI:2443111]",protein_coding,transmembrane transport; lipid transport; cilium assembly; xenobiotic transport; bile acid and bile salt transport; leukotriene transport; L-tryptophan metabolic process; xenobiotic transmembrane transport; prostaglandin secretion; kynurenic acid metabolic process; prostaglandin transport; urate transport; glutathione transmembrane transport; positive regulation of smooth muscle cell proliferation; cAMP transport; export across plasma membrane,0.0020186708851554808,0.8672885835194108,0.27964155246937883,0.36614180962640736,0.11146749532819623,0.4259395671415254,0.4080902066312663,1.0253006452932232,0.003546671286693728,1.0107430127375816,0.9592218721418125,1.241336846528042,0.35330468867609044,1.2621976048769181,0.22532704027665937,0.008083260655618775,0.9359862665727241,0.6424240146606007,0.483716282761867,0.15183857904937378,0.6500898177747155,0.5701822291291059,1.027987856942611,0.005438768402177836,0.8189343644354601,0.47697451993128487,0.6503512032479329,0.12523802293238162,1.2406397381069851,0.3414017364970635
Uggt2,FALSE,TRUE,-0.285336995080152,0.276499356341208,0.611565589786057,Not DE,0.643449611506425,0.0175243726172871,0.0946588313507552,Up after KD,UDP-glucose glycoprotein glucosyltransferase 2 [Source:MGI Symbol;Acc:MGI:1913685],protein_coding,protein glycosylation; glycoprotein biosynthetic process; carbohydrate derivative metabolic process; UDP-glucosylation,0.002869583574029264,0.9043598635219187,0.5684404480196812,0.3350838979595452,0.08344818149298536,0.48276754106909897,0.48194119343678077,1.0275642421456883,0.002092088298583347,0.9922880246471051,0.9703161235090566,1.1828919386015797,0.47731225606910005,1.2477334084419924,0.25404909183094515,0.00772053667314811,0.9021284497378734,0.5636865591978465,0.4939045934365752,0.16663651194113893,0.7049715907654235,0.6503867458179726,1.027931138264571,0.004632310028313823,0.7951023039483037,0.4094720403089681,0.6433946924151841,0.1114007096992927,1.2492024671894792,0.3270940573040678
Clybl,FALSE,TRUE,0.26818503976006,0.427120534816293,0.737157233816094,Not DE,0.500983206912354,0.00532208015814508,0.038748938294278,Up after KD,citrate lyase beta like [Source:MGI Symbol;Acc:MGI:1916884],protein_coding,protein homotrimerization; regulation of cobalamin metabolic process; positive regulation of cobalamin metabolic process,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Selenop,FALSE,TRUE,0.769025378695932,0.0687583758467454,0.291812199078827,Not DE,1.0969333022722,7.83083565486429e-9,4.70009141031042e-7,Up after KD,selenoprotein P [Source:MGI Symbol;Acc:MGI:894288],protein_coding,post-embryonic development; locomotory behavior; regulation of growth; brain development; selenium compound metabolic process; response to selenium ion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ptger4,TRUE,TRUE,-1.12638541429807,0.00275444329323645,0.0344756927522853,Down after KD,-0.821048854143879,0.00124303507211695,0.012749978231741,Down after KD,prostaglandin E receptor 4 (subtype EP4) [Source:MGI Symbol;Acc:MGI:104311],protein_coding,"G protein-coupled receptor signaling pathway; signal transduction; negative regulation of cytokine production; response to lipid; regulation of ossification; immune response; adenylate cyclase-modulating G protein-coupled receptor signaling pathway; adenylate cyclase-activating G protein-coupled receptor signaling pathway; adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway; response to mechanical stimulus; response to prostaglandin E; negative regulation of inflammatory response; positive regulation of cytokine production; positive regulation of cell population proliferation; inflammatory response; positive regulation of interleukin-8 production; response to lipopolysaccharide; positive regulation of wound healing; bone development; positive regulation of gene expression; positive regulation of inflammatory response; JNK cascade; positive regulation of protein secretion; positive regulation of cytosolic calcium ion concentration; negative regulation of interleukin-8 production; negative regulation of tumor necrosis factor production; positive regulation of interleukin-10 production; positive regulation of smooth muscle cell migration; positive regulation of ossification; positive regulation of osteoblast differentiation; MAPK cascade; negative regulation of interleukin-1 alpha production; positive regulation of cell adhesion; positive regulation of bone resorption; ERK1 and ERK2 cascade; response to nematode; cAMP biosynthetic process; cellular response to prostaglandin E stimulus; positive regulation of mucus secretion; cellular response to mechanical stimulus; negative regulation of peptide secretion; positive regulation of circadian sleep/wake cycle, non-REM sleep; positive regulation of urine volume; positive regulation of matrix metallopeptidase secretion; positive regulation of protein modification process; regulation of circadian sleep/wake cycle, wakefulness; T-helper cell differentiation; chemokinesis; negative regulation of mucus secretion; ductus arteriosus closure; negative regulation of ductus arteriosus closure; negative regulation of small intestine smooth muscle contraction; positive regulation of calcitonin secretion; positive regulation of chemokinesis; positive regulation of substance P secretion; negative regulation of endothelin production; positive regulation of substance P secretion, neurotransmission",0.0018649490715090537,1.2488019021062313,0.2276679964121851,0.3326284290734208,0.07673605728399457,0.5471765749596135,0.5629533609844929,1.0288449439815925,0.0012198287612528174,0.8668894979348091,0.5443995345772503,1.2267294837522116,0.3790601107207783,1.2400478185340547,0.25911323386202134,0.0066704655000722705,0.8487989321624425,0.40471830560785593,0.5095341572780435,0.18645804818259,0.5742362575223261,0.47080684619639734,1.0270173530746873,0.0052072405553283225,0.8809685146269715,0.6729969125577713,0.6578729830590183,0.13471647916439122,1.235859661757114,0.35108365457023477
Cpq,FALSE,TRUE,0.229245155832816,0.154149921050496,0.456173835019309,Not DE,0.782690366791554,1.69943060396212e-5,3.83474569871147e-4,Up after KD,carboxypeptidase Q [Source:MGI Symbol;Acc:MGI:1889205],protein_coding,proteolysis; thyroid hormone generation; peptide catabolic process; tissue regeneration,0.0031993298239342675,1.0328701653266177,0.8247527523837027,0.31766468940317655,0.06642877417906372,0.46686140915794944,0.46209782019910817,1.0264818412793992,0.0024319053870562957,0.9890745878008187,0.9579231017470425,1.2286044408263503,0.3920313248412299,1.2336220353346952,0.2816874770973261,0.0077566472537453695,1.109468908201615,0.571377547743088,0.4752238991648111,0.13851481049991032,0.6781546869166871,0.6102459389494609,1.0261892697533668,0.0061472357414828266,0.7619493225415589,0.3512523869007418,0.6779071547902692,0.19211188921421934,1.2442938833205026,0.3355322948334075
Angpt1,FALSE,TRUE,-0.0770110014974279,0.759743446412408,0.914926243538969,Not DE,0.854047821766336,1.45365584245819e-4,0.0022953521733505,Up after KD,angiopoietin 1 [Source:MGI Symbol;Acc:MGI:108448],protein_coding,blood coagulation; in utero embryonic development; negative regulation of neuron apoptotic process; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction; angiogenesis; negative regulation of protein phosphorylation; cell differentiation; negative regulation of apoptotic process; hemopoiesis; positive regulation of ERK1 and ERK2 cascade; positive regulation of gene expression; endoderm development; positive regulation of endothelial cell migration; regulation of tumor necrosis factor production; positive regulation of protein ubiquitination; negative regulation of protein import into nucleus; protein localization to cell surface; negative regulation of cell adhesion; positive regulation of peptidyl-tyrosine phosphorylation; regulation of canonical NF-kappaB signal transduction; negative regulation of cytokine production involved in immune response; cell surface receptor protein tyrosine kinase signaling pathway; negative regulation of blood coagulation; cell-substrate adhesion; positive regulation of peptidyl-serine phosphorylation; negative regulation of vascular permeability; positive regulation of cell adhesion; glomerulus vasculature development; ovarian follicle development; branching involved in blood vessel morphogenesis; vasculogenesis; sprouting angiogenesis; positive regulation of receptor internalization; endocardium morphogenesis; activation of transmembrane receptor protein tyrosine kinase activity; regulation of skeletal muscle satellite cell proliferation; heparin proteoglycan biosynthetic process; positive regulation of vascular endothelial growth factor receptor signaling pathway; positive regulation of blood vessel endothelial cell migration; Tie signaling pathway; positive regulation of coagulation; positive chemotaxis; cardiac muscle tissue morphogenesis; vasculogenesis involved in coronary vascular morphogenesis; positive regulation of blood-brain barrier permeability,0.0012932364599922014,0.8799636084628081,0.12910757892708155,0.26960910073172495,0.03941195269143861,0.4967859074356145,0.4981629426508302,1.0264217480379951,0.0021860891267516643,1.0372778983422797,0.8621091522391364,1.0687403032620193,0.7863190309305513,1.2508666928843057,0.24085112785513732,0.008547306649695902,0.9758867094486929,0.7912401232347561,0.4622917322109488,0.1251544791334259,0.6242399532482182,0.537483743586951,1.0269863158709398,0.005333865108157696,0.8144280377651903,0.46829268588810785,0.63070569696333,0.09682591427729331,1.2463222890900747,0.3316322226383886
Deptor,TRUE,TRUE,-0.895825106634484,0.0148378181848311,0.111796325225953,Down after KD,0.57262229673166,0.0264739187990796,0.125858540304885,Up after KD,DEP domain containing MTOR-interacting protein [Source:MGI Symbol;Acc:MGI:2146322],protein_coding,intracellular signal transduction; negative regulation of TOR signaling; G protein-coupled receptor signaling pathway; autophagosome assembly; positive regulation of autophagy; cellular response to nutrient levels; TORC1 signaling; negative regulation of autophagy; negative regulation of protein kinase activity; negative regulation of cell size,0.0023227056902649116,1.0865878107206703,0.3536707731404511,0.31176766605306094,0.06093526181153091,0.5085778298993743,0.5147156027648826,1.0269069427227997,0.0019720391420222426,0.966546353825518,0.8714264799256216,1.227851338431437,0.37724787499565177,1.2372561472006103,0.26402321919878363,0.00802046144292309,1.0590065836024707,0.6263048634805526,0.4443384792429434,0.1134947714680789,0.6165665870166992,0.5248959501156018,1.0271998136688913,0.004856572580341313,0.7581736925187187,0.35703178483020936,0.6299418196446255,0.09544075609769755,1.2398428328954203,0.3425514890924639
Mtss1,FALSE,TRUE,0.365660023260158,0.0494623047428756,0.241470715998911,Not DE,0.587912765640538,4.85034005296166e-6,1.3093703375849e-4,Up after KD,MTSS I-BAR domain containing 1 [Source:MGI Symbol;Acc:MGI:2384818],protein_coding,plasma membrane organization,0.0016686452276812231,1.6928896842194079,0.18907143058523296,0.3263090202793996,0.07486617066643875,0.48190610215553126,0.4792692923840648,1.0275134684856255,0.0015233454324162048,0.9576039968109193,0.8370031330976093,1.0602424447701149,0.8198088840654699,1.26211343259493,0.2278800736093532,0.00853925955139631,0.8295845779318641,0.7879799558728047,0.47479209953660767,0.14070279384605017,0.6606579341400466,0.5877665612290216,1.0261311162641018,0.007459099767096493,0.831045992969899,0.5459809744696066,0.6793313004893663,0.29663172178253894,1.2459888016131768,0.33313651330132005
Wnt7b,FALSE,TRUE,0.477484952538946,0.39424598968049,0.715523517865674,Not DE,-0.877138469023471,3.61710356402327e-7,1.3620583611787e-5,Down after KD,"wingless-type MMTV integration site family, member 7B [Source:MGI Symbol;Acc:MGI:98962]",protein_coding,"multicellular organism development; Wnt signaling pathway; in utero embryonic development; lung development; negative regulation of neurogenesis; positive regulation of gene expression; positive regulation of cell population proliferation; canonical Wnt signaling pathway; positive regulation of osteoblast differentiation; angiogenesis; cell differentiation; system development; tissue development; animal organ morphogenesis; neuron differentiation; neuron projection development; synapse organization; embryonic organ development; cell fate commitment; positive regulation of JNK cascade; vasculature development; odontogenesis of dentin-containing tooth; embryonic placenta morphogenesis; homeostatic process; metanephric collecting duct development; lung morphogenesis; metanephros morphogenesis; smooth muscle cell differentiation; lung epithelium development; chorio-allantoic fusion; neuron projection morphogenesis; forebrain regionalization; negative regulation of smoothened signaling pathway; lung-associated mesenchyme development; trachea cartilage morphogenesis; stem cell development; anatomical structure regression; Wnt signaling pathway, planar cell polarity pathway; central nervous system vasculogenesis; cell proliferation in forebrain; establishment or maintenance of polarity of embryonic epithelium; intracellular oxygen homeostasis; lobar bronchus development; developmental growth involved in morphogenesis; renal inner medulla development; renal outer medulla development; outer medullary collecting duct development; inner medullary collecting duct development; metanephric epithelium development; metanephric loop of Henle development; regulation of cell projection size; fibroblast proliferation; mammary gland epithelium development; cellular response to retinoic acid; stem cell proliferation",8.720998976414155e-4,0.50712518401243,0.0785813377742261,0.37440801011826247,0.11169791786985928,0.47923004864578855,0.4756063917353826,1.0267054934206796,0.0019175278536537668,1.0636271911483153,0.7713926029293873,1.4269687759806977,0.15003378981293694,1.2984350404523806,0.17787939133210118,0.006279117917152811,1.3462007837400938,0.336217633359853,0.36947503972105966,0.08185740572558392,0.6605339709781756,0.5835747327325784,1.0259453450254925,0.00656951530209009,0.7559004906831688,0.32703533776408383,0.5903721668058354,0.06654777474852372,1.2894313664709651,0.26864858379735457
Trmu,FALSE,TRUE,0.471165680276527,0.00379020872509515,0.0431600696878486,Not DE,0.553547182311371,0.00168574310075848,0.016378164686416,Up after KD,tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase [Source:MGI Symbol;Acc:MGI:1919276],protein_coding,tRNA processing,0.001672964832762949,0.7668383298351664,0.20204266986999206,0.3120071434444446,0.06182249987071241,0.4161246600183643,0.3962573825908974,1.0278967341012515,0.0012863740223793259,0.9787068688986489,0.9177039633722152,1.1824348133141949,0.4738911742388788,1.3055075633459943,0.17892277618664185,0.0022040655053980423,0.573835796444203,0.06248938146633114,0.48466874141838046,0.1487010164866085,0.7362893784432214,0.6899331762906307,1.0286604253213418,0.0031513375261767707,0.7858222032566585,0.3877328781793551,0.6710933704702816,0.15191144248721877,1.2280092935732811,0.37041526501614896
Ppp6r2,FALSE,TRUE,0.436368178860213,0.173007949035675,0.483665510614816,Not DE,0.82405464038671,0.0145355927839028,0.0824706569466731,Up after KD,"protein phosphatase 6, regulatory subunit 2 [Source:MGI Symbol;Acc:MGI:1918724]",protein_coding,glycoprotein catabolic process,0.003111105165183077,1.1077034865151711,0.7285554644608048,0.31732744472341357,0.06607595283109353,0.45173888413008967,0.44071717109621555,1.0267129877105245,0.002312225897925395,0.9902993670954605,0.9626132890362522,1.2194764452024065,0.39462344092016893,1.213424716033449,0.3105034833668239,0.005439000754735643,0.6404389013369814,0.26464362053428275,0.4070260099848758,0.08169904315819726,0.66037751019389,0.5847452395785993,1.0272521559262828,0.004358236857588345,0.7773562244812927,0.3664609204085106,0.6451328978142146,0.11378841636373026,1.154408114609313,0.5419402565535449
Calcoco1,FALSE,TRUE,0.358188859539503,0.00844000820536364,0.0752697123110257,Not DE,0.676534260436366,2.37118299962454e-7,9.40834489515456e-6,Up after KD,calcium binding and coiled coil domain 1 [Source:MGI Symbol;Acc:MGI:1914738],protein_coding,positive regulation of transcription by RNA polymerase II; Wnt signaling pathway; positive regulation of gene expression; positive regulation of DNA-templated transcription; signal transduction; nuclear receptor-mediated steroid hormone signaling pathway,2.3592669850889893e-4,1.5935355453253224,0.013037623114699111,0.31217057881188237,0.059728396879090415,0.46112797595306537,0.4533137577403955,1.026617894367837,0.0029151321007454363,1.162548612363667,0.4862185199637159,1.2542306702627977,0.33280891650654226,1.3210197139877438,0.15424365717921967,0.0013740441082262845,1.6298442528239434,0.03330766140205303,0.5660502834420057,0.26281262843638065,0.5067253206117438,0.38016700387621766,1.0282511069704865,0.0034740065016953207,0.8641362159638535,0.5992004473685618,0.6910837123817922,0.18734966622249566,1.322148364086121,0.22561001333502334
Tfap4,FALSE,TRUE,-0.106328227903257,0.430385702084928,0.739725796977874,Not DE,-0.655781423359251,7.39782393573457e-4,0.00859252163223237,Down after KD,transcription factor AP4 [Source:MGI Symbol;Acc:MGI:103239],protein_coding,"positive regulation of transcription by RNA polymerase II; negative regulation of gene expression; negative regulation of DNA-templated transcription; protein-containing complex assembly; negative regulation of cell population proliferation; positive regulation of apoptotic process; positive regulation of DNA-templated transcription; axon development; mitotic cell cycle phase transition; regulation of mitotic cell cycle phase transition; sensory organ development; DNA damage response, signal transduction by p53 class mediator; negative regulation of cyclin-dependent protein serine/threonine kinase activity; neuron fate commitment; cellular response to dexamethasone stimulus",0.0020776156043903296,1.3135246734071395,0.2764167739971403,0.2798936271158345,0.04492752869577167,0.45656070776179725,0.4468110338288309,1.0262618001882287,0.0025301754625280505,0.9685755568705515,0.8786331543919353,1.1873253089925528,0.4615952616569634,1.1984354849608694,0.3420873229958221,0.005846450141878327,1.5128355688794404,0.2987904674416235,0.3789707956538509,0.07491598876123565,0.6094128484890713,0.5144131638221731,1.0272529804818333,0.004499196104095705,0.7979317814288852,0.41379308560398737,0.5858447178036429,0.06344341296347811,1.1859906118610033,0.45765001604215544
Socs1,FALSE,TRUE,0.099696480551456,0.636196463466871,0.863618754046277,Not DE,0.998117233234142,0.0241763368626246,0.118222087288533,Up after KD,suppressor of cytokine signaling 1 [Source:MGI Symbol;Acc:MGI:1354910],protein_coding,"intracellular signal transduction; cellular response to amino acid stimulus; negative regulation of insulin receptor signaling pathway; developmental process; protein ubiquitination; negative regulation of signal transduction; cytokine-mediated signaling pathway; positive regulation of regulatory T cell differentiation; fat cell differentiation; macrophage differentiation; regulation of protein phosphorylation; cellular response to cytokine stimulus; cell surface receptor signaling pathway via JAK-STAT; negative regulation of receptor signaling pathway via JAK-STAT; regulation of cytokine production; regulation of tyrosine phosphorylation of STAT protein; negative regulation of tyrosine phosphorylation of STAT protein; regulation of receptor signaling pathway via JAK-STAT; positive regulation of CD4-positive, alpha-beta T cell differentiation; negative regulation of CD8-positive, alpha-beta T cell differentiation",0.0018673715522068118,1.8152441844299994,0.2264500979342935,0.3294096797373625,0.07496020311803692,0.38842183066008806,0.3625986550807264,1.0271103371756976,0.0019410550465878708,0.9795710608623502,0.9209464952189219,1.3368712181683,0.23944414268148612,1.1992974485578265,0.3402438244538749,0.007408783277615042,0.7332198327532525,0.5129392290578012,0.4867744747740297,0.15358007825300013,0.6442092069292227,0.5629255611066862,1.0278542005251852,0.0046081042068542456,0.8357416058046095,0.5282148109788395,0.6373291461559827,0.10301799147944377,1.2616631536400016,0.30781187151113143
Mpv17l,FALSE,TRUE,0.523079208662136,0.0638343635257122,0.279378967638507,Not DE,0.793601016362649,3.15852200679315e-4,0.00429762534042834,Up after KD,"Mpv17 transgene, kidney disease mutant-like [Source:MGI Symbol;Acc:MGI:2135951]",protein_coding,reactive oxygen species metabolic process; negative regulation of hydrogen peroxide biosynthetic process,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Etv5,FALSE,TRUE,0.172310077557502,0.0432542239079929,0.223839099153461,Not DE,0.57951974873605006,1.69119851314333e-12,2.04048277749049e-10,Up after KD,ets variant 5 [Source:MGI Symbol;Acc:MGI:1096867],protein_coding,regulation of DNA-templated transcription; regulation of transcription by RNA polymerase II; locomotory behavior; positive regulation of transcription by RNA polymerase II; positive regulation of DNA-templated transcription; cell differentiation; cellular response to oxidative stress; positive regulation of neuron differentiation; neuromuscular synaptic transmission; regulation of branching involved in mammary gland duct morphogenesis; skeletal muscle acetylcholine-gated channel clustering; positive regulation of glial cell proliferation; regulation of synapse organization; negative regulation of transcription by RNA polymerase II; male germ-line stem cell asymmetric division,0.0014728330221753629,1.2034374574430144,0.16405778574815544,0.3404760619570134,0.08466158681762603,0.46440732041243815,0.45690287833224746,1.0263817989726538,0.0025212366460469976,1.05266018235574,0.8090409309698517,1.3780079193168278,0.1933804521255485,1.2007405048059763,0.33882124270890807,0.008707027316775924,1.0208310224407247,0.8830603481366626,0.478081913472927,0.16003710456954315,0.642619753063419,0.559717056830571,1.0265760828533637,0.005548553921830621,0.8160586517325514,0.4998073846746997,0.6512949890787156,0.18404162698220586,1.2496401272858453,0.3350109868887592
Crygs,FALSE,TRUE,-1.27047321315727,0.28184732301505,NA,Not DE,2.42100981841354,0.0234893045720488,NA,Up after KD,"crystallin, gamma S [Source:MGI Symbol;Acc:MGI:1298216]",protein_coding,eye development; lens development in camera-type eye; visual perception; morphogenesis of an epithelium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hes1,FALSE,TRUE,0.478644042362374,6.75752518921411e-4,0.0114733492563741,Not DE,0.6044970622817,1.56136351334089e-5,3.52993540759898e-4,Up after KD,hes family bHLH transcription factor 1 [Source:MGI Symbol;Acc:MGI:104853],protein_coding,"regulation of DNA-templated transcription; in utero embryonic development; lung development; positive regulation of cell population proliferation; ventricular septum morphogenesis; outflow tract morphogenesis; positive regulation of transcription by RNA polymerase II; cardiac neural crest cell development involved in outflow tract morphogenesis; negative regulation of cell differentiation; regulation of fat cell differentiation; cell migration; common bile duct development; negative regulation of transcription by RNA polymerase II; regulation of transcription by RNA polymerase II; positive regulation of DNA-templated transcription; negative regulation of DNA-templated transcription; Notch signaling pathway; negative regulation of gene expression; protein-containing complex assembly; regulation of protein-containing complex assembly; cellular response to nerve growth factor stimulus; positive regulation of gene expression; smoothened signaling pathway; cell adhesion; somatic stem cell population maintenance; neural tube development; cell maturation; regulation of neurogenesis; negative regulation of neuron differentiation; metanephric nephron tubule morphogenesis; liver development; negative regulation of neuron projection development; negative regulation of neurogenesis; pattern specification process; cochlea development; aorta morphogenesis; inner ear receptor cell stereocilium organization; midbrain development; positive regulation of BMP signaling pathway; forebrain radial glial cell differentiation; glomerulus vasculature development; cell fate commitment; hair cell differentiation; establishment of epithelial cell polarity; pituitary gland development; anterior/posterior pattern specification; artery morphogenesis; pharyngeal arch artery morphogenesis; positive regulation of Notch signaling pathway; positive regulation of T cell proliferation; positive regulation of DNA binding; neuronal stem cell population maintenance; regulation of receptor signaling pathway via JAK-STAT; response to virus; negative regulation of calcium ion import; positive regulation of tyrosine phosphorylation of STAT protein; positive regulation of glial cell differentiation; positive regulation of receptor signaling pathway via JAK-STAT; cell morphogenesis involved in neuron differentiation; telencephalon development; adenohypophysis development; regulation of epithelial cell proliferation; negative regulation of oligodendrocyte differentiation; ascending aorta morphogenesis; regulation of timing of cell differentiation; labyrinthine layer blood vessel development; hindbrain morphogenesis; regulation of secondary heart field cardioblast proliferation; midbrain-hindbrain boundary morphogenesis; oculomotor nerve development; trochlear nerve development; negative regulation of inner ear auditory receptor cell differentiation; lateral inhibition; regulation of timing of neuron differentiation; negative regulation of stomach neuroendocrine cell differentiation; negative regulation of cell fate determination; embryonic heart tube morphogenesis; ventricular septum development; neuron differentiation; response to alkaloid; positive regulation of mitotic cell cycle, embryonic; thymus development; positive regulation of astrocyte differentiation; negative regulation of glial cell proliferation; ureteric bud morphogenesis; cellular response to interleukin-1; cellular response to tumor necrosis factor; cellular response to fatty acid; comma-shaped body morphogenesis; S-shaped body morphogenesis; renal interstitial fibroblast development; response to thyroid hormone; vascular associated smooth muscle cell development; negative regulation of stem cell differentiation; negative regulation of inner ear receptor cell differentiation",0.0032004964769244615,0.9620031645868371,0.8262805660032863,0.3136755012805181,0.06256873735502341,0.4571881973248426,0.44759323991802874,1.0262608113937568,0.002473696243483266,0.9736158698833803,0.904705147793915,1.1835646488875486,0.5107786911340083,1.2360309592062682,0.28330253724179394,0.006878623147845292,0.8670806238826357,0.4120532965366012,0.45803279363055716,0.1197243484298237,0.6008719766353966,0.505068178989446,1.0274472224834372,0.004238002321041596,0.7501966104582068,0.32134844455169215,0.5804285787406178,0.06844588299352093,1.2538028710725433,0.317521646144176
Tmem44,TRUE,TRUE,0.883280265995829,0.00610360705312293,0.0609319695132676,Up after KD,1.0502532764987,0.00217968310001731,0.0198098178129167,Up after KD,transmembrane protein 44 [Source:MGI Symbol;Acc:MGI:1924489],protein_coding,biological_process; basic amino acid transmembrane transport,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mylk,TRUE,TRUE,1.28124371689538,4.07679563577862e-4,0.00776336374409144,Up after KD,1.22277104611094,6.01822741229836e-12,6.6504225161697e-10,Up after KD,"myosin, light polypeptide kinase [Source:MGI Symbol;Acc:MGI:894806]",protein_coding,protein phosphorylation; positive regulation of cell migration; bleb assembly; positive regulation of calcium ion transport; aorta smooth muscle tissue morphogenesis; cellular hypotonic response; positive regulation of wound healing; cellular response to xenobiotic stimulus; smooth muscle contraction; cellular response to calcium ion; cellular response to potassium ion; tonic smooth muscle contraction; neurotransmitter receptor transport to postsynaptic membrane,0.003092934759653783,1.0300860912934728,0.7137404131131654,0.3155151600352597,0.0638196491136894,0.44606777414496773,0.43412369769212944,1.0270922355460572,0.0025945615025661124,0.9645300759859635,0.8700726970774039,1.1793123903650962,0.49947783588552863,1.235032438914382,0.2724858905867839,0.0027853238695275963,1.1681056506829597,0.08373356178315769,0.4512859936148416,0.1110247318286377,0.612119460444986,0.5151641891806056,1.0270225261420483,0.004720090384499145,0.5799607232138863,0.1031193952829923,0.5707809815017385,0.04917057057073902,1.3138064708215946,0.23536199152169207
