SYMBOL,in_male_CC,in_female_CC,kd3_male_log2FoldChange,kd3_male_pvalue,kd3_male_padj,kd3_male_sig,kd3_female_log2FoldChange,kd3_female_pvalue,kd3_female_padj,kd3_female_sig,description,gene_biotype,GO_Term_Description,Overall_pvalue_M,Expression_HR_M,Expression_pvalue_M,Recurrence_Recurrent_HR_M,Recurrence_Recurrent_pvalue_M,Recurrence_Secondary_HR_M,Recurrence_Secondary_pvalue_M,Age_HR_M,Age_pvalue_M,Subtype_Mesenchymal_HR_M,Subtype_Mesenchymal_pvalue_M,Subtype_Proneural_HR_M,Subtype_Proneural_pvalue_M,MGMT_Unmethylated_HR_M,MGMT_Unmethylated_pvalue_M,Overall_pvalue_F,Expression_HR_F,Expression_pvalue_F,Recurrence_Recurrent_HR_F,Recurrence_Recurrent_pvalue_F,Recurrence_Secondary_HR_F,Recurrence_Secondary_pvalue_F,Age_HR_F,Age_pvalue_F,Subtype_Mesenchymal_HR_F,Subtype_Mesenchymal_pvalue_F,Subtype_Proneural_HR_F,Subtype_Proneural_pvalue_F,MGMT_Unmethylated_HR_F,MGMT_Unmethylated_pvalue_F
Pcmtd1,TRUE,FALSE,0.538152041687198,0.00683135474163495,0.0652115846195041,Up after KD,0.229803882705092,0.222088053908135,0.482782248123557,Not DE,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1 [Source:MGI Symbol;Acc:MGI:2441773],protein_coding,protein modification process; protein ubiquitination; methylation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pard3b,TRUE,FALSE,0.838705391114612,0.00451823606891986,0.0491656588282366,Up after KD,0.298057729271605,0.218738390988072,0.479252889473827,Not DE,par-3 family cell polarity regulator beta [Source:MGI Symbol;Acc:MGI:1919301],protein_coding,cell division; microtubule cytoskeleton organization; cell adhesion; protein localization; establishment of cell polarity; establishment or maintenance of epithelial cell apical/basal polarity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Idh1,TRUE,FALSE,0.883670914219556,1.15689564456506e-10,1.53164719800096e-8,Up after KD,0.164422236322166,0.205532187080542,0.463370729410027,Not DE,"isocitrate dehydrogenase 1 (NADP+), soluble [Source:MGI Symbol;Acc:MGI:96413]",protein_coding,isocitrate metabolic process; glyoxylate cycle; tricarboxylic acid cycle; 2-oxoglutarate metabolic process; response to oxidative stress; glutathione metabolic process; NADP+ metabolic process; regulation of phospholipid catabolic process; regulation of phospholipid biosynthetic process; NADPH regeneration; female gonad development; response to steroid hormone,7.449976656633818e-4,1.4383596415414324,0.05541663795418355,0.3271586661592833,0.07327122898060855,0.46065011837112946,0.452404247059937,1.025831700706691,0.0026525300248280196,1.011917437380522,0.9547002806677283,1.2932309792791046,0.2721156207968346,1.159141256744386,0.44137912709379284,0.008779382321558922,1.0010991998519128,0.9963383771103056,0.4673492304605831,0.129779327639553,0.6406967998329952,0.5567979811759133,1.0266445924193335,0.005408234750087169,0.8019932173066607,0.4256001892638671,0.6357594284929858,0.11951995929303517,1.2413248165556354,0.3443847699595297
Ackr3,TRUE,FALSE,0.842907140222077,0.0420809847852594,0.220850699290642,Up after KD,0.637279781108346,0.395526087444397,0.660506394589355,Not DE,atypical chemokine receptor 3 [Source:MGI Symbol;Acc:MGI:109562],protein_coding,G protein-coupled receptor signaling pathway; chemotaxis; angiogenesis; vasculogenesis; negative regulation of cell population proliferation; immune response; cell adhesion; signal transduction; positive regulation of ERK1 and ERK2 cascade; cell chemotaxis; positive regulation of cytosolic calcium ion concentration; chemokine-mediated signaling pathway; receptor internalization; calcium-mediated signaling; oculomotor nerve development,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D2hgdh,TRUE,FALSE,0.757548415125857,0.00623073659541315,0.061647706118852,Up after KD,0.0103050506916905,0.967989866697877,0.988368552821403,Not DE,D-2-hydroxyglutarate dehydrogenase [Source:MGI Symbol;Acc:MGI:2138209],protein_coding,protein destabilization; response to zinc ion; malate metabolic process; lactate metabolic process; response to manganese ion; response to cobalt ion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dsel,TRUE,FALSE,-0.933943922858267,0.00242964206192804,0.0317136729703072,Down after KD,-0.16780330171874,0.523459539869055,0.755540234303187,Not DE,dermatan sulfate epimerase-like [Source:MGI Symbol;Acc:MGI:2442948],protein_coding,chondroitin sulfate proteoglycan metabolic process; dermatan sulfate proteoglycan metabolic process,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dyrk3,TRUE,FALSE,-0.703009620634239,1.33979666426078e-7,8.37071837260906e-6,Down after KD,-0.312265727829075,0.0370445148479099,0.159292694885743,Not DE,dual-specificity tyrosine phosphorylation regulated kinase 3 [Source:MGI Symbol;Acc:MGI:1330300],protein_coding,"protein phosphorylation; cell division; negative regulation of apoptotic process; regulation of cellular response to stress; erythrocyte differentiation; stress granule disassembly; peptidyl-tyrosine phosphorylation; positive regulation of cell cycle G2/M phase transition; organelle disassembly; nuclear speck organization; negative regulation of DNA damage response, signal transduction by p53 class mediator",2.5530002245239227e-5,0.4677957641248848,6.035223731985215e-4,0.28635006968480137,0.0511065988575533,0.33866763674925676,0.29601750230312096,1.0202958455898434,0.021966225987994886,1.5390264947924994,0.07561479023388709,1.5271792370853317,0.08199288495434158,1.0930515839809207,0.6454594509406903,0.00758477446593134,1.1583549793190218,0.5333072536210185,0.44737953290653204,0.11284508874493819,0.6530290386337125,0.5736096763450782,1.02693166980397,0.004996836079277563,0.7162718663723061,0.31615286315843005,0.6058050413075737,0.08111068499851941,1.2184324771356845,0.38897178390168136
Prelp,TRUE,TRUE,0.941383685032617,1.96379990215739e-9,2.04106716933573e-7,Up after KD,0.949974698144177,5.38435873359848e-53,9.09495109515263e-50,Up after KD,proline arginine-rich end leucine-rich repeat [Source:MGI Symbol;Acc:MGI:2151110],protein_coding,cellular senescence,0.0031603025736255527,0.9610705686722419,0.7780798690787183,0.30188330540831126,0.060871253337064286,0.443847619342979,0.43249918686808764,1.0260115185109875,0.0027498115382901295,0.9849839749717514,0.942353626881562,1.2121949149334614,0.407940262970006,1.2141299323782933,0.30964003501189047,0.004501636977652962,1.3126292332807679,0.1833812048373543,0.5657595353579614,0.2717490683073383,0.6999511917406419,0.6357108808582412,1.0311611803022678,0.0021574590933923997,0.7901471152050378,0.39799380944321533,0.6924325809878897,0.19458876494605126,1.2869417684130071,0.2696293434491791
Tnnt2,TRUE,FALSE,-0.968244319598047,3.24612496753159e-7,1.80500778819594e-5,Down after KD,-0.706646134424463,6.64865915576946e-4,0.00790087898068523,Down after KD,"troponin T2, cardiac [Source:MGI Symbol;Acc:MGI:104597]",protein_coding,regulation of muscle contraction; response to bacterium; heart development; muscle filament sliding; muscle contraction; sarcomere organization; response to calcium ion; cardiac muscle contraction; regulation of heart contraction; positive regulation of ATP-dependent activity; negative regulation of ATP-dependent activity; ventricular cardiac muscle tissue morphogenesis; actin crosslink formation; atrial cardiac muscle tissue morphogenesis; regulation of muscle filament sliding speed,0.002876503470580745,0.8610125112596593,0.5759946702185158,0.30875491641463343,0.05942305008953411,0.430205272113192,0.4153685472710971,1.025894578167187,0.0027598236115886038,1.0056402385296608,0.9786133411936371,1.2257885656161238,0.3828216062008776,1.2387284783833403,0.26541547272450255,0.006983744754345139,1.4461805312508274,0.4312702981471991,0.43774890094183705,0.10488262824065478,0.6208144737295731,0.5278034084061304,1.0278803845690476,0.004341513224364848,0.780172471978331,0.3761303479939649,0.6188261532477926,0.08479659300117612,1.2745914314117062,0.29051734878663565
Kif21b,TRUE,FALSE,2.4639060381079,0.00161665828170526,0.0232886745477257,Up after KD,0.104121138261817,0.824137047179969,0.928029864710748,Not DE,kinesin family member 21B [Source:MGI Symbol;Acc:MGI:109234],protein_coding,microtubule-based movement,0.0011761701857845527,1.160145608785419,0.10764614345393152,0.3275374078130301,0.07376196340356186,0.5110451998622106,0.5158844020491622,1.0291144249445214,0.001094196989489783,1.055363684342492,0.7997237430415477,1.0600400309104596,0.8147323458253266,1.267025166061526,0.2210351683584715,0.005308761318987614,0.8717534045425884,0.25776174985582623,0.4139780928052686,0.08518455307304194,0.5898611982416336,0.49168621175379457,1.0253562776814151,0.008297039089747152,0.8334792625350516,0.5121742820474343,0.7963120033091821,0.502414800808184,1.2426062806173956,0.33864531605385334
Platr22,TRUE,FALSE,2.75492079063908,0.00742348238413104,NA,Up after KD,-0.135061028913377,0.857166550500977,NA,Not DE,pluripotency associated transcript 22 [Source:MGI Symbol;Acc:MGI:4439804],lncRNA,spliceosomal tri-snRNP complex assembly; formation of quadruple SL/U4/U5/U6 snRNP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ptgs2,TRUE,FALSE,-0.83027388194092,2.68466639943557e-12,4.81551210131016e-10,Down after KD,-0.433709393318294,0.00244907027627144,0.0215780975757329,Not DE,prostaglandin-endoperoxide synthase 2 [Source:MGI Symbol;Acc:MGI:97798],protein_coding,"response to oxidative stress; embryo implantation; regulation of blood pressure; regulation of cell population proliferation; lipid metabolic process; fatty acid metabolic process; cellular oxidant detoxification; positive regulation of cell population proliferation; fatty acid biosynthetic process; bone mineralization; prostaglandin biosynthetic process; negative regulation of cell population proliferation; positive regulation of apoptotic process; angiogenesis; positive regulation of vascular endothelial growth factor production; response to lipopolysaccharide; memory; positive regulation of protein import into nucleus; blood circulation; response to cytokine; prostaglandin metabolic process; positive regulation of vasoconstriction; prostaglandin secretion; positive regulation of smooth muscle cell proliferation; negative regulation of cell cycle; learning; keratinocyte differentiation; positive regulation of cell migration involved in sprouting angiogenesis; cyclooxygenase pathway; decidualization; positive regulation of nitric oxide biosynthetic process; response to nematode; response to selenium ion; maintenance of blood-brain barrier; negative regulation of calcium ion transport; positive regulation of synaptic transmission, glutamatergic; positive regulation of fibroblast growth factor production; positive regulation of transforming growth factor beta production; cellular response to fluid shear stress; positive regulation of fever generation; positive regulation of synaptic plasticity; positive regulation of smooth muscle contraction; prostanoid biosynthetic process; negative regulation of smooth muscle contraction; negative regulation of synaptic transmission, dopaminergic; positive regulation of prostaglandin biosynthetic process; negative regulation of apoptotic process; cellular response to hypoxia; cellular response to non-ionic osmotic stress; positive regulation of brown fat cell differentiation; positive regulation of platelet-derived growth factor production; regulation of neuroinflammatory response",0.0010978480294668125,1.1363657501745814,0.09102773132956024,0.3134567067518299,0.06298738390753655,0.42300646937886716,0.40442640491665344,1.026480126303975,0.0023206329436857116,0.796943116811444,0.35833135297841473,1.1481741329063115,0.557458771574019,1.1716010092635776,0.41029840563841663,0.006505160387899925,1.0962529126582155,0.36803199621553717,0.4653676094021064,0.12604584831744822,0.6895080642038248,0.6260355705681607,1.0261814319644393,0.005904114568541252,0.6691659220545755,0.2438643259781667,0.6241152807573885,0.08924585377934596,1.2353255680390565,0.3495009886838003
Ifi204,TRUE,TRUE,0.796326647741116,0.00532979916953741,0.055137392152954,Up after KD,0.501618811815878,0.00442348201213114,0.033941110520077,Up after KD,interferon activated gene 204 [Source:MGI Symbol;Acc:MGI:96429],protein_coding,activation of innate immune response; cellular response to interferon-beta; response to bacterium; positive regulation of osteoblast differentiation; regulation of transcription by RNA polymerase II; immune system process; innate immune response; inner ear development; cellular response to interferon-alpha; intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,0.0016281630888132597,1.1454922454811813,0.19397654808344633,0.37467925371164396,0.11671092167037109,0.5363002951836794,0.5487351482185816,1.026528210052191,0.0023272163856589445,0.8909767966679392,0.6044681667325883,1.1949704446203968,0.4435977163962654,1.2517269643128153,0.2401454492847085,0.0022964237215125907,1.2344604481945796,0.07306177221474405,0.4426674871342298,0.1048823294097868,0.6531565584311392,0.5785231450756484,1.0304103895587513,0.002126387625321439,0.6257790149735656,0.12484817301413259,0.6127179075569249,0.08040283383081269,1.3123413632190202,0.23548607264640367
Akap7,TRUE,FALSE,0.601524929778527,4.2500488712181e-4,0.00794413686428629,Up after KD,0.345613850787049,0.100437351487314,0.300955713123671,Not DE,A kinase anchor protein 7 [Source:MGI Symbol;Acc:MGI:1859150],protein_coding,protein localization; cellular response to cAMP; action potential; modulation of chemical synaptic transmission; regulation of membrane repolarization; cell surface receptor protein serine/threonine kinase signaling pathway,0.0030412376195588595,1.1742543880826535,0.6717629779413273,0.3031444348044892,0.05748869518752485,0.40850115305245155,0.3994991011709213,1.0266083556711054,0.002206145981086249,0.9967925639302294,0.9877015618551175,1.1947727957309187,0.44937351748882165,1.2309902372040207,0.2770164929019831,0.0054291322941795025,1.6351349191075026,0.26015539032656254,0.396869444246564,0.07846996100839507,0.5450249841887265,0.4336518827300458,1.026451180678019,0.0052428333481297175,0.819549121308969,0.47177032804089836,0.6784954264760169,0.1699914318021991,1.286015718401697,0.27184730835156934
Ddit4,TRUE,TRUE,1.04341730143075,6.3215293888162e-18,1.80260841879551e-15,Up after KD,0.839450174277414,5.59392890598552e-8,2.67783867952926e-6,Up after KD,DNA-damage-inducible transcript 4 [Source:MGI Symbol;Acc:MGI:1921997],protein_coding,negative regulation of signal transduction; reactive oxygen species metabolic process; cellular response to dexamethasone stimulus; apoptotic process; defense response to virus; neuron migration; intracellular signal transduction; neuron differentiation; negative regulation of TOR signaling; brain development; response to hypoxia; neurotrophin TRK receptor signaling pathway; intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator; negative regulation of glycolytic process; protein-containing complex disassembly,0.0030365557511546144,0.9608201436918012,0.6694454047021071,0.33618623783327084,0.08962711241210887,0.4407494039411191,0.42801835710436503,1.0268491827706963,0.0022114859636395796,0.9931223858451017,0.9735189138125092,1.1950782214952005,0.4475139847397482,1.2392537087697901,0.26685811878165516,0.006908597726953522,1.0894278473525032,0.4313820086517556,0.4631953108762359,0.12547045813379118,0.6199061978724555,0.5279345784458558,1.0282017408241495,0.004001634319129365,0.7524443508251102,0.3233145726895642,0.6431349184330727,0.11069387116363076,1.2389320173919378,0.34421314058736513
Chst3,TRUE,FALSE,0.721501140339353,0.0214103306764195,0.14215181340445401,Up after KD,-0.54183688919622,0.409747180921704,0.670474767121261,Not DE,carbohydrate sulfotransferase 3 [Source:MGI Symbol;Acc:MGI:1858224],protein_coding,carbohydrate metabolic process; T cell homeostasis; N-acetylglucosamine metabolic process; sulfur compound metabolic process,0.0026572893166417425,1.0925890191130057,0.47229964990659723,0.3035644465523423,0.056710087007171145,0.45547534369856285,0.44538510519457153,1.0263447977316362,0.002391583767156114,0.9932703278799557,0.974108903897858,1.1913920634136432,0.45481753255880386,1.2462008275349796,0.2536199743801898,0.007002371900932686,1.1289515166531017,0.44187364206173274,0.5021192224258858,0.17921961424257035,0.6238209255303043,0.5345736975258637,1.0296053312414186,0.0047193817583403306,0.7914162958439218,0.399359925570146,0.6177662521450937,0.0852369208845127,1.2534733137986236,0.3203109523964538
Zfp365,TRUE,FALSE,0.512613465452323,9.05875845143655e-4,0.0145581579101772,Up after KD,-0.145089143883201,0.352333683618604,0.619110339590783,Not DE,zinc finger protein 365 [Source:MGI Symbol;Acc:MGI:2143676],protein_coding,nervous system development; negative regulation of neuron projection development; positive regulation of oligodendrocyte differentiation; telomere maintenance; dendritic spine morphogenesis; regulation of neuron projection development; regulation of double-strand break repair via homologous recombination; cerebellar molecular layer morphogenesis; regulation of DNA strand resection involved in replication fork processing,5.879908661092532e-4,1.214666236178792,0.03789110877594765,0.37106404300878326,0.1109681900862976,0.5341108686474886,0.5441078969595752,1.0268603684571664,0.002289871703204337,1.1738346389787075,0.47299253096811433,1.2393922790147,0.3600575911613703,1.3599607964555176,0.1204009579214351,0.008729963415481733,0.9868904320602692,0.9031142409461724,0.4635521292810864,0.12883790713126214,0.6508088553924428,0.5761392928388452,1.0266404207639757,0.00544009727260626,0.8069048778080202,0.4458226308100612,0.6372806600092921,0.1040844840335889,1.2355989573879627,0.3564744808353565
Slc16a9,TRUE,FALSE,1.87354219064457,0.0314558865219366,NA,Up after KD,0.325319640461496,0.696065915042967,NA,Not DE,"solute carrier family 16 (monocarboxylic acid transporters), member 9 [Source:MGI Symbol;Acc:MGI:1914109]",protein_coding,transmembrane transport; carboxylic acid transmembrane transport; creatine transmembrane transport; urate metabolic process,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bicc1,TRUE,FALSE,-0.83915834680967,1.72377569578516e-4,0.00395259989955192,Down after KD,0.155348837200503,0.567513344214344,0.787113484433201,Not DE,BicC family RNA binding protein 1 [Source:MGI Symbol;Acc:MGI:1933388],protein_coding,heart development; mRNA catabolic process; kidney development; negative regulation of canonical Wnt signaling pathway; determination of left/right symmetry,0.003224207808970076,0.9725620588025778,0.8643140771741983,0.3280011087183089,0.09643421212954893,0.45692283255244753,0.44715886834270646,1.0261817527908976,0.0024963752975177946,1.0005804620340117,0.9978504925113348,1.2148025496567405,0.40340918364109346,1.225688360339764,0.2866769496586035,0.007609430537767346,1.1698651707185312,0.536951915790709,0.41381296765962633,0.10348364067804608,0.6111890062598541,0.5193503693463576,1.0247875372599211,0.012946413730936978,0.7449222598849687,0.3301564582776126,0.6306373723954379,0.09638986039172447,1.2500123133377785,0.3238363614715135
Tle2,TRUE,TRUE,1.16315523311742,0.00949448827954782,0.0817879195637888,Up after KD,0.984905820573154,0.00126449757983828,0.0129165797927601,Up after KD,transducin-like enhancer of split 2 [Source:MGI Symbol;Acc:MGI:104635],protein_coding,regulation of DNA-templated transcription; Wnt signaling pathway; negative regulation of canonical Wnt signaling pathway; negative regulation of DNA-templated transcription,0.0023773471006331595,1.1068413672917985,0.3701796337785733,0.3118809945712742,0.06322154902613182,0.4660567679270876,0.45886096118340414,1.0246116221854382,0.005288973891239135,1.0878375037268544,0.7187201394621107,1.2546801105287566,0.33685180578188056,1.2020604332686458,0.33513321801104184,0.002668522971227339,0.8000350789065398,0.080845723889449,0.36338037971095943,0.051671348268404665,0.6792026602407327,0.6130253434322898,1.0276069698754116,0.004089718743433365,0.6302392582050977,0.1323560662668703,0.5928451498224543,0.06229025797336285,1.3285832699457412,0.21853152824937416
Chst11,TRUE,FALSE,-0.842621950320682,2.96973024218096e-5,9.27707023126249e-4,Down after KD,-0.500989524523603,0.0762681924184477,0.254600538440352,Not DE,carbohydrate sulfotransferase 11 [Source:MGI Symbol;Acc:MGI:1927166],protein_coding,carbohydrate biosynthetic process; in utero embryonic development; negative regulation of apoptotic process; post-embryonic development; cartilage development; regulation of cell population proliferation; negative regulation of transforming growth factor beta receptor signaling pathway; embryonic digit morphogenesis; embryonic skeletal system morphogenesis; proteoglycan biosynthetic process; respiratory gaseous exchange by respiratory system; embryonic limb morphogenesis; chondrocyte development; developmental growth; embryonic viscerocranium morphogenesis; chondroitin sulfate proteoglycan metabolic process; polysaccharide localization,0.0011134275605610892,1.2199464111403153,0.09425069015809517,0.29783414930885194,0.05239183769058844,0.5115476084158636,0.5167282477123308,1.0271733554505502,0.0017017643338025448,0.973331900897964,0.8968800339862791,1.1640920266658654,0.5171654558413035,1.2045340969515388,0.32877730425037355,0.0038946472237448545,1.2262518472704957,0.15324919962067746,0.41335318517953934,0.08712642218886765,0.624265556983885,0.5392314030219942,1.0303441910703262,0.002333757421161069,0.8178425916214063,0.4650143829754102,0.6824135728822858,0.1741966689407197,1.3811314131989725,0.17576407248531975
Slc41a2,TRUE,FALSE,-0.913121188882794,6.38345592513563e-5,0.00172726066529035,Down after KD,-0.0916087268916869,0.643180280551394,0.834041095358777,Not DE,"solute carrier family 41, member 2 [Source:MGI Symbol;Acc:MGI:2442940]",protein_coding,monoatomic cation transport; monoatomic ion transport; iron ion transport; transmembrane transport; monoatomic cation transmembrane transport; magnesium ion transport; metal ion transport; cobalt ion transport; manganese ion transport; nickel cation transport,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tmcc3,TRUE,FALSE,-0.632764726174151,5.57442754660438e-9,5.29856485006729e-7,Down after KD,-0.333976679954739,0.0225479803871552,0.11274943771891,Not DE,transmembrane and coiled coil domains 3 [Source:MGI Symbol;Acc:MGI:2442900],protein_coding,biological_process,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nab2,TRUE,TRUE,-0.528980583021152,2.35572707556427e-20,9.35644314548221e-18,Down after KD,-0.592023985891222,1.28621931177007e-19,3.70933101033397e-17,Down after KD,Ngfi-A binding protein 2 [Source:MGI Symbol;Acc:MGI:107563],protein_coding,regulation of DNA-templated transcription; negative regulation of DNA-templated transcription; myelination; endochondral ossification; Schwann cell differentiation; regulation of epidermis development; negative regulation of transcription by RNA polymerase III,0.002961291775874207,1.13200595278408,0.6193743921307528,0.3095029014070806,0.06054572174121298,0.48454377974403967,0.4850695909429251,1.0256721786537353,0.0033285311819437713,1.0108326262874534,0.9594437988415383,1.2558764920264707,0.3489511398852438,1.2001257266823164,0.34511998362999907,0.0043994653020146025,1.4949457417092333,0.17963099431280805,0.49794869425519345,0.16678647956723813,0.6983316059648008,0.6361194063089741,1.0271622402451834,0.005083120589020516,0.8504905020496981,0.5616688644733192,0.6378052064422038,0.10414702333182524,1.2893171388067275,0.2633972728758519
Stat2,TRUE,FALSE,0.812609066903546,0.00786025600161655,0.0721236856385954,Up after KD,0.66265037410636,0.0137726820887616,0.079283443533358,Up after KD,signal transducer and activator of transcription 2 [Source:MGI Symbol;Acc:MGI:103039],protein_coding,regulation of DNA-templated transcription; signal transduction; type I interferon-mediated signaling pathway; negative regulation of type I interferon-mediated signaling pathway; cell surface receptor signaling pathway via JAK-STAT; positive regulation of transcription by RNA polymerase II; defense response to virus; regulation of mitochondrial fission,0.0029891992303604144,1.1735585214984408,0.6352057868890432,0.3052908710581054,0.05789620580543347,0.4572662338449479,0.4477512548162724,1.0258106420552104,0.003176305072659944,0.9863237736506961,0.9472634236900745,1.2138619968293276,0.4047634620227309,1.1966052802293918,0.35777112359104773,4.259637385143958e-5,4.2467016413949645,1.8633219389859666e-4,0.3784250177123691,0.05057910595478407,0.65522466327977,0.5850656326828426,1.025960695149908,0.004265970408541917,0.7838938963104936,0.3758744126490639,0.751336468082141,0.3214160081055414,1.2897961270073999,0.2583221029535483
Sfi1,TRUE,FALSE,0.678533396543797,0.0492597980360997,0.240905107282087,Up after KD,0.405042325099108,0.199077338179819,0.453368730092099,Not DE,"Sfi1 homolog, spindle assembly associated (yeast) [Source:MGI Symbol;Acc:MGI:1926137]",protein_coding,NA,0.0019840918576224465,0.6546218016719887,0.2697039584763628,0.33695205996574024,0.08136845420174323,0.46358287190494574,0.455692020613444,1.0259506769271054,0.002440250006081052,0.996627142412583,0.9870628862590486,1.244327560076017,0.3484023361764057,1.2726725714981502,0.2131018794867044,0.006854103141458594,1.5745956763890945,0.416489033091803,0.46706474691471217,0.12895598044087903,0.7331178639359501,0.6884141013854396,1.0263289062282313,0.005983378054021374,0.8439850192513332,0.5511832887440815,0.6236521215586679,0.08871906848366032,1.2649333251753911,0.3029363173417672
Kcnip1,TRUE,FALSE,0.884971118460205,1.34604679666229e-18,4.27696755019468e-16,Up after KD,0.160041672947004,0.15046866882982,0.384845671694526,Not DE,Kv channel-interacting protein 1 [Source:MGI Symbol;Acc:MGI:1917607],protein_coding,monoatomic ion transport; potassium ion transport; monoatomic ion transmembrane transport; potassium ion transmembrane transport; regulation of signal transduction; regulation of potassium ion transmembrane transport; positive regulation of action potential; potassium ion export across plasma membrane; muscle contraction; chemical synaptic transmission; regulation of heart contraction; membrane repolarization,0.0019337866855967953,1.0903935011196801,0.2504476166087376,0.3131566110540377,0.06394512607578848,0.4877522469582744,0.4866600244162103,1.0252115695670774,0.0036360294824360523,1.189045123750948,0.5067055524438121,1.3839192783529572,0.20781400252028379,1.2181752675271498,0.29923077338013543,0.006567239233212593,0.9309708238633412,0.38471445564597073,0.38953018393413946,0.08336734739200581,0.6268199359230621,0.5372085095941599,1.0260870040198289,0.006124468577712343,0.6866041311868046,0.25363409155799216,0.5668255205770868,0.065601515983258335,1.2155873098046939,0.3915982593592618
Srebf1,TRUE,FALSE,0.525636017584654,3.20172969208655e-8,2.54331685040675e-6,Up after KD,0.240516504397053,0.443334184653721,0.69715237298239,Not DE,sterol regulatory element binding transcription factor 1 [Source:MGI Symbol;Acc:MGI:107606],protein_coding,lipid metabolic process; steroid metabolic process; cholesterol metabolic process; positive regulation of transcription by RNA polymerase II; negative regulation of transcription by RNA polymerase II; regulation of transcription by RNA polymerase II; regulation of DNA-templated transcription; circadian rhythm; intracellular receptor signaling pathway; lipid biosynthetic process; positive regulation of DNA-templated transcription; regulation of protein stability; cellular response to starvation; fat cell differentiation; SREBP signaling pathway; positive regulation of innate immune response; positive regulation of cholesterol biosynthetic process; negative regulation of insulin secretion; response to glucose; regulation of insulin secretion; mRNA transcription by RNA polymerase II; insulin receptor signaling pathway; negative regulation of triglyceride metabolic process; positive regulation of lipid biosynthetic process; regulation of fatty acid metabolic process; positive regulation of triglyceride biosynthetic process; regulation of heart rate by chemical signal; positive regulation of fatty acid biosynthetic process; response to nutrient; response to xenobiotic stimulus; response to fructose; lung development; response to food; response to retinoic acid; response to progesterone; cellular response to insulin stimulus; response to glucagon; response to lipid; response to peptide hormone; response to ethanol; response to cAMP; response to fatty acid; cellular response to fatty acid; regulation of establishment of protein localization to mitochondrion,0.002631532806761745,1.0940976332145727,0.4604650630676044,0.3139064840630805,0.062176515641087886,0.478470825244742,0.4751306401801294,1.0248708208225057,0.004974744330294159,0.9818045173224446,0.9298190905902403,1.258100632222539,0.3359809272597373,1.2026206944568671,0.33439571312175786,0.0031585891531445897,1.3762258412716761,0.10379568960756502,0.4126463781247546,0.08565870203696556,0.5758256632602078,0.46729052238700086,1.0265881180866052,0.006080311682223525,0.7353360552351602,0.2750797971495473,0.7469499339011048,0.3207127516372539,1.3257887957611083,0.22086729396102311
Kctd11,TRUE,TRUE,-0.707613568015384,3.4228080101684e-7,1.89378347667078e-5,Down after KD,-0.736838689820156,3.89043707121831e-6,1.07982459929778e-4,Down after KD,potassium channel tetramerisation domain containing 11 [Source:MGI Symbol;Acc:MGI:2448712],protein_coding,protein homooligomerization; protein ubiquitination; positive regulation of neuron differentiation; regulation of cell population proliferation; cell differentiation; nervous system development; negative regulation of smoothened signaling pathway; negative regulation of neuroblast proliferation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
