Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
34	Histone Demethylase Activity (GO:0032452)	3/29	0.0415636416540544	0.497576167229966	0	0	4.21609311740891	13.4094085033619	KDM4B;JARID2;KDM7A
35	Protein Tyrosine Kinase Activator Activity (GO:0030296)	3/29	0.0415636416540544	0.497576167229966	0	0	4.21609311740891	13.4094085033619	AFAP1L2;CCL5;GAS6
36	Transmembrane Receptor Protein Tyrosine Kinase Activity (GO:0004714)	4/50	0.0443519735162224	0.516207691758256	0	0	3.18005404077622	9.90777024002147	PDGFRA;EFEMP1;ROR1;FGFR2
37	Histone H3K9 Demethylase Activity (GO:0032454)	2/13	0.0458430113225301	0.519141128220004	0	0	6.63619307521747	20.4562809414971	KDM4B;KDM7A
38	Protease Binding (GO:0002020)	7/125	0.0508899296657206	0.543873935628589	0	0	2.17368066255778	6.4734171235812	CST3;PRNP;COL3A1;PINK1;COL1A2;STIM1;ADAMTSL4
39	Voltage-Gated Monoatomic Cation Channel Activity (GO:0022843)	5/76	0.0528482641221677	0.543873935628589	0	0	2.57693329790061	7.57703534699652	CACNG7;KCNH5;CACNB4;KCND3;HCN2
40	Actin Binding (GO:0003779)	9/183	0.0580413498454383	0.543873935628589	0	0	1.89697784187754	5.39993635466508	ABLIM1;GSN;MICAL1;SYNPO2;SYNPO;CORO2B;MTSS1;MTSS2;MSRB1
41	Adrenergic Receptor Binding (GO:0031690)	2/15	0.0595944040489743	0.543873935628589	0	0	5.61466301053543	15.8344366947273	ARRDC3;ADRB1
42	Potassium Channel Activity (GO:0005267)	5/79	0.0605033185163763	0.543873935628589	0	0	2.47208057113717	6.93432706869538	KCNH5;KCND3;KCNN2;TMEM38A;HCN2
43	MHC Protein Binding (GO:0042287)	3/34	0.0617885695183416	0.543873935628589	0	0	3.53516856657773	9.84203970481658	CD81;TAP2;TAP1
