Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
TGF Beta Signaling Pathway WP113	2/52	0.308059772315693	0.590943348623139	0	0	1.82429906542056	2.14804182075483	BMP4;FOS
G Protein Signaling Pathways WP232	3/92	0.31726444771757	0.590943348623139	0	0	1.53785227482041	1.7654846040609	PRKAR1B;AKAP7;GNG8
EDA Signalling in Hair Follicle Development WP3652	1/18	0.323882412226144	0.590943348623139	0	0	2.68106403400521	3.02256390657522	SHH
Serotonin and anxiety WP2141	1/18	0.323882412226144	0.590943348623139	0	0	2.68106403400521	3.02256390657522	FOS
TYROBP Causal Network WP3625	2/58	0.355362637849737	0.637201971316769	0	0	1.62833778371162	1.68470513180888	STAT5A;LHFPL2
G1 to S cell cycle control WP413	2/61	0.378594406400911	0.667352851960928	0	0	1.54530334230952	1.50093739707783	CDKN2B;CCNG2
Folic Acid Network WP1273	1/23	0.393572756862079	0.674366223570469	0	0	2.07120152574698	1.93137332612272	FADS2
IL-9 Signaling Pathway WP10	1/24	0.406625929844703	0.674366223570469	0	0	1.98104793756968	1.78266898154403	STAT5A
Regulation of Actin Cytoskeleton WP523	4/152	0.413432196391413	0.674366223570469	0	0	1.23220403502094	1.08835869582093	APC2;RAC3;FGF13;MYLK
Alpha6-Beta4 Integrin Signaling Pathway WP488	2/67	0.423939271218315	0.674366223570469	0	0	1.40222861250899	1.20334360456637	AR;ITGB4
Kit Receptor Signaling Pathway WP407	2/67	0.423939271218315	0.674366223570469	0	0	1.40222861250899	1.20334360456637	STAT5A;GRB10
p53 signaling WP2902	2/67	0.423939271218315	0.674366223570469	0	0	1.40222861250899	1.20334360456637	CCNG2;SESN2
Novel Jun-Dmp1 Pathway WP3654	1/26	0.431897301054035	0.674366223570469	0	0	1.82237762237762	1.53000892978777	FOS
IL-5 Signaling Pathway WP151	2/69	0.438674538215097	0.674366223570469	0	0	1.36023155251778	1.12082741456511	STAT5A;RAP1GAP
Insulin Signaling WP65	4/159	0.447020462125911	0.674366223570469	0	0	1.17613206118431	0.946963797988114	GRB10;TRIB3;FOS;MAP2K6
MAPK Cascade WP251	1/28	0.456094776642546	0.674366223570469	0	0	1.68721402054735	1.32455520824199	MAP2K6
Oxidative Stress WP412	1/28	0.456094776642546	0.674366223570469	0	0	1.68721402054735	1.32455520824199	FOS
Primary Focal Segmental Glomerulosclerosis FSGS WP2573	2/72	0.46038463339907	0.674366223570469	0	0	1.30173564753004	1.00974720272283	ITGB4;SYNPO
Dopaminergic Neurogenesis WP1498	1/30	0.479263889377281	0.682786910893661	0	0	1.57069367414195	1.15525134815228	SHH
Nuclear receptors in lipid metabolism and toxicity WP431	1/30	0.479263889377281	0.682786910893661	0	0	1.57069367414195	1.15525134815228	ABCA1
Ovarian Infertility Genes WP273	1/31	0.490476509721113	0.689318337986429	0	0	1.51825951825952	1.08157451451986	MSH5
Monoamine GPCRs WP570	1/33	0.512184260793024	0.700883725295717	0	0	1.42322261072261	0.952236739585099	ADRB2
Toll Like Receptor signaling WP88	1/33	0.512184260793024	0.700883725295717	0	0	1.42322261072261	0.952236739585099	MAP2K6
Signaling of Hepatocyte Growth Factor Receptor WP193	1/34	0.522689607532322	0.705970379004695	0	0	1.38002401638765	0.895314697573452	FOS
p38 MAPK Signaling Pathway WP350	1/36	0.543027969107685	0.724037292143579	0	0	1.3010323010323	0.794403104738847	MAP2K6
IL-1 Signaling Pathway WP37	1/37	0.552870558377005	0.727829595838083	0	0	1.26482776482776	0.749576619317732	CASP1
G13 Signaling Pathway WP298	1/39	0.571925726833788	0.743503444883924	0	0	1.1981351981352	0.669453422219526	IQGAP2
Oxidation by Cytochrome P450 WP1274	1/40	0.581147279075922	0.746164407702418	0	0	1.16735401350786	0.633582630407945	CYP39A1
Splicing factor NOVA regulated synaptic proteins WP1983	1/42	0.599000036998289	0.756044173128355	0	0	1.11029620785718	0.569019721837657	RAP1GAP
IL-7 Signaling Pathway WP297	1/44	0.616093548057701	0.756044173128355	0	0	1.05854610505773	0.512713647631464	STAT5A
Tryptophan metabolism WP79	1/44	0.616093548057701	0.756044173128355	0	0	1.05854610505773	0.512713647631464	DHCR24
Spinal Cord Injury WP2432	2/99	0.631466900840006	0.756044173128355	0	0	0.938096155699008	0.431251951201348	COL2A1;FOS
ErbB signaling pathway WP1261	1/46	0.632460029443913	0.756044173128355	0	0	1.01139601139601	0.463359203706559	STAT5A
Notch Signaling Pathway WP29	1/46	0.632460029443913	0.756044173128355	0	0	1.01139601139601	0.463359203706559	APH1B
MAPK signaling pathway WP493	3/159	0.667841422780133	0.783382631617049	0	0	0.874346964510899	0.352977825708824	CASP1;FOS;MAP2K6
Id Signaling Pathway WP512	1/51	0.670394752056898	0.783382631617049	0	0	0.91002331002331	0.363907909120921	SREBF1
Wnt Signaling Pathway WP403	1/60	0.729102404374443	0.83993622506752	0	0	0.770850618308245	0.243543380294081	LDLR
SIDS Susceptibility Pathways WP1266	1/61	0.73494419693408	0.83993622506752	0	0	0.757964257964258	0.233423207391662	AR
Estrogen signaling WP1244	1/77	0.813023556089672	0.915166902273197	0	0	0.597902097902098	0.12376286168937	FOS
Apoptosis WP1254	1/81	0.828651562753782	0.915166902273197	0	0	0.567890442890443	0.106738144922503	CASP1
Non-odorant GPCRs WP1396	4/267	0.828950285193336	0.915166902273197	0	0	0.689301844017208	0.129309645087896	ADGRG1;ACKR3;ADRB2;QRFPR
Delta-Notch Signaling Pathway WP265	1/83	0.835969766499555	0.915166902273197	0	0	0.553982602763091	0.0992530914499672	APH1B
GPCRs, Other WP41	2/155	0.849380602229989	0.920162319082488	0	0	0.59303035856087	0.0968109597164614	ADGRG1;ADRB2
PluriNetWork WP1763	4/292	0.876516826245564	0.92977259680121	0	0	0.628651538862806	0.0828558816245047	BMP4;SHH;TLE2;FOS
Wnt Signaling Pathway and Pluripotency WP723	1/97	0.879169487960083	0.92977259680121	0	0	0.472853535353535	0.0608929343635708	LDLR
IL-3 Signaling Pathway WP373	1/100	0.886833319562703	0.92977259680121	0	0	0.458454003908549	0.0550595140123345	STAT5A
Electron Transport Chain WP295	1/103	0.894012112308855	0.92977259680121	0	0	0.444901503725033	0.0498449650538643	COX6A2
GPCRs, Class A Rhodopsin-like WP189	2/228	0.958453799787397	0.986922724533558	0	0	0.399966917541973	0.0169721634588496	ACKR3;ADRB2
Purine metabolism WP2185	1/171	0.97606885553753	0.989511655792893	0	0	0.266008501302619	0.00644329684916274	NUDT16
TNF-alpha NF-kB Signaling Pathway WP246	1/187	0.983150765543904	0.989511655792893	0	0	0.242925533248114	0.00412798444568037	IQGAP2
mRNA processing WP310	4/457	0.989511655792893	0.989511655792893	0	0	0.396252422555939	0.00417798035088915	ENOX2;AKAP17B;CSAD;TTC39A
