Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
44	Selenium metabolism/Selenoproteins WP108	1/50	0.312266749015163	0.446389291504938	0	0	2.73055708769994	3.17808854519388	SCLY
45	Regulation of Actin Cytoskeleton WP523	2/152	0.313167268650711	0.446389291504938	0	0	1.7869387755102	2.07466777332154	FGF5;PDGFB
46	Myometrial Relaxation and Contraction Pathways WP385	2/153	0.315906267834264	0.446389291504938	0	0	1.77501464161824	2.04536664273715	CAMK2B;RGS3
47	Wnt Signaling Pathway WP403	1/60	0.361949666132013	0.496596528168358	0	0	2.26660558863949	2.30343820293915	WNT5A
48	G1 to S cell cycle control WP413	1/61	0.366717436185864	0.496596528168358	0	0	2.22871621621622	2.23576710792169	TFDP1
49	EGFR1 Signaling Pathway WP572	2/178	0.383326280886819	0.504509068476974	0	0	1.52094928880643	1.45839073447176	RPS6KA3;PTK2B
50	p53 signaling WP2902	1/67	0.39458994372528	0.504509068476974	0	0	2.0254914004914	1.8835210024912	SERPINE1
51	Focal Adhesion WP85	2/185	0.401725706978798	0.504509068476974	0	0	1.46225047396008	1.33355158669874	PDGFB;SPP1
52	IL-5 Signaling Pathway WP151	1/69	0.403607254781579	0.504509068476974	0	0	1.96571939586645	1.78352279266465	PTK2B
53	IL-2 Signaling Pathway WP450	1/76	0.434129951233626	0.532423525097843	0	0	1.78162162162162	1.48660532546121	PTK2B
54	Delta-Notch Signaling Pathway WP265	1/83	0.463100475905096	0.557435758033912	0	0	1.62895517468688	1.25398799941995	LEF1
55	Cytoplasmic Ribosomal Proteins WP163	1/92	0.498193309017348	0.588773910656866	0	0	1.46718146718147	1.02228378568455	RPS6KA3
56	Amino Acid metabolism WP662	1/95	0.509376930630995	0.591128768358074	0	0	1.42014088556642	0.957980183568249	ASS1
57	IL-6 signaling Pathway WP387	1/99	0.523904197877624	0.591128768358074	0	0	1.36190016547159	0.880395513405788	PTK2B
58	IL-3 Signaling Pathway WP373	1/100	0.527468747150282	0.591128768358074	0	0	1.34807534807535	0.862317510620557	GATA2
59	Metapathway biotransformation WP1251	1/141	0.652885873021206	0.719281046548786	0	0	0.951303088803089	0.405590867126603	CHST11
60	Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP2841	2/324	0.698176597624651	0.756357980760038	0	0	0.825157392149406	0.296465190853069	PDGFB;SPP1
61	TNF-alpha NF-kB Signaling Pathway WP246	1/187	0.754615523405948	0.796889874517471	0	0	0.714363557105493	0.201126844948898	RELB
62	Chemokine signaling pathway WP2292	1/190	0.760110341847434	0.796889874517471	0	0	0.702917202917203	0.192804333177991	PTK2B
63	GPCRs, Class A Rhodopsin-like WP189	1/228	0.819989276141886	0.846020681733692	0	0	0.584117156804381	0.11592623715408	PTGER4
64	Non-odorant GPCRs WP1396	1/267	0.866015881339088	0.879547379485011	0	0	0.497485267222109	0.0715642665098756	PTGER4
65	mRNA processing WP310	1/457	0.968477285467166	0.968477285467166	0	0	0.287384423897582	0.00920499486373521	BICC1
