Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
31	Positive Regulation Of Cholesterol Transport (GO:0032376)	4/31	0.00418714444918968	0.260901012344269	0	0	6.79638323769779	37.215202356424	ABCA3;LPCAT3;LIPG;PLTP
32	Cholesterol Import (GO:0070508)	2/5	0.00441764662335914	0.260901012344269	0	0	30.4781931464174	165.257278975594	STARD4;LDLR
33	Mitochondrial Protein Catabolic Process (GO:0035694)	2/5	0.00441764662335914	0.260901012344269	0	0	30.4781931464174	165.257278975594	BNIP3;SFI1
34	Purine Deoxyribonucleotide Catabolic Process (GO:0009155)	2/5	0.00441764662335914	0.260901012344269	0	0	30.4781931464174	165.257278975594	NUDT18;NUDT16
35	Regulation Of Cholesterol Efflux (GO:0010874)	4/32	0.00470533451922076	0.269951763274151	0	0	6.5533199195171	35.1196242268424	ABCA2;SHH;ABCA3;PLTP
36	Receptor-Mediated Endocytosis (GO:0006898)	8/122	0.0048928976265764	0.272914956504595	0	0	3.23538704581359	17.2121639287908	ENTREP1;MAGI2;ACKR3;ADRB2;VLDLR;LDLR;SORL1;FOLR1
37	Regulation Of Establishment Of Cell Polarity (GO:2000114)	3/17	0.00536252487542281	0.291025674320243	0	0	9.81398461023754	51.3106555108349	BCAS3;SHTN1;RUFY3
38	Regulation Of Establishment Or Maintenance Of Cell Polarity (GO:0032878)	3/18	0.0063335250026605	0.297238931576676	0	0	9.15925058548009	46.3631952002288	BCAS3;SHTN1;RUFY3
39	Bleb Assembly (GO:0032060)	2/6	0.00653243899567642	0.297238931576676	0	0	22.857476635514	114.995391212338	PMP22;MYLK
40	Regulation Of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905063)	2/6	0.00653243899567642	0.297238931576676	0	0	22.857476635514	114.995391212338	PDCD4;NFATC2
41	Delamination (GO:0060232)	2/6	0.00653243899567642	0.297238931576676	0	0	22.857476635514	114.995391212338	CDSN;TRPV4
42	Lymphoid Progenitor Cell Differentiation (GO:0002320)	2/6	0.00653243899567642	0.297238931576676	0	0	22.857476635514	114.995391212338	BMP4;SHH
43	Negative Regulation Of CD4-positive, Alpha-Beta T Cell Proliferation (GO:2000562)	2/6	0.00653243899567642	0.297238931576676	0	0	22.857476635514	114.995391212338	LGALS9;VSIR
44	Negative Regulation Of Lipoprotein Particle Clearance (GO:0010985)	2/6	0.00653243899567642	0.297238931576676	0	0	22.857476635514	114.995391212338	PCSK9;LDLR
45	Cellular Response To Nutrient Levels (GO:0031669)	6/78	0.00666123103632989	0.297238931576676	0	0	3.83215408805031	19.204652326428	SREBF1;CDKN2B;PDK4;PCSK9;FADS1;PDK2
46	Response To Insulin (GO:0032868)	6/79	0.00708143580799758	0.302543044733173	0	0	3.7794649780305	18.7094045778853	INSIG1;PCSK9;TRIB3;LPIN1;KHK;PCK2
47	Positive Regulation Of Cytoskeleton Organization (GO:0051495)	6/79	0.00708143580799758	0.302543044733173	0	0	3.7794649780305	18.7094045778853	BCAS3;BAIAP2L2;SYNPO2;LMOD1;CDC42EP2;SYNPO
48	Xenobiotic Catabolic Process (GO:0042178)	3/19	0.00740255756044776	0.303353787375084	0	0	8.58635831381733	42.1240704572742	GSTM2;GSTM1;TPMT
49	Receptor Clustering (GO:0043113)	3/19	0.00740255756044776	0.303353787375084	0	0	8.58635831381733	42.1240704572742	MAGI2;NRXN2;PTN
50	Memory (GO:0007613)	5/58	0.00808066015992576	0.306845161547367	0	0	4.3322974472808	20.87422953876	VLDLR;PTN;PLCB1;FGF13;LDLR
51	Negative Regulation Of Phosphate Metabolic Process (GO:0045936)	3/20	0.00857182601876541	0.306845161547367	0	0	8.08086513293842	38.4590553492491	BMP4;CDA;CDKN2B
52	Regulation Of Collateral Sprouting (GO:0048670)	2/7	0.00901586879048539	0.306845161547367	0	0	18.285046728972	86.100062212346	ULK2;FGF13
53	SREBP Signaling Pathway (GO:0032933)	2/7	0.00901586879048539	0.306845161547367	0	0	18.285046728972	86.100062212346	SREBF1;INSIG1
54	Regulation Of Triglyceride Metabolic Process (GO:0090207)	2/7	0.00901586879048539	0.306845161547367	0	0	18.285046728972	86.100062212346	SREBF1;CIDEB
55	Taurine Metabolic Process (GO:0019530)	2/7	0.00901586879048539	0.306845161547367	0	0	18.285046728972	86.100062212346	STAT5A;CSAD
56	Terpenoid Metabolic Process (GO:0006721)	2/7	0.00901586879048539	0.306845161547367	0	0	18.285046728972	86.100062212346	PLPP6;FDFT1
57	Hepoxilin Biosynthetic Process (GO:0051122)	2/7	0.00901586879048539	0.306845161547367	0	0	18.285046728972	86.100062212346	GSTM2;GSTM1
58	Hepoxilin Metabolic Process (GO:0051121)	2/7	0.00901586879048539	0.306845161547367	0	0	18.285046728972	86.100062212346	GSTM2;GSTM1
59	Negative Regulation Of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905064)	2/7	0.00901586879048539	0.306845161547367	0	0	18.285046728972	86.100062212346	PDCD4;NFATC2
60	Sterol Metabolic Process (GO:0016125)	5/60	0.00930276892119153	0.311332666562543	0	0	4.17433155080214	19.5251986837461	CYP39A1;SQLE;NSDHL;PMVK;MSMO1
61	Odontogenesis (GO:0042476)	4/39	0.00956835464845715	0.314971412034458	0	0	5.24077800134138	24.365917802705	BMP4;COL1A1;COL1A2;AQP5
62	Positive Regulation Of Smoothened Signaling Pathway (GO:0045880)	3/21	0.00984324840172958	0.318794238559242	0	0	7.63153786104606	35.2651036960443	SHH;STK36;KIF7
63	L-alpha-amino Acid Transmembrane Transport (GO:1902475)	4/40	0.0104549422129491	0.328023811931277	0	0	5.09494001043297	23.2363934183875	SLC6A9;SLC43A1;SLC7A11;SLC7A2
64	Water-Soluble Vitamin Metabolic Process (GO:0006767)	4/40	0.0104549422129491	0.328023811931277	0	0	5.09494001043297	23.2363934183875	BTD;MMAB;SLC2A3;ABCD1
65	Negative Regulation Of Axonogenesis (GO:0050771)	3/22	0.0112184715672703	0.335171445933043	0	0	7.22950819672131	32.4618915236718	RUFY3;ULK2;FGF13
66	Regulation Of Fertilization (GO:0080154)	2/8	0.0118511816042062	0.335171445933043	0	0	15.2367601246106	67.5800242836901	LHFPL2;PLCB1
67	Cellular Response To Sterol Depletion (GO:0071501)	2/8	0.0118511816042062	0.335171445933043	0	0	15.2367601246106	67.5800242836901	SREBF1;INSIG1
68	Isoprenoid Biosynthetic Process (GO:0008299)	2/8	0.0118511816042062	0.335171445933043	0	0	15.2367601246106	67.5800242836901	MVK;MVD
69	Negative Regulation Of Membrane Potential (GO:0045837)	2/8	0.0118511816042062	0.335171445933043	0	0	15.2367601246106	67.5800242836901	BNIP3;RNF122
70	Negative Regulation Of Triglyceride Metabolic Process (GO:0090209)	2/8	0.0118511816042062	0.335171445933043	0	0	15.2367601246106	67.5800242836901	SREBF1;SORL1
71	Positive Regulation Of Actin Cytoskeleton Reorganization (GO:2000251)	2/8	0.0118511816042062	0.335171445933043	0	0	15.2367601246106	67.5800242836901	BCAS3;BAIAP2L2
72	Organic Hydroxy Compound Biosynthetic Process (GO:1901617)	4/42	0.0123834289190083	0.345360073185675	0	0	4.82629107981221	21.194155717336	CYP39A1;SQLE;PMVK;MSMO1
73	Nervous System Development (GO:0007399)	17/433	0.012991015256558	0.357341899111896	0	0	1.89524352765878	8.23198513494633	APC2;ARNT2;ST8SIA2;PCSK9;NRXN2;VLDLR;PTN;ECRG4;PTS;SHH;BTD;NAGLU;ARTN;PMP22;NRTN;CHAC1;FGF13
74	Regulation Of Microtubule Depolymerization (GO:0031114)	3/24	0.0142856338496552	0.36091671986394	0	0	6.54031448645032	27.7865318026929	APC2;TRPV4;FGF13
75	Steroid Metabolic Process (GO:0008202)	6/92	0.0144217528014631	0.36091671986394	0	0	3.20601140851251	13.5903387897325	CYP39A1;DHRS11;MSMO1;DHCR24;LSS;FDFT1
76	Defense Response To Symbiont (GO:0140546)	8/148	0.0148579360736181	0.36091671986394	0	0	2.63100880162492	11.074497869301	MOV10;IFITM1;STING1;BNIP3;STAT2;DDIT4;CASP1;ISG15
77	Axon Regeneration (GO:0031103)	2/9	0.0150221701208104	0.36091671986394	0	0	13.0594125500668	54.8263935338692	NREP;FOLR1
78	Smooth Muscle Tissue Development (GO:0048745)	2/9	0.0150221701208104	0.36091671986394	0	0	13.0594125500668	54.8263935338692	SHH;MYLK
79	Tetrapyrrole Metabolic Process (GO:0033013)	2/9	0.0150221701208104	0.36091671986394	0	0	13.0594125500668	54.8263935338692	MMAB;ABCD1
80	Negative Regulation Of Alpha-Beta T Cell Proliferation (GO:0046642)	2/9	0.0150221701208104	0.36091671986394	0	0	13.0594125500668	54.8263935338692	LGALS9;VSIR
81	Negative Regulation Of Protein Maturation (GO:1903318)	2/9	0.0150221701208104	0.36091671986394	0	0	13.0594125500668	54.8263935338692	GAS1;CHAC1
82	Regulation Of CD4-positive, Alpha-Beta T Cell Proliferation (GO:2000561)	2/9	0.0150221701208104	0.36091671986394	0	0	13.0594125500668	54.8263935338692	LGALS9;VSIR
83	Positive Regulation Of Cellular Component Biogenesis (GO:0044089)	6/93	0.0151459630935238	0.36091671986394	0	0	3.16899804814574	13.2781691471191	SMPD3;SYNPO2;CDC42EP2;CLDN19;EMILIN1;SYNPO
84	Long-Chain Fatty Acid Biosynthetic Process (GO:0042759)	3/25	0.0159796319816408	0.36091671986394	0	0	6.24270811156057	25.8225898435695	GSTM2;GSTM1;FADS1
85	Metanephros Development (GO:0001656)	3/25	0.0159796319816408	0.36091671986394	0	0	6.24270811156057	25.8225898435695	BMP4;SHH;GDF6
86	Regulation Of Endopeptidase Activity (GO:0052548)	5/69	0.0163821592291474	0.36091671986394	0	0	3.58566176470588	14.7426720484768	APH1B;SERPINF1;TIMP3;SERPINB9;VSIR
87	Regulation Of Interleukin-10 Production (GO:0032653)	4/46	0.0168884173993369	0.36091671986394	0	0	4.3657500558909	17.8171815329101	ISG15;LGALS9;TRIB2;VSIR
88	Regulation Of Actin Filament-Based Process (GO:0032970)	5/70	0.0173406002762761	0.36091671986394	0	0	3.53031674208145	14.3143918520796	DAAM2;ARHGEF19;RAC3;IQGAP2;CORO2B
89	Positive Regulation Of Supramolecular Fiber Organization (GO:1902905)	6/96	0.0174692028970284	0.36091671986394	0	0	3.06289308176101	12.3964955109505	BAIAP2L2;SYNPO2;TRPV4;LMOD1;CDC42EP2;SYNPO
90	N-acetylneuraminate Metabolic Process (GO:0006054)	2/10	0.018513158439236	0.36091671986394	0	0	11.4264018691589	45.5830425511162	ST6GAL1;RENBP
91	Regulation Of Low-Density Lipoprotein Particle Clearance (GO:0010988)	2/10	0.018513158439236	0.36091671986394	0	0	11.4264018691589	45.5830425511162	PCSK9;LDLR
92	Cellular Response To Forskolin (GO:1904322)	2/10	0.018513158439236	0.36091671986394	0	0	11.4264018691589	45.5830425511162	AHR;CFTR
93	Cellular Response To Interleukin-15 (GO:0071350)	2/10	0.018513158439236	0.36091671986394	0	0	11.4264018691589	45.5830425511162	STAT5A;PLCB1
94	Response To Forskolin (GO:1904321)	2/10	0.018513158439236	0.36091671986394	0	0	11.4264018691589	45.5830425511162	AHR;CFTR
95	Response To Sterol (GO:0036314)	2/10	0.018513158439236	0.36091671986394	0	0	11.4264018691589	45.5830425511162	INSIG1;PMVK
96	Serine Family Amino Acid Biosynthetic Process (GO:0009070)	2/10	0.018513158439236	0.36091671986394	0	0	11.4264018691589	45.5830425511162	SRR;CTH
97	Engulfment Of Apoptotic Cell (GO:0043652)	2/10	0.018513158439236	0.36091671986394	0	0	11.4264018691589	45.5830425511162	XKR8;RAC3
98	Urogenital System Development (GO:0001655)	2/10	0.018513158439236	0.36091671986394	0	0	11.4264018691589	45.5830425511162	SHH;EPHB3
99	Very-Low-Density Lipoprotein Particle Assembly (GO:0034379)	2/10	0.018513158439236	0.36091671986394	0	0	11.4264018691589	45.5830425511162	LPCAT3;CIDEB
100	Induction Of Positive Chemotaxis (GO:0050930)	2/10	0.018513158439236	0.36091671986394	0	0	11.4264018691589	45.5830425511162	VEGFB;PGF
101	Interleukin-15-Mediated Signaling Pathway (GO:0035723)	2/10	0.018513158439236	0.36091671986394	0	0	11.4264018691589	45.5830425511162	STAT5A;PLCB1
102	Positive Regulation Of Cholesterol Metabolic Process (GO:0090205)	2/10	0.018513158439236	0.36091671986394	0	0	11.4264018691589	45.5830425511162	SREBF1;STARD4
103	Positive Regulation Of Dendrite Development (GO:1900006)	2/10	0.018513158439236	0.36091671986394	0	0	11.4264018691589	45.5830425511162	PTN;VLDLR
104	Negative Regulation Of Macromolecule Metabolic Process (GO:0010605)	9/186	0.0195255370807052	0.373032344027373	0	0	2.3422440516929	9.21914771798674	BMP4;TCEAL1;CLDN19;ATP2B4;PCSK9;EMILIN1;LGALS9;LDLR;OPTN
105	Microtubule Polymerization Or Depolymerization (GO:0031109)	3/27	0.0196919464476601	0.373032344027373	0	0	5.72189695550351	22.4730108483993	NCKAP5L;TRPV4;FGF13
106	Negative Regulation Of Neurogenesis (GO:0050768)	3/27	0.0196919464476601	0.373032344027373	0	0	5.72189695550351	22.4730108483993	RUFY3;PTN;SORL1
107	Regulation Of Glucose Metabolic Process (GO:0010906)	3/28	0.0217110404652645	0.382875602892886	0	0	5.49274004683841	21.0368338942554	PDK4;PDK2;PDK1
108	Negative Regulation Of Signaling (GO:0023057)	3/28	0.0217110404652645	0.382875602892886	0	0	5.49274004683841	21.0368338942554	PCSK9;LDLR;OPTN
109	Phospholipid Catabolic Process (GO:0009395)	3/28	0.0217110404652645	0.382875602892886	0	0	5.49274004683841	21.0368338942554	SMPD3;PLPP6;LIPG
110	Dicarboxylic Acid Metabolic Process (GO:0043648)	4/50	0.02230043835323	0.382875602892886	0	0	3.98530312308634	15.1567013625464	GPT2;IDH1;ME3;D2HGDH
111	Positive Regulation Of Developmental Growth (GO:0048639)	4/50	0.02230043835323	0.382875602892886	0	0	3.98530312308634	15.1567013625464	RNF157;SHTN1;RUFY3;PLCB1
112	Pyruvate Metabolic Process (GO:0006090)	4/50	0.02230043835323	0.382875602892886	0	0	3.98530312308634	15.1567013625464	LDHB;SRR;ME3;PCK2
113	Actin Crosslink Formation (GO:0051764)	2/11	0.0223089868219461	0.382875602892886	0	0	10.156282450675	38.6219623926006	BAIAP2L2;GAS2
114	Regulation Of Protein Exit From Endoplasmic Reticulum (GO:0070861)	2/11	0.0223089868219461	0.382875602892886	0	0	10.156282450675	38.6219623926006	INSIG1;SORL1
115	Heterocycle Biosynthetic Process (GO:0018130)	2/11	0.0223089868219461	0.382875602892886	0	0	10.156282450675	38.6219623926006	GCH1;PYCR1
116	Negative Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000515)	2/11	0.0223089868219461	0.382875602892886	0	0	10.156282450675	38.6219623926006	LGALS9;VSIR
117	Positive Regulation Of Triglyceride Biosynthetic Process (GO:0010867)	2/11	0.0223089868219461	0.382875602892886	0	0	10.156282450675	38.6219623926006	SREBF1;LDLR
