Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Protein Homooligomerization (GO:0051260)	2/129	0.625982483301576	0.722516466799848	0	0	0.947110841913992	0.443657869036379	ALDH1A3;CTH
Regulation Of Cell Cycle Process (GO:0010564)	2/130	0.630175659003915	0.72686248788028	0	0	0.939663461538462	0.433895875285368	CDKN2B;NUDT16
Regulation Of Protein Phosphorylation (GO:0001932)	4/265	0.632235632188666	0.728651435440217	0	0	0.921058562565982	0.422299012745408	BMP4;SESN2;VEGFB;PGF
DNA-templated Transcription (GO:0006351)	3/199	0.634567152384682	0.728651435440217	0	0	0.920115268329554	0.418479614759909	THRA;TCEANC;TCEA2
Anterograde Trans-Synaptic Signaling (GO:0098916)	3/199	0.634567152384682	0.728651435440217	0	0	0.920115268329554	0.418479614759909	CNP;PMP22;NRXN2
Fatty Acid Catabolic Process (GO:0009062)	1/61	0.634728737169818	0.728651435440217	0	0	1.00270961145194	0.455789231280325	ACAT2
Negative Regulation Of Viral Process (GO:0048525)	1/61	0.634728737169818	0.728651435440217	0	0	1.00270961145194	0.455789231280325	ISG15
Positive Regulation Of Cell Junction Assembly (GO:1901890)	1/61	0.634728737169818	0.728651435440217	0	0	1.00270961145194	0.455789231280325	EPHB3
Positive Regulation Of Interleukin-8 Production (GO:0032757)	1/61	0.634728737169818	0.728651435440217	0	0	1.00270961145194	0.455789231280325	LGALS9
Positive Regulation Of Signal Transduction (GO:0009967)	4/266	0.635170256297491	0.728665945610694	0	0	0.917495805071727	0.416416660794763	SHH;STK36;GRB10;KIF7
Circulatory System Development (GO:0072359)	2/132	0.638452248727127	0.731936822258697	0	0	0.925112426035503	0.415105709985639	SHH;PDLIM4
Regulation Of Embryonic Development (GO:0045995)	1/62	0.640719171679987	0.732065818886548	0	0	0.986221462335311	0.439030318439672	PLCB1
Fat Cell Differentiation (GO:0045444)	1/62	0.640719171679987	0.732065818886548	0	0	0.986221462335311	0.439030318439672	GDF6
Negative Regulation Of Kinase Activity (GO:0033673)	1/62	0.640719171679987	0.732065818886548	0	0	0.986221462335311	0.439030318439672	TRIB3
Protein Lipidation (GO:0006497)	1/62	0.640719171679987	0.732065818886548	0	0	0.986221462335311	0.439030318439672	PGF
Regulation Of T Cell Activation (GO:0050863)	1/62	0.640719171679987	0.732065818886548	0	0	0.986221462335311	0.439030318439672	CCDC88B
Negative Regulation Of Cell Motility (GO:2000146)	2/133	0.642535814952061	0.733648084410989	0	0	0.918003523194363	0.406062995981126	SHH;MAGI2
Telomere Organization (GO:0032200)	1/63	0.646611658353187	0.736322525162242	0	0	0.970265188996636	0.423044726995907	INSL6
Oxidative Phosphorylation (GO:0006119)	1/63	0.646611658353187	0.736322525162242	0	0	0.970265188996636	0.423044726995907	NIPSNAP2
Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992)	1/63	0.646611658353187	0.736322525162242	0	0	0.970265188996636	0.423044726995907	PLCB1
Regulation Of Cellular Catabolic Process (GO:0031329)	1/63	0.646611658353187	0.736322525162242	0	0	0.970265188996636	0.423044726995907	TRIB3
Non-Membrane-Bounded Organelle Assembly (GO:0140694)	2/135	0.65059392456577	0.740361070219185	0	0	0.904106419895894	0.388647867960824	SQLE;SFI1
Defense Response To Bacterium (GO:0042742)	3/204	0.651160535946129	0.740441444007964	0	0	0.896996498986549	0.384810662224618	CASP1;ISG15;OPTN
Regulation Of Secretion By Cell (GO:1903530)	1/64	0.652407793808076	0.740441444007964	0	0	0.954815464017918	0.407787803519768	RAB3D
Cellular Response To Virus (GO:0098586)	1/64	0.652407793808076	0.740441444007964	0	0	0.954815464017918	0.407787803519768	LGALS9
Protein N-linked Glycosylation (GO:0006487)	1/64	0.652407793808076	0.740441444007964	0	0	0.954815464017918	0.407787803519768	ST6GAL1
Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844)	1/65	0.65810914893352	0.74388560637428	0	0	0.939848542944785	0.393218045399145	CXCL14
Canonical Wnt Signaling Pathway (GO:0060070)	1/65	0.65810914893352	0.74388560637428	0	0	0.939848542944785	0.393218045399145	DIXDC1
Fatty Acid Biosynthetic Process (GO:0006633)	1/65	0.65810914893352	0.74388560637428	0	0	0.939848542944785	0.393218045399145	FADS1
Positive Regulation Of Cell Cycle (GO:0045787)	1/65	0.65810914893352	0.74388560637428	0	0	0.939848542944785	0.393218045399145	NUDT16
Negative Regulation Of Cellular Biosynthetic Process (GO:0031327)	2/137	0.658507329009369	0.74388560637428	0	0	0.890621082621083	0.372083344591705	ATP2B4;TRIB3
Potassium Ion Transmembrane Transport (GO:0071805)	2/137	0.658507329009369	0.74388560637428	0	0	0.890621082621083	0.372083344591705	KCNK10;SLC9A9
Protein Localization To Plasma Membrane (GO:0072659)	2/137	0.658507329009369	0.74388560637428	0	0	0.890621082621083	0.372083344591705	RAB3D;FGF13
Peptidyl-Threonine Modification (GO:0018210)	1/66	0.663717268742205	0.749272850227912	0	0	0.925342142520057	0.379296837634756	HIPK4
Vesicle-Mediated Transport (GO:0016192)	6/411	0.666501450290163	0.751916310785516	0	0	0.889258105457482	0.360783541180622	AP3M2;MYO6;OCIAD2;LDLR;NCALD;SYTL2
Regulation Of Viral Genome Replication (GO:0045069)	1/67	0.669233673502785	0.753497688059133	0	0	0.911275329986986	0.365988213375136	ISG15
Extrinsic Apoptotic Signaling Pathway (GO:0097191)	1/67	0.669233673502785	0.753497688059133	0	0	0.911275329986986	0.365988213375136	TNFSF12
Protein Secretion (GO:0009306)	1/67	0.669233673502785	0.753497688059133	0	0	0.911275329986986	0.365988213375136	RAB3D
Positive Regulation Of Gene Expression (GO:0010628)	7/480	0.672482325510595	0.756653954332782	0	0	0.887949260042283	0.352320018690194	CCDC88B;BMP4;C1QTNF1;PHF1;ADM2;LGALS9;VSIR
Aerobic Electron Transport Chain (GO:0019646)	1/68	0.674659858467535	0.757598876098045	0	0	0.89762842230565	0.353258639242416	COX6A2
Cell-Cell Junction Organization (GO:0045216)	1/68	0.674659858467535	0.757598876098045	0	0	0.89762842230565	0.353258639242416	TRPV4
Telomere Maintenance (GO:0000723)	1/68	0.674659858467535	0.757598876098045	0	0	0.89762842230565	0.353258639242416	INSL6
Negative Regulation Of Apoptotic Process (GO:0043066)	7/482	0.676669431358351	0.759353608902139	0	0	0.884118421052632	0.345312262322314	RNF157;BMP4;SHH;BNIP3;PDK4;SERPINB9;DHCR24
Protein Localization To Cell Periphery (GO:1990778)	2/142	0.677663758564104	0.75996747577585	0	0	0.858593406593407	0.334082167840143	RAB3D;FGF13
Phagocytosis (GO:0006909)	1/69	0.679997294678714	0.762081400830564	0	0	0.884382894261999	0.341076819436748	LDLR
Regulation Of Cell Adhesion (GO:0030155)	2/144	0.685078226871095	0.76443557619708	0	0	0.846413867822319	0.320132555342319	ADGRG1;EPHB3
Sensory Organ Development (GO:0007423)	1/70	0.685247429398559	0.76443557619708	0	0	0.87152129456744	0.329413518534933	PBX4
Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775)	1/70	0.685247429398559	0.76443557619708	0	0	0.87152129456744	0.329413518534933	COX6A2
Negative Regulation Of Epithelial Cell Proliferation (GO:0050680)	1/70	0.685247429398559	0.76443557619708	0	0	0.87152129456744	0.329413518534933	CDKN2B
Negative Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001237)	1/70	0.685247429398559	0.76443557619708	0	0	0.87152129456744	0.329413518534933	BMP4
Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277)	1/70	0.685247429398559	0.76443557619708	0	0	0.87152129456744	0.329413518534933	PLCB1
Regulation Of Cellular Biosynthetic Process (GO:0031326)	1/70	0.685247429398559	0.76443557619708	0	0	0.87152129456744	0.329413518534933	PDK4
Regulation Of Cilium Assembly (GO:1902017)	1/71	0.690411686248911	0.768179079853897	0	0	0.859027169149869	0.318241400882155	TBC1D16
Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:0010569)	1/71	0.690411686248911	0.768179079853897	0	0	0.859027169149869	0.318241400882155	INSL6
Cell-Cell Junction Assembly (GO:0007043)	1/71	0.690411686248911	0.768179079853897	0	0	0.859027169149869	0.318241400882155	TRPV4
Negative Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090288)	1/71	0.690411686248911	0.768179079853897	0	0	0.859027169149869	0.318241400882155	ATP2B4
Neuron Projection Morphogenesis (GO:0048812)	2/146	0.692352650510621	0.769834524357032	0	0	0.83457264957265	0.30683884898628	SHTN1;EPHB3
