Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Triacylglyceride Synthesis WP386	2/23	0.125089373150775	0.407078364679736	0	0	3.4743143035826	7.22215029601171	LIPE;DGAT2
Spinal Cord Injury WP2432	5/99	0.126312002272061	0.407078364679736	0	0	1.94409875551987	4.02234076118309	ZFP36;BTG2;GAP43;SLIT3;FOS
Aflatoxin B1 metabolism WP1262	1/5	0.126794900474016	0.407078364679736	0	0	9.11095505617978	18.8158027510383	GSTM1
Cholesterol metabolism (includes both Bloch and Kandutsch-Russell pathways) WP4346	3/49	0.14296788458825	0.447232869737603	0	0	2.38055737169009	4.630506075566	ABCA1;ACOT2;TM7SF2
Regulation of Cardiac Hypertrophy by miR-208 WP1526	1/6	0.150158943761567	0.457984778472778	0	0	7.28838951310861	13.8192305314842	HOPX
PluriNetWork WP1763	11/292	0.161443149189388	0.474886117476411	0	0	1.43315856673277	2.61351113773653	MEF2C;TLE2;TCF7L1;DGKA;IGFBP3;LRP5;FOS;JARID2;ETV5;TBX3;KLF2
Wnt Signaling Pathway NetPath WP539	5/108	0.163485384704994	0.474886117476411	0	0	1.77340172192709	3.21168670478441	SFRP1;CAMK2A;LRP5;FZD8;PAX2
Fatty Acid Omega Oxidation WP33	1/7	0.172898981771672	0.480338573523615	0	0	6.07334581772784	10.6590120668035	ALDH1A1
MicroRNAs in Cardiomyocyte Hypertrophy WP1560	4/82	0.176858957325835	0.480338573523615	0	0	1.87232604181757	3.2436227188269	CTF1;LRP5;FGFR2;MYLK
Metapathway biotransformation WP1251	6/141	0.177174064004612	0.480338573523615	0	0	1.62402856542743	2.81058056628503	GSTM4;CYP26B1;GSTM1;CYP2U1;GSTM7;HS3ST1
Dopaminergic Neurogenesis WP1498	2/30	0.191047637419273	0.495705442403339	0	0	2.60479764138301	4.31154563760229	CDKN1C;ALDH1A1
Inflammatory Response Pathway WP458	2/30	0.191047637419273	0.495705442403339	0	0	2.60479764138301	4.31154563760229	COL3A1;COL1A2
ApoE and miR-146 in inflammation and atherosclerosis WP3592	1/8	0.195031649470166	0.495705442403339	0	0	5.20545746388443	8.50880656339106	APOE
TCA Cycle WP434	2/31	0.200831339198894	0.500029048617653	0	0	2.51484764184512	4.03705934756484	PCX;PDK2
ACE Inhibitor Pathway WP396	1/9	0.216573139280971	0.514218983165151	0	0	4.55454119850187	6.96765992870495	ACE
NLR Proteins WP1256	1/9	0.216573139280971	0.514218983165151	0	0	4.55454119850187	6.96765992870495	EPHB2
