Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051043)	1/21	0.0249120249496479	0.0607793379795626	0	0	43.3826086956522	160.186146614023	TIMP1
Macrophage Differentiation (GO:0030225)	1/21	0.0249120249496479	0.0607793379795626	0	0	43.3826086956522	160.186146614023	LIF
Positive Regulation Of Protein Autophosphorylation (GO:0031954)	1/22	0.0260833561592032	0.0625074511507533	0	0	41.3146997929607	150.652311922366	PDGFB
Placenta Development (GO:0001890)	1/22	0.0260833561592032	0.0625074511507533	0	0	41.3146997929607	150.652311922366	PDGFB
Negative Regulation Of Cell Communication (GO:0010648)	1/22	0.0260833561592032	0.0625074511507533	0	0	41.3146997929607	150.652311922366	LIF
Positive Regulation Of Morphogenesis Of An Epithelium (GO:1905332)	1/23	0.0272533389718204	0.064172106299926	0	0	39.4347826086956	142.066928935349	LIF
Regulation Of Interleukin-4 Production (GO:0032673)	1/23	0.0272533389718204	0.064172106299926	0	0	39.4347826086956	142.066928935349	LEF1
Regulation Of Axon Extension Involved In Axon Guidance (GO:0048841)	1/23	0.0272533389718204	0.064172106299926	0	0	39.4347826086956	142.066928935349	SEMA7A
Ventricular Cardiac Muscle Tissue Development (GO:0003229)	1/25	0.0295892653137072	0.0688715658163876	0	0	36.1449275362319	127.242565833662	TNNT2
Activation Of Protein Kinase B Activity (GO:0032148)	1/25	0.0295892653137072	0.0688715658163876	0	0	36.1449275362319	127.242565833662	PDGFB
Positive Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043552)	1/26	0.0307552117947077	0.0694202079533405	0	0	34.6973913043478	120.805761916467	PDGFB
Regulation Of Transcription By RNA Polymerase III (GO:0006359)	1/26	0.0307552117947077	0.0694202079533405	0	0	34.6973913043478	120.805761916467	NAB2
Mitotic G1 DNA Damage Checkpoint Signaling (GO:0031571)	1/26	0.0307552117947077	0.0694202079533405	0	0	34.6973913043478	120.805761916467	PLK2
Regulation Of Actin Filament Bundle Assembly (GO:0032231)	1/26	0.0307552117947077	0.0694202079533405	0	0	34.6973913043478	120.805761916467	PTGER4
Negative Regulation Of Catalytic Activity (GO:0043086)	1/26	0.0307552117947077	0.0694202079533405	0	0	34.6973913043478	120.805761916467	TIMP1
Negative Regulation Of Intracellular Signal Transduction (GO:1902532)	2/231	0.0310248336779127	0.0694202079533405	0	0	7.83922191345772	27.2253614319546	DUSP5;DUSP2
Negative Regulation Of Multicellular Organismal Process (GO:0051241)	2/231	0.0310248336779127	0.0694202079533405	0	0	7.83922191345772	27.2253614319546	PTGER4;TIMP1
Positive Regulation Of Developmental Process (GO:0051094)	2/233	0.0315198905662731	0.0701404158205527	0	0	7.77056277056277	26.8638960699387	LEF1;PDGFB
In Utero Embryonic Development (GO:0001701)	1/27	0.0319198157870249	0.0706422152663665	0	0	33.3612040133779	114.913610595539	PDGFB
Negative Regulation Of DNA-templated Transcription (GO:0045892)	4/1025	0.0321301600219956	0.0707212761353708	0	0	3.7130264446621	12.7652368613504	NAB2;LEF1;PDGFB;EREG
Regulation Of Chemotaxis (GO:0050920)	1/28	0.0330830787572745	0.0708726288733136	0	0	32.1239935587762	109.502127957548	PDGFB
Negative Regulation Of Signaling (GO:0023057)	1/28	0.0330830787572745	0.0708726288733136	0	0	32.1239935587762	109.502127957548	LIF
Regulation Of Platelet Activation (GO:0010543)	1/28	0.0330830787572745	0.0708726288733136	0	0	32.1239935587762	109.502127957548	PDGFB
Regulation Of Bone Resorption (GO:0045124)	1/28	0.0330830787572745	0.0708726288733136	0	0	32.1239935587762	109.502127957548	SPP1
Regulation Of Inflammatory Response (GO:0050727)	2/240	0.0332774136464958	0.0708726288733136	0	0	7.53934300993124	25.6554522567384	PTGER4;SEMA7A
JNK Cascade (GO:0007254)	1/29	0.0342450021823672	0.0708726288733136	0	0	30.9751552795031	104.516822624939	PTGER4
Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320)	1/29	0.0342450021823672	0.0708726288733136	0	0	30.9751552795031	104.516822624939	EGR1
Peptidyl-Tyrosine Dephosphorylation (GO:0035335)	1/29	0.0342450021823672	0.0708726288733136	0	0	30.9751552795031	104.516822624939	DUSP5
Negative Regulation Of DNA Binding (GO:0043392)	1/29	0.0342450021823672	0.0708726288733136	0	0	30.9751552795031	104.516822624939	LEF1
Positive Regulation Of Calcium Ion Transport (GO:0051928)	1/29	0.0342450021823672	0.0708726288733136	0	0	30.9751552795031	104.516822624939	PDGFB
Sarcomere Organization (GO:0045214)	1/29	0.0342450021823672	0.0708726288733136	0	0	30.9751552795031	104.516822624939	TNNT2
Regulation Of ERK1 And ERK2 Cascade (GO:0070372)	2/244	0.0342988524917765	0.0708726288733136	0	0	7.41322314049587	25.0021579523707	SEMA7A;PDGFB
Positive Regulation Of Lipid Kinase Activity (GO:0090218)	1/30	0.0354055875320641	0.0713396166690843	0	0	29.9055472263868	99.9110130280589	PDGFB
Positive Regulation Of Locomotion (GO:0040017)	1/30	0.0354055875320641	0.0713396166690843	0	0	29.9055472263868	99.9110130280589	PDGFB
Positive Regulation Of Phosphate Metabolic Process (GO:0045937)	1/30	0.0354055875320641	0.0713396166690843	0	0	29.9055472263868	99.9110130280589	EREG
Negative Regulation Of Axon Extension (GO:0030517)	1/30	0.0354055875320641	0.0713396166690843	0	0	29.9055472263868	99.9110130280589	SEMA7A
Negative Regulation Of Blood Coagulation (GO:0030195)	1/30	0.0354055875320641	0.0713396166690843	0	0	29.9055472263868	99.9110130280589	PDGFB
Regulation Of Centrosome Duplication (GO:0010824)	1/31	0.0365648362717251	0.0715398970533752	0	0	28.9072463768116	95.6444885131815	PLK2
Regulation Of Protein Autophosphorylation (GO:0031952)	1/31	0.0365648362717251	0.0715398970533752	0	0	28.9072463768116	95.6444885131815	PDGFB
Cardiac Muscle Tissue Morphogenesis (GO:0055008)	1/31	0.0365648362717251	0.0715398970533752	0	0	28.9072463768116	95.6444885131815	TNNT2
Protein Localization To Chromatin (GO:0071168)	1/31	0.0365648362717251	0.0715398970533752	0	0	28.9072463768116	95.6444885131815	LEF1
Negative Chemotaxis (GO:0050919)	1/31	0.0365648362717251	0.0715398970533752	0	0	28.9072463768116	95.6444885131815	SEMA7A
Negative Regulation Of Chemotaxis (GO:0050922)	1/31	0.0365648362717251	0.0715398970533752	0	0	28.9072463768116	95.6444885131815	SEMA7A
Mesenchymal Cell Migration (GO:0090497)	1/32	0.0377227498799882	0.0734505466413232	0	0	27.9733520336606	91.6824353057917	SEMA7A
Positive Regulation Of Nitrogen Compound Metabolic Process (GO:0051173)	1/33	0.0388793298193351	0.0735800400786482	0	0	27.0978260869565	87.994568412846	PDGFB
Ventricular Cardiac Muscle Tissue Morphogenesis (GO:0055010)	1/33	0.0388793298193351	0.0735800400786482	0	0	27.0978260869565	87.994568412846	TNNT2
Actin Filament Bundle Assembly (GO:0051017)	1/33	0.0388793298193351	0.0735800400786482	0	0	27.0978260869565	87.994568412846	AIF1L
