"Gene","Variable","HR","Lower95","Upper95","SE","Pvalue"
"TFAP2A","Mesenchymal Subtype",0.98309129603749,0.651628879789129,1.48315786227496,0.209813443970092,0.935220599919967
"TFAP2A","Proneural Subtype",1.17734350156157,0.717545181052994,1.93177761801021,0.252647496497316,0.518150304830913
"TFAP2A","MGMT (unmethylated)",1.21086539482621,0.830809572724161,1.76477865990408,0.192192292322775,0.319473215267619
"RREB1","RREB1",1.1180994845709,0.376643130275809,3.31918029802441,0.555156884339104,0.840636852849323
"RREB1","Recurrence (recurrent)",0.308811483623004,0.0900960811870976,1.05847591993932,0.628508659059391,0.0615472385557996
"RREB1","Recurrence (secondary)",0.459181605401189,0.0608763572237029,3.46354079571498,1.03093777528919,0.450277226150752
"RREB1","Age",1.02607110528683,1.00896597376596,1.04346622232946,0.00857721356356751,0.00269421369062918
"RREB1","Mesenchymal Subtype",0.985550195788542,0.653177040415433,1.4870534760393,0.209877248660099,0.944710146801918
"RREB1","Proneural Subtype",1.20914176252003,0.7660543657191,1.9085118071191,0.232868033600876,0.414769114220751
"RREB1","MGMT (unmethylated)",1.21911908007958,0.83965713775502,1.77006931113319,0.190253583826488,0.297693721559676
"INSM1","INSM1",0.992618728959295,0.885168005214298,1.11311291786041,0.058454731349279,0.899144902468768
"INSM1","Recurrence (recurrent)",0.308313462428888,0.0883507633404523,1.07590684585932,0.637665881496317,0.0650045297186226
"INSM1","Recurrence (secondary)",0.461497775964834,0.0607528570252139,3.50568199833131,1.03454101220448,0.454785928094799
"INSM1","Age",1.02621206080057,1.00916208022146,1.04355010396491,0.00854814143630386,0.00247071568127746
"INSM1","Mesenchymal Subtype",0.986531594854367,0.652165546608282,1.49232751209789,0.211175776645639,0.948801769985527
"INSM1","Proneural Subtype",1.2244606864589,0.755566796659094,1.98434338209791,0.246324719354799,0.411027056704672
"INSM1","MGMT (unmethylated)",1.21619577235318,0.832960304652775,1.77575347639927,0.19311429291593,0.31080549619332
"TFAP2B","TFAP2B",0.568736114826259,0.330249906958719,0.979442420700212,0.277335144466883,0.0418647692900155
"TFAP2B","Recurrence (recurrent)",0.395745255884382,0.117136151860139,1.33702793772834,0.621151088126079,0.135603306213433
"TFAP2B","Recurrence (secondary)",0.437059354022535,0.0578742508374208,3.30061946676783,1.0315477506492,0.422337109827637
"TFAP2B","Age",1.02796498566749,1.01048534698147,1.04574699169561,0.00875033876009196,0.00162153858727217
"TFAP2B","Mesenchymal Subtype",1.04578500465095,0.692437030375754,1.57944510183013,0.210363957298391,0.831474235516393
"TFAP2B","Proneural Subtype",1.39879072392588,0.873486435806876,2.24000672378351,0.240244604764124,0.162430617583966
"TFAP2B","MGMT (unmethylated)",1.25008518250749,0.859413025904148,1.81834917137861,0.191185832359878,0.243003788613385
"KLF6","KLF6",1.17479139170836,0.952797109918528,1.44850860657006,0.106861089648195,0.131688535557175
"KLF6","Recurrence (recurrent)",0.256894301408096,0.0731282780182761,0.902450924380584,0.641057488552003,0.0339996416728171
"KLF6","Recurrence (secondary)",0.436615158011196,0.0577840697228305,3.29905451657419,1.0318245898441,0.421891850922885
"KLF6","Age",1.02763489571315,1.01034445728025,1.04522123249938,0.00865762062388597,0.00164018288550976
"KLF6","Mesenchymal Subtype",0.97849480703682,0.651090539091334,1.47053601598059,0.207844008097468,0.916695826247119
"KLF6","Proneural Subtype",1.26100385198539,0.796988901641467,1.99517297097487,0.234097483811217,0.321857683643407
"KLF6","MGMT (unmethylated)",1.22205934644352,0.840636326009424,1.77654593314971,0.190887980848259,0.293465179886092
"SOX15","SOX15",0.780694338148463,0.538142873714701,1.13256846719889,0.189829820510939,0.192173433312536
"SOX15","Recurrence (recurrent)",0.279025466209116,0.0806755828864952,0.96504057371053,0.633107088266781,0.0437820856656061
"SOX15","Recurrence (secondary)",0.436978605925293,0.0578826160803911,3.29892314768926,1.03137973659696,0.422157947230171
"SOX15","Age",1.02601968986665,1.0089197328103,1.04340947030718,0.00857503026673419,0.00273949802715421
"SOX15","Mesenchymal Subtype",0.84741288221969,0.528092710027754,1.35981538717727,0.241288201412766,0.492599344651596
